"","meanRIskThreshold","scanningRange","numWindows","badImpact","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","officeRole","minNeighbor","param_set_id","copingNum","adaptNum","insufBoost","disasterWindows","windowMissed","windowsOpen","noSolution","utilizedWindows","NeededWidows","notNeeded","usedDisasterWindows","run_id","run_duration"
"527",0.4,4,6,0.08,0.25,0.4,6.5,3.94481343217194,1000,0,2,22,120,30,80,22,309,431,18,24,24,6,2,3,15.6312563419342
"528",0.4,4,6,0.08,0.25,0.4,6.5,3.94481343217194,1000,0,2,22,137,47,71,15,287,400,4,38,38,9,3,2,17.295779466629
"529",0.4,4,6,0.08,0.25,0.4,6.5,3.94481343217194,1000,0,2,22,150,50,67,16,282,393,12,32,32,18,0,1,18.7485933303833
"530",0.4,4,6,0.08,0.25,0.4,6.5,3.94481343217194,1000,0,2,22,140,22,59,19,361,464,25,19,19,3,1,9,19.0124228000641
"531",0.4,4,6,0.08,0.25,0.4,6.5,3.94481343217194,1000,0,2,22,133,25,97,23,348,502,34,23,23,2,5,11,18.6537303924561
"532",0.4,4,6,0.08,0.25,0.4,6.5,3.94481343217194,1000,0,2,22,133,28,81,8,343,455,7,24,24,4,0,13,19.255077123642
"533",0.4,4,6,0.08,0.25,0.4,6.5,3.94481343217194,1000,0,2,22,128,41,82,20,365,494,13,34,34,7,0,15,20.165732383728
"534",0.4,4,6,0.08,0.25,0.4,6.5,3.94481343217194,1000,0,2,22,131,40,83,9,317,440,10,30,30,10,1,12,18.9987776279449
"535",0.4,4,6,0.08,0.25,0.4,6.5,3.94481343217194,1000,0,2,22,134,33,75,10,316,445,23,31,31,2,1,22,19.7743098735809
"536",0.4,4,6,0.08,0.25,0.4,6.5,3.94481343217194,1000,0,2,22,147,36,66,18,325,426,11,24,24,12,3,8,32.5220475196838
"537",0.4,4,6,0.08,0.25,0.4,6.5,3.94481343217194,1000,0,2,22,132,35,67,14,311,413,7,28,28,7,2,10,27.7114245891571
"538",0.4,4,6,0.08,0.25,0.4,6.5,3.94481343217194,1000,0,2,22,135,35,88,14,324,455,14,29,29,6,2,7,18.782350063324
"539",0.4,4,6,0.08,0.25,0.4,6.5,3.94481343217194,1000,0,2,22,130,34,77,12,332,454,20,25,25,9,1,4,13.2077395915985
"540",0.4,4,6,0.08,0.25,0.4,6.5,3.94481343217194,1000,0,2,22,131,23,100,12,319,460,20,21,21,2,0,16,14.2157237529755
"541",0.4,4,6,0.08,0.25,0.4,6.5,3.94481343217194,1000,0,2,22,129,35,67,10,327,437,12,31,31,4,1,21,22.5271000862122
"542",0.4,4,6,0.08,0.25,0.4,6.5,3.94481343217194,1000,0,2,22,143,39,77,12,301,412,6,28,28,11,1,23,19.9004168510437
"543",0.4,4,6,0.08,0.25,0.4,6.5,3.94481343217194,1000,0,2,22,125,27,71,20,331,450,30,18,18,9,0,25,15.2877264022827
"544",0.4,4,6,0.08,0.25,0.4,6.5,3.94481343217194,1000,0,2,22,122,22,113,14,316,462,12,21,21,1,1,24,13.5381309986115
"545",0.4,4,6,0.08,0.25,0.4,6.5,3.94481343217194,1000,0,2,22,130,36,66,12,304,405,5,30,30,6,3,6,13.2036395072937
"546",0.4,4,6,0.08,0.25,0.4,6.5,3.94481343217194,1000,0,2,22,128,29,88,19,290,430,26,26,26,3,1,5,12.7722301483154
"547",0.4,4,6,0.08,0.25,0.4,6.5,3.94481343217194,1000,0,2,22,134,20,65,17,312,427,34,16,16,4,0,20,13.1989870071411
"548",0.4,4,6,0.08,0.25,0.4,6.5,3.94481343217194,1000,0,2,22,139,27,85,11,341,467,16,25,25,2,2,17,13.9051048755646
"549",0.4,4,6,0.08,0.25,0.4,6.5,3.94481343217194,1000,0,2,22,134,23,83,9,336,456,18,19,19,4,0,19,15.3396277427673
"550",0.4,4,6,0.08,0.25,0.4,6.5,3.94481343217194,1000,0,2,22,121,47,85,17,303,430,7,35,35,12,4,18,15.1431829929352
"551",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,138,15,74,17,353,474,34,13,13,2,0,9,15.9421057701111
"552",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,141,34,87,17,297,416,12,20,20,14,3,23,15.6153047084808
"553",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,129,29,86,12,329,446,12,19,19,10,1,12,15.6140108108521
"554",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,131,15,109,13,364,510,25,12,12,3,0,11,12.9327688217163
"555",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,131,26,83,15,322,434,10,19,19,7,0,10,11.1100401878357
"556",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,130,20,110,16,296,449,26,17,17,3,1,5,13.0188095569611
"557",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,140,26,107,8,326,465,11,21,21,5,0,7,13.8845422267914
"558",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,133,12,94,13,345,479,30,10,10,2,0,22,14.4419395923615
"559",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,121,17,124,13,308,470,22,16,16,1,1,24,13.2542548179626
"560",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,147,30,76,19,341,444,9,18,18,12,3,8,13.0252759456635
"561",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,123,35,97,12,306,443,17,23,23,12,2,18,15.3016991615295
"562",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,133,24,96,11,321,466,33,16,16,8,0,4,14.380598783493
"563",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,129,28,102,15,287,419,8,22,22,6,2,6,16.7284984588623
"564",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,125,20,97,10,320,454,23,14,14,6,1,3,15.9948673248291
"565",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,133,14,105,19,338,477,23,11,11,3,0,13,15.4670479297638
"566",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,124,19,104,11,310,456,31,11,11,8,0,25,16.6912739276886
"567",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,133,14,96,18,345,483,30,12,12,2,2,17,18.5129036903381
"568",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,135,19,106,16,317,457,20,14,14,5,0,19,17.2528359889984
"569",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,136,22,91,11,329,451,13,18,18,4,1,21,14.6232752799988
"570",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,137,22,79,11,296,421,30,16,16,6,2,20,12.1985664367676
"571",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,139,36,82,15,320,436,8,26,26,10,1,2,12.7213275432587
"572",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,147,40,79,19,295,413,15,24,24,16,1,1,13.8642001152039
"573",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,132,12,112,12,345,493,25,11,11,1,0,16,13.421938419342
"574",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,130,28,88,18,376,513,26,23,23,5,0,15,13.4660274982452
"575",0.4,4,6,0.08,0.25,0.4,6.5,2.7567125407164,1000,0,2,23,129,32,78,14,296,409,17,18,18,14,0,14,13.8611419200897
"576",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,135,16,98,8,347,466,10,11,11,5,1,21,15.4711186885834
"577",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,139,19,98,21,345,471,14,14,14,5,0,7,15.059684753418
"578",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,125,20,96,13,317,451,24,14,14,6,0,3,16.7270030975342
"579",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,131,23,91,11,308,428,14,15,15,8,0,10,15.5442614555359
"580",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,138,12,89,18,359,489,31,10,10,2,0,9,15.4776179790497
"581",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,147,27,80,15,337,440,9,14,14,13,2,8,14.8163533210754
"582",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,135,20,109,10,347,500,27,17,17,3,0,11,17.5387978553772
"583",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,132,11,97,13,314,452,31,10,10,1,0,5,16.415988445282
"584",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,134,18,95,9,295,430,26,14,14,4,3,20,16.8871631622314
"585",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,133,11,93,19,348,480,30,9,9,2,0,22,18.1723217964172
"586",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,129,22,96,20,313,436,11,16,16,6,1,6,17.0424146652222
"587",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,131,13,105,14,345,485,24,11,11,2,0,16,17.9036028385162
"588",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,141,28,92,16,324,448,12,20,20,8,3,2,21.1185109615326
"589",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,131,24,108,22,316,467,27,16,16,8,1,4,18.9680743217468
"590",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,150,36,92,16,301,426,14,19,19,17,0,1,34.7358648777008
"591",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,123,15,138,9,298,476,26,14,14,1,0,24,27.5476269721985
"592",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,137,25,86,15,325,439,15,13,13,12,0,23,17.6361315250397
"593",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,127,24,109,21,376,527,27,15,15,9,0,15,13.7340312004089
"594",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,132,15,111,18,339,487,24,13,13,2,1,17,18.8732438087463
"595",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,132,18,97,18,325,466,31,13,13,5,1,19,25.3330833911896
"596",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,120,27,120,14,318,459,8,13,13,14,1,18,18.812607049942
"597",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,137,23,120,11,325,477,14,18,18,5,2,13,16.5119743347168
"598",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,127,30,101,15,311,445,16,17,17,13,0,12,13.1715743541718
"599",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,129,28,88,18,292,412,18,14,14,14,0,14,12.7511644363403
"600",0.4,4,6,0.08,0.25,0.4,6.5,2.10053885274101,1000,0,2,24,130,23,83,16,334,458,27,14,14,9,1,25,13.6953995227814
"601",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,132,15,111,18,339,487,24,13,13,2,1,17,13.8868322372437
"602",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,123,19,94,11,319,453,27,13,13,6,0,3,13.9603278636932
"603",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,132,11,97,13,314,452,31,10,10,1,0,5,14.2589724063873
"604",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,126,33,100,20,303,436,13,20,20,13,1,12,13.9013421535492
"605",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,129,25,93,17,314,436,10,19,19,6,1,6,14.3334307670593
"606",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,132,11,113,12,345,493,25,10,10,1,0,16,14.1686420440674
"607",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,130,27,100,23,315,463,28,20,20,7,2,4,14.7012703418732
"608",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,138,21,111,17,327,468,13,17,17,4,2,7,11.8343737125397
"609",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,151,39,91,12,294,423,16,22,22,17,0,1,12.1861166954041
"610",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,135,20,109,10,347,500,27,17,17,3,0,11,12.432012796402
"611",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,121,35,108,14,311,451,11,21,21,14,2,18,14.0917563438416
"612",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,141,29,88,18,326,446,11,21,21,8,3,2,13.8769860267639
"613",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,124,21,82,13,330,447,22,13,13,8,0,25,14.15016746521
"614",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,135,16,100,13,337,467,18,12,12,4,0,19,14.4798345565796
"615",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,137,23,117,12,327,475,13,18,18,5,2,13,14.0413658618927
"616",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,132,26,87,14,307,426,15,17,17,9,0,10,17.2887971401215
"617",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,134,16,91,9,305,431,24,11,11,5,3,20,16.1935873031616
"618",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,131,28,90,12,294,411,13,14,14,14,0,14,18.3488156795502
"619",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,122,18,140,11,295,476,24,17,17,1,0,24,16.9246606826782
"620",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,147,31,74,19,332,434,10,18,18,13,2,8,17.2763340473175
"621",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,127,26,110,15,372,527,27,18,18,8,2,15,15.4746489524841
"622",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,136,13,80,14,362,485,32,11,11,2,0,9,13.4032657146454
"623",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,133,11,93,19,348,480,30,9,9,2,0,22,14.3205842971802
"624",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,137,26,91,16,317,438,15,15,15,11,0,23,13.6474702358246
"625",0.4,4,6,0.08,0.25,0.4,6.5,2.22269438550575,1000,0,2,25,135,18,97,9,346,466,10,13,13,5,1,21,12.6625382900238
"626",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,123,13,120,12,308,461,26,7,7,6,0,3,12.8506350517273
"627",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,135,13,128,21,385,550,30,7,7,6,2,15,15.6409499645233
"628",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,149,24,107,17,319,445,10,9,9,15,1,1,14.7648453712463
"629",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,132,11,138,16,340,520,34,8,8,3,2,11,13.9203622341156
"630",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,131,12,114,13,323,455,14,4,4,8,1,10,16.3045835494995
"631",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,132,14,97,20,348,475,23,7,7,7,1,4,15.8621308803558
"632",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,129,22,101,20,286,419,25,7,7,15,0,14,16.9623055458069
"633",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,137,25,111,15,321,458,12,14,14,11,1,2,16.3685991764069
"634",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,132,4,131,19,307,472,31,3,3,1,0,5,17.0730895996094
"635",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,125,24,115,17,322,460,12,11,11,13,3,12,16.3122379779816
"636",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,141,3,96,7,361,507,48,2,2,1,0,9,17.6021766662598
"637",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,130,4,114,17,356,506,33,3,3,1,0,16,18.8019802570343
"638",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,132,11,108,16,353,493,24,8,8,3,1,13,18.3321278095245
"639",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,137,20,114,14,319,451,9,9,9,11,0,23,20.0349290370941
"640",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,137,4,118,15,358,506,28,2,2,2,0,17,20.020028591156
"641",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,130,5,139,10,326,493,24,4,4,1,0,24,20.2802777290344
"642",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,148,17,88,13,349,455,15,3,3,14,0,8,11.6752820014954
"643",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,122,25,134,20,297,462,20,11,11,14,0,18,11.423082113266
"644",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,126,15,109,18,330,470,25,6,6,9,1,25,36.1035387516022
"645",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,135,5,111,10,334,487,39,3,3,2,0,22,25.1985337734222
"646",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,126,13,96,17,327,437,8,6,6,7,1,6,18.2903895378113
"647",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,131,8,111,21,348,485,22,4,4,4,0,21,16.665958404541
"648",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,136,7,112,9,339,496,40,5,5,2,0,7,15.9717442989349
"649",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,132,8,100,10,316,449,29,4,4,4,0,20,26.4061553478241
"650",0.4,4,6,0.08,0.25,0.4,6.5,1.01017720387317,1000,0,2,26,133,8,113,21,329,478,33,3,3,5,1,19,18.989935874939
"651",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,131,36,85,13,299,417,5,28,28,8,0,10,14.9716169834137
"652",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,133,23,84,14,329,461,28,20,20,3,1,22,13.5230135917664
"653",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,147,37,62,18,333,429,9,25,25,12,3,8,12.2964262962341
"654",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,132,29,98,12,283,425,17,27,27,2,0,5,13.2752068042755
"655",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,140,22,59,19,361,464,25,19,19,3,1,9,14.4446241855621
"656",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,129,34,86,13,322,455,22,25,25,9,1,4,13.9145436286926
"657",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,133,23,96,21,351,502,34,21,21,2,5,11,15.4129617214203
"658",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,129,25,81,8,329,449,18,21,21,4,1,21,14.8238866329193
"659",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,137,26,104,8,314,460,18,24,24,2,0,7,13.5870778560638
"660",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,128,34,95,14,316,442,7,24,24,10,1,12,15.59157538414
"661",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,130,36,66,12,304,405,5,30,30,6,3,6,14.6725130081177
"662",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,120,31,78,19,308,429,18,25,25,6,1,3,12.444109916687
"663",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,142,43,72,13,298,410,11,29,29,14,0,23,12.7535560131073
"664",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,134,20,65,17,312,427,34,16,16,4,0,20,14.1040532588959
"665",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,135,21,99,18,329,471,24,19,19,2,1,17,15.6176810264587
"666",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,124,22,101,21,323,470,25,21,21,1,1,24,16.6459596157074
"667",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,121,45,101,18,280,427,12,34,34,11,3,18,14.3198294639587
"668",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,140,45,80,16,298,416,2,36,36,9,1,2,15.5365917682648
"669",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,125,27,71,20,331,450,30,18,18,9,0,25,15.7781541347504
"670",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,134,23,83,9,336,456,18,19,19,4,0,19,16.2649252414703
"671",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,131,23,100,12,319,460,20,21,21,2,0,16,15.6348659992218
"672",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,133,28,81,8,343,455,7,24,24,4,0,13,17.9992833137512
"673",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,128,32,81,16,381,510,23,25,25,7,2,15,17.375342130661
"674",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,149,50,64,15,289,396,11,32,32,18,0,1,18.5692448616028
"675",0.4,4,6,0.08,0.25,0.4,6.5,3.66970623068046,1000,0,2,27,133,40,63,11,286,391,15,27,27,13,2,14,17.1063725948334
"676",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,148,18,87,13,347,454,16,4,4,14,0,8,12.8490424156189
"677",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,133,5,119,12,334,495,39,3,3,2,0,7,12.2592580318451
"678",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,132,9,95,9,321,447,26,5,5,4,0,20,12.6648828983307
"679",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,129,17,103,14,310,437,13,11,11,6,1,6,13.4013848304749
"680",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,123,13,120,12,308,461,26,7,7,6,0,3,13.4769852161407
"681",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,131,7,126,12,310,469,28,5,5,2,0,5,13.4976687431335
"682",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,137,24,107,14,323,454,10,14,14,10,1,2,15.6807720661163
"683",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,136,6,74,18,379,496,38,5,5,1,0,9,15.3201744556427
"684",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,132,9,113,18,325,477,34,5,5,4,0,19,16.3842151165009
"685",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,130,11,118,19,341,485,19,7,7,4,1,21,14.9591701030731
"686",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,132,15,106,18,325,453,15,7,7,8,0,10,15.9261355400085
"687",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,133,17,108,19,330,471,23,10,10,7,2,4,16.3442287445068
"688",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,149,25,99,20,315,439,17,8,8,17,0,1,16.1487233638763
"689",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,130,4,114,17,356,506,33,3,3,1,0,16,18.2321579456329
"690",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,123,26,143,15,279,455,23,10,10,16,0,18,18.4120452404022
"691",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,134,24,133,10,345,519,30,11,11,13,1,15,21.1645269393921
"692",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,135,5,111,10,334,487,39,3,3,2,0,22,18.2092907428741
"693",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,132,11,138,16,340,520,34,8,8,3,2,11,18.9536163806915
"694",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,132,11,108,16,353,493,24,8,8,3,1,13,19.6360321044922
"695",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,137,21,117,13,312,448,12,7,7,14,0,23,17.516539812088
"696",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,137,10,107,12,363,504,26,8,8,2,0,17,10.849440574646
"697",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,130,20,90,16,302,420,22,6,6,14,1,14,34.1198744773865
"698",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,126,7,125,16,331,488,26,6,6,1,0,24,27.7617383003235
"699",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,123,24,114,16,322,459,12,11,11,13,2,12,16.9347965717316
"700",0.4,4,6,0.08,0.25,0.4,6.5,1.19457806841237,1000,0,2,28,125,15,110,15,329,472,26,7,7,8,0,25,14.9351155757904
"701",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,125,20,96,13,317,451,24,14,14,6,0,3,15.8335523605347
"702",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,132,23,94,19,335,466,23,14,14,9,0,4,25.471485376358
"703",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,150,36,92,16,301,426,14,19,19,17,0,1,19.2716772556305
"704",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,131,13,105,14,345,485,24,11,11,2,0,16,14.4567534923553
"705",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,141,27,91,19,326,448,12,19,19,8,2,2,14.2691731452942
"706",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,127,30,101,15,311,445,16,17,17,13,0,12,14.2578690052032
"707",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,138,12,89,18,359,489,31,10,10,2,0,9,14.1297433376312
"708",0.4,4,6,0.08,0.25,0.4,6.5,2.02978974530706,1000,0,2,29,133,20,105,13,356,504,26,17,17,3,0,11,14.5872128009796
