"","meanRIskThreshold","scanningRange","numWindows","badImpact","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","param_set_id","copingNum","adaptNum","insufBoost","windowMissed","windowoOpen","noSolution","riskPerceptionThreshold","run_id","run_duration"
"10244",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,135,47,96,365,525,187,0.399458348559873,3,1.42294474045436
"10245",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.337734342088493,1,1.09515923261642
"10246",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.396544883225441,1,1.09515923261642
"10247",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.370176136456068,1,1.09515923261642
"10248",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.458017763682028,1,1.09515923261642
"10249",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.343787576712559,1,1.09515923261642
"10250",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.363603008957006,1,1.09515923261642
"10251",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.430748919796068,1,1.09515923261642
"10252",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.184881138761613,1,1.09515923261642
"10253",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.392289300851638,1,1.09515923261642
"10254",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.546169869870474,1,1.09515923261642
"10255",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.468481944756058,1,1.09515923261642
"10256",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.408296668694442,1,1.09515923261642
"10257",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.389985678731088,1,1.09515923261642
"10258",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.467776243973376,1,1.09515923261642
"10259",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.399054782308476,1,1.09515923261642
"10260",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.51468489846522,1,1.09515923261642
"10261",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.417889504544464,1,1.09515923261642
"10262",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.341351951149949,1,1.09515923261642
"10263",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.429636975182654,1,1.09515923261642
"10264",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.283400873208037,1,1.09515923261642
"10265",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.505219653525286,1,1.09515923261642
"10266",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.352434994722766,1,1.09515923261642
"10267",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.381505063897543,1,1.09515923261642
"10268",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.511395276440481,1,1.09515923261642
"10269",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.452929943538417,1,1.09515923261642
"10270",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.330366146050423,1,1.09515923261642
"10271",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.493097268263209,1,1.09515923261642
"10272",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.491208686757853,1,1.09515923261642
"10273",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.510374801373339,1,1.09515923261642
"10274",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.208066473016541,1,1.09515923261642
"10275",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.398804442641286,1,1.09515923261642
"10276",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.447409141561865,1,1.09515923261642
"10277",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.327786438303177,1,1.09515923261642
"10278",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.571584446054066,1,1.09515923261642
"10279",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.546814089263685,1,1.09515923261642
"10280",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.431396170364007,1,1.09515923261642
"10281",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.424241072383427,1,1.09515923261642
"10282",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.338128480799571,1,1.09515923261642
"10283",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.367424833787849,1,1.09515923261642
"10284",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.503641702076444,1,1.09515923261642
"10285",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.51774543672756,1,1.09515923261642
"10286",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.500929977941277,1,1.09515923261642
"10287",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.391004157100608,1,1.09515923261642
"10288",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.318652816758171,1,1.09515923261642
"10289",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.467452824472614,1,1.09515923261642
"10290",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.337120054883253,1,1.09515923261642
"10291",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.607481400093882,1,1.09515923261642
"10292",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.339544185480192,1,1.09515923261642
"10293",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.490791932265903,1,1.09515923261642
"10294",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.22236767029478,1,1.09515923261642
"10295",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.418335973914342,1,1.09515923261642
"10296",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.373343194132487,1,1.09515923261642
"10297",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.361952933758011,1,1.09515923261642
"10298",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.332725749179037,1,1.09515923261642
"10299",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.379262531802435,1,1.09515923261642
"10300",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.29397262065826,1,1.09515923261642
"10301",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.560050367018573,1,1.09515923261642
"10302",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.689438624258585,1,1.09515923261642
"10303",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.424967102126575,1,1.09515923261642
"10304",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.281107294818541,1,1.09515923261642
"10305",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.480592212866987,1,1.09515923261642
"10306",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.45469982345807,1,1.09515923261642
"10307",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.429785794257527,1,1.09515923261642
"10308",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.279089955476211,1,1.09515923261642
"10309",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.428847588383582,1,1.09515923261642
"10310",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.347907197567491,1,1.09515923261642
"10311",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.300162083111925,1,1.09515923261642
"10312",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.493966757474093,1,1.09515923261642
"10313",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.31408396465295,1,1.09515923261642
"10314",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.379019562934783,1,1.09515923261642
"10315",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.352965808903067,1,1.09515923261642
"10316",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.256080566066734,1,1.09515923261642
"10317",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.451268607180462,1,1.09515923261642
"10318",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.469958887713075,1,1.09515923261642
"10319",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.378434873730081,1,1.09515923261642
"10320",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.233617941378615,1,1.09515923261642
"10321",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.391570592024161,1,1.09515923261642
"10322",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.10301057949094,1,1.09515923261642
"10323",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.256610427145576,1,1.09515923261642
"10324",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.566422873432954,1,1.09515923261642
"10325",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.396627055282107,1,1.09515923261642
"10326",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.296126031772121,1,1.09515923261642
"10327",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.431499146961374,1,1.09515923261642
"10328",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.380253697202458,1,1.09515923261642
"10329",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.433099873097217,1,1.09515923261642
"10330",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.312214843200547,1,1.09515923261642
"10331",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.299988424290211,1,1.09515923261642
"10332",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.397653928921713,1,1.09515923261642
"10333",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.392993589466028,1,1.09515923261642
"10334",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.268815776448237,1,1.09515923261642
"10335",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.334920809729156,1,1.09515923261642
"10336",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.451611685531734,1,1.09515923261642
"10337",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.497435427528116,1,1.09515923261642
"10338",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.452672620580048,1,1.09515923261642
"10339",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.443618151068428,1,1.09515923261642
"10340",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.403830276950212,1,1.09515923261642
"10341",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.479601781407457,1,1.09515923261642
"10342",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.569101002440775,1,1.09515923261642
"10343",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.316132262120611,1,1.09515923261642
"10344",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.439407344520067,1,1.09515923261642
"10345",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.512286975520693,1,1.09515923261642
"10346",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.422590108855486,1,1.09515923261642
"10347",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.498449404022955,1,1.09515923261642
"10348",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.534688863975864,1,1.09515923261642
"10349",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.408338965617551,1,1.09515923261642
"10350",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.346993900544446,1,1.09515923261642
"10351",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.367616687517654,1,1.09515923261642
"10352",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.281199426079505,1,1.09515923261642
"10353",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.419431303013546,1,1.09515923261642
"10354",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.541322217756779,1,1.09515923261642
"10355",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.680936126708311,1,1.09515923261642
"10356",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.395276245842959,1,1.09515923261642
"10357",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.387938836001297,1,1.09515923261642
"10358",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.540392985966933,1,1.09515923261642
"10359",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.327479613494083,1,1.09515923261642
"10360",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.490555012048189,1,1.09515923261642
"10361",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.400583915687045,1,1.09515923261642
"10362",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.40881197386491,1,1.09515923261642
"10363",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.35163876099365,1,1.09515923261642
"10364",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.444959767190742,1,1.09515923261642
"10365",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.409659367455935,1,1.09515923261642
"10366",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.362338040469239,1,1.09515923261642
"10367",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.363491381026622,1,1.09515923261642
"10368",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.504823058808567,1,1.09515923261642
"10369",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.445147209026004,1,1.09515923261642
"10370",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.313647343405033,1,1.09515923261642
"10371",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.467628152756665,1,1.09515923261642
"10372",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.400000751264912,1,1.09515923261642
"10373",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.449513759587637,1,1.09515923261642
"10374",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.284391409441973,1,1.09515923261642
"10375",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.475276148584147,1,1.09515923261642
"10376",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.399420399828413,1,1.09515923261642
"10377",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.359218692994401,1,1.09515923261642
"10378",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.520844259823242,1,1.09515923261642
"10379",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.340227614607037,1,1.09515923261642
"10380",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.472145276999648,1,1.09515923261642
"10381",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.401131798319085,1,1.09515923261642
"10382",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.320165326123275,1,1.09515923261642
"10383",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.59021674740064,1,1.09515923261642
"10384",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.400963496113714,1,1.09515923261642
"10385",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.289060491278911,1,1.09515923261642
"10386",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.423033901696331,1,1.09515923261642
"10387",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.455037250411143,1,1.09515923261642
"10388",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.434138908592362,1,1.09515923261642
"10389",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.465201581125015,1,1.09515923261642
"10390",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.286080973350821,1,1.09515923261642
"10391",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.38493403942843,1,1.09515923261642
"10392",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.236651303913138,1,1.09515923261642
"10393",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.360685785564765,1,1.09515923261642
"10394",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.395750791050911,1,1.09515923261642
"10395",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.309187684283222,1,1.09515923261642
"10396",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.590260326853139,1,1.09515923261642
"10397",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.356420651167292,1,1.09515923261642
"10398",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.477245577599088,1,1.09515923261642
"10399",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.598653921025742,1,1.09515923261642
"10400",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.480619731280133,1,1.09515923261642
"10401",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.491565245974591,1,1.09515923261642
"10402",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.264749827255891,1,1.09515923261642
"10403",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.337204599138179,1,1.09515923261642
"10404",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.235336521232953,1,1.09515923261642
"10405",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.352315883455138,1,1.09515923261642
"10406",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.288235377003368,1,1.09515923261642
"10407",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.40540369539119,1,1.09515923261642
"10408",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.53922773050738,1,1.09515923261642
"10409",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.319805288363602,1,1.09515923261642
"10410",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.389549874463795,1,1.09515923261642
"10411",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.333655499919033,1,1.09515923261642
"10412",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.424685330418958,1,1.09515923261642
"10413",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.362439478002627,1,1.09515923261642
"10414",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.493225311499687,1,1.09515923261642
"10415",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.420782535152475,1,1.09515923261642
"10416",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.215281249809619,1,1.09515923261642
"10417",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.479781850186526,1,1.09515923261642
"10418",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.3697614615527,1,1.09515923261642
"10419",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.340935460234898,1,1.09515923261642
"10420",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.354507206936785,1,1.09515923261642
"10421",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.320994182119035,1,1.09515923261642
"10422",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.343083545722877,1,1.09515923261642
"10423",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.431817760295891,1,1.09515923261642
"10424",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.389320635811429,1,1.09515923261642
"10425",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.310638985737794,1,1.09515923261642
"10426",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.477773973558563,1,1.09515923261642
"10427",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.32318415120723,1,1.09515923261642
"10428",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.232625578097229,1,1.09515923261642
"10429",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.376655886288172,1,1.09515923261642
"10430",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.468786904722077,1,1.09515923261642
"10431",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.547357394771026,1,1.09515923261642
"10432",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.508230776371304,1,1.09515923261642
"10433",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.36441677855806,1,1.09515923261642
"10434",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.352668517255457,1,1.09515923261642
"10435",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.426143797668656,1,1.09515923261642
"10436",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.333684417441335,1,1.09515923261642
"10437",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.442057378707858,1,1.09515923261642
"10438",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.493704337607102,1,1.09515923261642
"10439",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.469172087676795,1,1.09515923261642
"10440",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.553879291776106,1,1.09515923261642
"10441",0.4,3,6.41658401861787,0.08,0.25,0.4,6.5,3,840,18,133,27,109,366,512,208,0.434890156818876,1,1.09515923261642
