"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"decayAndWindow"
"06/08/2020 20:48:18:491 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","memory","disasterUti","EWProbDecay","startingFund","openOpt?","triggerNetwork?","officeRole?","randomRiskThresh?","randomOrgOpt?","limitedFund?","randomBoost?","orgOptGen","enoughCap?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalOptOpen","totalLackMotivation","totalInsufBoost","totalNoSolution","totalAlreadyAdapted","totalNonEligibleDisasterOpt","totalDisasterOpts","totalUtilizedDisasterOpts","totalUtilizedOpts","totalNeededOpts","sufficientCap","totalUtilized","totalOrgOpts","totalUtilizedOrgOpt"
"408","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","47","17013.356555063936","12606","2738","1929","118","1","581","80","778","4","29","29","18","0","1970","25"
"409","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","55","17622.60370402794","12606","2784","1760","123","8","795","69","816","9","29","29","26","0","1970","20"
"407","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","61","17198.131796824","12606","2770","1691","102","5","883","55","813","12","34","34","27","0","1970","22"
"410","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","70","17436.55748521994","12606","2786","1535","121","9","1021","63","824","10","37","37","33","0","1970","27"
"411","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","48","17314.13842347592","12606","2765","1873","131","5","666","59","803","11","31","31","17","0","1970","20"
"412","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","49","17520.885344643946","12606","2806","1820","128","4","751","81","839","6","22","22","27","0","1970","16"
"416","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","51","17248.973523431905","12606","2769","1732","181","9","744","69","811","2","34","34","17","0","1970","32"
"414","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","66","17089.045984179895","12606","2740","1591","149","3","890","66","781","4","41","41","25","0","1970","37"
"418","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","59","16959.732616467936","12606","2704","1660","180","4","732","84","749","8","44","44","15","0","1970","37"
"413","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","53","17299.928629315942","12606","2781","1850","98","6","741","60","819","11","26","26","27","0","1970","15"
"415","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","60","17264.678748267932","12606","2770","1611","172","7","878","64","802","2","38","38","22","0","1970","36"
"422","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","61","17460.945767775964","12606","2786","1683","150","3","847","67","825","9","36","36","25","0","1970","27"
"417","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","49","17033.39421293591","12606","2723","1843","154","25","599","71","759","3","31","31","18","0","1970","28"
"419","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","52","17360.63666911993","12606","2770","1787","115","14","739","89","806","2","26","26","26","0","1970","24"
"420","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","52","17262.540472583925","12606","2784","1701","147","10","788","102","826","8","36","36","16","0","1970","28"
"423","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","48","17157.09334847992","12606","2752","1773","195","3","645","107","786","10","29","29","19","0","1970","19"
"421","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","54","17413.74110727994","12606","2798","1804","140","3","751","78","836","7","22","22","32","0","1970","15"
"424","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","57","17407.00998153593","12606","2763","1607","181","2","840","102","801","5","31","31","26","0","1970","26"
"425","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","39","17345.309147759966","12606","2775","1919","187","7","524","114","818","6","24","24","15","0","1970","18"
"426","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","45","17061.828777139945","12606","2744","1855","123","10","641","90","783","7","25","25","20","0","1970","18"
"427","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","38","17377.04302940793","12606","2792","1927","150","10","577","106","828","6","22","22","16","0","1970","16"
"428","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","49","17464.394175935948","12606","2758","1852","186","5","628","49","795","4","38","38","11","0","1970","34"
"429","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","67","17207.175517667925","12606","2767","1499","165","6","983","74","806","5","40","40","27","0","1970","35"
"430","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","64","17424.845810311916","12606","2772","1596","147","1","917","64","811","10","47","47","17","0","1970","37"
"431","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","55","17230.898288491906","12606","2758","1740","163","11","731","77","797","4","36","36","19","0","1970","32"
"432","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","48","17175.74907035192","12606","2765","1908","123","11","630","64","806","5","29","29","19","0","1970","24"
"433","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","50","17354.86934796791","12606","2778","1768","148","10","733","85","814","3","34","34","16","0","1970","31"
"434","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","56","17052.955037531923","12606","2756","1684","165","8","760","105","793","3","34","34","22","0","1970","31"
"436","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","59","17199.938098119925","12606","2760","1601","149","3","882","91","799","9","34","34","25","0","1970","25"
"435","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","51","17109.126212347866","12606","2729","1634","225","4","727","111","772","8","28","28","23","0","1970","20"
"441","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","51","16920.891008071936","12606","2739","1886","58","4","725","44","775","6","22","22","29","0","1970","16"
"442","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","53","17794.170403891912","12606","2807","1643","224","10","802","90","845","7","38","38","15","0","1970","32"
"440","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","56","17262.61919703189","12606","2777","1767","125","2","739","107","814","7","37","37","19","0","1970","30"
"438","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","49","17464.82986614388","12606","2797","1849","107","9","741","68","834","8","23","23","26","0","1970","15"
"439","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","54","16835.672871807947","12606","2726","1777","165","5","652","94","760","7","33","33","21","0","1970","26"
"446","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","52","17333.848572923926","12606","2778","1883","126","7","658","63","821","9","41","41","11","0","1970","32"
"437","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","55","17152.986182363933","12606","2748","1693","148","3","792","83","786","12","29","29","26","0","1970","17"
"444","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","54","17510.291524639928","12606","2813","1766","214","16","679","101","851","7","37","37","17","0","1970","30"
"443","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","53","17362.840073243886","12606","2779","1620","224","3","791","103","812","3","38","38","15","0","1970","35"
"445","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","50","17287.642756507914","12606","2770","1731","164","7","772","66","804","2","30","30","20","0","1970","28"
"447","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","50","17769.676326539906","12606","2839","1924","120","14","696","64","879","4","21","21","29","0","1970","17"
"450","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","46","17284.042131343936","12606","2761","1968","129","9","571","55","799","4","29","29","17","0","1970","25"
"451","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","51","17425.909675591935","12606","2780","1707","189","2","751","108","819","10","23","23","28","0","1970","13"
"449","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","50","17241.74700213986","12606","2770","1798","204","9","610","117","807","5","32","32","18","0","1970","27"
"452","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","54","17384.091325083926","12606","2764","1679","173","8","792","79","802","10","33","33","21","0","1970","23"
"448","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","47","17192.490582135928","12606","2776","1883","133","10","642","80","817","5","28","28","19","0","1970","23"
"453","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","55","17404.561627212006","12606","2811","1780","83","8","832","80","846","11","28","28","27","0","1970","17"
"454","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","49","17226.647065707857","12606","2777","1811","135","5","724","74","815","10","28","28","21","0","1970","18"
"455","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","45","16908.009828811933","12606","2735","1918","104","7","607","82","772","3","17","17","28","0","1970","14"
"457","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","45","16997.701294179926","12606","2734","1757","202","31","640","79","771","2","25","25","20","0","1970","23"
"459","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","66","16864.623064535936","12606","2726","1533","128","6","954","64","758","3","41","41","25","0","1970","38"
"456","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","51","17534.371716955924","12606","2815","1748","208","9","758","60","860","5","32","32","19","0","1970","27"
"458","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","56","17436.298349447945","12606","2767","1675","163","2","824","65","804","7","38","38","18","0","1970","31"
"461","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","43","17511.423825983926","12606","2807","1934","138","6","611","87","841","4","31","31","12","0","1970","27"
"465","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","56","17159.08217052794","12606","2725","1691","174","8","737","84","762","10","31","31","25","0","1970","21"
"460","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","48","16970.81880305992","12606","2746","1743","197","7","663","103","784","3","33","33","15","0","1970","30"
"463","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","51","17644.007388715923","12606","2827","1726","223","1","733","110","864","9","34","34","17","0","1970","25"
"467","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","48","17265.60517625585","12606","2765","1845","165","33","586","107","801","5","29","29","19","0","1970","24"
"466","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","51","17174.93225623593","12606","2785","1804","145","14","727","70","825","9","25","25","26","0","1970","16"
"462","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","53","17041.363944099943","12606","2746","1733","159","9","706","104","784","3","35","35","18","0","1970","32"
"468","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","56","17354.978129655945","12606","2770","1800","100","4","778","60","813","10","28","28","28","0","1970","18"
"464","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","45","17249.78898266396","12606","2765","1859","151","27","636","66","801","10","26","26","19","0","1970","16"
"472","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","51","17542.52715379191","12606","2801","1805","176","11","711","70","840","2","28","28","23","0","1970","26"
"476","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","58","17303.102886343924","12606","2768","1819","79","6","791","40","806","4","33","33","25","0","1970","29"
"479","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","57","17039.613413583913","12606","2745","1638","174","4","817","85","787","7","27","27","30","0","1970","20"
"469","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","54","17757.745155771914","12606","2808","1731","142","3","810","98","844","10","24","24","30","0","1970","14"
"477","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","57","17300.19742662794","12606","2755","1572","234","4","777","135","798","7","33","33","24","0","1970","26"
"470","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","52","17203.249205227938","12606","2788","1623","288","8","706","127","820","8","36","36","16","0","1970","28"
"471","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","63","17263.021470103955","12606","2772","1592","161","12","892","82","812","5","33","33","30","0","1970","28"
"473","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","53","17437.407966235925","12606","2759","1685","187","12","752","92","796","3","31","31","22","0","1970","28"
"474","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","60","17144.533664559924","12606","2752","1760","103","1","794","55","790","5","39","39","21","0","1970","34"
"481","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","44","16810.481859747946","12606","2701","1773","173","7","629","100","739","8","19","19","25","0","1970","11"
"478","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","64","17348.139209355864","12606","2777","1625","165","4","841","108","815","8","34","34","30","0","1970","26"
"480","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","59","17240.14690846387","12606","2766","1658","156","9","828","84","807","7","31","31","28","0","1970","24"
"475","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","55","17383.724194319922","12606","2811","1697","176","13","784","104","848","4","37","37","18","0","1970","33"
"484","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","50","17339.177328359918","12606","2776","1789","190","10","678","79","814","3","30","30","20","0","1970","27"
"482","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","52","17431.315348447904","12606","2788","1766","138","7","730","121","823","10","26","26","26","0","1970","16"
"485","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","38","17610.048346679916","12606","2794","1913","214","11","555","73","836","1","28","28","10","0","1970","27"
"483","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","37","17708.465037127815","12606","2809","2064","82","9","585","52","843","2","17","17","20","0","1970","15"
"490","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","50","17253.397860003934","12606","2773","1828","129","9","689","86","810","0","32","32","18","0","1970","32"
"493","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","55","17709.057969179976","12606","2796","1636","211","5","784","129","833","8","31","31","24","0","1970","23"
"486","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","53","17236.213688003903","12606","2790","1811","133","8","742","62","826","7","34","34","19","0","1970","27"
"489","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","54","17805.82579301591","12606","2823","1834","110","6","771","73","858","5","29","29","25","0","1970","25"
"487","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","54","17376.65360503187","12606","2785","1727","203","18","708","93","826","4","36","36","18","0","1970","32"
"492","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","54","17403.06409495594","12606","2771","1681","189","8","775","87","806","2","31","31","23","0","1970","29"
"491","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","51","17094.657267531897","12606","2712","1613","273","3","677","115","751","9","31","31","20","0","1970","22"
"494","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","48","17311.196871459986","12606","2756","1676","235","16","678","123","791","7","28","28","20","0","1970","21"
"498","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","65","17651.30568619997","12606","2811","1579","168","15","942","70","848","5","37","37","28","0","1970","32"
"499","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","58","17413.71898543593","12606","2780","1646","192","7","825","71","819","8","39","39","19","0","1970","31"
"488","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","64","17087.864758019914","12606","2756","1705","90","6","853","68","793","4","34","34","30","0","1970","30"
"496","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","51","16810.917845859865","12606","2703","1823","127","5","643","81","741","4","24","24","27","0","1970","20"
"495","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","56","17050.657324763903","12606","2746","1727","106","7","824","50","784","15","32","32","24","0","1970","17"
"504","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","47","17086.241507619892","12606","2768","1822","131","6","731","53","804","5","25","25","22","0","1970","20"
"501","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","51","17295.9898669999","12606","2753","1827","127","11","689","68","793","6","31","31","20","0","1970","25"
"506","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","50","16982.9270365879","12606","2749","1652","232","4","735","101","785","6","25","25","25","0","1970","19"
"497","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","47","17399.73977118797","12606","2776","2038","74","6","575","61","813","6","22","22","25","0","1970","16"
"500","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","54","17295.00557483594","12606","2751","1736","144","24","723","94","794","4","30","30","24","0","1970","26"
"503","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","53","16993.803352759925","12606","2710","1578","189","7","810","91","752","6","35","35","18","0","1970","29"
"502","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","47","17362.358149295957","12606","2772","1753","181","12","691","105","808","4","30","30","17","0","1970","26"
"510","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","50","16888.42045496789","12606","2729","1824","132","7","655","82","768","11","29","29","21","0","1970","18"
"505","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","55","17239.718084199896","12606","2767","1631","235","14","742","112","807","4","33","33","22","0","1970","29"
"508","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","56","17116.1798072159","12606","2758","1686","160","17","762","106","794","7","27","27","29","0","1970","20"
"509","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","57","16895.165812599884","12606","2739","1674","121","7","817","92","774","6","28","28","29","0","1970","22"
"507","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","58","17438.96509754399","12606","2771","1685","152","13","804","85","812","10","32","32","26","0","1970","22"
"511","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","49","17263.630612504014","12606","2759","1960","57","8","676","36","797","9","22","22","27","0","1970","13"
"512","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","56","17202.361292719892","12606","2747","1761","129","12","746","55","786","8","44","44","12","0","1970","36"
"513","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","62","17352.555293691927","12606","2762","1682","123","9","840","71","797","6","37","37","25","0","1970","31"
"515","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","49","17496.7328969919","12606","2774","1802","168","5","677","92","813","2","30","30","19","0","1970","28"
"514","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","53","17262.336852059907","12606","2748","1630","230","11","744","98","789","2","35","35","18","0","1970","33"
"516","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","41","17036.08283095191","12606","2741","1894","206","7","522","86","783","3","26","26","15","0","1970","23"
"517","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","56","17612.278556399928","12606","2819","1719","150","4","797","115","855","2","34","34","22","0","1970","32"
"522","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","58","17474.594244099968","12606","2804","1689","178","12","777","117","840","10","31","31","27","0","1970","21"
"519","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","49","17320.51143443991","12606","2770","1668","263","7","682","121","808","7","29","29","20","0","1970","22"
"523","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","52","17209.234559883876","12606","2781","1833","131","9","686","94","819","6","28","28","24","0","1970","22"
"518","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","46","17089.6078588079","12606","2758","1835","149","5","665","77","797","6","27","27","19","0","1970","21"
"520","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","46","17417.569703787816","12606","2800","1864","164","16","669","58","839","10","29","29","17","0","1970","19"
"521","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","52","17111.523490327945","12606","2753","1688","209","2","709","119","795","10","26","26","26","0","1970","16"
"525","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","54","17204.824367775967","12606","2744","1742","117","4","772","84","776","6","25","25","29","0","1970","19"
"526","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","50","17369.19934873594","12606","2777","1841","138","10","690","65","820","6","33","33","17","0","1970","27"
"524","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","48","17479.286792399926","12606","2808","1917","116","3","665","87","846","4","20","20","28","0","1970","16"
"527","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","50","17195.704250607934","12606","2741","1699","208","7","706","89","775","7","32","32","18","0","1970","25"
"529","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","50","16736.15841510792","12606","2705","1716","221","7","623","106","743","5","32","32","18","0","1970","27"
"528","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","54","17248.389758291913","12606","2758","1689","200","10","736","83","793","3","40","40","14","0","1970","37"
"530","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","46","17175.042186803923","12606","2779","1879","157","9","606","96","820","9","32","32","14","0","1970","23"
"531","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","42","17205.662097227923","12606","2742","1962","110","8","585","45","781","6","32","32","10","0","1970","26"
"534","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","55","16895.23099762393","12606","2717","1678","167","3","745","92","759","10","32","32","23","0","1970","22"
