"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"officeRole"
"02/20/2020 21:53:14:664 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","random-orgWindows?","limitedFund?","randomBoost?","othersInf?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"1110","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","52","4706.676197708003","90","244","742","915","1","38","38","14","4"
"1111","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","45","5358.545589128007","52","259","849","981","1","37","37","8","6"
"1112","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","32","5918.813539300005","39","283","833","1033","111","26","26","6","3"
"1114","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","38","5565.7797279279985","41","248","821","992","62","32","32","6","6"
"1113","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","39","5858.256329419992","70","292","795","1007","62","33","33","6","8"
"1116","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","46","4880.4709103400055","89","225","773","930","1","35","35","11","3"
"1115","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","41","5101.3579327","70","262","760","923","15","33","33","8","2"
"1118","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","47","5139.838868799998","84","222","831","994","2","32","32","15","5"
"1117","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","54","5424.234198700017","90","266","841","1034","3","43","43","11","7"
"1119","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","49","5307.024719724002","60","263","836","982","1","37","37","12","6"
"1125","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","38","5085.3063537480075","66","226","776","903","1","30","30","8","5"
"1120","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","37","5752.001075332006","98","275","819","1019","5","32","32","5","6"
"1121","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","35","6098.622228555991","48","271","951","1074","5","31","31","4","10"
"1124","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","47","4722.428340276002","66","240","731","896","6","35","35","12","5"
"1122","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","48","5190.9357949440055","80","248","811","980","3","35","35","13","7"
"1123","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","25","5998.022119876006","86","293","871","1051","27","19","19","6","0"
"1126","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","28","5880.1315792079995","75","291","900","1061","16","28","28","0","8"
"1127","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","39","5258.307512452012","73","268","758","930","0","32","32","7","4"
"1128","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","40","5959.300012144002","65","299","907","1059","3","30","30","10","6"
"1129","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","40","5806.688188208","44","250","860","967","3","33","33","7","5"
"1130","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","44","5134.695114707998","47","245","852","966","2","36","36","8","2"
"1132","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","44","5022.831037576003","76","242","777","927","0","39","39","5","9"
"1131","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","46","4830.031548484002","48","236","799","910","1","28","28","18","4"
"1136","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","40","5883.698663523997","80","260","877","1044","14","30","30","10","10"
"1133","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","48","5340.319285328008","54","246","831","971","1","37","37","11","3"
"1134","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","36","5488.661298832008","68","292","784","998","73","26","26","10","8"
"1135","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","38","5065.4683728840055","61","259","786","928","19","29","29","9","6"
"1137","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","38","5709.6098762480015","74","272","847","1022","22","30","30","8","7"
"1138","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","45","5563.415586672007","79","256","817","987","11","37","37","8","7"
"1139","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","51","5169.423174944013","66","257","838","999","2","41","41","10","5"
"1140","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","46","4387.356007632002","51","242","738","861","1","31","31","15","8"
"1145","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","31","6305.877857108007","71","293","960","1114","20","25","25","6","8"
"1146","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","51","5167.760857844","50","258","801","935","5","43","43","8","16"
"1141","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","42","4974.688969412005","50","256","808","939","1","30","30","12","6"
"1147","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","44","4942.459202167996","73","246","775","934","0","37","37","7","4"
"1143","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","50","5053.095751291999","73","243","793","949","1","37","37","13","5"
"1142","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","48","5224.704228143994","61","250","846","973","3","33","33","15","5"
"1144","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","46","5174.320917755999","71","252","777","921","0","34","34","12","6"
"1148","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","38","4683.557625796003","67","269","760","911","4","24","24","14","4"
"1149","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","40","5661.331870268008","80","258","864","1043","10","33","33","7","9"
"1150","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","30","6077.253799548006","90","293","936","1119","5","28","28","2","3"
"1151","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","40","5228.7445600520105","55","263","832","960","1","28","28","12","4"
"1153","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","42","5045.273358375998","71","239","751","904","1","31","31","11","6"
"1152","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","43","5431.101249295995","85","281","782","977","0","38","38","5","9"
"1155","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","42","5305.804261968004","86","282","835","1002","2","29","29","13","8"
"1154","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","35","5178.0412533679955","66","249","832","966","1","24","24","11","7"
"1156","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","31","5733.074316124004","81","307","838","1054","58","28","28","3","3"
"1157","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","31","5808.9318617440085","55","277","843","1016","56","27","27","4","6"
"1158","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","47","5568.0978690999955","65","255","853","1033","21","36","36","11","4"
"1159","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","49","5479.165356304005","61","253","807","958","16","37","37","12","4"
"1160","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","38","4907.802459580016","72","271","718","886","12","29","29","9","2"
"1161","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","35","5765.331006636002","60","276","875","1028","7","32","32","3","5"
"1162","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","48","4952.4743998799995","52","243","784","910","3","34","34","14","7"
"1163","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","37","5324.14574784","60","292","842","984","4","29","29","8","4"
"1164","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","40","5650.038438603996","80","276","826","992","3","36","36","4","12"
"1165","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","49","5184.677026568019","71","249","828","979","3","35","35","14","12"
"1167","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","36","5429.2376677960065","66","266","835","992","13","32","32","4","6"
"1166","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","55","5082.366997319998","56","252","802","943","2","39","39","16","9"
"1168","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","35","5976.790894476006","83","312","858","1045","12","32","32","3","9"
"1169","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","46","5452.462130488008","88","292","816","1014","11","37","37","9","6"
"1171","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","42","5327.183795552","85","263","818","982","3","35","35","7","6"
"1170","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","53","4541.540711056003","70","253","742","893","0","37","37","16","8"
"1172","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","55","4725.571805908003","58","229","768","904","2","38","38","17","2"
"1173","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","35","5329.723391404005","72","249","831","969","0","26","26","9","7"
"1175","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","49","4699.06023274","63","231","763","918","0","37","37","12","2"
"1174","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","50","5067.811544871992","57","235","838","961","2","32","32","18","9"
"1176","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","39","5385.3984948360185","65","274","866","997","0","25","25","14","5"
"1178","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","23","5852.09819780402","61","298","882","1078","82","21","21","2","4"
"1181","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","40","5096.015426620003","84","271","758","934","3","33","33","7","4"
"1177","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","36","5093.094393787998","91","258","762","936","3","30","30","6","6"
"1180","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","31","5994.675518584017","63","267","892","1052","22","27","27","4","5"
"1179","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","42","5253.691777296002","62","265","828","986","24","34","34","8","5"
"1182","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","51","5055.860031200006","54","243","756","907","7","42","42","9","5"
"1183","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","47","5150.9033683520065","42","261","809","947","9","34","34","13","8"
"1184","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","33","5856.278262824003","65","282","894","1039","3","27","27","6","9"
"1185","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","41","4917.691974919999","79","269","754","915","2","29","29","12","4"
"1187","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","49","4947.041459516005","58","229","785","932","3","39","39","10","7"
"1189","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","31","5350.797158652006","99","273","784","990","6","29","29","2","4"
"1186","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","47","4988.712091808","64","215","750","897","2","37","37","10","5"
"1190","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","40","5303.451488900018","57","242","885","1017","6","29","29","11","2"
"1188","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","46","4194.269528207997","66","221","664","814","4","36","36","10","11"
"1191","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","45","5104.697896336001","77","231","841","988","2","37","37","8","6"
"1193","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","47","4989.790777712004","47","237","808","931","2","37","37","10","8"
"1192","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","43","4878.826265568008","90","272","763","937","3","34","34","9","7"
"1194","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","40","5396.382280568005","79","251","850","999","1","29","29","11","4"
"1195","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","39","5471.847372215996","76","261","852","1015","0","28","28","11","4"
"1196","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","47","5123.734244032006","61","244","808","954","0","32","32","15","4"
"1197","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","44","5478.027565948001","86","261","831","1010","2","37","37","7","8"
"1199","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","38","5272.845284784006","62","275","799","924","3","29","29","9","8"
"1198","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","54","5181.845907604","68","232","771","929","1","42","42","12","4"
"1201","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","32","5948.043581328009","75","302","866","1056","38","24","24","8","6"
"1202","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","39","5386.726376940004","74","264","829","980","8","35","35","4","7"
"1200","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","24","6066.132436348004","52","299","875","1072","91","19","19","5","1"
"1203","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","38","5352.967584356002","70","261","812","969","7","34","34","4","6"
"1204","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","43","4902.589982592004","74","225","814","957","1","33","33","10","6"
"1205","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","38","5408.839930780005","67","281","881","1021","8","27","27","11","5"
"1208","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","53","5105.681969896","53","245","802","939","1","38","38","15","6"
"1211","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","44","4985.742197928002","64","263","835","973","0","31","31","13","7"
"1206","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","56","4249.1716927760035","60","241","712","858","2","36","36","20","7"
"1212","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","41","5010.65990716001","52","232","813","943","5","33","33","8","4"
"1207","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","25","6209.174912056012","69","285","885","1034","14","24","24","1","4"
"1213","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","42","5461.4112695560025","102","252","850","1028","2","35","35","7","8"
"1209","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","42","5335.79765685201","76","269","844","1012","6","35","35","7","5"
"1210","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","40","5929.916768052003","95","278","853","1042","7","33","33","7","10"
"1215","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","45","5257.8825221599955","71","249","795","949","0","35","35","10","9"
"1214","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","40","5245.300085336011","68","241","851","989","1","30","30","10","4"
"1216","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","43","5007.31139449601","53","261","775","910","1","37","37","6","10"
"1222","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","20","6064.4904884200005","69","276","846","1057","87","19","19","1","7"
"1219","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","54","4698.972120736001","70","224","732","882","3","42","42","12","6"
"1220","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","46","5032.050526032","61","232","811","955","1","39","39","7","6"
"1217","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","47","4619.817946036","63","246","746","890","2","35","35","12","4"
"1218","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","49","4727.1824833600085","40","230","781","902","3","36","36","13","4"
"1221","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","39","5144.538591352004","59","282","849","972","1","31","31","8","3"
"1223","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","36","5637.134442092015","70","291","880","1050","26","28","28","8","6"
"1224","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","37","6021.774902967988","79","264","867","1035","12","31","31","6","6"
"1225","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","35","5956.504368632005","61","271","888","1035","9","31","31","4","10"
"1226","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","39","5017.755489435998","55","254","821","948","4","31","31","8","6"
"1228","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","43","5378.131780860005","113","273","795","1000","2","36","36","7","5"
"1227","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","44","5406.870001344007","76","267","817","972","2","32","32","12","4"
"1229","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","45","4802.621692591997","52","255","754","903","1","35","35","10","6"
"1230","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","44","5558.474768511999","62","245","839","986","3","37","37","7","7"
"1233","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","45","5097.243652568004","61","233","795","934","2","33","33","12","9"
"1231","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","53","5263.183906312008","79","245","829","986","3","37","37","16","5"
"1232","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","49","4904.422756007998","60","230","737","889","3","37","37","12","9"
"1234","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","44","5115.989079344006","54","252","829","950","4","31","31","13","6"
"1235","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","42","5317.3678223240095","56","316","875","1029","6","31","31","11","9"
"1237","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","41","5335.535722284002","63","255","811","959","2","34","34","7","11"
"1236","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","49","4917.224107032006","55","266","760","896","1","41","41","8","11"
"1238","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","44","4747.096600764001","52","251","777","900","0","35","35","9","7"
"1239","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","43","5202.955863083998","75","269","845","1009","3","31","31","12","7"
"1240","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","38","5495.8922991120035","63","293","874","1006","2","29","29","9","3"
"1241","0.3","4","0.08","10","0.25","0.4","4","4","1000","8","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","58","4256.5867073200025","50","216","782","916","1","32","32","26","9"
"1242","0.3","4","0.08","10","0.25","0.4","4","4","1000","9","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","50","5153.55342531201","53","249","828","955","1","36","36","14","9"
"1243","0.3","4","0.08","10","0.25","0.4","4","4","1000","10","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","45","5239.074942044006","61","247","839","980","0","34","34","11","6"
"1244","0.3","4","0.08","10","0.25","0.4","4","4","1000","0","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","22","6334.467517139994","58","316","895","1089","73","20","20","2","1"
"1247","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","38","5488.593801008011","59","248","843","988","6","30","30","8","9"
"1248","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","32","5984.17851280401","73","249","891","1035","3","29","29","3","6"
"1249","0.3","4","0.08","10","0.25","0.4","4","4","1000","5","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","36","5420.450299024011","68","282","851","1001","4","34","34","2","13"
"1251","0.3","4","0.08","10","0.25","0.4","4","4","1000","7","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","54","5272.649914352006","60","266","801","944","1","37","37","17","7"
"1245","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","34","5968.234691136007","63","320","836","1044","84","26","26","8","6"
"1250","0.3","4","0.08","10","0.25","0.4","4","4","1000","6","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","39","5480.0297415320065","43","257","878","996","6","28","28","11","3"
