"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"AspirationOn"
"02/05/2020 20:49:56:108 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"91","0.6","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","90","582","225","191","918","6","69","69","21","18"
"96","0.8","4","0.08","14","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","22","621","316","724","1454","33","22","22","0","7"
"101","0.2","4","0.08","2","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","56","264","284","3","374","40","42","42","14","29"
"103","0.6","4","0.08","2","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","62","219","273","63","352","4","44","44","18","34"
"105","0.2","4","0.08","4","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","49","463","302","6","555","8","46","46","3","23"
"102","0.4","4","0.08","2","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","50","275","252","2","340","6","39","39","11","18"
"107","0.6","4","0.08","4","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","58","258","261","159","495","10","44","44","14","27"
"106","0.4","4","0.08","4","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","70","409","290","5","507","4","60","60","10","26"
"109","0.2","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","70","528","272","2","634","17","62","62","8","25"
"111","0.6","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","54","412","297","147","653","20","45","45","9","17"
"110","0.4","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","48","579","293","12","716","43","47","47","1","14"
"112","0.8","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","38","296","303","374","724","12","28","28","10","10"
"113","0.2","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","84","596","252","6","694","3","67","67","17","20"
"114","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","78","574","230","15","684","7","65","65","13","27"
"115","0.6","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","70","593","275","44","740","13","60","60","10","25"
"119","0.6","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","58","745","274","161","992","18","52","52","6","14"
"117","0.2","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","85","725","253","10","848","25","70","70","15","21"
"120","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","42","443","288","542","1041","4","36","36","6","8"
"118","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","66","729","239","76","889","7","59","59","7","15"
"129","0.2","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","4","0","346","19","346","83","0","0","4","0"
"116","0.8","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","44","453","277","355","871","14","36","36","8","9"
"123","0.6","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","63","578","265","371","1039","11","56","56","7","25"
"126","0.4","4","0.08","14","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","62","1032","276","35","1184","24","60","60","2","16"
"125","0.2","4","0.08","14","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","67","1137","270","24","1252","15","55","55","12","11"
"121","0.2","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","82","826","235","6","924","8","64","64","18","17"
"130","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","14","0","324","18","324","18","0","0","14","0"
"124","0.8","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","28","455","343","796","1298","7","27","27","1","8"
"128","0.8","4","0.08","14","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","42","460","276","786","1300","6","37","37","5","14"
"122","0.4","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","76","856","269","27","980","10","65","65","11","19"
"131","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","11","0","352","32","352","33","0","0","11","0"
"127","0.6","4","0.08","14","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","81","749","247","246","1092","11","62","62","19","15"
"132","0.8","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","6","0","384","158","384","58","0","0","6","0"
"133","0.2","4","0.08","2","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","28","60","327","26","420","20","16","16","12","0"
"137","0.2","4","0.08","4","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","34","193","335","54","617","49","31","31","3","0"
"139","0.6","4","0.08","4","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","38","120","315","213","590","17","22","22","16","0"
"134","0.4","4","0.08","2","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","17","61","343","36","445","59","12","12","5","0"
"135","0.6","4","0.08","2","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","25","43","318","119","414","18","8","8","17","0"
"136","0.8","4","0.08","2","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","8","22","338","201","419","27","7","7","1","0"
"138","0.4","4","0.08","4","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","29","157","284","65","541","49","26","26","3","0"
"140","0.8","4","0.08","4","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","9","79","340","316","607","34","6","6","3","0"
"141","0.2","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","42","315","267","53","671","12","35","35","7","0"
"142","0.4","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","49","284","287","115","711","12","39","39","10","0"
"143","0.6","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","18","225","335","230","785","61","16","16","2","0"
"144","0.8","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","12","119","310","517","799","8","10","10","2","0"
"145","0.2","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","79","331","233","117","721","0","52","52","27","0"
