"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"numOpts"
"06/11/2020 23:13:22:164 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","memory","disasterUti","EWProbDecay","startingFund","openOpt?","triggerNetwork?","randomRiskThresh?","officeRole?","randomOrgOpt?","randomBoost?","limitedFund?","enoughCap?","orgOptGen","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalOptOpen","totalInsufBoost","totalNoSolution","totalDisasterOpts","totalUtilizedDisasterOpts","totalUtilizedOpts","totalNeededOpts","sufficientCap","totalUtilized","totalAlreadyAdapted","totalOrgOpts","totalUtilizedOrgOpt","totalNonEligibleDisasterOpt"
"552","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","5568.671665099999","10652","841","112","16","756","15","18","18","26","0","341","86","3","242"
"554","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","55","8512.990540592002","10652","1302","115","6","777","16","32","32","23","0","609","526","16","173"
"556","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","51","11189.461275335976","10652","1739","243","5","828","12","32","32","19","0","641","914","20","233"
"557","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","41","11606.01101262799","10652","1847","277","24","798","12","24","24","17","0","510","1054","12","254"
"555","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","40","9473.08421271998","10652","1471","199","14","814","11","20","20","20","0","464","662","9","301"
"553","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","30","7224.069990743996","10652","1132","170","100","826","9","10","10","20","0","296","309","1","281"
"551","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","5279.821219060002","10652","780","59","10","780","17","17","17","25","0","404","0","0","207"
"559","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","53","14306.796873579926","10652","2265","330","20","805","6","33","33","20","0","726","1468","27","249"
"558","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","53","12873.232575163936","10652","2055","222","16","783","8","33","33","20","0","715","1275","25","204"
"560","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","60","16057.40951961595","10652","2572","297","15","811","9","41","41","19","0","929","1769","32","214"
"561","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","59","16820.30099524791","10652","2610","283","16","831","7","38","38","21","0","990","1786","31","213"
"562","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","5474.20697286","10652","841","124","19","841","8","8","8","34","0","390","0","0","259"
"565","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","33","8210.373048679989","10652","1280","209","15","800","9","13","13","20","0","381","482","4","295"
"564","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","38","7125.510513083996","10652","1097","145","7","766","8","15","15","23","0","394","332","7","254"
"563","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","30","5754.815499071995","10652","873","158","3","774","7","8","8","22","0","258","99","1","321"
"566","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","37","9820.96702623197","10652","1541","232","10","817","5","16","16","21","0","446","726","11","304"
"567","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","47","10805.363817183976","10652","1718","224","6","833","6","22","22","25","0","641","886","16","235"
"568","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","35","11728.90755319595","10652","1809","300","7","808","7","20","20","15","0","440","1007","13","340"
"570","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","58","13709.876856895984","10652","2173","218","18","791","14","37","37","21","0","801","1388","24","187"
"569","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","40","13281.577538459964","10652","2149","414","44","855","4","19","19","21","0","506","1299","15","304"
"571","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","54","15300.195732651939","10652","2383","211","13","766","4","34","34","20","0","844","1623","30","145"
"573","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","4892.809835132003","10652","754","82","3","754","9","9","9","33","0","366","0","0","234"
"574","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","5700.711905915998","10652","830","93","24","748","11","13","13","29","0","393","82","2","216"
"575","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","43","6726.844229216001","10652","1060","159","10","763","12","18","18","25","0","410","297","6","225"
"572","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","51","17034.792139271914","10652","2712","312","28","788","5","30","30","21","0","830","1931","25","215"
"576","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","8301.977957264004","10652","1295","165","15","801","11","18","18","27","0","512","495","7","227"
"577","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","43","9087.895009095988","10652","1435","168","15","791","7","17","17","26","0","476","646","10","267"
"578","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","53","10355.415132463988","10652","1643","167","7","791","12","25","25","28","0","643","859","13","169"
"579","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","47","12252.777740507987","10652","1954","270","14","859","10","25","25","22","0","688","1099","15","243"
"581","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","52","14914.834496263913","10652","2333","266","14","764","4","27","27","25","0","818","1572","23","177"
"580","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","52","12914.147085275927","10652","2066","226","13","774","6","30","30","22","0","717","1299","24","218"
"583","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","54","16158.04220801991","10652","2604","411","15","839","7","33","33","21","0","864","1775","26","269"
"584","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","36","4805.253702739997","10652","723","91","1","723","14","14","14","22","0","318","0","0","235"
"582","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","15266.752715439941","10652","2433","379","11","769","8","28","28","18","0","673","1670","20","234"
"585","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","32","5865.251313151994","10652","890","128","10","797","12","13","13","19","0","343","93","1","288"
"589","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","10664.265348039971","10652","1690","279","7","803","11","22","22","20","0","509","893","11","274"
"588","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","41","9133.306419583985","10652","1460","186","20","782","11","20","20","21","0","494","681","9","238"
"586","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","39","7143.009460879991","10652","1091","158","12","804","12","20","20","19","0","384","292","8","283"
"587","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","7580.788787028007","10652","1202","157","16","744","6","16","16","28","0","440","459","10","228"
"590","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","12305.85484535996","10652","1942","228","13","852","8","21","21","28","0","726","1097","13","219"
"593","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","15517.671492719948","10652","2458","344","8","784","8","29","29","20","0","777","1683","21","209"
"591","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","50","12468.322589175974","10652","2010","231","8","760","10","25","25","25","0","675","1253","15","224"
"592","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","53","13888.28617333593","10652","2179","269","7","849","9","29","29","24","0","754","1334","20","247"
"595","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","43","4989.816999300004","10652","763","76","1","763","8","8","8","35","0","393","0","0","216"
"594","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","50","15618.837816135905","10652","2518","311","10","724","11","31","31","19","0","821","1800","20","177"
"596","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","50","5810.37724742001","10652","899","89","7","801","18","20","20","30","0","442","98","2","231"
"597","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","35","7251.025065372","10652","1103","151","28","820","10","10","10","25","0","405","286","0","284"
"598","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","8423.435160943995","10652","1321","170","13","802","6","17","17","27","0","500","524","11","222"
"600","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","52","10810.475178235969","10652","1670","182","9","775","6","23","23","29","0","658","899","17","182"
"599","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","10153.764463587959","10652","1559","219","13","867","11","21","21","23","0","534","694","10","274"
"602","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","12902.478378979951","10652","2074","267","17","819","10","30","30","19","0","723","1259","20","210"
"601","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","12709.61699824396","10652","1980","264","5","869","10","26","26","23","0","708","1115","16","243"
"604","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","56","15755.508420223914","10652","2505","282","9","802","6","32","32","24","0","831","1708","26","202"
"603","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","52","13813.583981095937","10652","2224","331","9","805","10","38","38","14","0","686","1427","28","269"
"605","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","57","17529.34969229987","10652","2771","317","13","814","8","31","31","26","0","979","1963","23","200"
"606","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","31","5131.497726376003","10652","783","137","6","783","10","10","10","21","0","251","0","0","318"
"607","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","47","5766.588556604004","10652","898","104","10","790","16","17","17","30","0","398","108","1","237"
"608","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","31","7097.846271692006","10652","1118","213","13","805","5","11","11","20","0","320","314","6","313"
"610","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","43","9529.780800099981","10652","1540","244","6","810","12","22","22","21","0","490","732","10","288"
"609","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","8278.52722483599","10652","1307","176","10","797","3","15","15","30","0","523","513","12","200"
"611","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","37","11895.157994011966","10652","1831","272","12","851","7","17","17","20","0","559","989","10","275"
"613","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","47","12667.367317723936","10652","2003","271","11","802","6","25","25","22","0","579","1205","19","272"
"612","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","12242.864480663973","10652","1916","265","6","845","8","20","20","29","0","643","1074","12","253"
"615","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","41","15250.358269067898","10652","2419","382","5","771","10","28","28","13","0","658","1655","18","264"
"614","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","48","14214.645074687924","10652","2269","283","9","783","12","27","27","21","0","754","1492","15","206"
"616","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","56","17228.93352410785","10652","2795","357","9","828","10","37","37","19","0","851","1970","27","246"
"620","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","8100.7360375759945","10652","1289","171","10","793","12","21","21","23","0","479","496","9","231"
"618","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","34","5848.690464791986","10652","890","118","12","786","7","9","9","25","0","346","104","2","282"
"617","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","35","5523.182058616004","10652","789","108","12","789","11","11","11","24","0","346","0","0","256"
"621","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","51","9772.34038614","10652","1479","149","4","790","9","23","23","28","0","581","691","14","218"
"619","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","7356.82644234","10652","1107","134","4","833","13","21","21","28","0","510","276","8","217"
"622","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","11171.73237705999","10652","1764","236","7","794","11","31","31","18","0","624","972","20","213"
"623","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","11776.44919470797","10652","1875","263","10","796","11","29","29","17","0","526","1082","18","297"
"624","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","47","12968.860090095955","10652","2057","296","17","810","1","20","20","27","0","645","1256","19","285"
"626","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","57","15531.683212499947","10652","2477","258","14","830","8","33","33","24","0","956","1656","25","185"
"628","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","43","5183.85657396","10652","800","107","6","800","10","10","10","33","0","369","0","0","263"
"625","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","15012.448269759916","10652","2314","370","5","795","7","31","31","15","0","664","1526","24","264"
"629","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","5878.302136864004","10652","867","78","9","764","10","13","13","36","0","463","104","3","185"
"627","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","15940.732935723943","10652","2528","378","22","844","9","25","25","21","0","770","1690","16","271"
"630","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","6850.962893920002","10652","1071","153","14","805","11","19","19","27","0","442","267","8","247"
"631","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","40","8203.448024983993","10652","1304","174","12","795","9","18","18","22","0","425","512","9","284"
"632","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","39","9449.530316968001","10652","1511","222","10","856","6","15","15","24","0","458","661","9","319"
"633","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","11154.047532551998","10652","1731","217","15","838","10","28","28","18","0","635","895","18","244"
"635","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","53","12712.96153514397","10652","2044","263","8","777","6","31","31","22","0","718","1273","25","205"
"634","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","56","11908.492883503981","10652","1851","224","6","813","8","27","27","29","0","644","1041","19","214"
"636","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","57","14012.529286267922","10652","2206","236","5","809","6","35","35","22","0","807","1406","29","184"
"637","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","55","15411.589868283956","10652","2503","300","19","808","9","39","39","16","0","885","1705","30","207"
"638","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","48","16879.776790379903","10652","2655","426","38","815","6","35","35","13","0","774","1846","29","247"
"639","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","47","5224.118961480008","10652","781","82","3","781","22","22","22","25","0","447","0","0","194"
"640","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","6042.242442663997","10652","922","120","5","810","11","13","13","29","0","435","112","2","222"
"641","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","32","7066.125421588004","10652","1069","159","10","769","10","11","11","21","0","382","300","1","244"
"642","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","8145.647681575991","10652","1253","216","6","756","7","15","15","29","0","423","499","8","248"
"643","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","48","9224.001306915978","10652","1445","191","17","815","12","26","26","22","0","553","631","14","229"
"644","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","10915.39480785194","10652","1685","185","18","789","4","17","17","28","0","658","898","13","192"
"645","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","12122.256133655967","10652","1891","280","3","836","12","28","28","14","0","598","1059","16","263"
"646","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","53","13248.905722455936","10652","2091","303","7","756","11","25","25","28","0","690","1341","14","216"
"650","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","5769.750630356003","10652","837","74","9","837","16","16","16","26","0","452","0","0","232"
"647","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","55","13433.617301431943","10652","2174","207","12","787","4","27","27","28","0","771","1392","23","182"
"648","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","43","15115.260922107915","10652","2494","328","25","854","9","31","31","12","0","725","1652","22","256"
"649","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","16379.980517791928","10652","2643","443","22","785","10","30","30","14","0","666","1867","20","266"
"651","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","39","5957.092136788002","10652","913","101","10","814","13","18","18","21","0","378","99","5","268"
"652","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","7401.371937399996","10652","1131","143","6","812","5","12","12","32","0","451","322","7","259"
"653","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","37","8075.477928620014","10652","1275","216","8","818","16","20","20","17","0","427","459","4","261"
"655","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","50","10733.869672108007","10652","1685","210","8","780","7","24","24","26","0","581","913","17","223"
"656","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","40","12665.585682775965","10652","1947","260","19","821","12","29","29","11","0","634","1133","17","239"
"654","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","9509.750016179978","10652","1490","156","12","800","9","20","20","26","0","524","693","11","243"
"657","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","41","13227.401286951937","10652","2089","313","17","806","8","20","20","21","0","569","1287","13","276"
"658","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","14771.451650635903","10652","2337","333","18","820","5","28","28","21","0","754","1526","23","247"
"659","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","43","15769.203781595905","10652","2547","406","14","856","7","30","30","13","0","691","1698","23","301"
"660","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","48","16975.90825808383","10652","2718","425","19","813","5","33","33","15","0","790","1915","28","279"
"661","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","5565.634575336004","10652","842","113","8","842","12","12","12","30","0","393","0","0","258"
"662","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","54","6399.165660371995","10652","957","103","7","865","14","16","16","38","0","492","92","2","236"
"663","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","39","6872.700386912","10652","1053","155","7","792","11","16","16","23","0","351","261","5","300"
"665","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","9896.305762259988","10652","1512","197","11","816","10","20","20","22","0","554","698","10","209"
"666","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","43","10998.651979335971","10652","1751","293","12","853","6","22","22","21","0","510","900","16","313"
"664","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","8193.725828303997","10652","1278","163","10","772","12","19","19","26","0","532","508","7","203"
"669","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","14735.856940087942","10652","2310","323","18","853","6","24","24","22","0","718","1461","18","300"
"668","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","43","12712.658045363958","10652","2001","273","16","860","10","25","25","18","0","586","1146","15","277"
"667","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","11769.83927015597","10652","1866","297","5","799","6","27","27","18","0","561","1075","21","282"
"671","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","57","16884.15294703992","10652","2700","228","12","829","10","36","36","21","0","1005","1876","26","172"
"672","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","5487.043326116002","10652","840","91","4","840","12","12","12","33","0","412","0","0","269"
"670","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","15670.654968391918","10652","2548","429","17","828","8","27","27","15","0","716","1730","19","301"
"673","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","39","5931.568218524008","10652","904","93","21","811","11","13","13","26","0","407","93","2","252"
"674","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","40","7073.604641264","10652","1094","157","6","806","10","20","20","20","0","405","289","10","260"
"675","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","8282.674174324007","10652","1293","196","9","833","8","21","21","21","0","455","463","13","287"
"676","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","56","9236.642058951988","10652","1492","129","8","817","13","24","24","32","0","663","678","11","193"
"678","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","48","11991.901621107942","10652","1882","242","7","788","6","26","26","22","0","617","1098","20","241"
"677","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","38","10994.565109863963","10652","1718","269","23","816","6","16","16","22","0","488","905","10","277"
"679","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","13522.539985647907","10652","2190","307","15","851","12","24","24","20","0","614","1344","12","282"
"680","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","48","14118.563194571943","10652","2287","378","13","815","4","30","30","18","0","709","1475","26","275"
