"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"decayMemory"
"05/16/2020 13:29:41:827 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","increaseChance","memory","b1","disasterUti","EWProbDecay","randomChance","startingFund","openWindows?","changeAspiration?","triggerNetwork?","officeRole?","randomRiskThresh?","randomOrgWindows?","limitedFund?","randomBoost?","enoughCap?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows","totalOrgWindows"
"384","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","152","7462.946989548006","397","326","84","2133","6","120","120","32","5","1811"
"378","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","61","7462.998339468011","49","340","1426","2235","2","38","38","23","2","1897"
"403","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","101","7462.847892024013","198","302","453","1454","2","66","66","35","6","1154"
"397","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","12","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","126","7462.729765164009","247","337","394","1922","2","91","91","35","10","1587"
"408","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","85","5313.852403540005","21","316","384","863","4","43","43","42","9","547"
"409","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","4","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","70","7180.06359116","72","350","592","1181","7","40","40","30","11","832"
"414","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","51","4104.059038140005","21","321","416","652","2","18","18","33","6","332"
"391","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","144","7462.962748684012","353","364","240","2251","3","115","115","29","5","1890"
"385","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","149","7462.942930780016","403","349","140","2306","6","120","120","29","10","1964"
"415","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","47","5400.295986140003","19","355","600","890","2","22","22","25","4","535"
"410","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","78","7462.740739304007","126","305","689","1506","3","56","56","22","4","1201"
"404","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","12","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","101","7462.792257904006","213","364","648","1933","0","74","74","27","2","1575"
"416","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","4","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","57","7405.712521280014","37","327","752","1226","6","35","35","22","5","901"
"398","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","119","7462.8273692040075","382","343","445","2249","5","96","96","23","13","1909"
"421","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","144","4138.967069408003","71","327","31","658","6","81","81","63","20","332"
"417","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","47","7462.879033916013","53","332","1017","1508","3","28","28","19","3","1180"
"422","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","144","5151.280157300003","134","342","24","870","1","98","98","46","13","529"
"392","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","143","7462.958926011998","318","348","259","2279","4","103","103","40","5","1935"
"411","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","12","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","85","7462.839781676013","146","372","914","2043","0","56","56","29","5","1674"
"423","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","4","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","144","7213.53971538799","224","359","39","1206","4","105","105","39","10","851"
"405","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","95","7462.986725120014","221","326","816","2134","6","66","66","29","10","1811"
"428","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","145","4079.348553744001","68","333","42","667","4","74","74","71","15","335"
"424","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","157","7462.79622436801","195","336","78","1463","5","118","118","39","5","1130"
"418","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","12","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","50","7462.981441844009","74","369","1307","1976","3","37","37","13","7","1612"
"399","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","121","7462.992817403996","395","352","471","2336","9","81","81","40","5","1986"
"429","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","130","5379.093276816003","150","362","72","921","2","81","81","49","12","561"
"430","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","4","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","149","7235.965379652003","200","365","102","1246","4","84","84","65","5","882"
"435","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","128","4642.948902364004","72","374","91","749","2","61","61","67","15","376"
"406","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","100","7462.989126727996","260","353","826","2318","3","72","72","28","7","1966"
"412","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","77","7462.960580775996","116","338","1082","2097","3","41","41","36","4","1761"
"431","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","142","7462.494268200015","248","330","115","1384","2","111","111","31","10","1054"
"436","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","115","5331.909282936006","108","331","165","882","5","82","82","33","15","551"
"425","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","12","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","141","7462.940749996005","434","352","55","1942","5","108","108","33","4","1597"
"437","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","4","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","123","7394.461003768016","174","320","213","1237","2","89","89","34","8","923"
"413","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","78","7462.938708020007","155","339","1224","2303","1","58","58","20","7","1966"
"419","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","53","7462.827277920025","73","326","1467","2142","3","40","40","13","2","1817"
"442","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","93","4055.730692559999","55","351","195","681","2","52","52","41","20","331"
"438","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","117","7462.992832688007","293","392","263","1604","5","85","85","32","6","1212"
"432","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","12","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","143","7462.987453592007","350","342","145","1891","1","108","108","35","6","1552"
"443","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","104","5259.741946952","76","337","247","848","3","63","63","41","12","512"
"426","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","142","7462.743751284012","453","344","91","2147","5","114","114","28","6","1804"
"444","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","4","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","106","7461.960328791993","111","395","389","1236","3","60","60","46","10","842"
"420","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","48","7462.978290056009","76","336","1641","2299","7","39","39","9","4","1967"
"449","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","71","3987.961703496003","28","332","316","652","7","39","39","32","10","320"
"445","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","101","7462.782432292","169","316","448","1464","1","80","80","21","9","1149"
"439","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","12","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","112","7462.7168995160055","369","372","423","1958","7","82","82","30","3","1587"
"450","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","74","5373.336931523995","44","342","418","886","0","44","44","30","10","545"
"451","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","4","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","75","7460.613130724006","72","357","595","1233","1","47","47","28","13","880"
"433","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","134","7462.9622384040085","411","333","264","2235","7","104","104","30","9","1905"
"456","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","43","4123.690576811997","17","333","430","667","5","22","22","21","3","334"
"427","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","147","7462.945543724011","422","351","115","2235","5","125","125","22","10","1887"
"457","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","55","5299.2349482240015","23","338","519","878","3","25","25","30","5","541"
"452","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","77","7462.346992224002","91","321","655","1369","4","49","49","28","9","1048"
"446","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","12","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","107","7462.943547900015","152","371","658","1938","4","83","83","24","10","1569"
"463","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","150","4058.982222608002","98","339","8","690","7","95","95","55","29","352"
"458","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","4","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","59","7219.139913487999","17","350","721","1180","1","29","29","30","6","831"
"440","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","123","7462.864219540001","242","315","474","2166","2","86","86","37","2","1855"
"459","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","50","7462.8200322640005","25","335","1005","1495","5","31","31","19","6","1163"
"453","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","12","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","77","7462.998428312007","116","374","984","1966","4","49","49","28","3","1596"
"464","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","147","4780.27033930801","105","343","43","821","1","100","100","47","21","478"
"434","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","139","7462.978862947997","439","347","213","2270","12","109","109","30","8","1925"
"447","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","101","7462.997332180008","232","362","714","2164","5","72","72","29","5","1805"
"465","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","4","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","143","7462.985147659997","221","357","53","1257","3","108","108","35","12","902"
"470","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","134","4130.452806267997","94","360","41","697","3","81","81","53","18","338"
"441","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","118","7462.998126835993","303","318","533","2216","4","88","88","30","5","1905"
"466","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","140","7462.818216520004","316","367","68","1519","8","113","113","27","10","1154"
"471","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","140","5678.65332854","160","359","44","937","1","94","94","46","11","581"
"460","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","12","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","57","7462.697215432001","57","354","1192","1881","2","30","30","27","3","1529"
"454","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","69","7462.990580788006","194","345","1133","2129","2","51","51","18","2","1788"
"472","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","4","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","138","7389.1505242919975","224","351","109","1219","5","103","103","35","14","869"
"477","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","125","4216.096452527999","77","331","89","692","2","65","65","60","9","361"
"448","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","101","7462.969282560017","267","372","854","2394","1","84","84","17","10","2028"
"473","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","133","7462.587860348022","265","342","149","1418","3","98","98","35","7","1078"
"467","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","12","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","141","7462.98837776002","388","369","91","1893","2","108","108","33","7","1526"
"478","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","109","5730.971869444006","167","368","148","931","5","74","74","35","15","565"
"479","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","4","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","144","7462.948343784004","107","334","188","1246","5","98","98","46","10","913"
"461","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","51","7462.990599100005","35","343","1457","2144","2","26","26","25","3","1803"
"455","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","68","7462.938854876009","131","344","1306","2279","3","46","46","22","6","1937"
"484","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","95","4048.3227747720075","56","331","189","653","5","47","47","48","8","322"
"485","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","105","5499.118491060004","75","336","278","901","5","63","63","42","15","566"
"480","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","128","7462.950205320015","229","345","232","1461","9","92","92","36","17","1119"
"474","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","12","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","131","7462.984727052013","416","341","192","1832","9","97","97","34","3","1493"
"486","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","4","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","94","7462.5592468800105","173","364","340","1252","4","64","64","30","7","889"
"468","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","140","7462.999686807999","498","330","84","2215","6","114","114","26","10","1887"
"491","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","71","4126.9003232760015","25","346","298","669","10","41","41","30","13","324"
"487","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","103","7462.2375669360035","121","326","474","1391","4","66","66","37","6","1068"
"492","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","76","5336.301607324004","60","341","394","872","5","44","44","32","10","531"
"462","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","56","7462.940366956015","47","370","1516","2299","0","34","34","22","2","1929"
"481","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","12","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","122","7462.912127500006","279","343","318","1872","1","87","87","35","10","1531"
"475","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","137","7462.973815568004","407","355","245","2214","3","108","108","29","4","1860"
"498","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","57","4282.751420056001","22","375","422","720","1","26","26","31","6","345"
"493","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","4","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","75","7462.710084056005","69","362","595","1223","2","44","44","31","7","862"
"469","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","150","7462.955331500005","402","345","101","2312","4","123","123","27","8","1973"
"494","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","84","7462.746639556006","72","377","702","1530","2","47","47","37","5","1154"
"499","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","44","5985.825071096006","30","383","658","968","15","22","22","22","3","587"
"488","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","12","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","100","7462.990577536002","223","367","603","1931","7","76","76","24","6","1568"
"500","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","4","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","60","7179.893275048009","39","328","762","1232","2","30","30","30","4","906"
"482","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","124","7462.999914092004","270","333","468","2211","5","89","89","35","6","1881"
"505","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","149","4191.8176899760065","76","348","21","694","1","86","86","63","22","348"
"501","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","53","7462.726205387997","81","344","948","1477","4","25","25","28","2","1133"
"506","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","159","5390.905142032009","93","384","38","903","4","99","99","60","16","520"
"476","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","135","7462.952548580012","444","365","247","2270","4","112","112","23","6","1908"
"495","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","12","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","67","7462.867653544002","156","337","1062","1934","6","49","49","18","8","1603"
"489","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","102","7462.759317884013","278","341","815","2321","3","77","77","25","6","1985"
"512","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","127","4343.149349132006","106","369","45","694","2","84","84","43","21","325"
"507","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","4","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","153","7222.796405500006","164","362","54","1223","4","108","108","45","12","862"
"502","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","12","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","62","7462.994141736003","41","343","1257","1968","8","35","35","27","3","1629"
"508","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","136","7462.962163408019","323","328","68","1434","1","107","107","29","8","1108"
"483","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","116","7462.955957411998","356","362","522","2225","2","89","89","27","6","1866"
"513","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","130","5428.515376819999","142","369","83","883","6","81","81","49","12","515"
"496","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","76","7462.9469946720055","138","353","1107","2169","2","47","47","29","5","1818"
"519","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","111","4225.412685704003","107","339","107","695","5","59","59","52","12","356"
"514","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","4","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","132","7461.694502116","240","372","88","1245","2","99","99","33","12","878"
"520","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","123","5196.436388600004","111","311","123","855","2","72","72","51","10","544"
"515","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","149","7462.975540516012","203","358","88","1485","2","112","112","37","14","1130"
"509","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","12","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","138","7462.996726024009","420","367","96","1934","3","107","107","31","6","1569"
"490","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","93","7462.954348332","355","352","754","2291","14","69","69","24","9","1944"
"503","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","54","7462.99739479201","64","358","1505","2218","4","36","36","18","7","1865"
"521","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","4","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","114","7462.917013348004","163","342","245","1246","2","90","90","24","9","906"
"526","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","107","4194.308404944005","48","334","148","676","0","54","54","53","18","342"
