"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"increaseChance"
"02/16/2020 00:49:30:897 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","increaseChance","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","randomBoost?","random-orgWindows?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"1667","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","33","913.6698121488603","83","269","663","821","2","23","23","10","3"
"1640","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","41","3885.295558843185","782","265","6509","7359","2","34","34","7","0"
"1669","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","27","1031.2012291506296","93","286","684","861","3","21","21","6","4"
"1670","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","15","1226.2942838880904","122","318","726","962","23","15","15","0","3"
"1682","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","30","698.7799693152899","67","263","685","822","1","17","17","13","2"
"1651","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","37","2414.266604054826","406","260","2822","3406","104","33","33","4","0"
"1652","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","38","1233.26544247056","185","253","1991","2261","12","32","32","6","0"
"1683","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","27","840.21139368603","70","309","771","927","12","21","21","6","9"
"1653","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","36","1982.5527964429791","310","248","2437","2823","20","22","22","14","0"
"1655","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","36","2588.4262587682806","495","264","3562","4135","0","30","30","6","0"
"1681","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","9","796.2413479749899","95","334","779","1015","74","9","9","0","1"
"1685","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","24","555.4145353538696","67","243","733","850","4","18","18","6","7"
"1656","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","34","3202.7288029641945","592","243","4072","4748","9","28","28","6","1"
"1684","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","32","684.2804885559897","52","261","733","863","12","23","23","9","4"
"1659","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","41","3931.7990023105212","718","237","5772","6565","2","32","32","9","1"
"1657","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","55","2142.9786072933025","476","228","4253","4817","7","44","44","11","2"
"1660","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","41","4296.45377207123","824","258","6378","7282","5","33","33","8","0"
"1654","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","39","2025.2881793667605","339","263","3021","3431","4","26","26","13","3"
"1686","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","19","904.8241910417396","91","291","734","913","15","13","13","6","2"
"1658","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","40","3867.9245184347137","650","259","5059","5795","2","33","33","7","1"
"1687","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","16","1275.2542481977798","104","320","762","972","17","15","15","1","3"
"1688","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","34","773.2866848884196","85","275","758","923","2","26","26","8","7"
"1690","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","27","1086.07910967567","105","284","644","831","2","18","18","9","4"
"1689","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","27","805.0524185088894","82","308","751","910","5","16","16","11","3"
"1701","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","31","805.9318229017803","80","270","720","864","2","19","19","12","4"
"1671","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","42","3051.480778035568","425","260","2683","3305","106","37","37","5","1"
"1676","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","45","2358.9884070332105","516","231","3881","4469","2","34","34","11","0"
"1702","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","37","820.3504916161796","74","292","718","882","9","28","28","9","7"
"1704","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","29","1084.7664241406103","95","294","753","939","2","21","21","8","3"
"1673","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","39","1628.90132013936","252","259","2578","2905","12","29","29","10","0"
"1675","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","21","3190.2237568184432","582","284","3759","4447","31","20","20","1","0"
"1677","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","45","3538.8293929469223","681","245","4432","5189","3","34","34","11","1"
"1674","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","27","2259.178848605973","382","289","3210","3681","23","24","24","3","6"
"1672","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","42","1524.1169703443413","218","257","1894","2200","6","32","32","10","1"
"1678","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","31","4490.226970977609","856","289","5349","6312","14","27","27","4","1"
"1703","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","25","1102.99387181184","97","292","719","928","24","20","20","5","4"
"1680","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","38","4389.685138978028","840","271","6381","7313","13","35","35","3","1"
"1705","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","27","888.1651788631206","91","293","638","819","12","20","20","7","5"
"1706","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","25","825.2133294965398","81","297","716","882","5","20","20","5","7"
"1707","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","22","888.9248029189504","71","293","741","885","5","16","16","6","5"
"1679","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","47","4056.9962131963057","803","230","5471","6354","6","37","37","10","0"
"1708","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","32","949.8766483404004","90","269","680","865","7","26","26","6","8"
"1710","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","28","922.7500909930803","79","306","771","936","2","15","15","13","3"
"1709","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","14","1231.71993853533","117","313","757","970","22","14","14","0","5"
"1722","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","32","1109.3349496927508","102","294","663","865","14","24","24","8","8"
"1721","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","10","1032.8214548846697","100","318","799","999","35","10","10","0","4"
"1723","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","31","1061.2277752989598","84","287","758","928","4","25","25","6","4"
"1691","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","32","2969.933404890692","489","262","2928","3604","110","30","30","2","3"
"1694","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","38","2007.0231097651222","361","239","2969","3404","4","32","32","6","2"
"1725","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","35","862.3285066435494","75","296","731","887","3","22","22","13","6"
"1724","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","30","888.5393002893597","65","284","719","860","2","28","28","2","7"
"1692","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","35","1793.4040031025588","233","277","1975","2293","13","28","28","7","5"
"1695","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","41","2741.9303747901627","447","237","3556","4099","12","36","36","5","2"
"1726","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","20","1175.9553536859912","104","287","709","907","5","18","18","2","4"
"1693","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","59","1528.437101253031","268","265","2237","2600","3","43","43","16","4"
"1698","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","36","4020.901655248438","716","292","5394","6208","8","33","33","3","0"
"1699","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","50","4813.004233790101","830","255","5329","6259","4","43","43","7","5"
"1700","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","48","3274.397612400982","707","230","6043","6832","4","38","38","10","1"
"1696","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","40","3509.680145042426","682","242","3793","4583","25","32","32","8","1"
"1697","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","29","4238.924747070703","757","256","4865","5705","4","27","27","2","0"
"1728","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","22","1017.9469630836905","81","317","755","941","6","19","19","3","3"
"1727","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","31","912.1498373897106","85","291","693","888","11","24","24","7","5"
"1730","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","25","682.7723937863097","65","279","757","914","25","19","19","6","6"
"1729","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","15","819.4399854567304","82","306","763","945","31","13","13","2","2"
"1741","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","21","861.2942546303101","97","292","713","890","13","20","20","1","6"
"1743","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","28","710.3548730291401","73","283","760","913","5","22","22","6","6"
"1742","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","24","854.0614830400197","84","284","731","888","11","22","22","2","8"
"1714","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","36","1785.2832672926402","322","268","3021","3414","5","29","29","7","3"
"1744","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","33","750.6226402865099","65","262","654","803","1","17","17","16","4"
"1715","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","31","3144.689661323081","594","269","3643","4325","12","28","28","3","3"
"1711","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","44","2019.302774761139","367","240","2871","3415","106","31","31","13","1"
"1713","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","47","1676.7355286973618","282","236","2309","2678","4","36","36","11","1"
"1716","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","27","3433.6019780437573","616","303","4461","5161","10","24","24","3","4"
"1718","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","42","4518.738300094566","809","242","4831","5723","2","31","31","11","1"
"1712","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","31","2272.883504856485","335","283","1892","2326","24","25","25","6","1"
"1717","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","51","2883.2181421671103","579","213","4248","4897","5","37","37","14","2"
"1745","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","28","801.9868516681498","88","282","696","881","20","19","19","9","3"
"1719","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","39","5566.992075497709","1088","256","5290","6490","9","37","37","2","0"
"1746","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","33","675.4586643543591","69","272","680","840","27","20","20","13","6"
"1720","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","45","3175.2362357350416","642","260","6152","6871","5","38","38","7","0"
"1747","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","36","778.9421006378101","82","285","731","875","2","23","23","13","8"
"1748","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","10","1200.99787069221","124","334","770","1008","34","10","10","0","2"
"1749","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","23","1029.5996538121199","77","300","717","898","10","19","19","4","4"
"1750","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","26","1043.2983016562393","108","299","706","908","12","22","22","4","6"
"1731","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","58","1980.7004086833588","368","233","2821","3380","105","37","37","21","1"
"1761","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","34","835.8575124201291","84","287","743","904","5","29","29","5","8"
"1733","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","37","1549.0836524170797","269","270","2433","2787","6","29","29","8","2"
"1732","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","19","2688.7545363865493","373","298","2030","2493","11","19","19","0","1"
"1762","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","22","1024.98214933413","114","304","766","961","5","16","16","6","4"
"1735","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","55","2308.5652792113933","395","229","3222","3703","1","46","46","9","2"
"1763","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","25","1284.4025000857812","126","305","681","917","5","21","21","4","7"
"1738","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","52","3659.988360586038","712","247","4822","5625","7","37","37","15","1"
"1765","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","16","906.8608869741005","90","330","756","967","45","15","15","1","2"
"1764","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","24","1000.784775877561","111","285","718","912","8","14","14","10","3"
"1737","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","52","2876.5703738431016","567","239","4257","4925","11","37","37","15","0"
"1734","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","18","3583.1530366519614","576","311","3145","3858","53","18","18","0","0"
"1736","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","22","4502.2573302338","791","322","4263","5201","45","22","22","0","0"
"1740","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","30","4516.255494713621","850","271","6690","7634","27","24","24","6","0"
"1766","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","21","958.0034441483094","98","292","768","948","10","16","16","5","4"
"1739","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","20","7289.049263685602","1161","302","6121","7402","15","19","19","1","1"
"1767","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","36","698.1913547793001","59","271","715","842","1","25","25","11","7"
"1768","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","22","945.33054573258","96","285","742","912","12","19","19","3","4"
"1770","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","38","684.4112607175193","51","287","711","832","0","23","23","15","3"
"1769","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","29","906.4014585113707","78","284","708","871","5","23","23","6","6"
"1752","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","34","1640.0619402253199","254","293","1938","2304","22","26","26","8","1"
"1781","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","29","1226.6393036540403","93","319","718","918","3","23","23","6","6"
"1783","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","30","734.0502899058293","80","246","701","838","3","20","20","10","5"
"1784","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","33","840.88034561961","84","279","746","906","1","27","27","6","7"
"1751","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","29","2975.696404576021","474","290","2722","3393","105","29","29","0","1"
"1785","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","18","858.13019588169","82","299","730","884","5","16","16","2","4"
"1753","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","34","2075.245300406703","334","264","2477","2889","9","25","25","9","2"
"1754","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","40","2027.0368121317247","347","265","3058","3489","3","37","37","3","1"
"1782","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","14","845.8686322896596","72","339","768","959","53","13","13","1","5"
"1755","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","36","2687.5109908935906","493","263","3605","4194","6","33","33","3","0"
"1756","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","34","3021.4750880944866","603","254","4049","4749","14","31","31","3","1"
"1757","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","42","2917.8223190457343","523","242","4586","5198","8","33","33","9","0"
"1758","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","26","4098.686632258597","705","262","5525","6322","19","23","23","3","1"
"1760","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","47","2861.891758653495","613","226","6009","6703","1","36","36","11","0"
"1759","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","33","4943.855732671456","932","277","5816","6847","18","29","29","4","0"
"1787","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","16","885.0886461497698","82","315","777","938","9","16","16","0","3"
"1786","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","34","981.7239545182799","93","321","731","916","2","26","26","8","6"
"1788","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","32","789.8652735518697","70","272","684","846","8","24","24","8","8"
"1790","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","24","946.0030050503997","73","296","677","847","17","17","17","7","1"
"1789","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","35","884.4648311103293","86","256","622","789","3","23","23","12","7"
"1802","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","21","1035.5713670352604","101","317","757","954","14","19","19","2","3"
"1773","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","36","1939.2385723325099","326","259","2473","2882","16","28","28","8","1"
"1771","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","28","2712.967588599212","480","286","2672","3338","102","24","24","4","1"
"1803","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","22","571.30989804207","43","262","756","868","12","15","15","7","4"
"1772","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","28","1518.4200864924","227","284","2081","2383","8","25","25","3","3"
"1801","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","26","1008.541566759419","116","303","732","929","6","17","17","9","2"
"1776","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","49","1756.6770514098594","374","226","3972","4419","1","36","36","13","1"
"1774","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","33","2895.7955274977503","507","274","2919","3507","5","25","25","8","0"
"1775","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","35","3066.225826681983","534","251","3561","4202","22","32","32","3","3"
