"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"limitedFund"
"02/18/2020 20:47:51:781 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","startingFund","increaseChance","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","random-orgWindows?","limitedFund?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"215","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","true","false","true","true","true","false","true","false","1000","91","5299.944292912007","0.05570708799612323","383","129","6019","6506","5","84","84","7","2"
"210","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","true","false","true","true","true","false","true","false","1000","66","5299.988867896004","0.01113210399190212","60","195","1401","1553","5","60","60","6","7"
"209","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","true","false","true","true","true","false","true","false","1000","82","5299.985715883997","0.014284115999680935","1151","138","11395","12655","6","78","78","4","0"
"208","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","true","false","true","true","true","false","true","false","1000","90","5299.991599644002","0.00840035599776634","723","172","9891","10714","8","73","73","17","1"
"216","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","true","false","true","true","true","false","true","false","1000","65","5299.999187008008","8.129919941173291E-4","981","192","8449","9529","10","61","61","4","2"
"213","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","true","false","true","true","true","false","true","false","1000","80","5299.995391508002","0.004608491997437625","322","175","4385","4807","3","71","71","9","0"
"217","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","true","false","true","true","true","false","true","false","1000","91","5299.986360036006","0.013639963995761839","564","152","7897","8575","7","82","82","9","3"
"221","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","true","false","true","true","true","false","true","false","1000","45","5299.9465023319935","0.053497667990197506","106","228","1529","1708","4","42","42","3","1"
"222","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","true","false","true","true","true","false","true","false","1000","85","5299.983153035995","0.0168469639979012","186","146","2227","2504","1","70","70","15","2"
"218","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","true","false","true","true","true","false","true","false","1000","81","5299.955081556011","0.044918443991642576","1180","171","9215","10516","3","75","75","6","1"
"220","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","true","false","true","true","true","false","true","false","1000","91","5299.936489679997","0.06351031999917867","882","153","10897","11879","3","73","73","18","1"
"219","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","true","false","true","true","true","false","true","false","1000","86","5299.973220880011","0.026779119997169865","844","174","10207","11155","3","77","77","9","1"
"224","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","true","false","true","true","true","false","true","false","1000","78","5299.9411627519985","0.05883724799775658","365","168","4588","5058","7","69","69","9","2"
"223","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","true","false","true","true","true","false","true","false","1000","71","5299.982626216005","0.01737378399483136","326","183","3562","3973","1","63","63","8","4"
"225","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","true","false","true","true","true","false","true","false","1000","71","5299.950498244001","0.04950175599219753","465","193","6017","6562","3","57","57","14","1"
"226","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","true","false","true","true","true","false","true","false","1000","84","5299.949074404005","0.050925595998643214","353","165","6563","7036","33","69","69","15","4"
"227","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","true","false","true","true","true","false","true","false","1000","90","5299.952869407994","0.04713059200420755","538","145","6947","7596","5","77","77","13","1"
"228","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","true","false","true","true","true","false","true","false","1000","74","5299.955198535994","0.044801463999431856","924","171","8902","9926","3","68","68","6","2"
"229","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","true","false","true","true","true","false","true","false","1000","79","5299.941599364007","0.05840063599653522","808","160","9725","10630","8","72","72","7","3"
"232","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","true","false","true","true","true","false","true","false","1000","61","5299.764598424007","0.2354015759954784","85","187","1365","1559","17","59","59","2","4"
"233","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","true","false","true","true","true","false","true","false","1000","78","5299.969048604004","0.030951395995240993","148","163","2332","2565","9","57","57","21","2"
"243","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","true","false","true","true","true","false","true","false","1000","73","5299.940901035994","0.05909896399965753","114","194","1384","1589","3","56","56","17","3"
"235","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","true","false","true","true","true","false","true","false","1000","80","5299.950364432002","0.049635567998969066","273","170","4464","4823","1","65","65","15","2"
"234","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","true","false","true","true","true","false","true","false","1000","82","5299.960812748007","0.039187251993116234","180","154","3339","3612","2","69","69","13","4"
"231","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","true","false","true","true","true","false","true","false","1000","82","5299.966092139996","0.03390785999563217","1133","173","11374","12624","5","79","79","3","2"
"230","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","true","false","true","true","true","false","true","false","1000","77","5299.987315651997","0.012684347993636713","1011","175","11093","12210","3","71","71","6","0"
"237","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","true","false","true","true","true","false","true","false","1000","72","5299.993194548003","0.006805452002327961","463","177","7147","7722","15","67","67","5","2"
"236","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","true","false","true","true","true","false","true","false","1000","78","5299.9423212840065","0.057678715997263375","350","164","5620","6068","5","67","67","11","0"
"240","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","true","false","true","true","true","false","true","false","1000","81","5299.990042180003","0.00995781999313472","753","144","9828","10682","7","76","76","5","0"
"238","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","true","false","true","true","true","false","true","false","1000","85","5299.972926564001","0.027073435997686968","482","167","7314","7894","6","73","73","12","3"
"239","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","true","false","true","true","true","false","true","false","1000","77","5299.9962608959995","0.0037391039945999793","794","198","8816","9713","2","72","72","5","0"
"245","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","true","false","true","true","true","false","true","false","1000","67","5299.953579100005","0.0464209000033553","316","197","3772","4172","2","63","63","4","2"
"244","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","true","false","true","true","true","false","true","false","1000","70","5299.952706724","0.04729327599811661","175","212","2548","2817","4","58","58","12","2"
"241","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","true","false","true","true","true","false","true","false","1000","77","5299.991073828004","0.008926171990836451","1422","180","10679","12211","6","69","69","8","1"
"246","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","true","false","true","true","true","false","true","false","1000","75","5299.987884152","0.012115847992258733","353","190","4648","5092","6","61","61","14","0"
"242","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","true","false","true","true","true","false","true","false","1000","80","5299.938892896003","0.06110710399467134","1019","166","11789","12908","11","73","73","7","0"
"247","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","true","false","true","true","true","false","true","false","1000","87","5299.989278167994","0.010721831997607012","300","143","5293","5686","2","74","74","13","0"
"249","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","true","false","true","true","true","false","true","false","1000","66","5299.967229695997","0.03277030399308867","703","187","8538","9333","9","59","59","7","1"
"251","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","true","false","true","true","true","false","true","false","1000","71","5299.9614358240115","0.03856417600381423","895","181","10432","11420","8","65","65","6","1"
"248","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","true","false","true","true","true","false","true","false","1000","73","5299.955144736004","0.04485526399993489","714","168","6829","7647","7","64","64","9","1"
"250","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","true","false","true","true","true","false","true","false","1000","80","5299.994516383998","0.005483615982327716","541","162","8757","9396","3","69","69","11","2"
"252","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","true","false","true","true","true","false","true","false","1000","84","5299.965997504012","0.03400249599081251","1071","180","10305","11475","4","76","76","8","1"
"253","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","true","false","true","true","true","false","true","false","1000","78","5299.975232563995","0.0247674359985659","1152","161","11924","13173","2","72","72","6","0"
"254","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","true","false","true","true","true","false","true","false","1000","60","5299.967818124009","0.032181875994028","60","212","1445","1586","3","55","55","5","4"
"255","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","true","false","true","true","true","false","true","false","1000","77","5299.957317432012","0.042682567992162745","159","185","2482","2746","2","69","69","8","1"
"257","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","true","false","true","true","true","false","true","false","1000","81","5299.9586687","0.041331299999295634","344","182","4312","4751","3","69","69","12","0"
"256","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","true","false","true","true","true","false","true","false","1000","74","5299.966125628002","0.03387437199322196","206","178","3547","3834","3","59","59","15","1"
"258","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","true","false","true","true","true","false","true","false","1000","72","5299.958536763998","0.041463235998823844","449","181","5879","6450","32","65","65","7","3"
"259","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","true","false","true","true","true","false","true","false","1000","75","5299.994410596001","0.005589404003560006","536","205","6958","7592","3","62","62","13","2"
"261","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","true","false","true","true","true","false","true","false","1000","81","5299.982783556012","0.01721644399465916","546","158","8841","9484","4","72","72","9","1"
"260","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","true","false","true","true","true","false","true","false","1000","74","5299.972292820009","0.027707179994075126","708","210","7891","8767","71","67","67","7","1"
"267","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","true","false","true","true","true","false","true","false","1000","87","5299.960203616","0.03979638399664953","211","152","3250","3568","6","78","78","9","2"
"265","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","true","false","true","true","true","false","true","false","1000","56","5299.991114276007","0.008885723996546524","134","197","1457","1680","2","47","47","9","5"
"268","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","true","false","true","true","true","false","true","false","1000","70","5299.989404308004","0.010595691989399025","306","165","4777","5173","4","60","60","10","1"
"266","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","true","false","true","true","true","false","true","false","1000","70","5299.951856408","0.04814359199369456","162","154","2493","2744","1","62","62","8","2"
"262","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","true","false","true","true","true","false","true","false","1000","81","5299.980190167998","0.019809831998995886","831","151","9546","10480","8","69","69","12","0"
"263","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","true","false","true","true","true","false","true","false","1000","84","5299.974424071995","0.025575928000312054","1113","187","10384","11606","6","76","76","8","3"
"270","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","true","false","true","true","true","false","true","false","1000","76","5299.959395363997","0.04060463599613229","450","162","6848","7388","7","66","66","10","1"
"271","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","true","false","true","true","true","false","true","false","1000","81","5299.947028060006","0.05297193999198946","853","150","7238","8187","3","73","73","8","0"
"264","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","true","false","true","true","true","false","true","false","1000","87","5299.96822627601","0.0317737239981879","955","172","11083","12150","5","80","80","7","0"
"272","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","true","false","true","true","true","false","true","false","1000","88","5299.977857128003","0.022142871996077673","441","134","8148","8680","3","76","76","12","2"
"269","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","true","false","true","true","true","false","true","false","1000","73","5299.991652736008","0.008347263993603526","438","172","5838","6361","2","63","63","10","1"
"274","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","true","false","true","true","true","false","true","false","1000","85","5299.945002679993","0.054997319998036254","670","156","10514","11279","6","73","73","12","4"
"273","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","true","false","true","true","true","false","true","false","1000","82","5299.967105276008","0.032894723994153274","624","159","9652","10369","10","68","68","14","2"
"277","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","true","false","true","true","true","false","true","false","1000","80","5299.9781503599925","0.021849639996122328","149","167","2236","2480","3","63","63","17","2"
"276","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","true","false","true","true","true","false","true","false","1000","74","5299.929144235998","0.07085576400303673","56","190","1306","1460","10","62","62","12","4"
"279","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","true","false","true","true","true","false","true","false","1000","82","5299.971506924011","0.028493075998931694","254","169","4351","4710","7","75","75","7","1"
"280","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","true","false","true","true","true","false","true","false","1000","85","5299.987472624007","0.012527376000747381","342","179","5354","5791","3","73","73","12","0"
"278","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","true","false","true","true","true","false","true","false","1000","56","5299.970946080002","0.029053919992027666","429","215","3925","4468","8","55","55","1","1"
"275","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","true","false","true","true","true","false","true","false","1000","82","5299.960997140007","0.039002859990959315","1226","149","11371","12702","3","76","76","6","0"
"281","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","true","false","true","true","true","false","true","false","1000","81","5299.946483216011","0.0535167839940609","586","173","6455","7151","4","74","74","7","1"
"283","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","true","false","true","true","true","false","true","false","1000","78","5299.953216776004","0.04678322399845358","558","172","9137","9802","10","67","67","11","0"
"282","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","true","false","true","true","true","false","true","false","1000","74","5299.953998908003","0.04600109200089708","686","185","8059","8838","4","70","70","4","0"
"284","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","true","false","true","true","true","false","true","false","1000","81","5299.971055167998","0.028944831988314768","496","165","9845","10432","2","70","70","11","0"
"285","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","true","false","true","true","true","false","true","false","1000","89","5299.9583515239965","0.041648476005554436","687","155","10284","11063","4","74","74","15","1"
"287","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","true","false","true","true","true","false","true","false","1000","55","5299.912776311999","0.08722368799932179","102","241","1512","1707","10","51","51","4","4"
"289","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","true","false","true","true","true","false","true","false","1000","75","5299.952430112003","0.04756988799578732","220","186","3498","3808","2","66","66","9","1"
"288","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","true","false","true","true","true","false","true","false","1000","68","5299.961640647995","0.03835935199813534","202","211","2636","2932","5","56","56","12","3"
"291","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","true","false","true","true","true","false","true","false","1000","80","5299.954792372012","0.04520762798889155","605","210","5459","6166","3","70","70","10","1"
"290","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","true","false","true","true","true","false","true","false","1000","83","5299.9761700439985","0.023829955999261188","314","159","4396","4811","1","75","75","8","4"
"286","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","true","false","true","true","true","false","true","false","1000","80","5299.958001508007","0.0419984919983305","972","172","11880","12968","9","74","74","6","0"
"299","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","true","false","true","true","true","false","true","false","1000","80","5299.9949108759965","0.0050891239957269185","159","190","2340","2588","3","67","67","13","3"
"298","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","true","false","true","true","true","false","true","false","1000","64","5299.955383971995","0.04461602799802833","117","198","1407","1616","3","60","60","4","5"
"292","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","true","false","true","true","true","false","true","false","1000","81","5299.9527340320055","0.047265967994778446","433","172","6607","7155","18","69","69","12","1"
"300","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","true","false","true","true","true","false","true","false","1000","78","5299.951043468009","0.04895653199366912","254","151","3357","3713","2","66","66","12","2"
"295","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","true","false","true","true","true","false","true","false","1000","81","5299.999922723998","7.727599456686107E-5","629","178","9720","10440","11","66","66","15","0"
"293","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","true","false","true","true","true","false","true","false","1000","80","5299.954022764008","0.04597723599670367","707","170","7317","8136","8","72","72","8","0"
"297","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","true","false","true","true","true","false","true","false","1000","86","5299.9490793919995","0.05092060799830733","982","144","11221","12306","5","79","79","7","2"
"296","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","true","false","true","true","true","false","true","false","1000","86","5299.948994104004","0.05100589599366412","682","142","10344","11125","6","75","75","11","1"
"294","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","true","false","true","true","true","false","true","false","1000","78","5299.9754069640085","0.024593036003492053","501","154","8824","9408","5","63","63","15","1"
"301","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","true","false","true","true","true","false","true","false","1000","75","5299.946623068011","0.05337693199382265","367","180","4423","4896","4","73","73","2","4"
"302","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","true","false","true","true","true","false","true","false","1000","81","5299.988514208007","0.011485791997740247","391","151","5485","5965","7","67","67","14","2"
"304","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","true","false","true","true","true","false","true","false","1000","78","5299.950205635999","0.04979436398746717","653","174","7622","8385","8","73","73","5","1"
"305","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","true","false","true","true","true","false","true","false","1000","85","5299.9753885880045","0.024611411991923404","703","159","8398","9206","3","82","82","3","4"
"303","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","true","false","true","true","true","false","true","false","1000","85","5299.977028816002","0.022971183994525024","480","172","6227","6815","6","72","72","13","0"
"307","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","true","false","true","true","true","false","true","false","1000","94","5299.995896576007","0.004103423994085809","811","140","9674","10595","5","85","85","9","0"
"306","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","true","false","true","true","true","false","true","false","1000","76","5299.965608060009","0.03439193999521839","931","160","9741","10775","4","72","72","4","1"
"308","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","true","false","true","true","true","false","true","false","1000","75","5299.999386916007","6.130839840867708E-4","1333","187","11993","13449","11","71","71","4","0"
"309","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","true","false","true","true","true","false","true","false","1000","71","5299.890065235997","0.1099347640003252","73","203","1429","1586","2","57","57","14","4"
"310","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","true","false","true","true","true","false","true","false","1000","61","5299.986045792005","0.013954208001454305","198","217","2632","2917","5","50","50","11","1"
"311","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","true","false","true","true","true","false","true","false","1000","72","5299.955729208005","0.044270791985978164","256","203","3623","3977","1","62","62","10","3"
"312","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","true","false","true","true","true","false","true","false","1000","86","5299.986403128009","0.013596871995185111","215","155","4335","4649","5","74","74","12","0"
"313","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","true","false","true","true","true","false","true","false","1000","72","5299.980021412003","0.01997858799765595","597","215","5882","6582","2","61","61","11","0"
"314","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","true","false","true","true","true","false","true","false","1000","85","5299.947993591997","0.05200640799831735","416","174","6391","6906","5","77","77","8","0"
"315","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","true","false","true","true","true","false","true","false","1000","84","5299.995414412005","0.0045855879994709525","458","154","7499","8058","4","74","74","10","2"
"316","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","true","false","true","true","true","false","true","false","1000","77","5299.9635252480075","0.03647475199912664","858","182","8830","9788","7","64","64","13","2"
"319","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","true","false","true","true","true","false","true","false","1000","91","5299.983844060007","0.016155939993241386","721","132","10732","11549","5","73","73","18","1"
"322","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","true","false","true","true","true","false","true","false","1000","67","5299.99026726","0.009732739995617301","238","198","3779","4105","0","60","60","7","2"
"318","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","true","false","true","true","true","false","true","false","1000","87","5299.9922484640065","0.007751536002036374","489","124","10447","11022","4","72","72","15","1"
"317","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","true","false","true","true","true","false","true","false","1000","87","5299.980778712","0.019221287993108405","717","138","9167","9990","6","73","73","14","0"
"320","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","true","false","true","true","true","false","true","false","1000","61","5299.969598239997","0.03040175999083683","86","202","1435","1602","3","54","54","7","5"
"324","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","true","false","true","true","true","false","true","false","1000","73","5299.9909442160115","0.009055783996414934","545","197","5795","6449","10","65","65","8","1"
"321","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","true","false","true","true","true","false","true","false","1000","64","5299.9663629","0.03363709999345055","158","199","2672","2919","5","56","56","8","1"
"323","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","true","false","true","true","true","false","true","false","1000","91","5299.955842008006","0.044157991985828815","341","129","3821","4260","2","78","78","13","1"
"327","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","true","false","true","true","true","false","true","false","1000","80","5299.960062692007","0.03993730798897133","662","163","8665","9442","8","77","77","3","3"
"326","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","true","false","true","true","true","false","true","false","1000","83","5299.945943240011","0.054056759995134485","946","194","7229","8296","8","74","74","9","3"
"325","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","true","false","true","true","true","false","true","false","1000","78","5299.9763854240055","0.023614576001969922","545","169","6727","7376","5","73","73","5","1"
"328","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","true","false","true","true","true","false","true","false","1000","72","5299.940007076002","0.059992923994979463","906","172","10348","11343","8","64","64","8","1"
"333","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","true","false","true","true","true","false","true","false","1000","79","5299.9792832360035","0.020716763991275755","324","187","3438","3873","7","73","73","6","3"
"331","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","true","false","true","true","true","false","true","false","1000","73","5299.991258408004","0.00874159199947755","97","211","1335","1546","5","64","64","9","7"
"332","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","true","false","true","true","true","false","true","false","1000","75","5299.9732086360045","0.02679136399502502","127","163","2449","2667","5","64","64","11","1"
"330","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","true","false","true","true","true","false","true","false","1000","81","5299.940766160001","0.059233839987619774","980","179","11630","12722","6","73","73","8","0"
"329","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","true","false","true","true","true","false","true","false","1000","81","5299.962110915995","0.03788908399839963","1106","162","10599","11823","10","76","76","5","1"
