"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"limitedFund"
"02/16/2020 12:58:05:716 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","startingFund","increaseChance","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","randomBoost?","limitedFund?","random-orgWindows?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"1191","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","34","991.4194675299991","508.580532469998","350","249","2517","2957","10","31","31","3","1"
"1193","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","42","1125.984722210001","374.0152777899972","409","246","3593","4099","10","38","38","4","1"
"1195","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","51","1254.6823521159981","245.31764788400147","563","230","4304","4967","5","43","43","8","1"
"1194","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","31","1453.9415454580012","46.05845454199845","584","286","4102","4802","36","30","30","1","2"
"1196","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","35","1912.5642987380024","0.060978146000692846","804","248","5268","6176","33","28","28","7","1"
"1225","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","26","343.434449074","1156.565550925997","76","274","743","876","0","19","19","7","4"
"1198","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","48","2031.1554889300162","0.03236237600231284","1007","236","5827","6927","4","46","46","2","0"
"1197","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","37","1972.6784601400022","0.05198855799644875","862","268","5734","6681","8","32","32","5","3"
"1200","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","56","2139.5710024599975","0.33799679399820404","1004","223","6455","7556","4","48","48","8","1"
"1226","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","28","623.3013034759995","876.6986965239977","112","334","720","938","2","28","28","0","8"
"1199","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","51","1666.6219992600024","0.011252544001799869","707","247","6527","7315","7","42","42","9","2"
"1227","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","29","466.20754663599996","1033.7924533639973","116","300","721","919","2","22","22","7","6"
"1228","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","29","369.0595561459998","1130.9404438539987","76","300","724","887","18","24","24","5","5"
"1230","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","26","391.1828933139998","1108.817106685998","72","295","785","945","13","21","21","5","3"
"1231","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","30","446.6215907760002","1053.3784092239998","78","304","777","947","17","27","27","3","4"
"1229","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","23","399.68332044200014","1100.316679557997","58","322","753","895","8","18","18","5","6"
"1232","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","28","386.1812371400002","1113.8187628600017","68","286","714","875","8","24","24","4","6"
"1234","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","27","403.9045794420001","1096.0954205579962","77","275","681","841","7","21","21","6","3"
"1233","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","21","354.5963733620002","1145.4036266380003","52","301","776","920","23","18","18","3","7"
"1235","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","22","547.7149007359998","952.285099263997","107","319","751","974","9","20","20","2","6"
"1236","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","34","336.92882011399996","1163.0711798859995","60","261","678","808","2","22","22","12","7"
"1213","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","48","510.1135719779999","989.886428021997","144","235","1214","1450","13","39","39","9","3"
"1214","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","30","695.2009212860007","804.7990787139987","226","233","2012","2311","5","27","27","3","1"
"1217","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","32","1362.621417547999","137.37858245199988","505","306","3734","4341","12","28","28","4","3"
"1216","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","47","829.1186447100007","670.8813552899996","366","223","2946","3398","5","41","41","6","1"
"1215","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","47","721.7368124299988","778.2631875699957","276","246","2312","2666","4","33","33","14","4"
"1219","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","61","1232.2838487340011","267.71615126599914","451","209","4084","4646","12","48","48","13","1"
"1218","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","48","1395.7790754380019","104.22092456200332","596","237","3738","4430","2","39","39","9","0"
"1221","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","37","1916.3679379340067","0.11408066599956657","858","253","5635","6595","3","35","35","2","1"
"1249","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","23","448.3393617159999","1051.6606382839993","92","278","780","950","16","17","17","6","3"
"1222","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","47","1508.1602154800037","0.3672768359930756","756","248","5896","6735","4","37","37","10","1"
"1220","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","25","1882.3065687159944","0.2595315519994137","738","287","5646","6475","23","24","24","1","0"
"1250","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","28","407.75180889800026","1092.2481911020009","69","308","803","959","7","22","22","6","4"
"1223","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","41","2336.440202942015","0.1725511939986819","967","245","6718","7768","8","35","35","6","1"
"1251","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","23","486.4857048160001","1013.5142951839962","119","261","650","849","7","18","18","5","5"
"1224","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","32","3029.7116936820157","0.4819648360009072","1189","301","7666","8976","12","32","32","0","0"
"1253","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","33","304.1640524280001","1195.835947571999","56","244","730","855","0","22","22","11","5"
"1254","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","23","391.0683567720005","1108.9316432279973","70","270","776","929","7","17","17","6","7"
"1252","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","30","421.8446593000002","1078.155340699997","73","305","777","935","3","24","24","6","4"
"1255","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","22","530.032576566","969.9674234339997","76","312","771","958","28","19","19","3","5"
"1257","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","22","408.82970582200005","1091.1702941779974","80","309","760","930","8","20","20","2","9"
"1256","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","29","394.39355342999994","1105.606446569999","72","288","698","857","11","25","25","4","4"
"1258","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","35","365.40327103800036","1134.5967289619994","66","290","704","858","3","23","23","12","4"
"1259","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","18","457.2591904480002","1042.7408095519984","97","284","751","918","7","15","15","3","2"
"1260","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","20","412.2440916440002","1087.7559083559988","82","304","733","886","11","19","19","1","6"
"1239","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","43","1041.4254641240002","458.5745358759978","367","280","2403","2867","2","33","33","10","3"
"1238","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","31","772.1954301879973","727.8045698120002","273","327","1923","2298","5","29","29","2","5"
"1237","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","25","699.2586801739997","800.7413198260002","188","274","1469","1761","38","20","20","5","0"
"1240","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","29","877.7251899499987","622.274810049998","315","252","3300","3715","28","28","28","1","0"
"1241","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","39","1258.466948756001","241.53305124399927","490","255","3425","4027","20","34","34","5","1"
"1242","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","46","975.225507465999","524.7744925339996","372","237","4122","4576","14","32","32","14","2"
"1243","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","48","1385.2388080040012","114.76119199600119","553","245","4465","5137","28","40","40","8","1"
"1273","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","30","383.8077344060001","1116.1922655939995","84","294","753","924","12","24","24","6","6"
"1244","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","47","1536.921802604001","0.07985458400022916","717","238","4806","5609","4","35","35","12","0"
"1245","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","47","1507.407975624","0.07588722400083481","703","222","5559","6348","3","38","38","9","1"
"1247","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","53","1515.0994843640044","0.21276084199655054","751","232","6327","7171","2","45","45","8","2"
"1274","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","27","444.16104029","1055.8389597099967","64","308","728","886","20","20","20","7","5"
"1276","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","27","338.12932818","1161.870671819999","58","315","709","854","7","21","21","6","8"
"1275","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","39","303.2745214300002","1196.7254785699986","44","291","750","870","2","27","27","12","8"
"1246","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","50","1521.6978118360028","0.1601590579976402","674","220","5991","6765","12","43","43","7","1"
"1248","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","30","2784.031522446011","0.06950942399840887","1162","266","7558","8828","18","30","30","0","1"
"1277","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","32","361.9394439620001","1138.060556037998","84","233","693","853","4","20","20","12","7"
"1279","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","36","345.5945873860001","1154.4054126140009","50","260","712","848","9","30","30","6","7"
"1278","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","27","349.0944240320001","1150.9055759680002","70","290","758","915","15","19","19","8","4"
"1280","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","29","358.83171623000004","1141.1682837699987","73","302","698","858","8","25","25","4","10"
"1281","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","25","394.6922617019998","1105.3077382979982","89","327","761","923","3","16","16","9","5"
"1283","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","23","478.6087163279997","1021.3912836719974","102","286","731","918","4","20","20","3","7"
"1282","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","26","399.67773723199986","1100.3222627679947","89","285","743","914","14","17","17","9","4"
"1261","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","49","443.77727280399955","1056.2227271959953","132","233","1212","1426","6","35","35","14","4"
"1284","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","22","402.9138233560001","1097.086176643998","92","316","791","967","8","11","11","11","5"
"1262","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","36","838.782873972","661.2171260279983","230","260","1913","2266","35","32","32","4","3"
"1264","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","50","960.0678941319965","539.9321058680016","324","239","2837","3238","1","37","37","13","1"
"1265","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","51","1104.4056603620022","395.594339637998","505","260","3152","3763","1","41","41","10","1"
"1263","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","36","1069.3249360220004","430.6750639779993","330","274","2410","2834","9","32","32","4","2"
"1267","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","41","1662.420372068004","0.09129880199704865","770","253","4485","5341","2","36","36","5","2"
"1269","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","28","2502.9835668940036","0.04554389399961445","914","308","5947","6959","15","24","24","4","0"
"1268","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","37","1658.769953656001","0.238067666002177","752","294","5255","6124","23","33","33","4","1"
"1266","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","45","1018.1049745500003","481.89502544999834","420","236","4010","4520","20","37","37","8","2"
"1271","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","40","2167.8819362960066","0.09693794200092842","875","274","6863","7853","18","37","37","3","1"
"1297","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","30","325.0551485459999","1174.9448514539977","68","294","757","902","5","21","21","9","6"
"1272","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","44","2688.658393372009","0.12578503199676305","1170","235","6813","8102","29","38","38","6","0"
"1270","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","46","1584.7499406960023","0.25553517400035997","691","225","6034","6820","16","41","41","5","1"
"1298","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","29","361.82785454399976","1138.1721454559988","80","284","706","869","12","21","21","8","6"
"1299","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","31","431.226072138","1068.7739278619974","82","285","746","913","6","26","26","5","7"
"1300","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","36","398.1129431480002","1101.8870568519983","79","266","694","871","11","26","26","10","9"
"1301","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","27","449.59514810599956","1050.4048518939994","98","289","700","888","8","23","23","4","6"
"1303","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","26","343.00752208800026","1156.9924779119979","62","315","802","943","7","20","20","6","9"
"1302","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","24","471.5263463019999","1028.4736536979997","95","293","701","897","11","21","21","3","5"
"1305","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","20","446.57995883199976","1053.4200411679976","88","308","759","929","22","18","18","2","5"
"1304","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","26","386.8515513840001","1113.1484486159989","63","316","773","925","8","19","19","7","1"
"1306","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","25","432.4020378479999","1067.5979621519964","71","304","781","949","8","24","24","1","4"
"1307","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","23","488.26788407799984","1011.7321159219989","108","311","743","945","7","22","22","1","7"
"1308","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","31","332.7962484420001","1167.2037515579975","70","282","722","872","2","21","21","10","8"
"1285","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","39","500.44017492999984","999.5598250699976","146","239","1257","1479","2","30","30","9","5"
"1288","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","58","842.2086469820009","657.7913530179977","324","229","2673","3094","7","41","41","17","0"
"1286","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","46","657.2691541839997","842.7308458159963","241","260","1783","2099","2","35","35","11","6"
"1287","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","48","683.1170510959997","816.8829489040015","249","228","2335","2671","2","44","44","4","2"
"1289","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","60","635.6284907519998","864.371509248","245","207","3206","3535","5","45","45","15","1"
"1290","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","46","1284.213446104001","215.78655389599984","575","234","3861","4528","5","41","41","5","0"
"1291","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","43","1588.3212178520068","0.2144224439986071","691","261","4388","5179","6","40","40","3","1"
"1293","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","53","1408.5838920980068","91.41610790199768","675","213","5309","6073","6","46","46","7","4"
"1294","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","45","2561.7772230600212","0.5683804239975987","1009","262","5883","6990","8","38","38","7","2"
"1296","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","50","2275.3249928960095","0.06819738799846586","1012","217","6762","7868","12","41","41","9","0"
"1292","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","39","1308.203094595999","191.79690540400026","615","238","5116","5821","11","38","38","1","1"
"1323","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","37","329.37710446800025","1170.6228955319993","50","262","667","792","5","23","23","14","11"
"1322","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","39","366.8414857079997","1133.1585142919955","81","300","702","871","3","24","24","15","5"
"1321","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","37","320.7258325719999","1179.274167427998","65","246","620","776","5","25","25","12","8"
"1324","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","36","362.19809094600015","1137.8019090540001","69","284","700","857","3","23","23","13","5"
"1295","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","53","2055.5105821040142","0.0014421919994394017","881","229","6234","7217","6","45","45","8","0"
"1328","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","39","421.00357401999986","1078.996425979999","75","267","701","869","9","32","32","7","11"
"1325","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","30","293.4844478460001","1206.5155521539973","50","269","705","828","6","25","25","5","8"
"1327","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","21","424.21869416","1075.7813058399986","65","337","781","940","9","20","20","1","4"
"1326","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","19","478.8491053620002","1021.1508946379984","103","316","717","913","15","15","15","4","4"
"1329","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","38","362.61787170200034","1137.3821282980007","75","265","687","840","2","24","24","14","8"
"1330","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","20","494.82645041399974","1005.1735495859984","90","310","751","939","12","17","17","3","5"
"1331","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","32","471.8405937379998","1028.1594062619965","93","293","686","875","2","26","26","6","5"
"1332","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","37","336.411166158","1163.588833842","56","283","675","811","2","30","30","7","5"
"1309","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","44","461.73250591000016","1038.267494089998","122","235","1324","1526","4","30","30","14","2"
"1310","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","38","810.1678470799992","689.8321529199959","261","288","1940","2303","8","34","34","4","2"
