"","meanRIskThreshold","scanningRange","numWindows","badImpact","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","param_set_id","copingNum","adaptNum","insufBoost","disasterWindows","windowMissed","windowsOpen","noSolution","utilizedWindows","NeededWidows","notNeeded","run_id","run_duration"
"1",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,143,25,46,300,129,191,4,12,12,13,1,33.9799320697784
"2",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,118,36,28,261,122,170,0,20,20,16,3,23.2661955356598
"3",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,132,14,42,319,126,189,9,12,12,2,5,12.3171553611755
"4",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,143,33,46,275,133,191,0,12,12,21,7,9.49695420265198
"5",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,131,10,42,283,136,190,5,7,7,3,20,15.010484457016
"6",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,126,20,42,272,138,196,2,14,14,6,14,17.4867465496063
"7",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,132,19,36,263,123,169,0,10,10,9,8,13.6959953308105
"8",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,133,28,45,287,113,178,3,17,17,11,2,10.0326561927795
"9",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,137,14,45,256,135,196,4,12,12,2,4,12.1392829418182
"10",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,138,17,35,273,125,171,4,7,7,10,6,8.65146136283875
"11",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,135,19,42,298,111,168,5,10,10,9,11,9.88280248641968
"12",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,121,16,47,258,112,175,6,10,10,6,21,9.2190375328064
"13",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,132,22,46,267,109,170,4,11,11,11,15,8.79183983802795
"14",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,128,7,39,278,140,203,17,7,7,0,9,12.1289987564087
"15",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,138,19,52,261,120,181,1,8,8,11,22,8.75035643577576
"16",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,142,25,37,316,118,172,5,12,12,13,13,8.58595108985901
"17",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,131,20,40,295,122,177,4,11,11,9,10,10.489385843277
"18",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,125,22,48,275,124,187,1,14,14,8,12,7.52140426635742
"19",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,135,12,33,291,110,159,8,8,8,4,17,31.3908169269562
"20",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,131,7,50,270,129,203,18,6,6,1,16,24.2867693901062
"21",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,129,19,43,256,121,174,2,8,8,11,24,14.5418791770935
"22",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,134,7,37,278,150,205,13,5,5,2,23,10.9827780723572
"23",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,132,11,36,279,125,184,15,8,8,3,19,12.2838180065155
"24",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,123,8,36,262,146,202,13,7,7,1,18,19.2531232833862
"25",0.4,4,2.04438841319643,0.08,0.25,0.4,6.5,2.5,1000,1,1,136,15,46,296,130,193,7,10,10,5,25,11.8073403835297
"26",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,151,24,166,287,500,711,25,20,20,4,6,11.2962052822113
"27",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,131,43,143,319,530,703,0,30,30,13,5,12.0033156871796
"28",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,140,30,208,290,511,752,7,26,26,4,4,9.83249592781067
"29",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,124,34,168,296,522,715,0,25,25,9,8,12.705185174942
"30",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,135,27,188,253,451,682,19,24,24,3,7,11.4760670661926
"31",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,129,33,177,274,502,718,8,31,31,2,15,10.4453580379486
"32",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,128,26,144,281,517,690,6,23,23,3,14,10.9996471405029
"33",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,134,33,140,260,505,673,6,22,22,11,3,13.9135572910309
"34",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,121,25,159,270,524,706,5,18,18,7,21,11.8475556373596
"35",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,135,21,175,273,513,720,14,18,18,3,2,6.45677804946899
"36",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,137,24,205,273,477,716,14,20,20,4,9,5.3411066532135
"37",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,134,23,200,274,518,748,10,20,20,3,22,31.0162727832794
"38",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,128,27,185,267,528,743,7,23,23,4,16,24.0790567398071
"39",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,137,29,156,281,441,631,12,22,22,7,10,14.6600246429443
"40",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,138,22,170,277,535,735,9,21,21,1,20,10.7537348270416
"41",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,133,40,130,296,538,712,15,29,29,11,1,11.682302236557
"42",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,142,50,134,290,437,607,2,34,34,16,11,23.8804657459259
"43",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,132,49,120,296,545,708,4,39,39,10,13,13.8563053607941
"44",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,129,32,169,270,468,667,4,26,26,6,23,11.5608971118927
"45",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,127,29,150,254,553,756,28,25,25,4,17,10.1610629558563
"46",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,133,29,150,271,521,697,3,23,23,6,25,9.87298274040222
"47",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,135,19,166,283,544,737,8,19,19,0,24,9.74093675613403
"48",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,141,23,161,288,534,728,13,20,20,3,18,10.4847960472107
"49",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,127,29,158,265,572,764,11,23,23,6,12,10.443142414093
"50",0.4,4,8.91852316725999,0.08,0.25,0.4,6.5,2.5,1000,1,2,137,32,172,289,476,683,6,29,29,3,19,11.0124897956848
"51",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,128,25,24,257,71,111,1,15,15,10,1,10.3486773967743
"52",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,128,23,25,303,72,104,0,7,7,16,13,10.841201543808
"53",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,129,6,20,253,71,97,1,5,5,1,2,8.05970072746277
"54",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,147,9,23,274,51,81,3,4,4,5,4,5.70649385452271
"55",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,129,10,25,257,80,115,3,7,7,3,3,31.6378457546234
"56",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,136,10,19,273,67,98,5,7,7,3,16,23.117653131485
"57",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,131,17,22,295,71,98,1,4,4,13,5,15.1172757148743
"58",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,134,12,20,291,58,83,1,4,4,8,12,11.0129766464233
"59",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,125,23,20,287,67,97,1,9,9,14,14,12.0768749713898
"60",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,127,9,30,299,62,98,2,4,4,5,11,20.5419330596924
"61",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,136,14,22,246,64,98,3,9,9,5,21,16.1745178699493
"62",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,126,19,20,280,72,105,2,11,11,8,15,20.4685144424438
"63",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,136,7,18,245,74,101,6,3,3,4,17,10.4426696300507
"64",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,132,30,19,270,70,103,0,14,14,16,6,9.2659649848938
"65",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,135,23,14,267,60,82,3,5,5,18,8,8.84971237182617
"66",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,127,11,21,266,69,97,1,6,6,5,10,11.7292482852936
"67",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,139,5,19,274,70,100,6,5,5,0,20,13.5689601898193
"68",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,137,12,22,289,56,87,4,5,5,7,22,9.27955937385559
"69",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,142,8,16,261,81,107,4,6,6,2,24,10.5071592330933
"70",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,134,4,17,281,69,92,6,0,0,4,18,7.4743664264679
"71",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,138,8,25,280,61,92,2,4,4,4,7,6.11872363090515
"72",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,136,14,24,287,70,102,1,7,7,7,9,25.3718867301941
"73",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,125,14,18,283,62,90,2,8,8,6,19,20.418155670166
"74",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,135,6,17,281,68,97,8,4,4,2,23,14.743848323822
"75",0.4,4,1.52880141860805,0.08,0.25,0.4,6.5,2.5,1000,1,3,129,14,17,265,71,97,3,6,6,8,25,17.0516245365143
"76",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,131,37,77,255,393,500,0,30,30,7,11,16.8414726257324
"77",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,126,25,132,278,394,554,6,22,22,3,9,18.0729072093964
"78",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,136,34,127,303,400,558,8,23,23,11,6,12.5390331745148
"79",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,129,30,120,269,355,512,12,25,25,5,8,11.8618440628052
"80",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,129,32,134,299,340,499,2,23,23,9,10,8.21569037437439
"81",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,129,34,83,282,381,487,1,22,22,12,12,10.1775090694427
"82",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,127,30,117,286,408,552,3,24,24,6,1,9.85674953460693
"83",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,125,31,146,253,395,570,5,24,24,7,3,10.1249120235443
"84",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,137,14,151,251,405,574,9,9,9,5,5,9.79000401496887
"85",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,127,32,110,281,353,486,2,21,21,11,7,9.91649746894836
"86",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,135,21,116,280,414,553,8,15,15,6,22,9.41069936752319
"87",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,135,34,110,295,363,504,4,27,27,7,24,9.20671105384827
"88",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,132,29,130,274,369,525,8,18,18,11,13,11.8688971996307
"89",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,138,42,126,310,358,518,4,30,30,12,2,7.30742216110229
"90",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,122,29,135,273,407,575,12,21,21,8,4,29.1445021629333
"91",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,128,44,115,291,368,518,1,34,34,10,19,20.8276612758636
"92",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,130,29,100,265,370,500,8,22,22,7,21,13.4446971416473
"93",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,131,25,106,276,389,517,6,16,16,9,23,10.010240316391
"94",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,142,29,109,275,371,516,11,25,25,4,25,9.82351517677307
"95",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,127,33,120,262,407,560,8,25,25,8,14,17.3518772125244
"96",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,143,31,106,247,377,510,6,21,21,10,16,15.2705411911011
"97",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,139,26,120,253,406,554,9,19,19,7,18,13.061559677124
"98",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,125,19,142,264,413,580,7,18,18,1,20,11.7942497730255
"99",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,123,22,145,276,378,548,8,17,17,5,17,9.57511925697327
"100",0.4,4,6.48711727210321,0.08,0.25,0.4,6.5,2.5,1000,1,4,129,28,117,256,350,496,8,21,21,7,15,9.5074782371521
"101",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,134,24,190,306,580,801,10,21,21,3,9,9.1379656791687
"102",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,126,28,186,259,537,773,23,27,27,1,11,8.31344318389893
"103",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,132,44,185,259,494,710,3,28,28,16,7,9.44359040260315
"104",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,128,42,162,259,553,747,5,27,27,15,4,9.46880650520325
"105",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,147,47,112,282,528,677,5,32,32,15,6,9.83097434043884
"106",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,142,42,169,267,565,772,6,32,32,10,8,7.94545698165894
"107",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,128,44,186,286,537,755,1,31,31,13,10,9.00441718101501
"108",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,123,29,179,289,557,770,11,23,23,6,12,25.9953236579895
"109",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,144,38,143,265,593,794,28,30,30,8,1,18.7908940315247
"110",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,135,48,151,257,544,732,1,36,36,12,3,13.3815371990204
"111",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,124,29,195,289,611,842,11,25,25,4,5,10.0653495788574
"112",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,114,39,148,259,527,707,2,30,30,9,20,11.3491723537445
"113",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,134,33,175,315,524,733,8,26,26,7,22,13.6842753887177
"114",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,128,31,146,252,538,722,13,25,25,6,24,18.7384614944458
"115",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,137,32,172,312,543,745,7,23,23,9,13,14.0483603477478
"116",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,130,33,185,269,545,762,4,28,28,5,2,10.3537402153015
"117",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,138,31,193,295,531,758,8,26,26,5,17,9.08437943458557
"118",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,139,38,206,281,502,743,6,29,29,9,19,9.31382393836975
"119",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,135,37,164,260,507,702,6,25,25,12,21,9.38047647476196
"120",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,124,40,145,256,563,746,6,32,32,8,23,9.75908517837524
"121",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,137,38,172,264,589,793,4,28,28,10,25,10.674393415451
"122",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,132,37,176,274,541,746,2,27,27,10,14,8.42445850372314
"123",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,130,41,163,275,532,725,1,29,29,12,16,11.4497039318085
"124",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,136,35,151,294,551,736,8,26,26,9,18,10.0861551761627
"125",0.4,4,9.14078791439533,0.08,0.25,0.4,6.5,2.5,1000,1,5,140,39,177,259,582,795,8,28,28,11,15,10.2308599948883
"126",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,129,25,109,258,333,471,7,22,22,3,7,30.8763818740845
"127",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,135,29,70,288,314,424,18,22,22,7,9,23.4870810508728
"128",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,123,24,90,247,333,449,9,17,17,7,11,14.8453743457794
"129",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,129,20,96,291,340,461,10,15,15,5,5,11.0123853683472
"130",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,129,32,83,296,264,377,4,26,26,6,2,11.7511730194092
"131",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,142,24,101,281,325,452,9,17,17,7,4,21.3335742950439
"132",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,133,27,86,260,314,431,11,20,20,7,6,16.8013880252838
"133",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,123,38,98,298,317,439,0,24,24,14,8,12.3369410037994
"134",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,137,14,102,308,347,490,27,14,14,0,10,11.4508154392242
"135",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,125,23,92,339,265,391,14,20,20,3,12,12.4409449100494
"136",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,121,31,88,246,346,458,3,21,21,10,1,11.6727812290192
"137",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,130,36,88,246,335,449,0,26,26,10,3,10.712153673172
"138",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,120,39,96,322,287,411,5,23,23,16,18,12.8739283084869
"139",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,130,38,68,259,293,386,1,24,24,14,20,14.6846981048584
"140",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,139,26,113,279,307,443,5,18,18,8,22,9.47294282913208
"141",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,129,23,104,273,310,450,17,19,19,4,24,8.23167276382446
"142",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,135,22,91,263,318,441,16,16,16,6,13,6.0067892074585
"143",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,139,34,103,258,273,397,2,19,19,15,15,5.32990980148315
"144",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,130,24,105,281,317,450,9,19,19,5,17,28.485827922821
"145",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,137,36,87,287,305,424,6,26,26,10,19,20.4587602615356
"146",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,138,18,93,245,343,468,15,17,17,1,21,15.4361915588379
"147",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,132,18,107,305,341,467,5,14,14,4,23,13.4297504425049
"148",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,136,17,106,267,325,453,5,17,17,0,25,14.5144121646881
"149",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,136,25,98,292,355,490,18,19,19,6,14,19.1317536830902
"150",0.4,4,5.09203630615957,0.08,0.25,0.4,6.5,2.5,1000,1,6,137,39,81,258,311,426,5,29,29,10,16,14.4497892856598
"151",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,140,14,54,277,195,272,10,13,13,1,3,12.1079618930817
"152",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,140,36,47,295,161,228,0,20,20,16,5,10.4922029972076
"153",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,136,29,41,303,192,256,6,17,17,12,7,10.3045496940613
"154",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,120,20,57,273,200,280,6,17,17,3,9,7.63029956817627
"155",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,135,19,60,298,179,260,5,16,16,3,11,9.77349090576172
"156",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,128,21,57,270,179,253,3,14,14,7,13,9.81942939758301
"157",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,131,33,61,289,191,279,6,21,21,12,2,10.992787361145
"158",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,132,32,51,270,193,266,1,21,21,11,4,9.63333916664124
"159",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,140,24,61,280,172,247,2,12,12,12,6,10.2750825881958
"160",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,131,19,64,282,179,263,8,12,12,7,8,8.85876607894897
"161",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,135,23,57,293,182,261,9,13,13,10,10,6.7532331943512
"162",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,134,33,63,296,194,280,1,22,22,11,12,26.7420728206635
"163",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,131,24,61,289,205,286,3,17,17,7,1,15.7524344921112
"164",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,121,14,64,317,198,284,10,12,12,2,16,16.2502059936523
"165",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,129,17,47,288,164,237,13,13,13,4,18,13.8537819385529
"166",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,127,24,61,278,194,274,2,17,17,7,20,9.62294340133667
"167",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,123,28,71,290,182,270,3,14,14,14,22,18.4499161243439
"168",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,129,13,63,275,208,291,10,10,10,3,24,17.0907418727875
"169",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,138,13,67,275,226,319,14,12,12,1,21,13.2449586391449
"170",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,128,27,52,279,205,282,7,18,18,9,15,11.6630072593689
"171",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,128,31,48,280,206,280,2,24,24,7,17,11.5829033851624
"172",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,128,26,48,246,198,269,8,15,15,11,19,10.3176577091217
"173",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,128,31,55,261,194,275,6,20,20,11,23,8.23698496818542
"174",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,138,13,73,284,187,277,6,11,11,2,25,8.84467029571533
"175",0.4,4,3.18524766829796,0.08,0.25,0.4,6.5,2.5,1000,1,7,128,25,62,258,182,261,1,16,16,9,14,8.9921395778656
"176",0.4,4,7.15605688025244,0.08,0.25,0.4,6.5,2.5,1000,1,8,130,33,127,277,487,646,7,25,25,8,11,9.75445604324341
"177",0.4,4,7.15605688025244,0.08,0.25,0.4,6.5,2.5,1000,1,8,130,16,187,284,429,644,14,14,14,2,1,9.00651621818542
"178",0.4,4,7.15605688025244,0.08,0.25,0.4,6.5,2.5,1000,1,8,134,20,139,283,487,653,8,19,19,1,3,11.8408017158508
"179",0.4,4,7.15605688025244,0.08,0.25,0.4,6.5,2.5,1000,1,8,136,40,106,271,467,610,8,29,29,11,5,6.90148186683655
"180",0.4,4,7.15605688025244,0.08,0.25,0.4,6.5,2.5,1000,1,8,128,42,131,265,420,592,6,35,35,7,7,29.6246154308319
"181",0.4,4,7.15605688025244,0.08,0.25,0.4,6.5,2.5,1000,1,8,135,45,112,266,379,529,5,33,33,12,9,21.1966881752014
"182",0.4,4,7.15605688025244,0.08,0.25,0.4,6.5,2.5,1000,1,8,131,16,172,261,490,688,10,16,16,0,24,12.2515785694122
"183",0.4,4,7.15605688025244,0.08,0.25,0.4,6.5,2.5,1000,1,8,121,46,123,298,421,579,3,32,32,14,13,9.81652188301086
"184",0.4,4,7.15605688025244,0.08,0.25,0.4,6.5,2.5,1000,1,8,135,40,117,265,398,541,0,26,26,14,2,9.55746674537659
"185",0.4,4,7.15605688025244,0.08,0.25,0.4,6.5,2.5,1000,1,8,134,30,156,284,397,582,6,23,23,7,4,16.2182157039642
"186",0.4,4,7.15605688025244,0.08,0.25,0.4,6.5,2.5,1000,1,8,143,44,113,278,445,597,6,33,33,11,6,20.8755507469177
"187",0.4,4,7.15605688025244,0.08,0.25,0.4,6.5,2.5,1000,1,8,134,30,132,260,490,655,8,25,25,5,8,12.178169965744
