"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"increaseChanceBase"
"03/13/2020 00:42:01:962 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","increaseChance","memory","b1","disasterUti","EWProbDecay","randomChance","startingFund","openWindows?","changeAspiration?","triggerNetwork?","officeRole?","randomRiskThresh?","randomOrgWindows?","limitedFund?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows","totalOrgWindows"
"45","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","34","2547.899253676003","0","351","0","443","0","0","0","34","0","92"
"46","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","41","2750.250161528002","0","341","0","451","0","0","0","41","0","110"
"47","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","30","2671.547156847997","0","352","0","449","0","0","0","30","0","97"
"49","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","41","2821.134407876003","0","348","0","454","0","0","0","41","0","106"
"48","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","32","2355.876241632","0","310","0","398","0","0","0","32","0","88"
"51","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","31","2602.1451169559996","0","343","0","436","0","0","0","31","0","93"
"52","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","41","2518.8513941800006","0","327","0","426","0","0","0","41","0","99"
"50","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","40","2806.041264236001","0","363","0","473","0","0","0","40","0","110"
"53","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","49","2573.8228174680007","0","335","0","424","0","0","0","49","0","89"
"54","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","29","3000.922800272003","0","373","0","478","0","0","0","29","0","105"
"55","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","36","2614.0399518479994","0","341","0","431","0","0","0","36","0","90"
"56","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","41","2675.9440867480025","0","348","0","441","0","0","0","41","0","93"
"58","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","35","2591.742968492001","0","343","0","438","0","0","0","35","0","95"
"59","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","38","2576.131368404002","0","346","0","443","0","0","0","38","0","97"
"57","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","34","2571.975394540001","0","331","0","422","0","0","0","34","0","91"
"60","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","30","2806.4250661720007","0","348","0","431","0","0","0","30","0","83"
"61","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","39","2576.259486724002","0","353","0","451","0","0","0","39","0","98"
"62","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","41","2845.456621780003","0","361","0","467","0","0","0","41","0","106"
"63","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","46","2744.6901590120024","0","348","0","447","0","0","0","46","0","101"
"65","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","28","2623.6063770319984","0","340","0","423","0","0","0","28","0","83"
"64","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","34","2539.994436771999","0","329","0","421","0","0","0","34","0","92"
"66","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","37","2709.1294858120027","0","355","0","448","0","0","0","37","0","93"
"68","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","37","2693.273765744002","0","342","0","442","0","0","0","37","0","100"
"67","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","43","2699.7166989360035","0","349","0","441","0","0","0","43","0","92"
"69","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","5.0E-4","48","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","27","2931.481783236","0","368","0","475","0","0","0","27","0","108"
