"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"AspirationOn2"
"02/06/2020 17:50:23:689 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"48","0.4","4","0.08","4","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0","true","true","true","true","1001","54","257","295","4","525","16","44","44","10","10"
"55","0.8","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0","true","true","true","true","1001","29","195","325","395","758","28","26","26","3","4"
"56","0","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0","true","true","true","true","1001","62","556","287","0","809","22","55","55","7","13"
"59","0.6","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0","true","true","true","true","1001","70","368","272","192","781","9","55","55","15","12"
"57","0.2","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0","true","true","true","true","1001","78","500","249","7","748","5","57","57","21","10"
"60","0.8","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0","true","true","true","true","1001","22","251","307","464","878","49","20","20","2","3"
"62","0.2","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0","true","true","true","true","1001","84","609","230","10","854","6","62","62","22","6"
"58","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0","true","true","true","true","1001","57","515","272","69","817","10","45","45","12","9"
"61","0","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0","true","true","true","true","1001","53","694","266","1","940","21","48","48","5","6"
"64","0.6","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0","true","true","true","true","1001","74","411","240","245","872","10","61","61","13","8"
"70","0.8","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0","true","true","true","true","1001","32","434","301","649","1243","26","23","23","9","5"
"63","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0","true","true","true","true","1001","76","621","256","40","900","2","65","65","11","7"
"65","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0","true","true","true","true","1001","38","365","253","576","1077","2","30","30","8","3"
"71","0","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","50","147","285","0","285","0","30","30","20","30"
"69","0.6","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0","true","true","true","true","1001","60","530","246","286","1022","10","57","57","3","8"
"73","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","41","126","257","4","257","7","29","29","12","29"
"66","0","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0","true","true","true","true","1001","74","751","235","1","983","7","66","66","8","7"
"68","0.4","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0","true","true","true","true","1001","60","778","269","31","1054","13","52","52","8","10"
"67","0.2","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0","true","true","true","true","1001","82","627","263","10","889","12","67","67","15","7"
"72","0.2","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","32","154","314","0","314","38","25","25","7","25"
"76","0","4","0.08","2","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","53","215","273","0","361","2","38","38","15","22"
"74","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","46","130","267","4","267","9","29","29","17","29"
"78","0.4","4","0.08","2","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","75","192","283","5","368","10","57","57","18","35"
"75","0.8","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","34","90","304","126","304","2","21","21","13","21"
"77","0.2","4","0.08","2","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","40","200","283","0","364","17","35","35","5","20"
"83","0.4","4","0.08","4","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","50","358","292","5","520","18","43","43","7","17"
"79","0.6","4","0.08","2","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","48","180","274","34","357","14","33","33","15","19"
"81","0","4","0.08","4","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","68","354","247","2","502","4","49","49","19","16"
