"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"AspirationOn"
"01/17/2020 16:30:59:252 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","officeRole","changeAspiration","b1","EWProbDecay","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"1760","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0","0.03","1001","3","0","0","0","0","0","0","0","3","0"
"1761","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0","1001","3","0","0","0","0","0","0","0","3","0"
"1762","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0","1001","3","0","0","0","0","0","0","0","3","0"
"1764","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0","1001","8","0","0","0","0","0","0","0","8","0"
"1765","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0","1001","5","0","0","0","0","0","0","0","5","0"
"1763","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0","1001","4","0","0","0","0","0","0","0","4","0"
"1766","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"1768","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.01","1001","7","0","0","0","0","0","0","0","7","0"
"1767","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.01","1001","2","0","0","0","0","0","0","0","2","0"
"1769","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.01","1001","5","0","0","0","0","0","0","0","5","0"
"1770","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"1773","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","6","0","0","0","0","0","0","0","6","0"
"1771","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","5","0","0","0","0","0","0","0","5","0"
"1774","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"1772","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","7","0","0","0","0","0","0","0","7","0"
"1775","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"1776","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"1777","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","6","0","0","0","0","0","0","0","6","0"
"1778","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"1779","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"1780","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"1781","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","1","0","0","0","0","0","0","0","1","0"
"1783","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","2","0","0","0","0","0","0","0","2","0"
"1784","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","0","0","0","0","0","0","0","0","0","0"
"1782","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","6","0","0","0","0","0","0","0","6","0"
"1785","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","8","0","0","0","0","0","0","0","8","0"
"1787","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"1786","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.01","1001","9","0","0","0","0","0","0","0","9","0"
"1788","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.01","1001","8","0","0","0","0","0","0","0","8","0"
"1790","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.01","1001","6","0","0","0","0","0","0","0","6","0"
"1789","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"1791","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"1792","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.02","1001","5","0","0","0","0","0","0","0","5","0"
"1793","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.02","1001","2","0","0","0","0","0","0","0","2","0"
"1794","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.02","1001","6","0","0","0","0","0","0","0","6","0"
"1795","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.02","1001","5","0","0","0","0","0","0","0","5","0"
"1796","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","3","0","0","0","0","0","0","0","3","0"
"1797","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","4","0","0","0","0","0","0","0","4","0"
"1799","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"1798","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"1800","0.8","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"1801","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0","1001","4","0","0","0","0","0","0","0","4","0"
"1802","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0","1001","10","0","0","0","0","0","0","0","10","0"
"1803","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0","1001","9","0","0","0","0","0","0","0","9","0"
"1804","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0","1001","1","0","0","0","0","0","0","0","1","0"
"1805","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0","1001","0","0","0","0","0","0","0","0","0","0"
"1807","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.01","1001","2","0","0","0","0","0","0","0","2","0"
"1808","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.01","1001","12","0","0","0","0","0","0","0","12","0"
"1810","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.01","1001","3","0","0","0","0","0","0","0","3","0"
"1806","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.01","1001","4","0","0","0","0","0","0","0","4","0"
"1811","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.02","1001","2","0","0","0","0","0","0","0","2","0"
"1809","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.01","1001","1","0","0","0","0","0","0","0","1","0"
"1812","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.02","1001","6","0","0","0","0","0","0","0","6","0"
"1814","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"1813","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.02","1001","2","0","0","0","0","0","0","0","2","0"
"1815","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.02","1001","10","0","0","0","0","0","0","0","10","0"
"1816","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.03","1001","3","0","0","0","0","0","0","0","3","0"
"1817","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.03","1001","3","0","0","0","0","0","0","0","3","0"
"1818","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"1820","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"1819","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"1821","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0","1001","0","0","0","0","0","0","0","0","0","0"
"1822","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0","1001","3","0","0","0","0","0","0","0","3","0"
"1823","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0","1001","5","0","0","0","0","0","0","0","5","0"
"1824","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0","1001","3","0","0","0","0","0","0","0","3","0"
"1825","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0","1001","7","0","0","0","0","0","0","0","7","0"
"1827","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.01","1001","11","0","0","0","0","0","0","0","11","0"
"1828","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.01","1001","10","0","0","0","0","0","0","0","10","0"
"1826","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.01","1001","1","0","0","0","0","0","0","0","1","0"
"1829","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"1830","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.01","1001","7","0","0","0","0","0","0","0","7","0"
"1831","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"1832","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","4","0","0","0","0","0","0","0","4","0"
"1833","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","1","0","0","0","0","0","0","0","1","0"
"1834","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"1836","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"1835","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","1","0","0","0","0","0","0","0","1","0"
"1837","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"1839","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","4","0","0","0","0","0","0","0","4","0"
"1838","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"1840","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"1841","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","3","0","0","0","0","0","0","0","3","0"
"1842","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","11","0","0","0","0","0","0","0","11","0"
"1843","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","3","0","0","0","0","0","0","0","3","0"
"1844","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","2","0","0","0","0","0","0","0","2","0"
"1845","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","0","0","0","0","0","0","0","0","0","0"
"1846","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","2","0","0","0","0","0","0","0","2","0"
"1847","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"1850","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"1849","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","2","0","0","0","0","0","0","0","2","0"
"1848","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","2","0","0","0","0","0","0","0","2","0"
"1851","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"1852","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"1853","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"1854","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","2","0","0","0","0","0","0","0","2","0"
"1856","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","3","0","0","0","0","0","0","0","3","0"
"1855","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"1857","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"1858","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"1859","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"1860","0.8","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"1861","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","1","0","0","0","0","0","0","0","1","0"
"1862","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","14","0","0","0","0","0","0","0","14","0"
"1863","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","6","0","0","0","0","0","0","0","6","0"
"1864","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","11","0","0","0","0","0","0","0","11","0"
"1865","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","18","0","0","0","0","0","0","0","18","0"
"1866","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","7","0","0","0","0","0","0","0","7","0"
"1868","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","5","0","0","0","0","0","0","0","5","0"
"1867","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","5","0","0","0","0","0","0","0","5","0"
"1869","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","5","0","0","0","0","0","0","0","5","0"
"1870","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","7","0","0","0","0","0","0","0","7","0"
"1871","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","2","0","0","0","0","0","0","0","2","0"
"1872","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","4","0","0","0","0","0","0","0","4","0"
"1873","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","4","0","0","0","0","0","0","0","4","0"
"1874","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","4","0","0","0","0","0","0","0","4","0"
"1875","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","2","0","0","0","0","0","0","0","2","0"
"1876","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","3","0","0","0","0","0","0","0","3","0"
"1877","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"1878","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","10","0","0","0","0","0","0","0","10","0"
"1879","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"1880","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"1881","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","1","0","0","0","0","0","0","0","1","0"
"1882","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","3","0","0","0","0","0","0","0","3","0"
"1883","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","17","0","0","0","0","0","0","0","17","0"
"1884","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","1","0","0","0","0","0","0","0","1","0"
"1885","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","13","0","0","0","0","0","0","0","13","0"
"1886","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","8","0","0","0","0","0","0","0","8","0"
"1887","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"1888","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","11","0","0","0","0","0","0","0","11","0"
"1889","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","2","0","0","0","0","0","0","0","2","0"
"1890","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","2","0","0","0","0","0","0","0","2","0"
"1891","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"1892","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","7","0","0","0","0","0","0","0","7","0"
"1893","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"1896","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"1895","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","4","0","0","0","0","0","0","0","4","0"
"1894","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","4","0","0","0","0","0","0","0","4","0"
"1897","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"1899","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","3","0","0","0","0","0","0","0","3","0"
"1900","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","3","0","0","0","0","0","0","0","3","0"
"1898","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"1902","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","1","0","0","0","0","0","0","0","1","0"
"1903","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","4","0","0","0","0","0","0","0","4","0"
"1901","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","3","0","0","0","0","0","0","0","3","0"
"1904","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","2","0","0","0","0","0","0","0","2","0"
"1906","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","3","0","0","0","0","0","0","0","3","0"
"1907","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","3","0","0","0","0","0","0","0","3","0"
"1905","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","2","0","0","0","0","0","0","0","2","0"
"1908","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"1909","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"1911","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"1910","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","1","0","0","0","0","0","0","0","1","0"
"1913","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","5","0","0","0","0","0","0","0","5","0"
"1912","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"1914","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","8","0","0","0","0","0","0","0","8","0"
"1915","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","1","0","0","0","0","0","0","0","1","0"
"1916","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"1917","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"1918","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"1919","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","4","0","0","0","0","0","0","0","4","0"
"1920","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"1921","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0","1001","1","0","0","0","0","0","0","0","1","0"
"1923","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0","1001","5","0","0","0","0","0","0","0","5","0"
"1922","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0","1001","10","0","0","0","0","0","0","0","10","0"
"1924","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0","1001","9","0","0","0","0","0","0","0","9","0"
"1926","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"1925","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0","1001","2","0","0","0","0","0","0","0","2","0"
"1927","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.01","1001","8","0","0","0","0","0","0","0","8","0"
"1928","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.01","1001","9","0","0","0","0","0","0","0","9","0"
"1929","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.01","1001","2","0","0","0","0","0","0","0","2","0"
"1930","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.01","1001","8","0","0","0","0","0","0","0","8","0"
"1931","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.02","1001","2","0","0","0","0","0","0","0","2","0"
"1932","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.02","1001","1","0","0","0","0","0","0","0","1","0"
"1933","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.02","1001","7","0","0","0","0","0","0","0","7","0"
"1934","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"1935","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.02","1001","14","0","0","0","0","0","0","0","14","0"
"1936","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"1937","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"1938","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.03","1001","7","0","0","0","0","0","0","0","7","0"
"1939","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"1940","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"1941","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0","1001","6","0","0","0","0","0","0","0","6","0"
"1942","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0","1001","1","0","0","0","0","0","0","0","1","0"
"1943","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0","1001","0","0","0","0","0","0","0","0","0","0"
"1945","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0","1001","2","0","0","0","0","0","0","0","2","0"
"1944","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0","1001","5","0","0","0","0","0","0","0","5","0"
"1946","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"1947","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"1948","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.01","1001","1","0","0","0","0","0","0","0","1","0"
"1949","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.01","1001","2","0","0","0","0","0","0","0","2","0"
"1950","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.01","1001","1","0","0","0","0","0","0","0","1","0"
"1951","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"1953","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","6","0","0","0","0","0","0","0","6","0"
"1954","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"1955","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","1","0","0","0","0","0","0","0","1","0"
"1952","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","4","0","0","0","0","0","0","0","4","0"
"1956","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","1","0","0","0","0","0","0","0","1","0"
