"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"increaseChance"
"06/09/2020 18:44:59:983 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","increaseChance","memory","disasterUti","EWProbDecay","randomChance","startingFund","openOpt?","triggerNetwork?","officeRole?","randomRiskThresh?","randomOrgOpt?","limitedFund?","randomBoost?","enoughCap?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalOptOpen","totalLackMotivation","totalInsufBoost","totalNoSolution","totalAlreadyAdapted","totalNonEligibleDisasterOpt","totalDisasterOpts","totalUtilizedDisasterOpts","totalUtilizedOpts","totalNeededOpts","sufficientCap","totalUtilized","totalOrgOpts","totalUtilizedOrgOpt"
"404","0.6","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","52","10710.945271487979","0.054728512036725796","3111","1551","182","9","1283","52","849","4","34","34","18","0","2268","30"
"402","0.6","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","49","10710.878953567952","0.12104643203000531","1933","1072","79","24","683","48","780","5","27","27","22","0","1160","22"
"405","0.6","4","10","0.3","4","4","1000","1","0.025","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","48","10710.989180963987","0.010819036011900707","3449","1854","190","7","1317","50","785","2","31","31","17","0","2679","29"
"406","0.6","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","52","10710.98107355198","0.01892644804876742","4013","2059","216","11","1636","66","832","2","25","25","27","0","3201","23"
"409","0.6","4","10","0.3","4","4","1000","1","0.045","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","57","10710.977574491963","0.02242550803688559","5684","2485","339","11","2739","67","824","3","43","43","14","0","4889","40"
"407","0.6","4","10","0.3","4","4","1000","1","0.035","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","47","10710.963546203951","0.03645379601058263","4595","2346","270","7","1896","40","809","2","36","36","11","0","3815","34"
"408","0.6","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","42","10710.948763655995","0.05123634400601862","5189","2962","274","14","1863","51","839","3","25","25","17","0","4384","22"
"411","0.6","4","10","0.3","4","4","1000","1","0.055","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","38","10710.937141495968","0.06285850403626458","6551","3427","854","24","2118","100","792","2","28","28","10","0","5800","26"
"412","0.6","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","53","10710.99176043999","0.008239560005812052","7251","3490","366","8","3323","26","805","3","38","38","15","0","6503","35"
"410","0.6","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","56","10710.983641479976","0.01635852003705729","6109","2802","333","16","2873","52","809","1","33","33","23","0","5332","32"
"413","0.6","4","10","0.3","4","4","1000","1","0.065","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","50","10710.968727759988","0.031272240007666596","7765","3729","550","18","3381","52","756","1","35","35","15","0","7059","34"
"415","0.6","4","10","0.3","4","4","1000","1","0.075","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","53","10710.981174807983","0.018825192018853798","8747","3969","674","21","3971","75","834","2","37","37","16","0","7978","35"
"414","0.6","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","53","10710.972341196002","0.027658804017134386","8517","3831","716","13","3854","61","805","0","42","42","11","0","7760","42"
"416","0.6","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","49","10710.98118959997","0.018810400026572083","9372","4771","466","11","4043","43","833","2","38","38","11","0","8590","37"
"417","0.6","4","10","0.3","4","4","1000","1","0.085","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","44","10710.940616999962","0.05938300003628161","10157","5307","860","25","3840","88","823","4","37","37","7","0","9419","33"
"418","0.6","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","46","10710.959854511959","0.04014548802537421","10509","5167","1005","19","4196","88","803","0","34","34","12","0","9771","34"
"419","0.6","4","10","0.3","4","4","1000","1","0.095","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","48","10710.938795427968","0.06120457202992924","10770","5208","876","16","4567","70","800","1","33","33","15","0","10047","32"
"420","0.6","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","50","10710.959147827989","0.04085217200482383","11582","5738","621","20","5119","57","810","1","27","27","23","0","10860","26"
"421","0.6","4","10","0.3","4","4","1000","1","0","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","48","5332.113415008001","5378.88658499203","810","389","12","5","329","63","785","12","12","12","36","0","25","0"
"422","0.6","4","10","0.3","4","4","1000","1","0.005","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","55","8924.954560851997","1786.0454391480537","1385","619","76","8","555","100","820","9","27","27","28","0","569","18"
"423","0.6","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","55","10710.661818055976","0.33818194398344925","1960","1026","86","4","735","67","820","10","42","42","13","0","1152","32"
"424","0.6","4","10","0.3","4","4","1000","1","0.015","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","54","10710.990102939955","0.009897060039105732","2477","1267","84","5","1045","40","819","6","36","36","18","0","1667","30"
"425","0.6","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","40","10710.985882303978","0.014117696009517289","3022","1714","221","7","979","68","836","1","33","33","7","0","2202","32"
"427","0.6","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","58","10710.994861563953","0.0051384360330293255","4053","1662","337","14","1921","74","799","6","45","45","13","0","3281","39"
"428","0.6","4","10","0.3","4","4","1000","1","0.035","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","44","10710.962688163982","0.037311836022716705","4630","2487","359","9","1656","84","807","1","35","35","9","0","3851","34"
"426","0.6","4","10","0.3","4","4","1000","1","0.025","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","45","10710.977934751974","0.022065248010195937","3520","1774","316","12","1297","86","809","3","35","35","10","0","2731","32"
"429","0.6","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","54","10710.96001536397","0.03998463604040925","5201","2238","442","13","2378","91","824","3","39","39","15","0","4417","36"
"430","0.6","4","10","0.3","4","4","1000","1","0.045","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","58","10710.952550216007","0.04744978400576194","5815","2576","289","14","2850","46","829","1","40","40","18","0","5025","39"
"431","0.6","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","47","10710.999593523964","4.0647601891841134E-4","6189","3353","276","14","2482","29","808","1","35","35","12","0","5422","34"
"432","0.6","4","10","0.3","4","4","1000","1","0.055","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","63","10710.97445530796","0.02554469205677634","6612","2423","456","10","3613","64","832","2","46","46","17","0","5827","44"
"434","0.6","4","10","0.3","4","4","1000","1","0.065","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","53","10710.943813555978","0.05618644402272999","7828","3456","679","12","3554","87","800","2","40","40","13","0","7081","38"
"433","0.6","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","43","10710.964696799947","0.03530320003739984","7248","3834","759","12","2533","79","793","4","31","31","12","0","6497","28"
"436","0.6","4","10","0.3","4","4","1000","1","0.075","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","48","10710.943819015984","0.056180984019452485","8878","4840","544","11","3401","48","745","2","34","34","14","0","8181","32"
"435","0.6","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","41","10710.954225647969","0.045774352015714115","8221","4101","1175","13","2781","127","765","0","24","24","17","0","7503","24"
"437","0.6","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","52","10710.965460095977","0.034539904019161405","9473","4218","970","14","4138","103","841","2","30","30","22","0","8697","28"
"439","0.6","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","45","10710.939683167982","0.060316832010270716","10630","5761","674","13","4101","53","848","1","28","28","17","0","9866","27"
"438","0.6","4","10","0.3","4","4","1000","1","0.085","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","55","10710.972661215992","0.02733878400259071","9865","4482","490","12","4811","35","785","2","35","35","20","0","9139","33"
"441","0.6","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","51","10710.973281243963","0.026718756012453326","11721","5627","941","23","5021","73","795","1","36","36","15","0","10996","35"
"442","0.6","4","10","0.3","4","4","1000","1","0","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","35","5804.856806372003","4906.14319362803","855","466","28","5","243","107","831","6","6","6","29","0","24","0"
"440","0.6","4","10","0.3","4","4","1000","1","0.095","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","47","10710.958370571987","0.0416294280279228","11050","5678","687","19","4589","45","791","2","32","32","15","0","10336","30"
"444","0.6","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","53","10710.811136559982","0.18886344004012656","1907","1036","73","4","726","41","768","3","27","27","26","0","1147","24"
"443","0.6","4","10","0.3","4","4","1000","1","0.005","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","53","8787.516205939986","1923.483794060049","1386","673","93","7","487","101","813","9","25","25","28","0","577","16"
"445","0.6","4","10","0.3","4","4","1000","1","0.015","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","60","10710.998322051999","0.001677948006343577","2389","1013","106","10","1166","55","773","7","39","39","21","0","1623","32"
"446","0.6","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","59","10710.997801523961","0.0021984760324893493","2939","1387","91","11","1394","24","806","4","32","32","27","0","2152","28"
"447","0.6","4","10","0.3","4","4","1000","1","0.025","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","50","10710.967594387967","0.032405612022411656","3643","1987","169","4","1395","55","831","2","33","33","17","0","2834","31"
"449","0.6","4","10","0.3","4","4","1000","1","0.035","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","55","10710.993896519984","0.00610348002557437","4616","2350","135","13","2053","25","820","1","40","40","15","0","3817","39"
"448","0.6","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","54","10710.939282319967","0.060717680041768585","4058","2107","88","8","1792","28","828","4","35","35","19","0","3256","31"
"450","0.6","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","45","10710.971919223975","0.028080776008337693","5290","2935","314","16","1944","56","808","2","25","25","20","0","4522","23"
"451","0.6","4","10","0.3","4","4","1000","1","0.045","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","52","10710.953865195967","0.046134804016225495","5591","2850","340","12","2307","42","813","0","40","40","12","0","4805","40"
"453","0.6","4","10","0.3","4","4","1000","1","0.055","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","49","10710.997638271987","0.0023617280125911577","6802","3504","534","14","2654","63","881","3","33","33","16","0","5961","30"
"452","0.6","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","52","10710.95973931597","0.04026068401440597","6066","2935","282","11","2766","37","813","0","35","35","17","0","5295","35"
"454","0.6","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","44","10710.970021007974","0.029978992010599725","7225","4036","405","14","2695","42","814","6","33","33","11","0","6449","27"
"456","0.6","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","53","10710.945401551979","0.05459844802115743","8428","3605","908","15","3757","99","780","0","44","44","9","0","7710","44"
"455","0.6","4","10","0.3","4","4","1000","1","0.065","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","48","10710.998550863984","0.0014491359920212332","7836","4143","416","15","3181","51","827","0","30","30","18","0","7067","30"
"457","0.6","4","10","0.3","4","4","1000","1","0.075","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","42","10710.943973439966","0.056026560018961113","8934","4725","819","30","3251","84","731","0","25","25","17","0","8266","25"
"458","0.6","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","53","10710.966614059986","0.03338594002161788","9313","4315","698","18","4189","57","787","0","36","36","17","0","8580","36"
"459","0.6","4","10","0.3","4","4","1000","1","0.085","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","52","10710.994221875997","0.005778124010805019","9912","4862","487","9","4480","42","847","3","32","32","20","0","9132","29"
"461","0.6","4","10","0.3","4","4","1000","1","0.095","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","45","10710.996930343976","0.003069656028552359","11000","5424","1249","15","4201","85","738","1","26","26","19","0","10334","25"
"460","0.6","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","51","10710.980772583973","0.01922741601141187","10691","5095","803","17","4681","63","786","0","32","32","19","0","9976","32"
"463","0.6","4","10","0.3","4","4","1000","1","0","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","39","5214.248411712004","5496.751588288029","809","465","12","3","252","68","786","9","9","9","30","0","23","0"
"464","0.6","4","10","0.3","4","4","1000","1","0.005","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","53","8164.3935950120085","2546.6064049880147","1275","548","75","8","503","118","743","5","23","23","30","0","537","18"
"462","0.6","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","42","10710.990377895969","0.009622104005152732","11508","5879","1177","21","4339","65","784","0","27","27","15","0","10800","27"
"465","0.6","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","59","10710.937386087986","0.06261391203235966","1812","964","73","7","681","56","741","6","31","31","28","0","1079","25"
"468","0.6","4","10","0.3","4","4","1000","1","0.025","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","57","10710.977420779996","0.02257922002445767","3511","1638","150","9","1642","32","763","5","40","40","17","0","2769","36"
"467","0.6","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","47","10710.970322907966","0.029677092045598208","3000","1639","124","6","1178","23","781","0","30","30","17","0","2236","30"
"466","0.6","4","10","0.3","4","4","1000","1","0.015","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","49","10710.804242911972","0.19575708800736003","2479","1335","94","4","953","65","833","4","28","28","21","0","1657","24"
"471","0.6","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","53","10710.96579635199","0.034203648031816414","5324","2647","265","19","2299","54","853","1","40","40","13","0","4509","39"
"470","0.6","4","10","0.3","4","4","1000","1","0.035","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","47","10710.961137219978","0.03886278002324417","4742","2713","214","11","1743","36","838","1","25","25","22","0","3929","24"
"469","0.6","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","55","10710.965711847983","0.03428815199239654","4085","1859","245","11","1877","53","820","4","40","40","15","0","3287","36"
"472","0.6","4","10","0.3","4","4","1000","1","0.045","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","54","10710.949146827983","0.05085317201749273","5602","2652","285","10","2567","49","840","0","39","39","15","0","4806","39"
"473","0.6","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","50","10710.994451851984","0.005548148011747411","6180","2969","509","7","2599","61","726","1","35","35","15","0","5491","34"
"474","0.6","4","10","0.3","4","4","1000","1","0.055","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","50","10710.985645279978","0.014354720017492717","6826","3315","443","12","2956","68","822","3","32","32","18","0","6042","29"
"476","0.6","4","10","0.3","4","4","1000","1","0.065","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","43","10710.997748156004","0.0022518439992422756","7689","4227","517","26","2830","64","763","1","25","25","18","0","6975","24"
"475","0.6","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","43","10710.999914495975","8.550401063267543E-5","7257","3813","544","13","2801","54","829","2","32","32","11","0","6487","30"
"477","0.6","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","46","10710.945386455987","0.054613544007008574","8344","4078","727","20","3417","67","759","0","35","35","11","0","7639","35"
"478","0.6","4","10","0.3","4","4","1000","1","0.075","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","46","10710.975016455985","0.02498354400693259","8826","4726","698","10","3297","62","787","1","33","33","13","0","8101","33"
"480","0.6","4","10","0.3","4","4","1000","1","0.085","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","42","10710.94131426398","0.05868573601519245","10000","5399","817","20","3655","81","834","0","28","28","14","0","9240","28"
"479","0.6","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","51","10710.967553455961","0.0324465440071684","9464","4888","352","8","4158","15","784","1","43","43","8","0","8736","42"
"485","0.6","4","10","0.3","4","4","1000","1","0.005","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","57","9191.64097436799","1519.3590256320265","1374","631","32","6","632","44","809","7","29","29","28","0","570","22"
"484","0.6","4","10","0.3","4","4","1000","1","0","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","42","5569.883278460002","5141.116721540036","846","445","23","4","274","94","822","6","6","6","36","0","24","0"
"482","0.6","4","10","0.3","4","4","1000","1","0.095","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","52","10710.948209987962","0.0517900120301964","11143","4992","760","20","5283","52","800","2","36","36","16","0","10403","34"
"483","0.6","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","53","10710.984750263966","0.015249736027885152","11628","5506","699","14","5332","43","760","2","34","34","19","0","10948","33"
"481","0.6","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","46","10710.938958915991","0.061041084035005966","10553","5288","813","12","4323","82","804","1","35","35","11","0","9803","34"
"486","0.6","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","59","10710.90362018399","0.09637981600396017","1911","930","56","7","848","40","835","3","30","30","29","0","1085","27"
"488","0.6","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","52","10710.950326759978","0.04967324002497797","3091","1503","196","5","1288","56","829","4","43","43","9","0","2279","39"
"487","0.6","4","10","0.3","4","4","1000","1","0.015","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","49","10710.750362167952","0.24963783203863255","2385","1224","121","11","915","78","795","4","36","36","13","0","1606","32"
"489","0.6","4","10","0.3","4","4","1000","1","0.025","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","54","10710.97237065198","0.027629348027581102","3491","1581","280","5","1515","78","858","6","32","32","22","0","2660","26"
"490","0.6","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","48","10710.99060543997","0.009394560022581544","3984","1914","380","9","1550","97","790","2","34","34","14","0","3224","32"
"491","0.6","4","10","0.3","4","4","1000","1","0.035","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","48","10710.979065435975","0.020934564014867263","4518","2466","214","7","1756","39","823","2","36","36","12","0","3733","34"
"492","0.6","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","46","10710.94809633997","0.05190366003123792","5172","2748","337","10","1982","65","831","1","30","30","16","0","4364","29"
"493","0.6","4","10","0.3","4","4","1000","1","0.045","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","51","10710.96252851596","0.03747148402882594","5501","2707","247","17","2464","33","795","1","33","33","18","0","4749","32"
"494","0.6","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","48","10710.989493768006","0.010506232016708417","6184","3239","369","4","2487","56","793","5","29","29","19","0","5442","24"
"496","0.6","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","47","10710.94937241998","0.050627580021865626","7367","3833","422","12","3020","52","833","0","28","28","19","0","6587","28"
"495","0.6","4","10","0.3","4","4","1000","1","0.055","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","43","10710.945392335989","0.0546076640181985","6767","3790","459","13","2420","57","819","4","28","28","15","0","5990","24"
"497","0.6","4","10","0.3","4","4","1000","1","0.065","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","52","10710.945092455993","0.054907544006741915","7738","3610","605","13","3397","75","793","1","38","38","14","0","7006","37"
"500","0.6","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","51","10710.966171103992","0.033828896029372224","9494","4774","668","12","3937","69","814","0","34","34","17","0","8751","34"
"499","0.6","4","10","0.3","4","4","1000","1","0.075","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","48","10710.976094111951","0.02390588800696758","8890","4435","685","23","3655","60","810","1","32","32","16","0","8136","31"
"498","0.6","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","43","10710.945044367967","0.054955632011861155","8252","3894","1017","21","3182","108","762","1","30","30","13","0","7546","29"
"501","0.6","4","10","0.3","4","4","1000","1","0.085","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","52","10710.950833479976","0.04916652003008615","9963","4837","666","15","4375","41","785","0","29","29","23","0","9237","29"
"502","0.6","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","47","10710.992985371997","0.0070146280157104","10466","5605","645","16","4123","41","806","0","36","36","11","0","9729","36"
"503","0.6","4","10","0.3","4","4","1000","1","0.095","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","38","10710.942656791964","0.0573432080275591","11006","6374","854","17","3684","50","814","2","27","27","11","0","10272","25"
"506","0.6","4","10","0.3","4","4","1000","1","0.005","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","42","8579.051928124009","2131.948071876037","1337","828","59","5","377","47","799","4","21","21","21","0","547","17"
"505","0.6","4","10","0.3","4","4","1000","1","0","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","49","5627.994317452008","5083.005682548005","860","343","43","5","336","129","837","4","4","4","45","0","23","0"
"504","0.6","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","49","10710.97473863598","0.025261364021071486","11606","5914","749","13","4860","42","814","0","28","28","21","0","10861","28"
"507","0.6","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","49","10710.231095047982","0.7689049520239273","1890","911","120","3","760","72","779","7","24","24","25","0","1121","17"
"508","0.6","4","10","0.3","4","4","1000","1","0.015","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","58","10710.997857603974","0.0021423960319517654","2433","1080","132","4","1102","70","812","7","45","45","13","0","1634","39"
"509","0.6","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","43","10710.648028587977","0.3519714120337287","2946","1629","255","11","924","97","773","4","30","30","13","0","2186","26"
"511","0.6","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","53","10710.995457436007","0.0045425640314076254","3988","2168","149","11","1590","30","785","2","40","40","13","0","3224","38"
"510","0.6","4","10","0.3","4","4","1000","1","0.025","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","49","10710.984915787973","0.015084212025916699","3596","2063","137","6","1322","45","801","4","23","23","26","0","2814","19"
"513","0.6","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","57","10710.993038567978","0.006961432001854284","5234","2273","287","7","2579","46","803","1","42","42","15","0","4470","41"
"512","0.6","4","10","0.3","4","4","1000","1","0.035","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","51","10710.941419047964","0.05858095202689917","4652","2270","314","9","1934","90","857","1","35","35","16","0","3823","34"
"514","0.6","4","10","0.3","4","4","1000","1","0.045","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","50","10710.977448607973","0.022551392009738436","5714","2932","312","12","2375","43","762","1","40","40","10","0","4986","39"
"515","0.6","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","49","10710.988829799991","0.011170200023059351","6172","3034","473","9","2571","54","876","5","31","31","18","0","5352","27"
"517","0.6","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","3.0E-4","10711","true","true","true","true","false","true","true","false","1000","48","10710.976360159972","0.023639840026067116","7032","3606","484","18","2839","50","766","1","35","35","13","0","6304","34"
