"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"officeRole"
"02/20/2020 21:05:12:963 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","random-orgWindows?","limitedFund?","randomBoost?","othersInf?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"1096","0.3","1","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","57","4833.10505166801","45","229","805","936","3","43","43","14","5"
"1097","0.3","2","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","45","5224.422297072003","48","242","850","972","4","31","31","14","3"
"1091","0.3","1","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","0","6873.461148700011","5","319","934","1158","215","0","0","0","0"
"1099","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","40","5470.573191248008","68","246","864","1002","1","31","31","9","3"
"1098","0.3","3","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","40","4974.205438523994","56","260","794","921","1","27","27","13","5"
"1100","0.3","5","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","42","4812.089761152011","69","259","789","941","1","37","37","5","5"
"1104","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","27","6063.0062785400105","85","291","926","1108","42","19","19","8","6"
"1105","0.3","5","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","45","5433.792539948","47","267","864","1013","30","34","34","11","4"
"1103","0.3","3","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","28","6212.456975312015","67","296","863","1116","114","26","26","2","6"
"1101","0.3","1","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","13","6789.9138076720055","12","346","891","1168","245","8","8","5","5"
"1102","0.3","2","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","10","7095.28062703601","29","329","987","1235","188","7","7","3","1"
"1108","0.3","3","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","31","5153.401039260017","68","253","800","967","25","23","23","8","2"
"1110","0.3","5","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","48","4995.603991416","73","252","798","955","8","38","38","10","9"
"1107","0.3","2","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","27","6199.751881375998","55","296","884","1066","70","26","26","1","6"
"1113","0.3","3","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","43","4933.781526568005","59","246","815","944","7","25","25","18","2"
"1106","0.3","1","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","16","6663.307407947999","27","287","925","1118","132","15","15","1","0"
"1112","0.3","2","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","38","5659.334137620007","67","286","826","1018","40","34","34","4","4"
"1114","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","46","4993.247963572006","72","255","799","950","6","32","32","14","5"
"1109","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","33","6241.296719391987","63","267","899","1049","22","30","30","3","8"
"1115","0.3","5","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","31","5543.416557016006","57","276","862","994","4","28","28","3","7"
"1116","0.3","1","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","46","5453.1880943000015","43","268","863","997","22","34","34","12","8"
"1111","0.3","1","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","4","7109.401645040011","17","330","917","1164","222","4","4","0","0"
"1117","0.3","2","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","56","4783.895613124004","38","259","836","948","1","34","34","22","10"
"1118","0.3","3","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","46","5589.928910452011","82","272","861","1038","6","38","38","8","8"
"1121","0.3","1","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","39","5330.053945480008","50","254","841","979","31","31","31","8","5"
"1119","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","48","5473.2855163240065","79","236","811","975","4","37","37","11","7"
"1120","0.3","5","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","46","5188.202594940008","53","250","864","979","0","32","32","14","9"
"1122","0.3","2","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","37","5405.951547307999","42","273","814","971","37","28","28","9","8"
"1124","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","38","5381.268486956002","70","276","808","968","8","31","31","7","7"
"1123","0.3","3","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","48","5068.474505872004","60","288","806","977","13","32","32","16","10"
"1128","0.3","3","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","47","5090.942044380006","66","244","808","959","7","33","33","14","7"
"1127","0.3","2","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","57","4248.990470036005","20","217","760","845","7","36","36","21","8"
"1125","0.3","5","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","41","5468.339412584009","79","260","855","1017","1","32","32","9","8"
"1126","0.3","1","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","28","6120.39148848801","57","296","915","1095","65","19","19","9","4"
"1130","0.3","5","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","32","4949.911951548008","99","267","767","940","0","23","23","9","0"
"1129","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","58","4657.718582871999","66","227","750","904","0","41","41","17","9"
"1132","0.3","2","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","34","5469.790189844007","71","249","840","998","11","30","30","4","7"
"1131","0.3","1","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","54","4714.000074616005","46","232","764","868","2","38","38","16","5"
"1133","0.3","3","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","45","4911.814809332006","51","255","833","963","3","34","34","11","6"
"1135","0.3","5","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","39","5279.319803708","73","257","847","993","1","31","31","8","6"
"1134","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","43","4379.741514380006","75","270","734","908","2","35","35","8","6"
"1136","0.3","1","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","34","5496.794027224007","60","276","836","1002","35","27","27","7","7"
"1137","0.3","2","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","49","4898.528549060006","52","252","753","891","1","40","40","9","13"
"1138","0.3","3","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","36","6004.41659507601","76","273","874","1025","7","27","27","9","5"
"1140","0.3","5","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","47","5048.956753652015","87","257","772","961","3","36","36","11","5"
"1139","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","50","5731.650412871996","78","266","872","1036","2","39","39","11","10"
"1141","0.3","1","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","17","6743.055999264015","22","314","964","1174","154","13","13","4","6"
"1144","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","31","5824.0821999759955","55","273","912","1072","43","25","25","6","5"
"1143","0.3","3","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","24","5774.828014576011","65","288","859","1062","89","21","21","3","3"
"1142","0.3","2","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","14","6755.7209503280055","30","309","892","1147","189","14","14","0","2"
"1145","0.3","5","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","38","5186.174826592008","85","263","800","968","7","31","31","7","8"
"1147","0.3","2","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","43","5583.7492665360105","30","277","902","1029","38","26","26","17","12"
"1146","0.3","1","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","1","7699.672411808007","11","343","1023","1292","251","1","1","0","1"
"1149","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","24","6121.474690524008","71","299","927","1097","30","21","21","3","7"
"1150","0.3","5","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","40","5764.635493596006","69","261","864","1042","34","30","30","10","5"
"1148","0.3","3","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","28","7002.438372412006","52","316","1042","1217","72","21","21","7","1"
"1151","0.3","1","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","60","4647.762772308","42","213","725","850","15","36","36","24","7"
"1152","0.3","2","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","30","5827.859187956011","63","294","882","1069","55","24","24","6","4"
"1153","0.3","3","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","36","5433.981303364015","61","263","792","956","28","29","29","7","1"
"1155","0.3","5","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","35","5678.583210684006","55","253","896","1017","8","29","29","6","7"
"1156","0.3","1","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","60","4750.9087229920015","46","231","778","909","6","39","39","21","5"
"1154","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","38","5377.915921724009","103","249","779","978","15","27","27","11","5"
"1157","0.3","2","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","56","4399.481338012006","30","224","726","831","5","33","33","23","8"
"1159","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","44","5586.825325512005","60","250","842","985","2","36","36","8","7"
"1158","0.3","3","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","36","5347.030648168005","70","317","824","1002","25","27","27","9","6"
"1160","0.3","5","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","39","6004.765498080014","83","286","901","1084","4","33","33","6","6"
"1161","0.3","1","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","43","5729.192720807999","33","289","883","1015","29","32","32","11","11"
"1163","0.3","3","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","42","4263.317932116007","62","249","734","874","5","30","30","12","6"
"1162","0.3","2","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","61","4928.454267316002","60","247","782","941","9","43","43","18","7"
"1164","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","45","4904.840258280002","47","240","797","917","3","30","30","15","9"
"1165","0.3","5","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","38","5366.588154784","88","271","825","1004","1","30","30","8","4"
"1167","0.3","2","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","44","4954.466981320002","45","273","766","911","8","32","32","12","6"
"1166","0.3","1","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","23","6644.978861344","64","309","981","1151","44","21","21","2","5"
"1168","0.3","3","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","47","4657.088206651999","63","218","790","915","4","29","29","18","4"
"1170","0.3","5","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","37","5616.905120200011","74","265","844","1015","3","33","33","4","8"
"1169","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","49","4796.386468772004","65","255","797","947","2","37","37","12","10"
"1173","0.3","3","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","41","5711.685397523992","63","287","885","1022","2","28","28","13","5"
"1172","0.3","2","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","60","4272.524665780002","35","220","732","840","1","38","38","22","8"
"1171","0.3","1","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","43","5348.7211945479985","43","242","831","971","29","35","35","8","6"
"1174","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","39","5251.115911624014","67","248","804","951","0","35","35","4","3"
"1175","0.3","5","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","47","4900.427862236015","43","224","795","925","2","31","31","16","5"
"1177","0.3","2","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","54","4500.173758812009","39","212","793","900","3","28","28","26","6"
"1176","0.3","1","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","40","5728.84872272","84","276","867","1046","14","36","36","4","7"
"1178","0.3","3","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","48","5097.201497228004","58","221","805","940","3","41","41","7","5"
"1179","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","49","5556.5756678920025","54","262","844","977","1","37","37","12","6"
"1180","0.3","5","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","49","5490.893896368007","53","278","859","1009","0","39","39","10","6"
"1181","0.3","1","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","45","5668.116853179998","31","262","868","1017","66","26","26","19","3"
"1183","0.3","3","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","36","5328.519565056005","45","278","801","974","56","31","31","5","8"
"1182","0.3","2","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","27","6201.774043467999","91","299","878","1112","80","20","20","7","6"
"1185","0.3","5","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","39","5649.762811680004","63","254","866","1012","10","32","32","7","11"
"1184","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","31","5899.235894859997","73","286","883","1097","55","27","27","4","5"
"1186","0.3","1","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","52","4841.533826403999","48","266","788","928","14","39","39","13","11"
"1192","0.3","2","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","51","4653.805913484007","49","245","726","866","9","35","35","16","11"
"1190","0.3","5","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","33","6166.401248244019","91","295","902","1096","5","31","31","2","8"
"1188","0.3","3","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","38","5266.865555356006","34","229","859","971","23","26","26","12","5"
"1189","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","27","6425.090100868011","88","285","945","1125","14","25","25","2","4"
"1193","0.3","3","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","49","5049.894980112004","70","228","822","971","3","37","37","12","7"
"1187","0.3","2","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","34","6070.2441083240055","57","294","897","1099","73","30","30","4","6"
"1191","0.3","1","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","0","6740.117886656001","13","324","886","1122","217","0","0","0","0"
"1195","0.3","5","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","33","5176.873370308003","65","293","792","950","11","26","26","7","3"
"1194","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","35","5596.451919816001","80","272","864","1021","2","26","26","9","4"
"1196","0.3","1","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","37","5382.531853128007","32","250","795","970","77","30","30","7","7"
"1198","0.3","3","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","47","4901.221560768008","60","253","797","949","9","31","31","16","7"
"1197","0.3","2","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","30","5947.929332255996","89","292","836","1037","44","27","27","3","6"
"1199","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","41","5368.5664564759945","83","231","796","975","8","37","37","4","2"
"1200","0.3","5","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","32","5959.424851476001","93","265","912","1095","7","30","30","2","5"
"1201","0.3","1","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","42","5244.000615259998","55","256","786","946","33","30","30","12","4"
"1203","0.3","3","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","45","5091.700476511997","53","265","836","961","4","28","28","17","6"
"1204","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","48","5113.625958328003","54","238","785","924","3","33","33","15","5"
"1202","0.3","2","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","18","6960.687689623995","68","314","916","1186","144","18","18","0","2"
"1207","0.3","2","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","40","5180.716680556004","54","259","827","959","8","32","32","8","7"
"1205","0.3","5","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","55","5063.603837976012","79","261","782","959","0","43","43","12","7"
"1208","0.3","3","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","38","5028.799866540002","71","243","811","957","2","27","27","11","3"
"1206","0.3","1","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","30","6342.320195056002","55","307","898","1080","55","28","28","2","3"
"1210","0.3","5","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","47","5717.953926812007","101","266","862","1050","1","34","34","13","5"
"1209","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","45","5085.019698143998","68","263","785","936","2","35","35","10","8"
"1213","0.3","3","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","56","4754.415415676012","63","245","769","907","1","38","38","18","8"
"1212","0.3","2","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","49","5140.846014152004","55","248","850","956","1","28","28","21","7"
"1211","0.3","1","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","48","4863.76179256001","53","229","784","909","13","34","34","14","6"
"1214","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","28","5673.235314583999","91","283","855","1025","4","26","26","2","3"
"1215","0.3","5","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","36","5576.8036247560085","80","285","849","1002","1","30","30","6","8"
"1217","0.3","2","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","58","4296.07087982","47","192","678","800","1","38","38","20","5"
"1220","0.3","5","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","50","5232.617244140004","96","263","787","975","3","38","38","12","16"
"1216","0.3","1","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","41","5515.404691508001","38","267","815","967","64","28","28","13","7"
"1218","0.3","3","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","37","6068.528978780005","93","275","919","1105","10","34","34","3","4"
"1219","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","999","48","5530.052732860008","76","267","831","993","1","40","40","8","6"
"1221","0.3","1","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","4","7646.815482464006","6","362","1012","1270","245","3","3","1","1"
"1222","0.3","2","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","40","6082.522133423992","44","267","862","1074","122","27","27","13","6"
"1223","0.3","3","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","19","6181.154543412001","46","304","916","1096","94","16","16","3","3"
"1224","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","42","5181.676920488005","44","256","815","948","19","34","34","8","5"
"1225","0.3","5","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","43","5073.34629074","77","251","763","931","14","32","32","11","9"
"1227","0.3","2","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","50","5066.342525988007","27","252","815","941","33","31","31","19","6"
"1226","0.3","1","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","53","5226.704360480003","37","229","855","974","21","36","36","17","10"
"1228","0.3","3","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","29","7096.283813520001","48","295","1024","1194","55","25","25","4","3"
"1229","0.3","4","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","39","5460.56581457601","57","281","866","1014","31","25","25","14","9"
"1230","0.3","5","0.08","10","0.25","0.4","4","4","1000","2","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","37","5267.828887659998","62","277","813","990","22","34","34","3","11"
"1231","0.3","1","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","37","5301.712887608001","67","267","817","975","28","30","30","7","4"
"1233","0.3","3","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","36","5021.391186243996","59","232","772","913","16","28","28","8","6"
"1235","0.3","5","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","38","5418.330901444003","67","264","815","971","5","34","34","4","7"
"1234","0.3","4","0.08","10","0.25","0.4","4","4","1000","3","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","39","5169.339360536002","52","266","820","959","19","30","30","9","9"
"1239","0.3","4","0.08","10","0.25","0.4","4","4","1000","4","48","0.3","0.3","0.03","true","false","true","false","true","true","false","true","false","999","37","5572.110493608005","59","252","917","1053","2","30","30","7","3"
