"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"capBoost"
"02/15/2020 23:12:47:121 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"160","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","52","945","223","8354","9388","6","46","46","6","3"
"158","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","39","1212","257","8953","10236","3","29","29","10","1"
"159","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","54","901","231","8452","9442","5","50","50","4","3"
"161","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","52","1036","236","8307","9435","6","48","48","4","1"
"155","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","6","1610","309","10230","12597","696","0","0","6","0"
"156","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","8","1660","312","10617","12356","15","8","8","0","0"
"167","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","60","832","190","7944","8861","5","52","52","8","0"
"163","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","16","2048","290","9495","11678","54","9","9","7","0"
"165","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","41","1268","254","9016","10379","6","30","30","11","0"
"166","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","46","1259","255","8787","10145","17","40","40","6","0"
"164","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","34","1441","272","9009","10654","127","21","21","13","2"
"162","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","0","1347","351","10836","12796","541","0","0","0","0"
"168","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","59","945","206","8006","9051","4","56","56","3","1"
"173","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","54","1062","219","8242","9393","4","42","42","12","0"
"172","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","62","1051","221","7783","8925","5","42","42","20","0"
"174","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","65","869","190","7695","8656","8","53","53","12","2"
"170","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","22","1843","298","9471","11407","12","11","11","11","1"
"171","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","3","1412","359","10916","12702","311","3","3","0","0"
"169","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","4","1438","326","10449","12587","646","0","0","4","0"
"179","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","35","1265","275","9311","10682","19","33","33","2","2"
"182","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","63","1005","222","7796","8903","5","56","56","7","1"
"175","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","69","896","211","7554","8556","6","62","62","7","0"
"180","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","55","1206","232","8058","9378","15","47","47","8","0"
"178","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","27","1729","284","9226","11062","18","17","17","10","1"
"177","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","20","1433","287","9973","11571","108","14","14","6","0"
"181","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","64","919","219","7700","8725","5","54","54","10","1"
"176","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","8","1658","333","10027","12135","412","0","0","8","0"
"188","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","54","939","215","8344","9382","5","48","48","6","0"
"183","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","5","1725","387","10507","12662","350","0","0","5","0"
"185","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","35","1460","251","9011","10565","12","29","29","6","0"
"186","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","33","1278","243","9192","10576","29","32","32","1","3"
"187","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","51","1183","258","8189","9477","5","43","43","8","0"
"184","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","12","1902","341","10086","12130","59","6","6","6","0"
"189","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","44","1265","255","8633","10122","130","42","42","2","3"
"195","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","53","1191","230","8094","9390","13","49","49","4","4"
"191","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","16","1413","324","10090","11664","84","8","8","8","0"
"192","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","33","1258","261","9203","10542","12","25","25","8","1"
"190","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","1","1688","328","10499","12795","552","0","0","1","0"
"194","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","58","1033","240","8148","9277","4","50","50","8","0"
"196","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","73","756","180","7427","8282","8","59","59","14","1"
"193","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","37","1281","277","9145","10542","24","31","31","6","1"
"199","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","22","1760","304","9391","11238","6","20","20","2","1"
"197","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","9","1651","309","10121","12075","230","0","0","9","0"
"198","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","15","1662","303","10018","11872","118","12","12","3","0"
"202","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","53","1329","199","7863","9291","3","49","49","4","0"
"200","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","31","1544","275","9245","10885","8","29","29","2","1"
"201","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","34","1097","280","9633","10810","11","31","31","3","1"
"205","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","26","1585","301","9400","11069","5","14","14","12","0"
"203","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","72","953","182","7119","8176","4","68","68","4","1"
"210","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","67","718","181","7627","8438","6","62","62","5","1"
"204","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","4","1692","349","10298","12627","579","0","0","4","0"
"206","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","35","1409","277","9058","10561","3","25","25","10","0"
"208","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","28","1593","297","9259","10945","9","27","27","1","0"
"209","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","69","977","196","7440","8518","7","61","61","8","2"
"215","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","61","1119","227","7904","9127","4","50","50","11","0"
"211","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","1","1576","352","10332","12500","521","0","0","1","0"
"207","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","22","1502","300","9928","11520","18","21","21","1","2"
"212","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","8","1773","348","10377","12360","140","3","3","5","0"
"213","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","21","1694","265","9457","11238","14","19","19","2","0"
"214","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","30","1503","293","9327","10926","10","28","28","2","1"
"216","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","57","907","234","8177","9175","4","51","51","6","1"
"217","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","66","804","196","7534","8435","2","64","64","2","2"
"224","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","59","991","227","8015","9095","11","51","51","8","1"
"218","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","6","2000","328","9965","12364","326","0","0","6","0"
"219","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","17","1815","349","9741","11658","9","10","10","7","0"
"221","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","39","1172","252","9176","10427","8","32","32","7","1"
"220","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","25","1698","275","9406","11202","20","23","23","2","1"
"222","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","56","1348","261","8149","9604","7","45","45","11","1"
"223","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","47","1038","272","8642","9782","13","43","43","4","1"
"225","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","7","1555","320","10157","12320","552","0","0","7","0"
"227","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","22","1570","299","9869","11541","27","17","17","5","0"
"228","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","36","1338","273","9066","10608","95","34","34","2","0"
"226","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","13","1542","285","10076","12047","373","9","9","4","0"
"229","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","32","1452","273","9302","10855","13","28","28","4","0"
"230","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","66","908","172","7435","8433","2","57","57","9","2"
"231","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","59","872","227","7943","8920","7","54","54","5","1"
"232","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","3","1897","307","10119","12478","405","0","0","3","0"
"233","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","22","1488","282","9921","11578","98","15","15","7","1"
"235","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","45","1138","218","8779","10002","4","35","35","10","1"
"234","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","25","1576","299","9678","11366","30","25","25","0","0"
"237","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","71","926","231","7235","8277","9","66","66","5","0"
"239","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","15","1718","336","10162","12019","66","0","0","15","0"
"240","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","25","1364","289","9783","11282","72","10","10","15","0"
"236","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","39","1477","287","9039","10631","14","33","33","6","0"
"238","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","54","1105","219","8001","9204","6","51","51","3","1"
"242","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","27","1520","294","9502","11128","14","23","23","4","0"
"241","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","23","1334","256","9605","11197","191","20","20","3","0"
"243","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","43","1405","245","8582","10087","8","40","40","3","0"
"245","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","60","781","227","8203","9085","5","55","55","5","2"
"244","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","62","952","211","7920","8970","12","50","50","12","2"
"248","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","33","1463","278","9196","10818","80","24","24","9","1"
"246","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","3","1688","327","10342","12554","457","0","0","3","0"
"249","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","44","1138","295","8887","10128","15","37","37","7","1"
"247","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","8","1930","353","10333","12487","140","4","4","4","0"
"252","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","63","733","169","8043","8872","5","60","60","3","1"
"250","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","56","1202","264","7999","9299","13","49","49","7","0"
"251","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","69","979","199","7529","8607","5","62","62","7","0"
"253","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","13","1644","306","9995","11781","73","0","0","13","0"
"255","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","45","1381","280","8604","10089","13","35","35","10","2"
"258","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","50","1195","249","8259","9563","7","44","44","6","0"
"259","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","61","908","221","7825","8823","3","47","47","14","2"
"254","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","12","1827","313","10148","12101","53","7","7","5","0"
"257","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","50","1120","229","8456","9673","6","46","46","4","0"
"256","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","48","934","234","8760","9803","45","34","34","14","5"
"264","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","53","1024","220","8381","9501","6","47","47","6","0"
"262","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","34","1589","255","8827","10506","2","24","24","10","0"
"266","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","79","777","206","7077","7948","4","62","62","17","2"
"263","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","33","1701","275","8908","10713","5","29","29","4","1"
"261","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","20","1900","304","9704","11723","47","10","10","10","1"
"260","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","1","1288","384","10740","12914","830","0","0","1","0"
"267","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","11","1709","329","10221","12184","187","0","0","11","0"
"265","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","48","871","225","8870","9825","2","43","43","5","1"
"268","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","16","2112","327","9760","11985","21","10","10","6","0"
"270","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","41","1213","279","8826","10142","9","39","39","2","0"
"271","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","58","1023","210","8155","9266","8","46","46","12","2"
"273","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","80","757","189","6848","7709","4","71","71","9","0"
"269","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","14","1620","341","10352","12122","71","14","14","0","0"
"272","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","58","1037","245","8110","9244","2","57","57","1","1"
"276","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","36","1339","261","9196","10607","11","22","22","14","1"
"277","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","32","1674","262","9011","10776","8","28","28","4","1"
"279","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","55","1132","221","8140","9385","10","50","50","5","0"
"275","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","19","1825","308","9620","11636","109","9","9","10","0"
"280","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","73","791","185","7241","8141","10","67","67","6","1"
"274","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","5","1367","324","10609","12676","650","0","0","5","0"
"278","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","38","1528","253","8972","10608","17","37","37","1","2"
"282","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","13","1753","304","10204","12046","22","7","7","6","0"
"284","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","26","1386","279","9512","11035","57","19","19","7","1"
"283","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","27","1361","276","9690","11110","2","17","17","10","0"
"286","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","50","941","238","8613","9658","17","49","49","1","1"
"281","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","4","1684","343","10519","12637","365","0","0","4","0"
"287","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","39","1260","257","9037","10404","6","39","39","0","0"
"285","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","59","997","220","7900","8991","4","45","45","14","1"
"289","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","18","1576","318","9961","11671","59","9","9","9","0"
"291","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","33","1560","280","9115","10791","14","31","31","2","1"
"290","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","29","1683","304","9134","10899","5","19","19","10","0"
"288","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","2","1826","332","10576","12950","481","0","0","2","0"
"297","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","39","1312","280","8911","10313","7","23","23","16","0"
"294","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","54","994","230","8216","9340","49","47","47","7","0"
"292","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","52","1110","241","8259","9471","5","42","42","10","0"
"293","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","49","1424","256","8249","9776","13","48","48","1","2"
"296","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","10","1655","349","10088","12191","377","6","6","4","0"
"299","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","49","1103","256","8509","9711","11","45","45","4","1"
"298","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","43","1143","251","8961","10186","7","34","34","9","1"
"301","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","77","727","188","7286","8118","8","66","66","11","0"
"295","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","2","1415","322","10097","12345","784","0","0","2","0"
"300","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","39","1194","252","9087","10359","5","37","37","2","3"
"302","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","4","1760","315","10548","12585","213","0","0","4","0"
"303","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","16","1714","310","9851","11771","138","10","10","6","0"
"304","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","36","1653","272","8894","10655","2","26","26","10","1"
"306","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","42","1049","261","8892","10040","12","39","39","3","0"
"305","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","44","1249","272","8698","10042","8","35","35","9","1"
"307","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","41","793","231","9200","10146","81","40","40","1","0"
"308","0.3","4","0.08","8","0.25","0.4","6.5","3","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","65","1019","171","7567","8682","2","61","61","4","0"
"311","0.3","4","0.08","8","0.25","0.4","6.5","1","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","36","1415","253","8899","10453","63","24","24","12","0"
"310","0.3","4","0.08","8","0.25","0.4","6.5","0.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","7","1931","340","10234","12347","108","7","7","0","0"
"309","0.3","4","0.08","8","0.25","0.4","6.5","0","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","10","1982","319","10046","12236","145","0","0","10","0"
"313","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","54","831","229","8363","9280","9","42","42","12","0"
"312","0.3","4","0.08","8","0.25","0.4","6.5","1.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","36","1110","232","9194","10399","19","29","29","7","0"
"314","0.3","4","0.08","8","0.25","0.4","6.5","2.5","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","63","990","233","7904","9000","6","54","54","9","2"
