"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"limitedFund"
"02/16/2020 14:11:01:084 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","startingFund","increaseChance","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","randomBoost?","limitedFund?","random-orgWindows?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"1857","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","25","0","0.04548871799681198","90","310","767","937","4","17","17","8","1"
"1858","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","29","0","0.016942841999829206","84","270","735","895","6","25","25","4","7"
"1856","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","16","0","0.07381151799647734","56","276","798","911","13","11","11","5","1"
"1860","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","30","0","0.04495071999905775","128","291","682","900","14","23","23","7","6"
"1859","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","12","0","0.16461622199870085","102","351","809","1030","55","11","11","1","3"
"1837","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","24","0","0.00991743599835182","140","279","1474","1691","15","20","20","4","2"
"1838","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","16","0","0.019968522000070266","339","322","2069","2531","39","14","14","2","0"
"1839","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","16","0","0.01703161399853448","367","284","2730","3226","53","14","14","2","1"
"1840","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","51","0","0.020432452000312296","334","236","2719","3125","4","39","39","12","2"
"1841","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","50","0","0.019161373999436737","427","226","3241","3764","2","40","40","10","0"
"1842","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","37","0","0.016086749997846317","477","253","4277","4834","0","32","32","5","0"
"1873","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","31","0","0.05587258999984401","94","312","763","939","6","19","19","12","3"
"1843","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","49","0","4.287759990586615E-4","550","230","4364","4985","2","38","38","11","3"
"1874","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","20","0","0.1533363600003701","77","295","779","957","31","16","16","4","4"
"1844","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","50","0","0.022987296000537505","618","210","4814","5518","1","44","44","6","2"
"1845","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","27","0","0.02762194999871337","1105","299","5934","7135","5","24","24","3","2"
"1875","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","27","0","0.0771097119985602","82","271","708","866","7","21","21","6","2"
"1846","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","40","0","0.006709437997791667","929","268","6140","7194","20","39","39","1","0"
"1876","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","24","0","0.053015804000347","71","302","740","887","8","20","20","4","6"
"1847","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","41","0","0.02688515199982211","1171","246","6315","7642","57","32","32","9","1"
"1848","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","39","0","0.0041787539997169","1045","248","7391","8527","6","37","37","2","1"
"1877","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","15","0","0.022651502000113677","109","317","751","973","33","13","13","2","3"
"1878","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","26","0","0.02699070200028464","87","285","753","915","14","16","16","10","3"
"1879","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","22","0","5.487340001708585E-4","103","291","720","906","7","15","15","7","1"
"1880","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","20","0","0.004358869997952652","62","277","743","875","8","17","17","3","2"
"1881","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","25","0","0.1651600039989909","79","247","683","837","10","17","17","8","3"
"1882","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","23","0","0.26164811999773674","82","301","762","942","4","19","19","4","6"
"1883","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","26","0","0.08540487199730995","84","289","741","913","7","20","20","6","5"
"1884","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","12","0","0.09850946599958288","109","312","784","983","12","12","12","0","4"
"1862","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","44","0","0.0027395319982641553","209","251","1847","2132","4","35","35","9","4"
"1861","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","48","0","0.03007102399826067","148","280","1252","1497","2","30","30","18","5"
"1864","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","44","0","0.022820225998239962","341","284","2920","3354","1","31","31","13","2"
"1863","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","23","0","0.01692872400009726","382","307","2614","3088","28","22","22","1","4"
"1865","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","26","0","0.00536809399912741","608","310","3696","4429","21","22","22","4","0"
"1867","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","29","0","0.007558047998968975","606","274","5045","5734","14","26","26","3","2"
"1866","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","25","0","0.006112841999392771","649","270","4299","5036","14","22","22","3","2"
"1868","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","55","0","0.010485340000339072","539","208","4685","5306","12","44","44","11","1"
"1897","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","24","0","0.12077509799983832","83","282","727","898","7","22","22","2","5"
"1898","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","28","0","0.008683807998658644","77","279","722","883","6","21","21","7","5"
"1899","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","26","0","0.09094932599733085","102","270","701","870","1","21","21","5","5"
"1871","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","55","0","0.015908055998440584","922","208","5983","7064","63","46","46","9","1"
"1869","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","48","0","0.008443841998743373","657","229","5325","6060","3","38","38","10","0"
"1870","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","43","0","0.01060844199866251","874","232","5937","6906","12","36","36","7","0"
"1900","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","10","0","0.03122579799672698","87","317","846","1025","29","10","10","0","2"
"1872","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","34","0","0.020752251999806237","1030","261","7604","8720","7","29","29","5","0"
"1902","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","26","0","0.05916589399898542","87","293","724","896","2","20","20","6","7"
"1901","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","16","0","0.11637176000071836","83","303","745","916","22","14","14","2","7"
"1903","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","12","0","0.001096515998838754","94","296","796","977","17","12","12","0","1"
"1904","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","15","0","0.0777443319997464","79","312","759","921","14","9","9","6","3"
"1905","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","28","0","0.13869068399836992","77","299","658","843","12","22","22","6","5"
"1907","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","14","0","0.03448108599942512","113","338","739","956","16","12","12","2","2"
"1906","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","20","0","0.027607851998812105","124","316","798","1007","6","13","13","7","7"
"1908","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","17","0","0.14461365399936188","118","305","750","964","30","9","9","8","2"
"1885","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","25","0","0.021726375999300718","187","314","1415","1707","15","21","21","4","1"
"1887","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","44","0","0.0220254319988733","291","252","2327","2698","3","34","34","10","2"
"1886","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","27","0","0.01350805800185606","233","307","1960","2302","38","24","24","3","2"
"1888","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","45","0","0.0016637599999564934","376","275","2842","3323","8","38","38","7","1"
"1889","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","40","0","0.01246265799907098","415","231","3459","3952","12","32","32","8","2"
"1890","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","28","0","0.007247888000118774","484","271","4355","4921","5","25","25","3","0"
"1891","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","45","0","0.028572355999973098","575","227","4457","5129","6","39","39","6","0"
"1921","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","21","0","0.0852000499983756","100","298","697","879","4","16","16","5","5"
"1922","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","39","0","0.3495438839982503","60","258","691","822","2","20","20","19","5"
"1923","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","26","0","0.0061501699992070336","57","311","776","899","4","20","20","6","2"
"1893","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","23","0","0.027377611999156226","994","308","6135","7267","59","20","20","3","0"
"1894","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","56","0","0.0024582959989496445","736","211","5660","6488","4","41","41","15","1"
"1892","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","42","0","0.0023592259985418806","690","269","5117","5894","7","37","37","5","1"
"1924","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","45","0","0.11766846199978342","44","236","653","779","3","30","30","15","7"
"1895","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","50","0","0.026790887996180457","925","264","6248","7256","6","38","38","12","2"
"1896","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","34","0","0.005587113999049098","1074","289","7600","8754","5","26","26","8","1"
"1927","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","19","0","0.007273212000499019","119","319","771","977","5","18","18","1","5"
"1925","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","15","0","0.0139818000001104","102","317","755","956","8","14","14","1","3"
"1926","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","15","0","0.08098031399808914","120","324","729","932","7","14","14","1","5"
"1928","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","21","0","0.014967781999226215","80","285","761","917","10","14","14","7","3"
"1929","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","24","0","0.05683023400032616","96","300","739","907","4","16","16","8","4"
"1930","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","15","0","0.09780707199871852","94","315","746","932","33","13","13","2","3"
"1932","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","20","0","0.12020178199874287","75","309","736","905","9","17","17","3","3"
"1931","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","19","0","0.005589745999384554","79","303","772","930","11","17","17","2","5"
"1911","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","39","0","0.012137989999883025","296","268","2359","2757","4","37","37","2","3"
"1910","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","20","0","0.02975216800117364","323","314","1962","2373","2","20","20","0","3"
"1909","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","27","0","0.00836621599925813","165","281","1438","1682","10","23","23","4","3"
"1912","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","45","0","1.4560000061170086E-5","423","242","2718","3243","11","39","39","6","1"
"1914","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","37","0","0.027470173998456193","473","240","4097","4648","5","33","33","4","1"
"1913","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","40","0","0.012487410000650456","431","262","3493","4027","7","31","31","9","2"
"1915","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","39","0","0.002174221998751946","519","218","4659","5262","6","30","30","9","1"
"1916","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","35","0","0.025201615999307148","880","269","4950","5932","9","29","29","6","1"
"1945","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","16","0","0.011311749999822984","58","291","750","918","69","14","14","2","3"
"1917","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","41","0","3.1902399965177963E-4","939","243","5405","6434","2","30","30","11","1"
"1947","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","42","0","0.11111494599931837","86","272","639","819","3","33","33","9","11"
"1948","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","23","0","0.016550449998048222","92","302","765","943","14","19","19","4","3"
"1946","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","20","0","0.11823153599923186","115","289","703","918","13","16","16","4","1"
"1920","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","40","0","0.02224425799872165","899","244","7474","8447","3","36","36","4","0"
"1919","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","34","0","0.0255106419982285","969","261","6909","7969","3","29","29","5","1"
"1918","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","44","0","0.006790859997745535","815","281","6172","7078","18","29","29","15","0"
"1949","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","15","0","0.028319745998936163","95","290","716","900","9","13","13","2","2"
"1951","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","32","0","0.17952551199860345","93","253","644","822","3","22","22","10","5"
"1950","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","23","0","0.11805465799759163","75","268","703","878","13","22","22","1","4"
"1952","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","37","0","0.05845328999850308","73","274","751","905","5","23","23","14","4"
"1953","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","30","0","0.11972593200007209","61","305","766","906","3","25","25","5","5"
"1954","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","33","0","0.04248426399948535","80","254","684","843","4","18","18","15","4"
"1955","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","35","0","0.22604094399951924","69","295","700","858","7","30","30","5","7"
"1956","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","26","0","0.06624908999783252","127","320","729","948","1","21","21","5","2"
"1934","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","36","0","0.024599891999055323","223","276","1841","2153","4","33","33","3","3"
"1933","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","33","0","0.006129663999324908","169","270","1305","1551","10","25","25","8","6"
"1935","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","39","0","0.005475612000473973","313","251","2310","2708","18","33","33","6","1"
"1936","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","30","0","0.01896692199952943","465","270","3057","3599","4","23","23","7","0"
"1938","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","38","0","0.0227279059992187","548","241","3915","4550","8","31","31","7","0"
"1937","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","39","0","0.0018969379995512625","573","259","3369","4037","11","31","31","8","1"
"1969","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","33","0","0.03901846999926484","70","272","677","835","2","23","23","10","6"
"1939","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","41","0","0.011594887998131576","517","259","4646","5268","21","34","34","7","0"
"1970","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","32","0","0.031316439998844814","80","256","648","806","2","19","19","13","4"
"1940","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","27","0","0.02766378399932856","788","283","5479","6351","10","26","26","1","2"
"1941","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","47","0","0.01379872400008253","675","246","5320","6082","4","37","37","10","2"
"1971","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","22","0","0.004839703999075962","55","276","783","911","11","16","16","6","2"
"1942","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","48","0","0.02505508799871148","772","222","5790","6650","15","42","42","6","1"
"1943","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","39","0","0.0030084539992285553","971","275","6736","7809","12","34","34","5","2"
"1972","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","16","0","0.0011467359982613168","114","313","732","931","2","16","16","0","3"
"1944","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","26","0","0.028618285998927462","1370","293","7610","9083","17","22","22","4","0"
"1973","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","30","0","0.12041772200051737","56","307","783","911","2","18","18","12","2"
"1974","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","34","0","0.05366714599823519","85","271","670","816","0","16","16","18","3"
"1975","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","36","0","0.016059787999566755","60","274","702","840","3","23","23","13","7"
"1977","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","35","0","0.03937210200027108","57","287","749","901","18","23","23","12","3"
"1976","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","22","0","0.1275065019996684","82","297","727","903","3","19","19","3","3"
"1978","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","28","0","0.0690282900001069","91","306","695","870","8","25","25","3","7"
