"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"nonRandomWindows"
"02/10/2020 22:52:45:257 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","increaseChance","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-orgWindows?","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"1173","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","10","true","false","true","true","false","1001","30","1654","273","16435","18210","52","29","29","1","1"
"1170","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","23","1279","265","14602","16090","148","19","19","4","0"
"1177","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","0","true","false","true","true","false","1001","18","151","320","1902","2131","8","14","14","4","0"
"1167","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","6","true","false","true","true","false","1001","28","1029","290","11184","12288","16","25","25","3","0"
"1164","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","4","true","false","true","true","false","1001","38","600","259","7721","8390","8","32","32","6","1"
"1174","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","37","2031","255","15985","18104","10","35","35","2","0"
"1168","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","6","true","false","true","true","false","1001","26","1073","301","11197","12351","11","22","22","4","0"
"1171","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","8","true","false","true","true","false","1001","46","1049","213","12691","13818","18","37","37","9","0"
"1181","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","2","true","false","true","true","false","1001","42","381","262","4527","4982","9","33","33","9","1"
"1178","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","28","146","287","1774","2002","4","17","17","11","3"
"1185","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","4","true","false","true","true","false","1001","46","637","221","6827","7559","26","38","38","8","1"
"1175","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","10","true","false","true","true","false","1001","32","2066","282","16241","18452","57","28","28","4","1"
"1182","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","48","339","256","4359","4771","6","35","35","13","1"
"1179","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","0","true","false","true","true","false","1001","19","154","310","2028","2245","3","15","15","4","3"
"1172","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","8","true","false","true","true","false","1001","27","1226","291","14313","15717","112","26","26","1","0"
"1189","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","6","true","false","true","true","false","1001","33","946","244","10191","11204","9","24","24","9","0"
"1176","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","10","true","false","true","true","false","1001","34","1722","270","16632","18515","88","31","31","3","1"
"1180","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","0","true","false","true","true","false","1001","32","171","276","1778","2030","3","19","19","13","0"
"1186","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","22","840","273","8469","9401","30","21","21","1","1"
"1183","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","2","true","false","true","true","false","1001","29","522","295","4733","5373","30","23","23","6","0"
"1193","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","8","true","false","true","true","false","1001","40","1229","256","12459","13777","6","33","33","7","0"
"1190","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","36","892","261","10566","11551","15","34","34","2","1"
"1187","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","4","true","false","true","true","false","1001","24","676","300","8357","9146","45","23","23","1","0"
"1184","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","2","true","false","true","true","false","1001","43","391","270","4596","5064","12","34","34","9","0"
"1194","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","42","847","255","13298","14215","13","31","31","11","0"
"1191","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","6","true","false","true","true","false","1001","30","990","306","11046","12123","9","26","26","4","0"
"1197","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","10","true","false","true","true","false","1001","26","2116","285","16139","18358","19","24","24","2","0"
"1188","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","4","true","false","true","true","false","1001","27","835","290","7983","8901","14","21","21","6","0"
"1201","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","0","true","false","true","true","false","1001","35","146","247","1768","1982","7","23","23","12","4"
"1198","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","36","1180","247","16898","18177","31","33","33","3","1"
"1195","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","8","true","false","true","true","false","1001","42","1198","259","13268","14560","14","31","31","11","2"
"1205","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","2","true","false","true","true","false","1001","20","460","289","5017","5549","11","18","18","2","0"
"1192","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","6","true","false","true","true","false","1001","23","1226","292","11092","12428","34","21","21","2","1"
"1202","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","27","140","282","1786","2010","9","21","21","6","2"
"1199","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","10","true","false","true","true","false","1001","43","1257","257","16115","17451","19","29","29","14","0"
"1209","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","4","true","false","true","true","false","1001","25","878","321","7695","8707","58","23","23","2","1"
"1203","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","0","true","false","true","true","false","1001","21","121","299","1870","2066","16","16","16","5","2"
"1206","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","32","462","293","4670","5237","32","24","24","8","1"
"1196","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","8","true","false","true","true","false","1001","22","1268","290","14594","15978","53","22","22","0","0"
"1213","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","6","true","false","true","true","false","1001","28","1025","246","10546","11688","58","26","26","2","0"
"1210","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","36","839","247","7492","8412","11","28","28","8","1"
"1200","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","10","true","false","true","true","false","1001","21","1358","307","17892","19495","191","19","19","2","0"
"1204","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","0","true","false","true","true","false","1001","32","124","287","1812","1998","3","24","24","8","3"
"1207","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","2","true","false","true","true","false","1001","37","466","274","4640","5179","3","29","29","8","2"
"1214","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","39","1231","266","9941","11274","21","32","32","7","0"
"1217","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","8","true","false","true","true","false","1001","33","1364","262","13160","14657","63","29","29","4","1"
"1211","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","4","true","false","true","true","false","1001","36","592","233","7644","8325","14","30","30","6","0"
"1208","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","2","true","false","true","true","false","1001","36","523","291","4514","5111","6","29","29","7","3"
"1221","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","10","true","false","true","true","false","1001","41","1014","252","15739","16827","9","37","37","4","0"
"1215","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","6","true","false","true","true","false","1001","39","931","259","10366","11376","12","32","32","7","2"
"1218","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","35","1326","301","13844","15257","28","29","29","6","2"
"1225","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","0","true","false","true","true","false","1001","22","169","273","1793","2031","12","18","18","4","4"
"1212","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","4","true","false","true","true","false","1001","38","685","268","7628","8400","13","31","31","7","0"
"1216","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","6","true","false","true","true","false","1001","28","853","287","11404","12356","32","26","26","2","1"
"1222","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","38","1803","260","16221","18148","36","34","34","4","0"
"1229","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","2","true","false","true","true","false","1001","36","275","240","4612","4993","47","34","34","2","1"
"1219","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","8","true","false","true","true","false","1001","45","1148","219","12967","14197","17","35","35","10","1"
"1226","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","18","204","318","1870","2159","13","18","18","0","4"
"1223","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","10","true","false","true","true","false","1001","34","1704","252","16599","18427","44","30","30","4","0"
"1233","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","4","true","false","true","true","false","1001","40","613","253","7034","7719","9","33","33","7","1"
"1220","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","8","true","false","true","true","false","1001","34","1319","273","13728","15145","33","29","29","5","0"
"1230","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","36","456","264","4777","5307","10","27","27","9","0"
"1227","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","0","true","false","true","true","false","1001","25","169","311","1839","2100","20","20","20","5","4"
"1237","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","6","true","false","true","true","false","1001","46","923","242","9623","10622","11","39","39","7","0"
"1228","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","0","true","false","true","true","false","1001","25","229","321","1850","2163","5","17","17","8","1"
"1224","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","10","true","false","true","true","false","1001","27","1612","273","17389","19108","45","24","24","3","1"
"1231","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","2","true","false","true","true","false","1001","28","495","290","4851","5423","5","25","25","3","1"
"1241","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","8","true","false","true","true","false","1001","44","1054","253","12105","13222","5","33","33","11","0"
"1234","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","25","733","309","8101","8915","23","22","22","3","0"
"1238","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","27","1129","288","11218","12447","24","26","26","1","0"
"1235","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","4","true","false","true","true","false","1001","39","748","268","7543","8384","19","30","30","9","1"
"1232","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","2","true","false","true","true","false","1001","40","469","274","4511","5062","15","30","30","10","1"
"1245","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","10","true","false","true","true","false","1001","35","1175","251","15904","17143","9","29","29","6","0"
"1242","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","25","1439","286","14487","16037","40","24","24","1","0"
"1239","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","6","true","false","true","true","false","1001","30","1046","295","10928","12058","10","27","27","3","0"
"1236","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","4","true","false","true","true","false","1001","43","684","251","7161","7923","13","30","30","13","2"
"1249","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","0","true","false","true","true","false","1001","12","227","323","1857","2175","22","11","11","1","1"
"1240","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","6","true","false","true","true","false","1001","33","1020","280","10781","11895","11","29","29","4","1"
"1243","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","8","true","false","true","true","false","1001","26","1605","289","13940","15642","18","23","23","3","0"
"1253","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","2","true","false","true","true","false","1001","36","408","275","4476","4971","13","28","28","8","0"
"1246","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","31","1813","292","17001","18922","25","28","28","3","0"
"1250","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","44","104","257","1753","1927","7","30","30","14","2"
"1257","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","4","true","false","true","true","false","1001","26","834","290","7642","8590","53","23","23","3","0"
"1247","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","10","true","false","true","true","false","1001","41","1424","265","16167","17707","43","33","33","8","1"
"1251","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","0","true","false","true","true","false","1001","26","144","297","1868","2103","22","20","20","6","4"
"1254","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","35","369","280","4767","5213","14","30","30","5","1"
"1244","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","8","true","false","true","true","false","1001","55","1156","234","11996","13259","27","46","46","9","0"
"1261","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","6","true","false","true","true","false","1001","57","533","200","9034","9645","7","44","44","13","0"
"1255","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","2","true","false","true","true","false","1001","25","320","298","5064","5468","35","22","22","3","1"
"1252","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","0","true","false","true","true","false","1001","24","201","331","1772","2074","22","21","21","3","2"
"1248","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","10","true","false","true","true","false","1001","44","1467","261","15360","16919","10","39","39","5","0"
"1258","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","36","655","247","7725","8503","62","29","29","7","0"
"1265","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","8","true","false","true","true","false","1001","32","1369","279","12980","14435","13","27","27","5","1"
"1262","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","33","913","263","10834","11873","61","31","31","2","2"
"1259","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","4","true","false","true","true","false","1001","30","741","314","7735","8571","26","23","23","7","2"
"1256","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","2","true","false","true","true","false","1001","45","439","251","4221","4750","11","34","34","11","0"
"1269","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","10","true","false","true","true","false","1001","32","1799","286","15614","17525","36","32","32","0","1"
"1273","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","0","true","false","true","true","false","1001","28","193","282","1669","1929","3","24","24","4","5"
"1266","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","38","1153","272","13390","14655","49","34","34","4","0"
"1263","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","6","true","false","true","true","false","1001","17","1370","307","11345","12848","62","17","17","0","0"
"1260","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","4","true","false","true","true","false","1001","38","575","279","7618","8267","6","28","28","10","2"
"1267","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","8","true","false","true","true","false","1001","31","1141","288","14113","15320","8","24","24","7","1"
"1270","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","38","1688","279","16000","17789","25","36","36","2","0"
"1264","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","6","true","false","true","true","false","1001","28","1130","289","10951","12189","44","24","24","4","1"
"1274","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","39","127","283","1687","1889","14","25","25","14","1"
"1277","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","2","true","false","true","true","false","1001","30","444","262","4598","5125","12","29","29","1","1"
"1271","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","10","true","false","true","true","false","1001","36","1677","268","16457","18227","21","34","34","2","0"
"1281","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","4","true","false","true","true","false","1001","27","736","273","7623","8434","9","25","25","2","1"
"1278","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","28","327","308","5140","5536","22","20","20","8","1"
"1275","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","0","true","false","true","true","false","1001","30","135","276","1782","1994","4","22","22","8","2"
"1268","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","8","true","false","true","true","false","1001","30","1521","274","13883","15506","36","29","29","1","2"
"1285","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","6","true","false","true","true","false","1001","48","650","224","9294","10004","1","35","35","13","0"
"1272","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","10","true","false","true","true","false","1001","46","1557","241","15512","17158","13","42","42","4","0"
"1279","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","2","true","false","true","true","false","1001","23","439","282","5056","5593","29","21","21","2","1"
"1276","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","0","true","false","true","true","false","1001","14","224","333","1856","2178","30","13","13","1","1"
"1282","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","43","670","241","7267","8036","18","34","34","9","3"
"1286","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","32","1166","289","10594","11846","10","31","31","1","2"
"1289","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","8","true","false","true","true","false","1001","46","1110","243","12103","13307","27","42","42","4","0"
"1283","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","4","true","false","true","true","false","1001","39","597","273","7637","8305","5","28","28","11","1"
"1280","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","2","true","false","true","true","false","1001","34","366","314","4976","5420","16","30","30","4","1"
"1293","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","10","true","false","true","true","false","1001","40","1075","278","15917","17093","27","35","35","5","1"
"1290","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","41","1315","234","13226","14659","55","38","38","3","0"
"1284","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","4","true","false","true","true","false","1001","41","618","235","7411","8109","7","31","31","10","1"
"1287","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","6","true","false","true","true","false","1001","49","909","243","9888","10870","3","41","41","8","1"
"1297","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","0","true","false","true","true","false","1001","18","196","286","1838","2110","17","14","14","4","1"
"1294","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","39","1566","242","16126","17776","10","30","30","9","0"
"1291","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","8","true","false","true","true","false","1001","31","1007","249","14071","15330","190","27","27","4","1"
"1288","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","6","true","false","true","true","false","1001","31","1140","274","10992","12191","2","26","26","5","0"
"1298","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","28","158","298","1852","2100","29","18","18","10","4"
"1301","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","2","true","false","true","true","false","1001","38","429","280","4435","4980","27","34","34","4","1"
"1295","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","10","true","false","true","true","false","1001","39","1296","273","16402","17807","42","33","33","6","1"
"1305","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","4","true","false","true","true","false","1001","41","765","262","6917","7750","1","33","33","8","2"
"1292","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","8","true","false","true","true","false","1001","38","1452","247","13315","14853","24","35","35","3","0"
"1299","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","0","true","false","true","true","false","1001","40","150","294","1786","2010","5","27","27","13","4"
"1302","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","35","497","261","4684","5250","2","25","25","10","0"
"1309","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","6","true","false","true","true","false","1001","41","1068","246","9685","10860","31","37","37","4","0"
"1306","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","35","483","262","7806","8369","26","27","27","8","0"
"1300","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","0","true","false","true","true","false","1001","18","177","301","1869","2130","14","15","15","3","0"
"1296","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","10","true","false","true","true","false","1001","35","1578","271","16654","18315","9","34","34","1","2"
"1303","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","2","true","false","true","true","false","1001","29","409","265","4823","5294","2","22","22","7","0"
"1310","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","31","1008","293","10963","12054","20","25","25","6","0"
"1313","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","8","true","false","true","true","false","1001","35","1287","303","13120","14486","9","30","30","5","0"
"1307","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","4","true","false","true","true","false","1001","42","568","262","7606","8260","10","37","37","5","1"
"1304","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","2","true","false","true","true","false","1001","21","486","298","5097","5679","23","21","21","0","1"
"1317","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","10","true","false","true","true","false","1001","51","1123","249","14294","15498","15","44","44","7","2"
"1308","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","4","true","false","true","true","false","1001","28","761","313","8024","8869","9","27","27","1","1"
"1314","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","32","1203","288","13982","15268","18","31","31","1","0"
"1311","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","6","true","false","true","true","false","1001","30","1522","270","10537","12157","15","28","28","2","0"
"1321","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","0","true","false","true","true","false","1001","24","168","305","1794","2044","13","18","18","6","0"
"1318","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","37","1782","267","16189","18046","10","30","30","7","1"
"1312","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","6","true","false","true","true","false","1001","26","1222","293","10818","12123","10","20","20","6","0"
"1315","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","8","true","false","true","true","false","1001","55","939","228","12394","13413","5","39","39","16","1"
"1325","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","2","true","false","true","true","false","1001","21","380","294","4927","5401","41","20","20","1","0"
"1322","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","39","131","238","1680","1871","3","26","26","13","3"
"1329","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","4","true","false","true","true","false","1001","35","581","262","7446","8091","15","28","28","7","1"
