"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"network"
"02/18/2020 17:58:27:771 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"292","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","13","2775.069065000003","95","302","778","939","5","9","9","4","1"
"293","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","22","2475.0209310280006","103","327","683","902","51","11","11","11","0"
"297","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","14","2687.498949302006","92","303","765","935","12","12","12","2","4"
"294","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","13","3002.0919476380027","105","374","716","970","71","11","11","2","3"
"296","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","31","2412.051915771998","72","290","758","906","2","17","17","14","6"
"295","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","25","2403.796036604002","110","300","708","893","12","13","13","12","4"
"298","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","23","2599.6210297320017","101","280","721","906","7","18","18","5","5"
"299","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","25","2297.5306565920037","81","303","710","853","2","13","13","12","4"
"300","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","15","2597.89560885","100","322","746","933","16","13","13","2","2"
"304","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","17","2748.3433366020017","118","306","733","945","21","11","11","6","2"
"303","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","13","3059.041085912003","83","326","806","998","44","12","12","1","3"
"302","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","9","2926.635003315999","80","335","816","1010","49","9","9","0","4"
"301","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","14","2822.1118557380055","66","309","804","973","45","13","13","1","5"
"305","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","19","2662.9343406260023","96","318","806","977","10","10","10","9","2"
"306","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","27","2345.5352553180023","75","277","712","867","11","18","18","9","4"
"307","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","23","2391.564698210003","80","294","732","889","5","18","18","5","2"
"308","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","24","2419.954489200001","94","309","710","886","2","14","14","10","3"
"311","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","15","2836.44103706","104","297","851","1033","10","11","11","4","3"
"310","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","13","2822.7329164639987","106","346","785","988","26","7","7","6","0"
"309","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","14","2696.769743870007","60","322","775","946","50","9","9","5","3"
"313","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","28","2548.679462562002","105","289","755","946","9","17","17","11","4"
"312","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","31","2233.5757050900015","81","269","677","829","8","18","18","13","4"
"314","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","30","2336.049596846001","78","262","735","876","1","14","14","16","2"
"315","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","23","2542.493139818004","84","346","746","943","16","20","20","3","2"
"316","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","13","2669.336703734002","90","322","751","923","3","12","12","1","5"
"317","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","11","2870.1177931500015","66","340","808","990","72","7","7","4","5"
"318","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","13","3049.333228436002","97","359","820","1041","64","13","13","0","2"
"319","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","14","2437.8269481500024","61","313","717","871","27","10","10","4","0"
"320","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","26","2465.6794314200033","78","308","711","884","20","19","19","7","5"
"321","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","32","2298.071846652001","87","290","690","845","2","17","17","15","3"
"323","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","23","2336.2508424920047","90","293","697","865","1","13","13","10","2"
"324","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","32","2316.470146806001","94","261","714","877","4","22","22","10","4"
"327","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","24","2545.7901476959996","111","314","716","908","8","15","15","9","2"
"322","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","27","2607.950716725999","96","338","705","930","42","18","18","9","5"
"325","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","14","2785.793416297998","98","342","746","950","32","9","9","5","0"
"326","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","11","2972.580229590002","101","344","817","1019","30","8","8","3","2"
"328","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","20","2591.995317272001","102","287","752","929","7","13","13","7","5"
"329","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","15","2598.6154230260013","90","265","727","903","27","12","12","3","2"
"331","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","20","2676.7126483500015","99","282","760","936","12","13","13","7","5"
"330","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","24","2643.553939097997","93","316","749","927","5","16","16","8","5"
"334","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","19","2665.157135350007","92","300","707","906","45","14","14","5","6"
"336","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","30","2278.20601032","102","282","705","881","7","17","17","13","6"
"332","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","24","2634.855310570004","105","305","714","919","5","18","18","6","4"
"335","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","21","2659.207796760003","113","326","751","960","19","15","15","6","3"
"333","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","12","2942.6934174259954","95","328","809","1004","34","10","10","2","3"
"338","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","10","2916.9834344320043","111","357","826","1026","13","5","5","5","2"
"339","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","19","2776.302218584001","95","325","770","964","20","17","17","2","5"
"337","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","17","2844.7456843260034","102","332","813","984","11","12","12","5","0"
"340","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","29","2528.9024103060024","102","286","682","870","6","18","18","11","2"
"341","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","9","2886.708281538002","77","316","804","992","66","6","6","3","1"
"342","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","20","2545.8056048339968","77","277","735","890","6","12","12","8","3"
"344","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","28","2542.1902336000003","98","273","739","909","2","17","17","11","5"
"343","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","14","2829.8686614380035","111","349","814","1010","22","9","9","5","2"
"345","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","18","2666.2445103340015","109","339","797","984","2","11","11","7","3"
"348","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","24","2481.1708471420015","72","270","763","912","2","16","16","8","4"
"347","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","25","2332.0086834360004","90","297","726","899","5","17","17","8","4"
"346","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","21","2424.3489361860006","81","283","734","894","14","13","13","8","5"
"349","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","7","3039.517909756003","117","355","782","1021","53","6","6","1","1"
"350","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","14","2732.331543372004","79","313","752","907","17","10","10","4","5"
"352","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","35","2382.7616417520017","76","282","710","880","4","23","23","12","6"
"354","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","27","2430.8209304140005","85","286","716","881","7","18","18","9","2"
"351","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","13","2939.1237189740023","61","343","834","1004","51","12","12","1","3"
"353","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","26","2263.1054963580036","98","272","660","844","10","16","16","10","2"
"355","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","22","2427.393391234003","91","283","698","862","6","12","12","10","2"
"357","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","15","2638.926621578003","79","317","745","903","25","11","11","4","4"
"356","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","34","2261.3793289719997","82","272","670","838","4","21","21","13","3"
"359","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","22","2636.2295179519992","133","306","699","937","22","18","18","4","5"
"358","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","18","2430.496207272002","75","306","701","882","39","11","11","7","2"
"361","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","20","2499.478972500004","94","293","754","911","3","10","10","10","3"
"360","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","27","2414.6447983620023","95","280","733","908","6","11","11","16","2"
"362","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","31","2408.764880458001","104","285","757","938","4","18","18","13","5"
"363","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","14","2820.4194489280044","98","327","840","1014","8","12","12","2","3"
"364","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","16","2644.785312002002","88","283","790","928","0","8","8","8","1"
"365","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","11","3171.6700211320026","89","344","873","1088","66","10","10","1","3"
"366","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","12","2646.8876235500047","114","314","717","915","14","9","9","3","1"
"367","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","25","2454.8304144680037","99","289","730","909","14","23","23","2","6"
"368","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","22","2102.2076182139995","70","278","667","809","4","14","14","8","2"
"369","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","17","2600.1246675560033","95","275","755","942","21","12","12","5","3"
"370","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","24","2415.9657054040035","117","295","676","885","9","15","15","9","3"
"371","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","22","2659.540857487999","92","287","766","927","2","12","12","10","6"
"372","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","21","2641.5039883760005","88","296","792","967","15","16","16","5","4"
"373","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","16","2561.2538165560045","83","284","707","902","50","11","11","5","5"
"374","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","21","2508.5042122640016","80","332","753","942","34","14","14","7","6"
"377","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","21","2586.792098072001","95","314","785","962","8","17","17","4","4"
"375","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","17","2714.0693349960034","88","329","792","992","40","12","12","5","3"
"376","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","25","2435.031816802002","88","299","709","877","17","16","16","9","5"
"380","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","20","2815.0478958280014","120","298","776","991","12","13","13","7","2"
"382","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","15","2502.702824278008","117","304","735","934","9","10","10","5","1"
"379","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","21","2744.100614050005","88","288","777","938","7","13","13","8","2"
"381","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","13","2693.528754106003","71","314","721","919","42","9","9","4","2"
"378","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","14","2644.895031236005","110","281","755","938","14","13","13","1","2"
"383","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","26","2583.663608828003","95","327","771","963","14","19","19","7","6"
"384","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","15","2703.3982358540043","98","301","790","968","8","11","11","4","3"
"386","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","33","2402.2304008040064","89","283","727","896","0","19","19","14","4"
"387","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","28","2396.705151832005","90","286","688","862","0","21","21","7","3"
"385","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","17","2866.4695162200064","107","316","798","993","17","14","14","3","6"
"388","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","25","2387.392119256004","89","296","723","885","0","15","15","10","5"
"389","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","19","2626.9806372660037","69","333","770","944","32","12","12","7","3"
"390","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","12","2788.359327206005","87","320","791","947","26","10","10","2","2"
"391","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","23","2402.294474081999","96","296","714","883","1","11","11","12","2"
"392","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","12","2879.9712499699954","82","330","829","999","21","10","10","2","2"
"393","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","16","2770.160359068004","84","315","807","986","23","11","11","5","4"
"395","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","28","2451.6351394180037","86","305","723","892","4","17","17","11","3"
"394","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","16","2604.8466608040035","89","285","738","917","23","13","13","3","1"
"396","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","24","2518.721190360001","99","289","699","894","5","15","15","9","1"
"397","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","14","2791.8947295059984","67","295","792","952","44","9","9","5","3"
"398","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","28","2700.2735365720005","91","270","771","940","14","14","14","14","5"
"399","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","14","2827.4358816560007","76","333","802","975","21","13","13","1","3"
"400","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","28","2284.6865785220025","69","252","706","836","1","15","15","13","4"
"401","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","20","2593.70145231","92","316","728","903","5","16","16","4","5"
"402","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","24","2435.307569270002","108","290","742","914","2","13","13","11","4"
"403","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","30","2526.8034590980005","92","289","728","916","3","21","21","9","4"
"404","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","28","2383.2476905580033","99","309","697","878","0","13","13","15","5"
"409","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","21","2673.762905452002","104","285","747","943","6","18","18","3","2"
"407","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","23","2483.7684523880066","90","280","716","896","10","15","15","8","1"
"405","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","19","2639.418896654005","75","297","743","941","62","12","12","7","2"
"406","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","20","2331.0143514020033","71","313","703","861","28","13","13","7","5"
"410","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","21","2726.7894874240023","93","316","782","965","12","14","14","7","2"
"408","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","18","2562.3875063200007","101","283","739","917","13","15","15","3","3"
"412","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","29","2549.4253093479997","122","319","683","905","2","20","20","9","4"
"411","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","11","2740.909875372","72","323","779","938","23","9","9","2","3"
"413","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","17","2623.954232392001","98","275","724","917","28","13","13","4","4"
"414","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","8","2921.645441638004","107","340","756","967","46","8","8","0","2"
"416","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","13","2631.0154825220047","108","300","700","906","21","11","11","2","4"
"415","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","18","2759.8856956540008","83","301","775","954","28","13","13","5","1"
"418","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","25","2249.74710643","74","282","697","844","6","17","17","8","7"
"420","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","28","2592.5386245040045","102","322","768","958","4","19","19","9","10"
"419","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","19","2526.07995088","114","297","705","914","11","17","17","2","3"
"417","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","13","2432.5980957940037","82","299","688","852","33","7","7","6","1"
"421","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","10","2792.9563836020006","89","330","748","953","66","7","7","3","2"
"425","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","17","2845.6911029179987","109","352","777","999","13","15","15","2","5"
"424","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","31","2249.2801832120035","82","298","696","867","10","17","17","14","5"
"423","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","22","2557.761170986","79","297","790","937","6","13","13","9","7"
"422","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","18","2774.912621354003","72","344","720","960","84","16","16","2","8"
"426","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","23","2646.217884388004","97","306","750","944","19","14","14","9","4"
"427","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","18","2287.6408583440025","92","285","689","859","1","8","8","10","4"
"429","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","21","2666.9869722179997","82","287","751","925","32","16","16","5","5"
"428","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","21","2501.2596623620007","93","325","748","932","1","13","13","8","5"
"430","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","27","2577.1284746919973","93","282","760","938","21","14","14","13","3"
"431","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","25","2474.808071753998","84","310","779","939","3","14","14","11","4"
"433","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","20","2508.005088963998","75","282","747","911","17","12","12","8","2"
"434","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","31","2680.254421794","90","319","765","951","2","24","24","7","9"
"432","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","19","3017.984471632005","126","345","784","989","3","17","17","2","3"
"435","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","36","2256.7055548999997","102","276","641","839","1","18","18","18","4"
"436","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","28","2325.442465909998","75","248","714","855","2","21","21","7","6"
"439","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","18","2810.0245982659953","104","295","778","967","31","12","12","6","4"
"437","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","15","2521.8508125020003","87","294","752","928","16","11","11","4","4"
"438","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","24","2857.884469154006","85","314","794","984","44","15","15","9","0"
"441","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","13","2787.342367680002","61","307","787","954","34","9","9","4","1"
"442","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","18","2846.5103025800063","135","341","763","1004","10","17","17","1","5"
"440","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","17","2731.9884278819986","95","324","756","947","17","15","15","2","2"
"443","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","25","2445.3486982360023","66","280","744","892","7","16","16","9","3"
"444","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","12","2986.590254132002","111","329","814","1016","22","11","11","1","4"
"448","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","17","2708.542162078001","67","285","781","923","17","13","13","4","3"
