"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"lowerDecay"
"02/14/2020 22:34:44:268 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"317","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","48","202","226","9491","9738","3","35","35","13","1"
"318","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","36","78","261","10486","10599","6","28","28","8","0"
"315","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","60","3574","225","5298","9048","11","53","53","7","0"
"319","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","99","6333","194","340","6903","21","79","79","20","1"
"321","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","78","3034","212","5124","8326","14","64","64","14","1"
"323","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","30","306","300","10602","10945","1","23","23","7","1"
"320","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","92","5181","186","1929","7321","8","81","81","11","1"
"324","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","22","113","298","11105","11243","3","15","15","7","1"
"322","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","45","1170","259","8882","10176","41","36","36","9","0"
"325","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","94","6559","223","330","7144","15","87","87","7","0"
"326","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","85","5285","184","2296","7780","10","66","66","19","1"
"328","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","42","1079","283","9063","10277","54","36","36","6","1"
"330","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","22","117","280","11259","11405","8","15","15","7","1"
"329","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","26","312","283","10760","11154","44","20","20","6","0"
"331","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","107","5831","173","280","6326","12","92","92","15","0"
"327","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","65","3477","227","5149","8805","11","58","58","7","2"
"332","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","70","6510","234","2143","8893","28","62","62","8","0"
"333","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","52","3683","238","5901","9764","37","49","49","3","1"
"334","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","62","1021","215","8172","9289","8","50","50","12","1"
"335","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","18","425","299","11177","11648","15","15","15","3","0"
"336","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","23","120","319","11159","11311","9","17","17","6","0"
"337","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","98","6341","188","299","6863","8","83","83","15","4"
"338","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","71","6209","238","2230","8668","18","62","62","9","0"
"339","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","43","4501","252","5607","10352","85","40","40","3","1"
"340","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","46","1486","251","8414","10048","56","41","41","5","0"
"341","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","37","380","283","10077","10524","21","26","26","11","0"
"343","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","94","6470","187","417","7094","7","71","71","23","0"
"342","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","13","90","293","11782","11891","7","9","9","4","0"
"344","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","81","6001","210","2082","8282","3","69","69","12","1"
"345","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","49","3735","243","5951","9877","34","48","48","1","0"
"348","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","33","116","277","10599","10748","4","19","19","14","0"
"346","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","39","1212","249","8966","10272","14","35","35","4","0"
"347","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","27","362","281","10637","11046","6","22","22","5","0"
"349","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","83","7312","205","284","7830","27","67","67","16","0"
"350","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","63","6792","268","2190","9249","24","59","59","4","1"
"352","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","43","1142","232","8847","10158","90","37","37","6","0"
"351","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","59","3995","234","4998","9172","19","47","47","12","0"
"354","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","21","118","312","11320","11471","12","17","17","4","0"
"355","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","98","6388","214","365","6983","10","81","81","17","3"
"356","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","82","5960","199","1854","8028","9","70","70","12","2"
"353","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","30","306","267","10613","10970","10","25","25","5","0"
"359","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","26","354","272","10718","11116","4","25","25","1","0"
"358","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","40","1200","273","9039","10328","8","32","32","8","0"
"357","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","47","4217","265","5645","10051","12","41","41","6","0"
"360","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","18","102","299","11494","11709","91","14","14","4","0"
"361","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","83","7241","238","350","7846","20","76","76","7","2"
"362","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","91","5357","203","2001","7573","9","78","78","13","0"
"363","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","67","2922","224","5511","8585","2","56","56","11","2"
"364","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","18","1454","316","10073","11656","51","17","17","1","0"
"365","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","39","261","261","9917","10227","6","30","30","9","1"
"366","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","16","157","303","11580","11762","9","13","13","3","1"
"367","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","101","6196","196","238","6674","12","89","89","12","0"
"369","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","57","3486","248","5740","9479","91","50","50","7","0"
"368","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","78","5696","206","2261","8165","17","67","67","11","1"
"370","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","48","1464","278","8273","9835","3","33","33","15","2"
"372","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","20","121","279","11387","11529","3","11","11","9","0"
"371","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","33","472","264","10289","10810","7","22","22","11","0"
"374","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","67","6883","242","1834","8964","29","64","64","3","2"
"373","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","84","7147","212","323","7725","24","77","77","7","1"
"375","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","67","3331","233","5282","8769","5","54","54","13","1"
"376","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","39","1451","289","8842","10414","10","34","34","5","0"
"377","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","39","237","268","10031","10319","3","30","30","9","1"
"378","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","25","106","287","11157","11292","6","18","18","7","0"
"379","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","70","8012","238","409","8684","29","63","63","7","0"
"380","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","67","6543","237","2120","8900","40","57","57","10","1"
"381","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","73","3144","216","4864","8206","33","61","61","12","0"
"384","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","22","116","302","11263","11424","14","16","16","6","0"
"382","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","35","1211","262","9366","10681","25","29","29","6","0"
"383","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","28","287","280","10876","11219","15","21","21","7","0"
"385","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","98","6187","206","306","6736","12","83","83","15","0"
"387","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","69","3548","217","5070","8770","6","53","53","16","1"
"386","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","72","6181","260","2192","8628","16","69","69","3","0"
"388","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","58","820","227","8582","9488","4","48","48","10","0"
"389","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","41","183","268","9977","10213","9","32","32","9","0"
"390","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","17","145","281","11399","11572","11","11","11","6","1"
"391","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","92","6828","221","279","7357","20","81","81","11","1"
"392","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","73","5758","219","2324","8292","10","66","66","7","0"
"393","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","52","3641","242","5700","9559","51","45","45","7","1"
"394","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","47","1131","257","8659","9907","26","40","40","7","2"
"395","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","7","376","311","11990","12485","92","7","7","0","0"
"396","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","21","196","291","11244","11470","4","15","15","6","0"
"398","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","69","5985","212","2744","8948","39","60","60","9","1"
"399","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","70","3363","210","5052","8591","12","65","65","5","2"
"397","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","87","6994","234","291","7555","41","78","78","9","1"
"400","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","43","1236","257","8833","10163","7","37","37","6","0"
"401","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","22","263","294","11061","11411","48","18","18","4","0"
"402","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","30","71","274","10892","10991","2","21","21","9","2"
"404","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","87","5606","159","1780","7581","12","78","78","9","2"
"403","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","68","8024","211","401","8655","26","58","58","10","0"
"406","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","33","1409","279","9300","10786","7","29","29","4","0"
"405","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","49","3866","245","5535","9674","119","45","45","4","0"
"409","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","94","6459","193","342","7026","10","81","81","13","0"
"407","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","45","208","238","9694","9947","2","31","31","14","0"
"411","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","65","3395","230","5352","8925","12","60","60","5","0"
"412","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","38","1355","262","9052","10505","17","30","30","8","0"
"410","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","80","5933","217","2137","8290","13","69","69","11","3"
"408","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","14","124","264","11851","12012","17","12","12","2","0"
"413","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","36","308","260","9991","10345","7","27","27","9","0"
"416","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","88","5025","182","2124","7340","4","70","70","18","0"
"415","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","87","6788","196","401","7421","25","76","76","11","2"
"414","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","24","170","293","11048","11266","16","22","22","2","0"
"417","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","65","3289","212","5365","8817","8","57","57","8","0"
"418","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","22","1692","297","9635","11521","109","22","22","0","0"
"419","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","41","304","263","9963","10340","31","29","29","12","1"
"420","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","22","100","305","11258","11406","23","19","19","3","0"
"421","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","105","5904","167","316","6433","13","89","89","16","2"
"423","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","55","3588","211","5670","9442","36","50","50","5","1"
"422","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","78","5989","205","2125","8331","10","68","68","10","0"
"424","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","49","965","218","8549","9579","3","36","36","13","1"
"426","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","18","103","307","11483","11609","7","10","10","8","0"
"425","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","23","272","285","10920","11269","40","21","21","2","0"
"427","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","90","6819","194","216","7267","14","71","71","19","0"
"428","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","86","5350","207","2004","7560","4","69","69","17","2"
"429","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","62","3360","218","5446","8950","11","53","53","9","2"
"433","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","89","6728","179","465","7416","20","76","76","13","0"
"430","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","39","1309","241","9024","10433","6","36","36","3","1"
"432","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","30","118","260","10802","10947","3","20","20","10","1"
"431","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","45","278","249","9618","9945","6","32","32","13","0"
"434","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","105","4339","164","2070","6623","22","94","94","11","0"
"435","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","60","3794","239","5219","9193","6","53","53","7","0"
"438","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","20","100","311","11331","11452","4","13","13","7","1"
"437","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","25","266","317","10882","11191","5","19","19","6","0"
"436","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","38","1231","270","9339","10649","9","33","33","5","0"
"440","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","56","7193","248","2066","9511","42","56","56","0","2"
"439","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","80","7460","214","214","7936","48","70","70","10","1"
"441","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","73","2962","207","5403","8538","22","56","56","17","1"
"443","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","28","385","275","10560","10995","14","19","19","9","1"
"442","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","52","1105","256","8333","9576","50","42","42","10","2"
"444","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","11","205","334","11729","11989","39","10","10","1","0"
"445","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","80","7446","211","301","7983","18","74","74","6","0"
"448","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","45","1134","278","8699","10019","100","41","41","4","1"
"446","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","51","7337","253","2228","9805","28","49","49","2","0"
"447","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","56","3740","228","5566","9464","4","47","47","9","2"
"450","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","28","203","291","10903","11138","4","14","14","14","1"
"449","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","21","251","293","11298","11601","22","20","20","1","1"
"451","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","73","7963","225","296","8496","18","69","69","4","0"
"452","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","83","5746","206","1775","7744","11","65","65","18","3"
"453","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","64","3383","217","5409","8992","34","57","57","7","0"
"455","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","23","283","270","11074","11428","40","18","18","5","0"
"454","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","46","1427","241","8666","10183","4","40","40","6","1"
"456","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","16","130","306","11633","11800","12","15","15","1","0"
"457","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","72","7889","218","327","8464","45","64","64","8","0"
"459","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","70","3387","220","5305","8877","18","62","62","8","1"
"458","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","106","4276","174","2006","6489","12","83","83","23","0"
"460","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","27","1528","301","9299","10954","41","27","27","0","0"
"461","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","22","363","294","11231","11638","11","15","15","7","1"
"462","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","21","92","296","11273","11390","3","16","16","5","0"
"463","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","86","6968","245","506","7762","35","77","77","9","1"
"464","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","92","5368","186","1916","7498","22","78","78","14","1"
"467","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","43","273","280","9715","10037","3","31","31","12","1"
"465","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","56","3375","199","5728","9237","13","47","47","9","2"
"466","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","56","1062","179","7988","9143","5","48","48","8","0"
"469","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","88","6985","196","272","7509","36","80","80","8","0"
"470","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","66","6831","229","2054","9120","17","61","61","5","2"
"468","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","12","142","307","11743","11914","14","8","8","4","0"
"471","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","56","3542","230","5581","9278","8","43","43","13","3"
"472","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","33","1612","277","8949","10670","12","30","30","3","0"
"473","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","22","349","312","11177","11584","23","20","20","2","1"
"475","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","89","6939","240","213","7409","18","74","74","15","3"
"474","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","27","95","295","10724","10853","7","21","21","6","2"
"476","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","73","6087","243","2139","8472","22","69","69","4","1"
"477","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","48","4101","277","5484","9805","23","40","40","8","2"
