"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"nonRandomWindows"
"02/08/2020 19:09:10:323 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","increaseChance","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-orgWindows?","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"580","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","70","true","false","true","true","true","1001","20","71","304","1039","1163","1","14","14","6","5"
"548","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","80","true","false","true","true","false","1001","6","18","346","271","346","9","3","3","3","3"
"549","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","90","true","false","true","true","false","1001","8","21","346","255","346","9","6","6","2","6"
"547","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","70","true","false","true","true","false","1001","12","13","323","230","323","13","7","7","5","7"
"581","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","80","true","false","true","true","true","1001","17","104","316","981","1181","22","14","14","3","2"
"582","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","90","true","false","true","true","true","1001","25","97","287","944","1109","7","15","15","10","4"
"550","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","100","true","false","true","true","false","1001","5","19","334","259","334","11","2","2","3","2"
"583","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","100","true","false","true","true","true","1001","16","71","307","1005","1145","15","12","12","4","2"
"562","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","18","15","292","219","292","7","7","7","11","7"
"595","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","true","1001","10","88","295","999","1150","19","8","8","2","5"
"563","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","9","22","328","236","328","11","2","2","7","2"
"596","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","true","1001","15","90","320","986","1157","28","14","14","1","2"
"564","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","20","true","false","true","true","false","1001","1","14","344","259","344","22","1","1","0","1"
"597","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","20","true","false","true","true","true","1001","29","77","266","924","1064","0","18","18","11","4"
"568","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","60","true","false","true","true","false","1001","3","21","319","237","319","9","2","2","1","2"
"567","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","50","true","false","true","true","false","1001","16","14","295","231","295","1","1","1","15","1"
"598","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","30","true","false","true","true","true","1001","11","108","330","973","1174","26","11","11","0","3"
"566","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","40","true","false","true","true","false","1001","14","11","325","255","325","8","5","5","9","5"
"600","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","50","true","false","true","true","true","1001","14","89","315","1016","1184","27","9","9","5","1"
"599","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","40","true","false","true","true","true","1001","13","122","335","940","1144","13","9","9","4","3"
"565","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","30","true","false","true","true","false","1001","8","23","325","222","325","5","4","4","4","4"
"569","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","70","true","false","true","true","false","1001","5","9","337","255","337","20","2","2","3","2"
"571","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","90","true","false","true","true","false","1001","15","18","324","232","324","4","6","6","9","6"
"572","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","100","true","false","true","true","false","1001","16","24","329","253","329","3","4","4","12","4"
"570","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","80","true","false","true","true","false","1001","2","17","347","263","347","26","2","2","0","2"
"601","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","60","true","false","true","true","true","1001","13","66","329","1038","1174","31","8","8","5","1"
"603","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","80","true","false","true","true","true","1001","34","77","253","891","1026","0","16","16","18","6"
"602","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","70","true","false","true","true","true","1001","12","66","339","1078","1202","13","8","8","4","1"
"604","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","90","true","false","true","true","true","1001","29","72","280","842","984","7","19","19","10","5"
"605","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","100","true","false","true","true","true","1001","27","56","292","911","1034","4","14","14","13","3"
"584","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","8","19","338","252","338","11","4","4","4","4"
"585","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","14","13","341","268","341","15","2","2","12","2"
"617","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","true","1001","14","93","315","996","1145","12","10","10","4","3"
"586","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","20","true","false","true","true","false","1001","14","16","328","224","328","12","8","8","6","8"
"618","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","true","1001","16","68","323","1060","1222","33","14","14","2","3"
"587","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","30","true","false","true","true","false","1001","8","17","337","269","337","4","6","6","2","6"
"588","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","40","true","false","true","true","false","1001","9","25","331","234","331","17","7","7","2","7"
"619","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","20","true","false","true","true","true","1001","14","78","338","1071","1234","34","13","13","1","3"
"589","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","50","true","false","true","true","false","1001","17","22","350","254","350","9","7","7","10","7"
"620","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","30","true","false","true","true","true","1001","25","70","295","924","1072","13","20","20","5","5"
"590","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","60","true","false","true","true","false","1001","3","17","334","263","334","17","2","2","1","2"
"621","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","40","true","false","true","true","true","1001","14","95","298","1038","1206","9","11","11","3","1"
"591","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","70","true","false","true","true","false","1001","15","19","334","254","334","8","3","3","12","3"
"622","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","50","true","false","true","true","true","1001","8","83","344","1052","1216","41","6","6","2","1"
"623","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","60","true","false","true","true","true","1001","19","62","312","958","1107","36","7","7","12","1"
"592","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","80","true","false","true","true","false","1001","13","18","311","239","311","13","3","3","10","3"
"624","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","70","true","false","true","true","true","1001","16","81","305","976","1126","9","12","12","4","3"
"594","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","100","true","false","true","true","false","1001","1","19","353","256","353","15","1","1","0","1"
"593","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","90","true","false","true","true","false","1001","5","11","326","263","326","19","1","1","4","1"
"625","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","80","true","false","true","true","true","1001","16","98","354","968","1149","21","12","12","4","3"
"626","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","90","true","false","true","true","true","1001","11","62","272","1011","1161","54","8","8","3","1"
"627","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","100","true","false","true","true","true","1001","22","77","269","925","1077","20","12","12","10","2"
"606","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","4","15","354","278","354","15","3","3","1","3"
"607","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","6","18","358","270","358","17","3","3","3","3"
"639","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","true","1001","13","83","276","985","1122","6","10","10","3","3"
"609","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","30","true","false","true","true","false","1001","9","13","303","208","303","24","5","5","4","5"
"608","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","20","true","false","true","true","false","1001","13","15","318","246","318","3","8","8","5","8"
"641","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","20","true","false","true","true","true","1001","8","79","342","1084","1233","6","8","8","0","2"
"640","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","true","1001","23","68","306","953","1087","10","15","15","8","4"
"642","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","30","true","false","true","true","true","1001","23","81","311","968","1119","11","13","13","10","3"
"612","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","60","true","false","true","true","false","1001","11","14","315","242","315","13","5","5","6","5"
"611","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","50","true","false","true","true","false","1001","12","27","351","240","351","8","7","7","5","7"
"610","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","40","true","false","true","true","false","1001","3","16","341","253","341","25","3","3","0","3"
"643","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","40","true","false","true","true","true","1001","16","92","352","956","1134","18","15","15","1","5"
"644","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","50","true","false","true","true","true","1001","23","79","286","973","1117","7","16","16","7","3"
"613","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","70","true","false","true","true","false","1001","12","18","360","252","360","23","6","6","6","6"
"614","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","80","true","false","true","true","false","1001","2","19","372","283","372","25","2","2","0","2"
"615","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","90","true","false","true","true","false","1001","7","16","331","256","331","18","5","5","2","5"
"616","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","100","true","false","true","true","false","1001","17","15","298","215","298","8","7","7","10","7"
"646","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","70","true","false","true","true","true","1001","25","84","300","947","1097","2","17","17","8","2"
"645","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","60","true","false","true","true","true","1001","19","89","307","932","1096","16","10","10","9","2"
"647","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","80","true","false","true","true","true","1001","22","71","288","897","1042","2","14","14","8","3"
"648","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","90","true","false","true","true","true","1001","23","104","280","891","1075","7","18","18","5","5"
"649","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","100","true","false","true","true","true","1001","16","81","321","968","1128","23","13","13","3","1"
"628","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","6","10","357","265","357","32","6","6","0","6"
"629","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","9","17","323","248","323","15","5","5","4","5"
"630","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","20","true","false","true","true","false","1001","18","11","310","250","310","3","5","5","13","5"
"661","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","true","1001","13","65","301","990","1149","38","9","9","4","4"
"663","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","20","true","false","true","true","true","1001","15","75","288","1010","1147","6","13","13","2","3"
"662","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","true","1001","15","95","339","974","1172","25","14","14","1","2"
"664","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","30","true","false","true","true","true","1001","16","73","316","995","1143","18","14","14","2","4"
"631","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","30","true","false","true","true","false","1001","6","24","335","232","335","12","2","2","4","2"
"632","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","40","true","false","true","true","false","1001","3","9","356","260","356","49","2","2","1","2"
"633","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","50","true","false","true","true","false","1001","6","20","365","265","365","18","3","3","3","3"
"634","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","60","true","false","true","true","false","1001","3","14","331","245","331","25","1","1","2","1"
"665","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","40","true","false","true","true","true","1001","24","90","284","949","1118","12","20","20","4","2"
"666","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","50","true","false","true","true","true","1001","19","90","322","970","1134","7","16","16","3","2"
"635","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","70","true","false","true","true","false","1001","4","20","361","271","361","22","3","3","1","3"
"636","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","80","true","false","true","true","false","1001","10","19","312","228","312","5","4","4","6","4"
"637","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","90","true","false","true","true","false","1001","2","14","345","254","345","29","2","2","0","2"
"638","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","100","true","false","true","true","false","1001","10","16","340","244","340","22","6","6","4","6"
"667","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","60","true","false","true","true","true","1001","22","87","274","953","1108","10","14","14","8","3"
"668","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","70","true","false","true","true","true","1001","17","106","338","944","1133","9","13","13","4","5"
"669","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","80","true","false","true","true","true","1001","27","86","292","899","1057","7","21","21","6","7"
"670","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","90","true","false","true","true","true","1001","12","88","337","1040","1198","12","10","10","2","1"
"671","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","100","true","false","true","true","true","1001","14","82","326","960","1129","29","12","12","2","1"
"650","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","8","11","279","219","279","11","5","5","3","5"
"651","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","4","15","318","243","318","16","3","3","1","3"
"683","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","true","1001","16","69","276","967","1092","7","11","11","5","3"
"652","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","20","true","false","true","true","false","1001","20","23","279","199","279","0","4","4","16","4"
"653","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","30","true","false","true","true","false","1001","15","23","314","223","314","1","6","6","9","6"
"684","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","true","1001","30","94","286","898","1073","3","19","19","11","2"
"685","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","20","true","false","true","true","true","1001","20","67","321","943","1082","22","11","11","9","4"
"654","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","40","true","false","true","true","false","1001","5","18","329","230","329","6","4","4","1","4"
"656","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","60","true","false","true","true","false","1001","16","18","327","244","327","10","4","4","12","4"
"655","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","50","true","false","true","true","false","1001","6","16","315","245","315","17","0","0","6","0"
"687","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","40","true","false","true","true","true","1001","18","67","305","1059","1192","9","12","12","6","5"
"657","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","70","true","false","true","true","false","1001","14","16","309","230","309","5","4","4","10","4"
"686","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","30","true","false","true","true","true","1001","26","82","311","941","1103","9","15","15","11","7"
"688","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","50","true","false","true","true","true","1001","22","96","317","900","1080","7","17","17","5","3"
"659","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","90","true","false","true","true","false","1001","8","17","330","247","330","17","6","6","2","6"
"658","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","80","true","false","true","true","false","1001","8","19","323","222","323","29","2","2","6","2"
"689","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","60","true","false","true","true","true","1001","15","73","343","974","1130","18","13","13","2","4"
"660","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","100","true","false","true","true","false","1001","7","17","345","230","345","17","6","6","1","6"
"690","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","70","true","false","true","true","true","1001","14","104","318","950","1130","10","13","13","1","3"
"691","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","80","true","false","true","true","true","1001","8","90","335","1004","1182","31","8","8","0","3"
"692","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","90","true","false","true","true","true","1001","22","62","297","929","1067","18","15","15","7","5"
"693","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","100","true","false","true","true","true","1001","22","68","326","1026","1158","7","13","13","9","1"
"672","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","7","16","336","265","336","7","6","6","1","6"
"673","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","10","18","292","234","292","4","4","4","6","4"
"674","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","20","true","false","true","true","false","1001","7","22","334","227","334","14","4","4","3","4"
"705","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","true","1001","23","83","312","935","1096","12","15","15","8","3"
"706","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","true","1001","9","90","327","946","1130","48","7","7","2","1"
"675","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","30","true","false","true","true","false","1001","13","19","303","209","303","2","8","8","5","8"
"707","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","20","true","false","true","true","true","1001","14","95","346","1037","1220","21","8","8","6","2"
"708","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","30","true","false","true","true","true","1001","18","85","302","988","1142","14","11","11","7","4"
"709","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","40","true","false","true","true","true","1001","17","87","287","921","1091","24","11","11","6","1"
"676","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","40","true","false","true","true","false","1001","3","13","336","229","336","49","2","2","1","2"
"710","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","50","true","false","true","true","true","1001","11","46","310","1064","1169","15","9","9","2","0"
"677","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","50","true","false","true","true","false","1001","11","16","320","239","320","7","6","6","5","6"
"678","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","60","true","false","true","true","false","1001","8","13","329","240","329","7","5","5","3","5"
"679","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","70","true","false","true","true","false","1001","12","23","326","228","326","7","3","3","9","3"
"680","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","80","true","false","true","true","false","1001","1","10","336","249","336","44","0","0","1","0"
"711","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","60","true","false","true","true","true","1001","16","82","294","951","1098","19","14","14","2","5"
"682","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","100","true","false","true","true","false","1001","14","19","296","217","296","7","6","6","8","6"
"712","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","70","true","false","true","true","true","1001","16","79","288","984","1161","41","12","12","4","2"
"681","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","90","true","false","true","true","false","1001","8","26","310","229","310","15","4","4","4","4"
"713","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","80","true","false","true","true","true","1001","15","67","306","973","1122","26","11","11","4","2"
"714","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","90","true","false","true","true","true","1001","17","120","350","959","1164","4","13","13","4","2"
"715","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","100","true","false","true","true","true","1001","20","87","284","955","1100","5","8","8","12","1"
"694","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","9","12","310","236","310","11","4","4","5","4"
"695","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","7","19","349","246","349","31","4","4","3","4"
"696","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","20","true","false","true","true","false","1001","5","22","341","252","341","10","4","4","1","4"
"727","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","true","1001","26","90","306","917","1090","3","17","17","9","3"
"697","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","30","true","false","true","true","false","1001","9","24","351","251","351","7","3","3","6","3"
"728","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","true","1001","17","73","302","1025","1157","4","13","13","4","2"
"729","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","20","true","false","true","true","true","1001","12","80","347","1069","1208","14","12","12","0","3"
"698","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","40","true","false","true","true","false","1001","7","19","337","258","337","25","6","6","1","6"
"699","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","50","true","false","true","true","false","1001","17","24","308","218","308","11","6","6","11","6"
"730","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","30","true","false","true","true","true","1001","23","64","329","988","1126","15","15","15","8","6"
"700","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","60","true","false","true","true","false","1001","5","23","324","238","324","8","3","3","2","3"
"731","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","40","true","false","true","true","true","1001","7","97","348","1091","1281","40","5","5","2","3"
"701","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","70","true","false","true","true","false","1001","12","16","321","226","321","9","6","6","6","6"
"732","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","50","true","false","true","true","true","1001","14","76","292","953","1115","26","12","12","2","2"
"733","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","60","true","false","true","true","true","1001","16","84","301","979","1137","13","11","11","5","1"
"703","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","90","true","false","true","true","false","1001","15","18","310","235","310","1","6","6","9","6"
"702","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","80","true","false","true","true","false","1001","5","10","300","234","300","19","2","2","3","2"
"704","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","100","true","false","true","true","false","1001","9","18","325","232","325","6","4","4","5","4"
"735","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","80","true","false","true","true","true","1001","25","109","293","838","1028","8","13","13","12","1"
"734","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","70","true","false","true","true","true","1001","4","67","328","935","1115","64","3","3","1","0"
"736","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","90","true","false","true","true","true","1001","24","57","319","989","1104","1","17","17","7","4"
