"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"nonRandomWindows"
"02/08/2020 20:55:15:585 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","increaseChance","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-orgWindows?","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"287","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","15","172","329","1878","2137","18","14","14","1","2"
"283","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","40","906","243","11822","12797","9","31","31","9","0"
"288","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","31","239","274","3269","3567","10","20","20","11","1"
"290","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","43","536","259","5962","6582","11","35","35","8","0"
"284","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","28","1291","290","13917","15295","21","25","25","3","1"
"289","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","28","484","266","4911","5495","38","25","25","3","1"
"286","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","27","2033","241","16388","18503","29","22","22","5","1"
"291","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","42","720","272","7367","8175","13","35","35","7","0"
"285","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","32","1046","254","15508","16624","13","26","26","6","0"
"292","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","31","871","297","9514","10456","2","27","27","4","0"
"293","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","55","742","216","9651","10463","2","44","44","11","0"
"295","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","41","991","256","13422","14488","9","37","37","4","2"
"298","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","16","167","342","1908","2167","32","14","14","2","2"
"299","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","27","344","284","3296","3738","35","20","20","7","3"
"297","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","45","1369","242","15795","17240","3","37","37","8","0"
"294","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","37","1105","250","11878","13057","8","32","32","5","2"
"300","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","22","489","260","4928","5490","15","20","20","2","2"
"301","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","42","446","246","6084","6600","7","33","33","9","2"
"296","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","35","1222","259","14874","16238","77","30","30","5","2"
"302","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","36","679","263","7707","8455","6","30","30","6","1"
"303","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","49","765","230","8303","9139","2","37","37","12","1"
"305","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","43","1085","236","11479","12632","3","35","35","8","0"
"304","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","44","914","263","10201","11206","8","39","39","5","1"
"306","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","36","1371","264","13429","14906","37","30","30","6","1"
"307","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","29","1622","297","15460","17294","149","26","26","3","0"
"308","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","20","1878","327","17487","19481","39","19","19","1","0"
"309","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","27","163","280","1731","1951","2","22","22","5","3"
"310","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","19","286","335","3563","3978","78","18","18","1","2"
"311","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","42","407","258","4583","5074","6","28","28","14","1"
"312","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","23","654","238","6383","7116","16","22","22","1","0"
"313","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","46","768","249","7085","7954","10","39","39","7","2"
"314","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","24","981","307","9620","10787","117","22","22","2","1"
"320","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","27","158","303","1840","2084","13","19","19","8","2"
"315","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","15","1199","339","11693","13054","95","14","14","1","0"
"322","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","35","322","252","4780","5164","6","29","29","6","1"
"316","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","30","1025","274","12361","13547","99","26","26","4","0"
"317","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","37","873","255","13825","14779","14","31","31","6","0"
"319","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","51","1276","234","15114","16459","7","37","37","14","0"
"321","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","21","344","322","3504","3960","58","17","17","4","2"
"318","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","32","1432","289","15366","16909","41","28","28","4","0"
"323","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","30","611","286","6480","7165","3","28","28","2","1"
"324","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","31","605","262","7917","8595","24","24","24","7","1"
"326","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","32","682","250","10942","11686","11","27","27","5","0"
"325","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","15","1318","306","9622","11205","184","15","15","0","0"
"331","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","31","180","299","1741","2004","2","22","22","9","4"
"329","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","57","974","237","13935","15012","18","49","49","8","0"
"327","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","36","1181","265","11965","13230","17","30","30","6","1"
"328","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","40","1191","286","13210","14529","51","37","37","3","0"
"332","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","34","254","263","3189","3531","19","28","28","6","1"
"333","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","41","388","280","4485","4943","3","27","27","14","1"
"330","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","26","1745","292","17108","18926","9","22","22","4","2"
"334","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","41","548","262","5965","6611","17","32","32","9","2"
"335","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","43","688","229","7327","8078","3","28","28","15","0"
"336","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","30","1183","288","9174","10447","7","26","26","4","0"
"337","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","41","1107","255","10246","11446","10","35","35","6","0"
"339","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","31","1436","249","13679","15204","21","27","27","4","0"
"338","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","45","846","238","11745","12676","20","41","41","4","1"
"342","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","34","115","252","1767","1946","5","15","15","19","1"
"341","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","51","1308","226","15029","16422","10","42","42","9","2"
"340","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","51","1154","226","13716","14948","9","37","37","14","0"
"344","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","36","307","263","4758","5118","2","24","24","12","2"
"343","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","36","281","250","3190","3542","16","30","30","6","1"
"345","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","42","561","255","5984","6626","9","36","36","6","0"
"346","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","43","766","273","7195","8051","17","34","34","9","1"
"347","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","31","950","287","9316","10349","9","28","28","3","1"
"348","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","49","946","284","9926","10976","4","42","42","7","0"
"349","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","42","1046","261","11675","12792","8","31","31","11","0"
"352","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","51","1216","230","15411","16732","30","44","44","7","0"
"351","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","41","1146","237","14769","16002","24","33","33","8","0"
"350","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","31","1273","281","14070","15445","41","27","27","4","0"
"354","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","40","242","250","3147","3458","8","26","26","14","1"
"353","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","25","160","307","1842","2074","8","17","17","8","1"
"355","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","42","344","249","4593","5026","22","32","32","10","1"
"356","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","36","588","245","6103","6769","4","29","29","7","1"
"357","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","48","613","270","7176","7875","14","40","40","8","0"
"359","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","37","1093","252","10194","11368","3","28","28","9","0"
"358","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","36","855","265","8961","9896","6","29","29","7","1"
"360","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","32","940","254","12517","13532","15","28","28","4","0"
"362","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","29","1561","296","15224","16879","19","24","24","5","0"
"361","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","36","1360","287","13750","15228","49","27","27","9","0"
"364","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","26","194","286","1823","2093","13","14","14","12","5"
"363","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","42","1460","264","15552","17102","2","37","37","5","0"
"365","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","23","298","310","3483","3846","6","18","18","5","2"
"366","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","38","350","270","4790","5221","11","30","30","8","0"
"367","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","33","540","257","6340","6974","19","30","30","3","0"
"369","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","22","880","277","9813","10784","40","20","20","2","0"
"368","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","35","769","293","7608","8456","6","29","29","6","1"
"370","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","41","886","257","10201","11166","6","34","34","7","0"
"375","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","29","143","317","1752","1988","17","22","22","7","3"
"371","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","40","983","237","12129","13195","17","31","31","9","0"
"372","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","42","1196","245","13238","14516","5","34","34","8","0"
"376","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","19","232","312","3569","3876","20","15","15","4","0"
"373","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","31","1563","283","15221","16889","29","31","31","0","0"
"377","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","29","437","298","4898","5410","19","21","21","8","1"
"374","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","31","1401","242","17028","18621","120","28","28","3","1"
"380","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","47","1011","235","8535","9647","21","45","45","2","2"
"379","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","39","600","262","7566","8249","18","30","30","9","1"
"378","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","22","652","307","6426","7169","17","21","21","1","0"
"381","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","43","1033","251","9969","11080","5","35","35","8","1"
"382","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","48","1133","229","10880","12102","7","40","40","8","0"
"383","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","38","1224","290","13261","14582","9","32","32","6","0"
"387","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","27","296","274","3292","3654","2","21","21","6","2"
"386","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","21","169","273","1829","2085","22","20","20","1","1"
"384","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","48","975","253","14172","15227","11","41","41","7","1"
"385","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","42","1519","284","16070","17686","15","36","36","6","0"
"388","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","31","432","269","4850","5351","9","18","18","13","0"
"389","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","44","496","228","5805","6384","8","36","36","8","1"
"390","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","39","782","269","7671","8553","5","34","34","5","2"
"391","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","31","1018","256","9019","10157","47","29","29","2","2"
"392","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","29","891","279","10976","11938","7","22","22","7","0"
"393","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","48","920","243","11312","12372","75","39","39","9","1"
"397","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","23","181","297","1872","2115","4","17","17","6","0"
"394","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","31","1666","251","13464","15231","19","27","27","4","0"
"398","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","29","224","291","3433","3730","19","20","20","9","1"
"395","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","33","1188","282","15720","17004","33","30","30","3","1"
"399","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","36","392","260","4657","5112","3","29","29","7","2"
"400","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","27","578","306","6539","7200","12","25","25","2","1"
"396","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","43","1231","234","15980","17305","30","32","32","11","0"
"401","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","27","651","287","8095","8821","22","24","24","3","1"
"402","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","24","891","267","9637","10615","9","23","23","1","0"
"403","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","45","896","275","10153","11127","16","29","29","16","0"
"408","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","13","163","323","1857","2115","39","11","11","2","1"
"404","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","39","1205","280","11830","13133","16","34","34","5","1"
"409","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","36","275","252","3222","3553","4","23","23","13","2"
"407","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","31","2097","304","16509","18713","31","28","28","3","0"
"405","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","36","1376","253","13402","14873","30","31","31","5","0"
"410","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","34","465","290","4812","5353","18","25","25","9","3"
"406","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","13","1827","270","16235","18235","116","13","13","0","0"
"411","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","28","621","243","6264","6960","12","27","27","1","0"
"413","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","30","955","291","9349","10409","28","28","28","2","0"
"414","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","27","1155","275","10864","12108","31","26","26","1","1"
"412","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","27","831","275","7815","8721","7","25","25","2","2"
"415","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","30","1371","277","12266","13761","60","27","27","3","1"
"416","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","37","1314","265","13458","14870","35","32","32","5","1"
"417","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","29","1565","280","15488","17170","38","29","29","0","0"
"418","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","40","1116","242","16690","17949","77","37","37","3","0"
"419","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","19","169","314","1801","2088","56","17","17","2","2"
"420","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","25","354","316","3428","3892","35","23","23","2","1"
"421","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","37","417","283","4759","5310","53","33","33","4","6"
"422","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","29","667","278","6347","7094","3","25","25","4","0"
"423","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","38","696","275","7414","8195","8","25","25","13","0"
"425","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","45","852","239","10114","11031","5","31","31","14","2"
"426","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","25","1148","306","12959","14207","27","25","25","0","0"
"424","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","36","685","275","9308","10086","23","28","28","8","0"
"430","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","22","153","284","1877","2092","8","18","18","4","2"
"428","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","39","1366","240","14612","16132","92","31","31","8","0"
"427","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","28","1410","283","13992","15499","29","27","27","1","0"
"431","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","22","352","266","3432","3865","16","17","17","5","2"
"432","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","36","444","260","4684","5212","19","29","29","7","1"
"429","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","39","1909","275","15878","17885","17","29","29","10","0"
"433","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","35","645","273","6250","6981","9","28","28","7","0"
"434","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","19","701","301","8423","9218","48","18","18","1","2"
"435","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","41","772","254","8919","9773","19","31","31","10","1"
"436","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","39","759","287","10588","11476","60","34","34","5","0"
"438","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","33","1143","275","14064","15286","13","31","31","2","1"
"437","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","33","1085","304","12410","13595","35","28","28","5","0"
"441","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","26","164","314","1892","2130","20","17","17","9","1"
