"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"AspirationOn4"
"02/02/2020 16:31:55:421 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"125","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","36","0.6","1","0","true","true","true","true","1001","53","223","266","0","266","2","41","41","12","41"
"120","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","48","0.3","1","0","true","true","true","true","1001","80","1382","250","55","1520","14","69","69","11","17"
"126","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","36","0.6","1","0","true","true","true","true","1001","75","755","232","20","859","18","66","66","9","26"
"127","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","36","0.6","1","0","true","true","true","true","1001","56","1180","258","42","1304","31","51","51","5","10"
"128","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","36","0.6","1","0","true","true","true","true","1001","74","1361","245","47","1480","7","65","65","9","10"
"136","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","24","1","1","0","true","true","true","true","1001","83","1159","239","102","1333","5","67","67","16","9"
"133","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","1","1","0","true","true","true","true","1001","78","171","231","7","231","5","48","48","30","48"
"134","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","1","1","0","true","true","true","true","1001","84","663","257","76","826","17","70","70","14","28"
"135","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","24","1","1","0","true","true","true","true","1001","77","950","257","140","1169","13","66","66","11","23"
"129","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.6","1","0","true","true","true","true","1001","38","250","312","10","312","19","33","33","5","33"
"131","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","48","0.6","1","0","true","true","true","true","1001","95","884","247","80","1040","4","72","72","23","19"
"132","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","48","0.6","1","0","true","true","true","true","1001","70","1465","246","38","1573","7","63","63","7","15"
"130","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.6","1","0","true","true","true","true","1001","91","709","227","22","807","1","75","75","16","25"
"138","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","36","1","1","0","true","true","true","true","1001","95","601","218","88","772","10","73","73","22","22"
"137","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","36","1","1","0","true","true","true","true","1001","31","258","311","6","311","20","27","27","4","27"
"139","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","36","1","1","0","true","true","true","true","1001","77","1034","247","80","1207","28","65","65","12","12"
"140","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","36","1","1","0","true","true","true","true","1001","86","1173","228","101","1367","18","75","75","11","14"
"141","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","1","1","0","true","true","true","true","1001","33","225","281","15","281","12","29","29","4","29"
"145","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0","0.01","true","true","true","true","1001","4","0","317","20","317","52","0","0","4","0"
"146","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.3","0","0.01","true","true","true","true","1001","65","455","281","182","964","8","53","53","12","0"
"142","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","1","1","0","true","true","true","true","1001","86","642","246","72","798","11","73","73","13","27"
"147","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","24","0.3","0","0.01","true","true","true","true","1001","70","657","246","262","1198","2","48","48","22","0"
"143","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","48","1","1","0","true","true","true","true","1001","91","863","185","74","1016","7","72","72","19","14"
"148","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","24","0.3","0","0.01","true","true","true","true","1001","74","823","239","296","1415","11","59","59","15","0"
"144","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","48","1","1","0","true","true","true","true","1001","65","1413","270","111","1616","29","63","63","2","11"
"149","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","36","0.3","0","0.01","true","true","true","true","1001","4","0","330","21","330","67","0","0","4","0"
"151","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","36","0.3","0","0.01","true","true","true","true","1001","72","741","239","169","1205","10","58","58","14","0"
"150","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","36","0.3","0","0.01","true","true","true","true","1001","67","396","272","193","889","4","48","48","19","0"
"152","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","36","0.3","0","0.01","true","true","true","true","1001","78","743","203","283","1280","9","56","56","22","0"
"158","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.6","0","0.01","true","true","true","true","1001","56","489","271","171","966","11","44","44","12","0"
"157","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.6","0","0.01","true","true","true","true","1001","9","0","327","30","327","30","0","0","9","0"
"160","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","24","0.6","0","0.01","true","true","true","true","1001","80","815","227","348","1447","5","60","60","20","0"
"153","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.3","0","0.01","true","true","true","true","1001","9","0","351","23","351","75","0","0","9","0"
"159","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","24","0.6","0","0.01","true","true","true","true","1001","57","789","267","223","1347","34","54","54","3","0"
"154","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.3","0","0.01","true","true","true","true","1001","58","459","260","180","963","29","52","52","6","0"
