"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"numOpts"
"06/07/2020 23:50:03:726 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","memory","disasterUti","EWProbDecay","startingFund","openOpt?","triggerNetwork?","randomRiskThresh?","officeRole?","randomOrgOpt?","randomBoost?","limitedFund?","enoughCap?","orgOptGen","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalOptOpen","totalInsufBoost","totalNoSolution","totalDisasterOpts","totalUtilizedDisasterOpts","totalUtilizedOpts","totalNeededOpts","sufficientCap","totalUtilized","totalAlreadyAdapted","totalOrgOpts","totalUtilizedOrgOpt","totalNonEligibleDisasterOpt"
"832","0.62","4","30","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","38","24456.94181010392","12606","3911","180","3","1108","1","21","21","17","0","756","2823","20","62"
"830","0.62","4","26","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","51","21692.235505827895","12606","3476","100","8","1167","3","21","21","30","0","998","2327","18","63"
"834","0.62","4","2","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","33","7934.67731106799","12606","1169","41","10","1071","8","11","11","22","0","268","98","3","74"
"837","0.62","4","8","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","40","11485.475702991962","12606","1788","44","5","1096","8","18","18","22","0","376","697","10","51"
"838","0.62","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","45","12342.429921543931","12606","1888","84","8","1091","7","21","21","24","0","486","800","14","100"
"836","0.62","4","6","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","35","10188.647763863972","12606","1577","59","4","1091","8","15","15","20","0","331","487","7","59"
"833","0.62","4","0","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","35","7415.419410875996","12606","1123","46","8","1123","9","9","9","26","0","237","0","0","105"
"839","0.62","4","12","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","41","13298.54627641594","12606","2093","79","5","1105","8","16","16","25","0","498","996","8","83"
"828","0.62","4","22","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","43","19307.027550983952","12606","3018","179","9","1108","5","20","20","23","0","771","1921","15","92"
"831","0.62","4","28","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","39","24246.862001471916","12606","3855","345","18","1132","1","25","25","14","0","722","2738","24","177"
"841","0.62","4","16","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","51","16039.06531623197","12606","2559","79","5","1125","9","24","24","27","0","732","1445","15","85"
"835","0.62","4","4","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","39","8820.835916416005","12606","1379","66","7","1102","8","15","15","24","0","329","278","7","105"
"840","0.62","4","14","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","50","15569.321027415972","12606","2467","149","5","1107","8","26","26","24","0","671","1370","18","109"
"842","0.62","4","18","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","47","17438.59422741993","12606","2774","181","5","1089","9","29","29","18","0","628","1690","20","116"
"843","0.62","4","20","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","37","20068.560744287937","12606","3120","111","5","1110","4","25","25","12","0","621","2020","21","61"
"844","0.62","4","22","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","49","20198.545854751956","12606","3253","86","14","1144","4","25","25","24","0","793","2121","21","47"
"847","0.62","4","28","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","46","24408.407892899984","12606","3835","240","6","1149","5","32","32","14","0","919","2705","27","51"
"845","0.62","4","24","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","45","20812.93198177589","12606","3263","106","5","1134","3","25","25","20","0","748","2147","22","102"
"846","0.62","4","26","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","47","21077.02085369193","12606","3457","209","11","1121","3","24","24","23","0","868","2355","21","54"
"849","0.62","4","0","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","44","7455.718628731997","12606","1102","34","9","1102","14","14","14","30","0","328","0","0","98"
"848","0.62","4","30","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","52","25321.005433971848","12606","3969","153","12","1045","8","31","31","21","0","1132","2940","23","83"
"850","0.62","4","2","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","47","8281.021789415996","12606","1235","59","4","1141","16","18","18","29","0","402","94","2","132"
"855","0.62","4","12","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","61","13487.16752654795","12606","2104","75","3","1095","11","29","29","32","0","665","1011","18","100"
"851","0.62","4","4","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","46","8715.18318533199","12606","1370","56","12","1094","15","22","22","24","0","427","278","7","129"
"854","0.62","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","42","12871.065929931941","12606","2013","76","8","1133","6","21","21","21","0","389","889","15","77"
"852","0.62","4","6","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","38","10417.318778491988","12606","1618","73","7","1120","10","18","18","20","0","312","504","8","94"
"853","0.62","4","8","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","41","11393.974423263966","12606","1751","79","6","1086","5","17","17","24","0","407","669","12","110"
"859","0.62","4","20","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","43","17886.186809851977","12606","2878","59","4","1123","3","23","23","20","0","713","1764","20","58"
"860","0.62","4","22","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","49","20131.521599023923","12606","3137","115","7","1058","9","34","34","15","0","761","2088","25","80"
"862","0.62","4","26","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","43","21858.37353055991","12606","3547","153","11","1089","6","28","28","15","0","739","2473","22","77"
"858","0.62","4","18","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","53","18258.887861491894","12606","2849","117","4","1090","9","31","31","22","0","792","1766","22","89"
"857","0.62","4","16","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","43","15674.741434479944","12606","2561","121","7","1127","5","22","22","21","0","600","1445","18","88"
"864","0.62","4","30","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","39","24591.51118015192","12606","3933","207","8","1086","8","22","22","17","0","776","2858","14","133"
"861","0.62","4","24","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","50","21684.887444679927","12606","3449","123","8","1095","7","29","29","21","0","788","2369","22","76"
"863","0.62","4","28","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","45","23924.157027199813","12606","3770","168","6","1127","10","30","30","15","0","921","2655","21","97"
"866","0.62","4","2","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","38","7618.778141596001","12606","1178","34","3","1079","13","16","16","22","0","239","100","3","109"
"856","0.62","4","14","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","34","15507.99100507594","12606","2430","201","10","1112","4","15","15","19","0","491","1323","11","163"
"865","0.62","4","0","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","30","7254.252146380002","12606","1106","58","15","1106","8","8","8","22","0","251","0","0","136"
"868","0.62","4","6","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","49","10196.177896479976","12606","1572","46","3","1093","11","22","22","27","0","430","479","11","73"
"867","0.62","4","4","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","41","8748.767034499993","12606","1374","35","5","1077","9","13","13","28","0","321","298","4","75"
"872","0.62","4","14","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","50","16037.162030555945","12606","2428","121","5","1108","5","32","32","18","0","707","1336","27","117"
"869","0.62","4","8","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","34","10893.235737023973","12606","1695","91","35","1031","2","13","13","21","0","277","667","11","153"
"873","0.62","4","16","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","43","16635.7589903519","12606","2652","106","7","1120","3","16","16","27","0","625","1542","13","94"
"870","0.62","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","47","12595.695921011968","12606","1948","88","6","1083","10","25","25","22","0","474","873","16","121"
"871","0.62","4","12","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","48","13907.235936923915","12606","2242","103","6","1168","11","27","27","21","0","560","1077","16","73"
"874","0.62","4","18","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","39","15852.083466431945","12606","2560","119","7","1117","5","21","21","18","0","441","1450","16","99"
"875","0.62","4","20","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","41","19410.626716767918","12606","3033","190","12","1103","6","25","25","16","0","747","1937","19","90"
"876","0.62","4","22","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","33","18658.675829547916","12606","3019","174","5","1091","3","20","20","13","0","563","1937","17","106"
"878","0.62","4","26","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","47","21302.443200499907","12606","3488","188","10","1010","3","21","21","26","0","728","2494","18","113"
"877","0.62","4","24","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","52","21054.094507751946","12606","3378","121","6","1171","7","29","29","23","0","911","2227","22","94"
"879","0.62","4","28","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","51","23762.94065886801","12606","3823","91","6","1115","5","25","25","26","0","1103","2723","21","51"
"883","0.62","4","4","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","47","8997.159044320002","12606","1371","49","7","1068","5","9","9","38","0","449","305","4","119"
"884","0.62","4","6","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","40","10416.677237447971","12606","1603","63","2","1107","10","22","22","18","0","488","499","12","98"
"887","0.62","4","12","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","43","13659.889669691927","12606","2179","80","6","1091","7","19","19","24","0","541","1091","12","73"
"880","0.62","4","30","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","46","24946.05231109583","12606","3998","248","5","1072","5","30","30","16","0","968","2939","25","117"
"890","0.62","4","18","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","43","18072.547419455906","12606","2800","187","13","1104","8","25","25","18","0","617","1710","17","112"
"882","0.62","4","2","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","40","7573.579071040004","12606","1197","45","15","1078","15","19","19","21","0","317","119","4","103"
"886","0.62","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","40","13136.134963567947","12606","2027","87","5","1152","6","21","21","19","0","468","881","15","100"
"888","0.62","4","14","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","35","15381.816575731953","12606","2405","124","88","1086","7","24","24","11","0","411","1324","17","75"
"889","0.62","4","16","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","43","16111.50679679995","12606","2574","116","8","1111","5","22","22","21","0","616","1475","17","72"
"881","0.62","4","0","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","24","7094.666070352005","12606","1041","56","26","1041","6","6","6","18","0","232","0","0","122"
"885","0.62","4","8","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","51","11302.234436627978","12606","1764","63","0","1079","13","24","24","27","0","481","689","11","68"
"897","0.62","4","0","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","31","7584.610113460011","12606","1134","32","9","1134","10","10","10","21","0","254","0","0","110"
"891","0.62","4","20","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","38","19085.47895330797","12606","3056","215","13","1163","8","20","20","18","0","614","1899","12","147"
"894","0.62","4","26","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","53","21030.3968106279","12606","3549","140","15","1058","12","32","32","21","0","902","2511","21","89"
"895","0.62","4","28","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","35","24320.152807351908","12606","3832","244","13","1084","3","23","23","12","0","761","2764","20","94"
"893","0.62","4","24","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","35","21351.458563219916","12606","3397","232","26","1110","7","27","27","8","0","579","2296","20","126"
"899","0.62","4","4","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","35","9058.295949123994","12606","1392","69","35","1114","5","13","13","22","0","296","279","8","126"
"896","0.62","4","30","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","46","23515.275883527836","12606","3724","225","10","1036","5","28","28","18","0","876","2710","23","102"
"892","0.62","4","22","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","53","20423.647874783874","12606","3284","92","7","1099","7","27","27","26","0","1107","2201","20","54"
"898","0.62","4","2","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","43","8044.031924908016","12606","1212","46","2","1113","11","14","14","29","0","371","101","3","86"
"900","0.62","4","6","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","31","10344.085738779966","12606","1630","79","7","1145","5","14","14","17","0","263","488","9","100"
"901","0.62","4","8","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","40","11396.898627635961","12606","1806","65","3","1134","3","17","17","23","0","398","675","14","93"
"903","0.62","4","12","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","42","13639.88787522795","12606","2129","111","13","1105","10","26","26","16","0","536","1030","16","89"
"902","0.62","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","48","13249.081121059959","12606","2051","113","13","1152","3","18","18","30","0","551","905","15","170"
"904","0.62","4","14","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","42","16027.540622983912","12606","2491","121","20","1134","6","23","23","19","0","652","1363","17","112"
"905","0.62","4","16","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","46","17473.056763715904","12606","2760","106","6","1115","7","27","27","19","0","665","1659","20","90"
"906","0.62","4","18","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","41","16804.036209223945","12606","2598","53","32","1088","5","30","30","11","0","539","1520","25","29"
"913","0.62","4","0","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","35","7376.82353164","12606","1122","34","4","1122","9","9","9","26","0","262","0","0","98"
"912","0.62","4","30","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","47","24406.32809920796","12606","3938","244","3","1069","7","31","31","16","0","997","2888","24","77"
"916","0.62","4","6","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","46","10378.193292675975","12606","1573","31","5","1083","5","12","12","34","0","422","493","7","72"
"910","0.62","4","26","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","48","22511.85071748395","12606","3502","118","5","1124","6","32","32","16","0","882","2402","26","51"
"915","0.62","4","4","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","47","9507.52050275199","12606","1462","50","4","1159","9","18","18","29","0","452","306","9","107"
"909","0.62","4","24","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","37","19891.322405451956","12606","3239","168","8","1056","5","20","20","17","0","596","2201","15","63"
"907","0.62","4","20","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","44","19176.19512947586","12606","3038","223","7","1079","4","28","28","16","0","740","1966","24","142"
"918","0.62","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","42","12731.54132869594","12606","1977","84","6","1108","6","20","20","22","0","410","873","14","105"
"908","0.62","4","22","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","42","20318.28629747602","12606","3198","136","39","1122","4","24","24","18","0","658","2089","20","88"
"914","0.62","4","2","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","42","7886.692742163993","12606","1168","38","8","1071","13","16","16","26","0","263","98","3","78"
"911","0.62","4","28","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","43","22746.766042947907","12606","3680","221","4","1103","4","22","22","21","0","846","2597","18","103"
"917","0.62","4","8","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","47","11341.999736359969","12606","1786","81","8","1079","10","22","22","25","0","434","711","12","100"
"921","0.62","4","16","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","46","16145.018478127917","12606","2544","151","6","1058","7","23","23","23","0","587","1494","16","108"
"923","0.62","4","20","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","46","19328.80716180792","12606","3016","124","4","1113","4","24","24","22","0","660","1908","20","80"
"922","0.62","4","18","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","37","17484.42791296795","12606","2753","140","6","1061","6","25","25","12","0","501","1702","19","104"
"924","0.62","4","22","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","56","19694.78319127997","12606","3112","162","8","1127","11","34","34","22","0","869","1992","23","125"
"919","0.62","4","12","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","59","14148.045101043903","12606","2183","86","4","1092","11","24","24","35","0","758","1101","13","92"
"920","0.62","4","14","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","44","14745.950337283917","12606","2363","153","7","1072","6","21","21","23","0","527","1297","15","101"
"926","0.62","4","26","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","46","21406.488291847912","12606","3485","235","5","1069","9","32","32","14","0","863","2426","23","91"
"927","0.62","4","28","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","47","23132.278858719998","12606","3670","165","15","1103","2","23","23","24","0","919","2578","21","61"
"929","0.62","4","0","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","39","6766.179079196005","12606","1016","30","3","1016","9","9","9","30","0","276","0","0","110"
"925","0.62","4","24","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","44","20819.741554919958","12606","3346","124","6","1090","5","17","17","27","0","673","2266","12","82"
"928","0.62","4","30","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","44","25858.23518531993","12606","3954","181","9","1052","5","26","26","18","0","871","2920","21","92"
"933","0.62","4","8","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","45","11158.600777399977","12606","1782","102","6","1117","8","25","25","20","0","471","669","17","146"
"931","0.62","4","4","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","44","9334.19210575599","12606","1415","55","6","1137","9","16","16","28","0","467","279","7","107"
"932","0.62","4","6","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","34","9997.836377139978","12606","1566","68","15","1108","8","12","12","22","0","247","463","4","101"
"930","0.62","4","2","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","46","8067.356914340005","12606","1203","26","16","1104","10","12","12","34","0","344","100","2","74"
"935","0.62","4","12","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","38","14275.174737443911","12606","2225","182","8","1094","4","20","20","18","0","530","1137","16","156"
"940","0.62","4","22","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","36","19594.359606923892","12606","3106","179","27","1084","5","25","25","11","0","544","2037","20","113"
"937","0.62","4","16","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","47","16358.19023677592","12606","2642","84","20","1131","7","25","25","22","0","635","1518","18","59"
"936","0.62","4","14","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","54","15078.730987911924","12606","2421","111","5","1141","5","17","17","37","0","616","1291","12","112"
"938","0.62","4","18","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","46","17792.8448361759","12606","2767","166","4","1154","5","25","25","21","0","690","1619","20","101"
"942","0.62","4","26","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","45","22529.339303387922","12606","3675","205","9","1106","4","29","29","16","0","838","2583","25","95"
"944","0.62","4","30","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","55","24352.99469554792","12606","3917","148","10","1118","8","31","31","24","0","1128","2811","23","49"
"934","0.62","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","44","12536.895679215944","12606","1983","31","3","1131","9","26","26","18","0","505","858","17","57"
"941","0.62","4","24","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","49","20258.543891575886","12606","3347","206","6","1061","9","28","28","21","0","816","2302","19","109"
"945","0.62","4","0","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","31","7363.003066344003","12606","1135","39","10","1135","8","8","8","23","0","159","0","0","138"
"943","0.62","4","28","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","51","23256.0301735599","12606","3804","166","8","1114","9","40","40","11","0","881","2709","31","81"
"939","0.62","4","20","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","43","19307.827295943895","12606","3007","146","7","1130","5","24","24","19","0","699","1886","19","119"
"946","0.62","4","2","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","41","8105.6399896159965","12606","1237","41","2","1131","9","10","10","31","0","404","106","1","116"
"948","0.62","4","6","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","41","10864.119310555996","12606","1648","76","7","1112","8","20","20","21","0","393","541","12","113"
"952","0.62","4","14","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","47","14075.195588671975","12606","2281","109","3","1093","7","24","24","23","0","611","1195","17","86"
"950","0.62","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","36","12562.577515187939","12606","1969","139","9","1113","8","20","20","16","0","440","862","12","138"
"947","0.62","4","4","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","49","8831.241025443993","12606","1340","30","3","1045","9","17","17","32","0","459","299","8","50"
"949","0.62","4","8","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","49","11327.690408827955","12606","1769","60","6","1067","12","26","26","23","0","407","706","14","102"
"953","0.62","4","16","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","42","16041.707543919923","12606","2541","67","10","1054","2","20","20","22","0","522","1498","18","50"
"951","0.62","4","12","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","43","14113.302743863962","12606","2214","157","6","1154","7","19","19","24","0","515","1066","12","160"
"956","0.62","4","22","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","38","20024.40892263189","12606","3157","243","6","1095","11","25","25","13","0","649","2073","14","112"
"954","0.62","4","18","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","46","17034.20651048394","12606","2651","93","3","1096","4","19","19","27","0","640","1561","15","79"
"955","0.62","4","20","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","51","18979.93846192394","12606","3087","122","5","1121","6","29","29","22","0","765","1974","23","99"
