"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"decayAndWindow"
"06/08/2020 21:33:03:644 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","memory","disasterUti","EWProbDecay","startingFund","openOpt?","triggerNetwork?","officeRole?","randomRiskThresh?","randomOrgOpt?","limitedFund?","randomBoost?","orgOptGen","enoughCap?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalOptOpen","totalLackMotivation","totalInsufBoost","totalNoSolution","totalAlreadyAdapted","totalNonEligibleDisasterOpt","totalDisasterOpts","totalUtilizedDisasterOpts","totalUtilizedOpts","totalNeededOpts","sufficientCap","totalUtilized","totalOrgOpts","totalUtilizedOrgOpt"
"462","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","51","17138.127249247915","12606","2785","1754","221","11","630","138","823","2","31","31","20","0","1970","29"
"460","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","59","17180.722305923933","12606","2768","1680","112","5","872","58","810","4","41","41","18","0","1970","37"
"464","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","58","17161.23454801991","12606","2773","1675","185","18","791","69","813","7","35","35","23","0","1970","28"
"461","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","44","17047.058429215896","12606","2721","1975","83","7","590","35","762","3","31","31","13","0","1970","28"
"465","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","59","17241.884004727937","12606","2774","1681","144","6","848","71","811","8","24","24","35","0","1970","16"
"463","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","84","17447.09797745586","12606","2790","1099","434","25","1077","91","830","12","64","64","20","0","1970","52"
"466","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","58","17433.37531586401","12606","2804","1729","166","5","791","80","840","10","33","33","25","0","1970","23"
"467","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","44","17083.89944435189","12606","2748","1763","203","19","666","71","785","6","26","26","18","0","1970","20"
"470","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","44","17132.894356379893","12606","2744","1807","202","4","623","84","780","6","24","24","20","0","1970","18"
"469","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","61","17158.717150319924","12606","2734","1673","67","2","923","43","771","8","26","26","35","0","1970","18"
"471","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","51","17197.54558582387","12606","2783","1853","130","5","686","80","818","12","29","29","22","0","1970","17"
"468","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","47","17310.722342819958","12606","2789","1818","207","7","645","86","825","10","26","26","21","0","1970","16"
"472","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","53","17175.04774323993","12606","2764","1818","96","5","751","72","802","10","22","22","31","0","1970","13"
"473","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","58","17216.436453035927","12606","2777","1712","111","1","846","84","815","4","23","23","35","0","1970","19"
"477","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""diffused""","false","1000","57","16997.281271187934","12606","2743","1449","326","8","810","108","775","5","42","42","15","0","1970","37"
"475","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""diffused""","false","1000","73","17128.6134351839","12606","2752","1441","175","6","996","79","788","4","55","55","18","0","1970","51"
"474","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""diffused""","false","1000","107","17585.784356107903","12606","2810","1182","341","8","1117","71","847","4","91","91","16","0","1970","87"
"478","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","52","17069.541748515916","12606","2731","1576","254","17","771","74","771","4","39","39","13","0","1970","35"
"476","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""diffused""","false","1000","48","16942.57846805192","12606","2718","1719","243","12","644","61","756","3","39","39","9","0","1970","36"
"479","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","56","17280.761009859914","12606","2775","1510","249","9","841","127","811","5","39","39","17","0","1970","34"
"481","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","47","17016.827769759915","12606","2730","1846","144","21","612","72","770","7","35","35","12","0","1970","28"
"480","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","62","17509.815438603935","12606","2803","1495","260","4","879","127","840","6","38","38","24","0","1970","32"
"482","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","52","17180.15275418793","12606","2745","1844","130","5","670","68","782","7","28","28","24","0","1970","21"
"483","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","48","17066.444621747934","12606","2718","1801","138","10","666","78","754","5","25","25","23","0","1970","20"
"484","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","54","17120.316881707935","12606","2747","1776","109","8","748","70","787","7","36","36","18","0","1970","29"
"485","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","101","17268.004205847974","12606","2754","1072","248","7","1278","88","787","4","61","61","40","0","1970","57"
"488","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","62","17402.42957229183","12606","2764","1562","177","11","871","107","806","7","36","36","26","0","1970","29"
"487","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","65","17326.347419819904","12606","2773","1552","191","7","913","69","811","10","41","41","24","0","1970","31"
"491","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","57","17086.434731027843","12606","2728","1515","244","5","814","116","763","12","34","34","23","0","1970","22"
"490","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","49","17328.55314091197","12606","2783","1584","262","3","777","133","823","4","24","24","25","0","1970","21"
"486","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","60","17446.96624318793","12606","2802","1572","199","19","901","79","838","8","32","32","28","0","1970","24"
"489","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","53","17121.257411187966","12606","2741","1813","160","4","659","78","776","6","27","27","26","0","1970","21"
"493","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","54","17170.648250787894","12606","2743","1773","146","9","694","92","780","7","29","29","25","0","1970","22"
"492","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","55","17305.716433267913","12606","2779","1816","107","3","771","59","823","8","23","23","32","0","1970","15"
"495","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","46","17324.33974476792","12606","2765","1875","148","7","594","116","802","9","25","25","21","0","1970","16"
"497","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""diffused""","false","1000","60","17127.692847935945","12606","2772","1532","245","16","822","116","813","4","41","41","19","0","1970","37"
"496","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""diffused""","false","1000","108","17152.745268611932","12606","2775","1063","324","15","1234","60","813","6","79","79","29","0","1970","73"
"498","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""diffused""","false","1000","62","17398.11278449588","12606","2796","1479","225","7","958","86","837","6","41","41","21","0","1970","35"
"494","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","55","17439.984801431932","12606","2794","1882","61","6","773","45","838","5","27","27","28","0","1970","22"
"499","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""diffused""","false","1000","64","17304.324474863923","12606","2784","1631","207","7","796","97","824","4","46","46","18","0","1970","42"
"503","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","51","17565.46166462793","12606","2782","1838","136","7","714","55","822","2","32","32","19","0","1970","30"
"500","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","56","17079.68606726391","12606","2751","1593","245","8","774","102","789","2","29","29","27","0","1970","27"
"504","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","58","16822.70419423992","12606","2732","1812","83","6","764","35","768","6","32","32","26","0","1970","26"
"501","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","51","17263.029343971928","12606","2749","1825","155","7","672","55","782","4","35","35","16","0","1970","31"
"502","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","54","17648.121518631928","12606","2811","1708","164","10","822","64","850","4","43","43","11","0","1970","39"
"506","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","49","17168.100265755904","12606","2737","1826","138","11","665","63","770","7","34","34","15","0","1970","27"
"505","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","56","17154.705904139926","12606","2771","1762","155","6","724","89","810","3","35","35","21","0","1970","32"
"508","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","56","16984.069876047906","12606","2731","1613","216","3","777","88","766","4","34","34","22","0","1970","30"
"507","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","95","16936.935051095938","12606","2732","1174","303","5","1111","73","770","6","66","66","29","0","1970","60"
"509","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","57","17583.542457163814","12606","2811","1589","209","2","897","80","849","11","34","34","23","0","1970","23"
"512","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","62","17280.21564906791","12606","2794","1705","90","3","903","61","833","9","32","32","30","0","1970","23"
"510","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","50","17381.986773587945","12606","2771","1688","214","7","717","116","803","9","29","29","21","0","1970","20"
"511","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","50","17075.665629427916","12606","2769","1685","250","4","683","120","803","5","27","27","23","0","1970","22"
"513","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","45","17400.194727731967","12606","2781","1855","159","18","623","100","817","8","26","26","19","0","1970","18"
"514","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","61","17403.88716607199","12606","2763","1654","130","2","862","84","797","6","31","31","30","0","1970","25"
"517","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","58","17432.802335499888","12606","2800","1734","60","3","932","46","835","13","25","25","33","0","1970","12"
"516","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","47","17107.117320667916","12606","2751","1918","95","4","631","81","790","5","22","22","25","0","1970","17"
"515","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","53","17039.78416941987","12606","2723","1650","173","1","783","87","758","6","29","29","24","0","1970","23"
"519","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""diffused""","false","1000","58","17488.58022764792","12606","2775","1657","205","8","806","55","809","4","44","44","14","0","1970","40"
"522","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","58","17171.12297169992","12606","2763","1668","157","5","824","71","803","2","38","38","20","0","1970","36"
"523","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","53","17277.79508609191","12606","2757","1652","238","23","710","96","792","9","38","38","15","0","1970","30"
"524","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","51","17472.520881543933","12606","2809","1726","255","4","656","131","844","4","37","37","14","0","1970","33"
"525","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","53","17451.891294811903","12606","2799","1824","137","5","704","90","836","4","39","39","14","0","1970","35"
"520","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""diffused""","false","1000","56","17132.402557703917","12606","2751","1563","297","12","734","101","791","7","44","44","12","0","1970","37"
"518","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""diffused""","false","1000","100","17244.253604027886","12606","2754","1140","340","7","1093","93","793","4","81","81","19","0","1970","77"
"521","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""diffused""","false","1000","62","17629.805364291915","12606","2803","1593","160","7","940","58","839","7","45","45","17","0","1970","38"
"528","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","43","17078.59337829593","12606","2742","1816","153","16","622","108","778","4","27","27","16","0","1970","23"
"526","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","49","17527.135224895905","12606","2792","1912","111","8","651","73","831","8","37","37","12","0","1970","29"
"527","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","53","17236.5267791119","12606","2763","1799","145","8","701","79","802","6","31","31","22","0","1970","25"
"535","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","63","16920.714888187944","12606","2706","1576","159","4","854","78","744","11","35","35","28","0","1970","24"
"529","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","90","17194.082539279923","12606","2771","1228","326","6","1044","95","811","9","72","72","18","0","1970","63"
"531","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","66","17237.992733959927","12606","2773","1589","126","8","922","89","808","10","39","39","27","0","1970","29"
"530","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","55","17052.758243007946","12606","2726","1663","196","3","754","76","768","11","34","34","21","0","1970","23"
"533","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","68","17591.235813231928","12606","2816","1502","179","0","1000","105","850","9","30","30","38","0","1970","21"
"532","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","58","17054.71549523595","12606","2763","1715","125","3","810","75","802","15","35","35","23","0","1970","20"
"538","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","54","17344.336505571824","12606","2780","1735","110","11","807","96","815","6","21","21","33","0","1970","15"
"534","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","57","17051.018578943942","12606","2761","1633","208","3","766","118","803","7","33","33","24","0","1970","27"
"536","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","52","17404.280861495892","12606","2785","1721","156","4","793","85","817","7","26","26","26","0","1970","19"
"542","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""diffused""","false","1000","67","17075.2342683879","12606","2729","1541","152","7","933","46","770","7","50","50","17","0","1970","44"
"537","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","61","17560.902909939865","12606","2814","1570","176","6","904","130","854","13","28","28","33","0","1970","15"
"541","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""diffused""","false","1000","65","17797.306619283918","12606","2839","1662","170","11","874","73","879","7","49","49","16","0","1970","42"
"543","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""diffused""","false","1000","60","17244.500917419908","12606","2754","1592","216","7","825","70","790","6","44","44","16","0","1970","38"
"544","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","49","17333.687289287907","12606","2781","1740","213","11","698","88","819","2","31","31","18","0","1970","29"
"539","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","43","17583.258930639837","12606","2790","1953","125","2","600","90","828","8","20","20","23","0","1970","12"
"540","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""diffused""","false","1000","95","17355.32711641991","12606","2768","1277","334","18","1021","39","804","4","79","79","16","0","1970","75"
"548","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","57","17215.160334655924","12606","2747","1652","183","5","763","110","784","3","34","34","23","0","1970","31"
"550","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","55","17268.247035699915","12606","2764","1802","91","6","786","50","797","3","29","29","26","0","1970","26"
"551","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","96","17564.497654087896","12606","2804","1089","350","49","1148","107","837","5","61","61","35","0","1970","56"
"546","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","54","17408.948554159917","12606","2785","1810","141","8","718","76","823","3","32","32","22","0","1970","29"
"545","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","60","17232.0971353919","12606","2773","1657","167","12","831","69","809","4","37","37","23","0","1970","33"
"547","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","56","17460.127209031936","12606","2804","1730","189","7","731","105","843","2","42","42","14","0","1970","40"
"549","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","53","17249.94557546793","12606","2747","1671","159","8","775","104","784","7","30","30","23","0","1970","23"
"554","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","58","17404.405256651906","12606","2786","1608","206","4","817","115","824","12","36","36","22","0","1970","24"
"552","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","62","16954.158973815975","12606","2736","1594","175","17","829","81","774","9","40","40","22","0","1970","31"
"557","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","51","17196.54132059588","12606","2754","1711","156","3","794","65","794","9","25","25","26","0","1970","16"
"556","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","53","17309.535145107926","12606","2762","1604","196","7","829","96","799","8","30","30","23","0","1970","22"
"553","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","63","17300.82700420395","12606","2776","1502","188","6","946","95","819","10","39","39","24","0","1970","29"
"555","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","57","17103.84082803987","12606","2723","1692","146","4","780","71","766","7","30","30","27","0","1970","23"
"561","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","48","17014.143171443935","12606","2735","1784","127","3","716","78","778","12","27","27","21","0","1970","15"
"563","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""diffused""","false","1000","58","17363.37079557993","12606","2768","1570","298","12","746","99","804","4","43","43","15","0","1970","40"
"558","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","68","16997.095153703955","12606","2721","1675","106","4","824","73","758","15","39","39","29","0","1970","24"
"564","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""diffused""","false","1000","62","17180.333906063905","12606","2780","1689","179","7","773","82","817","5","50","50","12","0","1970","45"
"559","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","58","17110.670154479936","12606","2734","1675","100","2","873","58","773","10","26","26","32","0","1970","16"
"565","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""diffused""","false","1000","58","17282.262139543913","12606","2752","1593","244","12","780","85","791","1","38","38","20","0","1970","37"
"560","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","56","17537.314928411965","12606","2795","1769","79","7","854","64","832","4","22","22","34","0","1970","18"
"562","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""diffused""","false","1000","103","17390.299559975916","12606","2764","1015","408","8","1181","78","802","2","74","74","29","0","1970","72"
"566","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","59","16903.466425587932","12606","2721","1678","145","7","799","54","760","7","38","38","21","0","1970","31"
"568","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","56","17312.66831811194","12606","2756","1612","203","13","785","110","794","5","33","33","23","0","1970","28"
"569","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","60","17226.49134091589","12606","2749","1743","158","2","739","66","782","7","41","41","19","0","1970","34"
"570","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","45","17188.270408615925","12606","2763","1820","168","9","631","107","805","1","28","28","17","0","1970","27"
"567","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","60","17368.197817327895","12606","2796","1571","200","7","909","78","834","4","31","31","29","0","1970","27"
"571","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","60","17747.257419307898","12606","2829","1772","111","6","846","67","871","1","27","27","33","0","1970","27"
"572","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","50","17393.40119503992","12606","2785","1909","56","22","732","47","818","6","19","19","31","0","1970","13"
"574","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","54","17202.23726478391","12606","2736","1637","240","12","710","101","776","8","36","36","18","0","1970","28"
"573","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","87","17031.994693331897","12606","2747","1063","454","21","1024","126","785","6","59","59","28","0","1970","53"
"575","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","56","17365.239596431893","12606","2775","1616","165","30","831","95","812","10","38","38","18","0","1970","28"
"577","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","62","17600.24784873992","12606","2790","1666","105","2","911","76","825","4","30","30","32","0","1970","26"
"580","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","56","17419.16398015189","12606","2804","1719","141","14","809","88","843","11","33","33","23","0","1970","22"
"578","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","56","17242.552354627936","12606","2775","1689","155","8","823","72","816","12","28","28","28","0","1970","16"
"579","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","47","17877.571034483928","12606","2858","1868","198","8","653","109","899","5","22","22","25","0","1970","17"
"576","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","54","17112.487760211938","12606","2745","1705","189","5","730","82","784","8","34","34","20","0","1970","26"
"581","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","42","17512.14478740785","12606","2807","1945","144","21","586","91","847","6","20","20","22","0","1970","14"
"582","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","49","17388.716657951838","12606","2780","1706","124","5","838","91","817","8","16","16","33","0","1970","9"
"584","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""diffused""","false","1000","92","17123.821856735904","12606","2751","1156","400","11","1035","78","791","5","71","71","21","0","1970","66"
"583","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","53","16988.25939746394","12606","2731","1744","99","9","771","84","767","9","24","24","29","0","1970","15"
"586","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""diffused""","false","1000","53","17472.173702707943","12606","2794","1645","285","13","704","112","832","2","35","35","18","0","1970","33"
