"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"increaseChance2"
"06/10/2020 21:29:52:106 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","increaseChance","memory","disasterUti","EWProbDecay","randomChance","startingFund","openOpt?","triggerNetwork?","officeRole?","randomRiskThresh?","randomOrgOpt?","limitedFund?","randomBoost?","enoughCap?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalOptOpen","totalLackMotivation","totalInsufBoost","totalNoSolution","totalAlreadyAdapted","totalNonEligibleDisasterOpt","totalDisasterOpts","totalUtilizedDisasterOpts","totalUtilizedOpts","totalNeededOpts","sufficientCap","totalUtilized","totalOrgOpts","totalUtilizedOrgOpt"
"443","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","54","10658.946737795992","0.05326220403217796","4089","1783","401","5","1778","96","783","4","26","26","28","0","3331","22"
"446","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","52","10658.953106407971","0.04689359202086596","7337","3693","341","13","3197","59","821","3","34","34","18","0","6566","31"
"444","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.975517271972","0.02448272800921103","5078","2516","287","10","2177","60","771","0","28","28","22","0","4336","28"
"445","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.937282355977","0.06271764400519375","6308","3408","280","18","2511","60","789","2","31","31","12","0","5562","29"
"447","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","54","10658.988499516","0.01150048403707693","8359","4028","239","18","4012","33","815","1","29","29","25","0","7589","28"
"448","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.995988835972","0.0040111640217039835","9391","4665","587","18","4033","57","805","1","31","31","18","0","8672","30"
"449","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","10658.955658675955","0.044341324042285635","10564","4671","1058","16","4687","96","827","1","36","36","15","0","9831","35"
"451","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10657.906749939955","1.0932500599914325","1874","936","110","7","710","88","792","1","23","23","17","0","1086","22"
"452","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","55","10658.952618291974","0.04738170801878461","2982","1319","203","6","1342","74","800","3","38","38","17","0","2193","35"
"450","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.944504855966","0.05549514402238387","11771","6082","798","23","4765","67","834","2","36","36","11","0","11019","35"
"453","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.967813139978","0.03218686003238158","3967","1842","239","11","1780","60","786","3","35","35","14","0","3196","32"
"454","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","58","10658.959731435982","0.040268564020355946","4983","2045","344","11","2477","69","782","2","37","37","21","0","4231","36"
"455","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.988385831959","0.011614168029661531","6285","3146","757","17","2200","134","844","3","31","31","11","0","5486","28"
"456","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","10658.969968639985","0.030031360003567986","7287","3536","328","14","3338","42","843","1","29","29","22","0","6488","28"
"457","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","59","10658.997039559963","0.002960440034043721","8375","3789","401","17","4098","37","828","3","33","33","26","0","7599","31"
"458","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","52","10658.99875320797","0.0012467920055092563","9557","4546","502","11","4409","54","786","4","35","35","17","0","8836","31"
"459","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","10658.977032911973","0.0229670880174071","10660","5891","1178","14","3422","130","850","1","25","25","13","0","9876","24"
"460","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.990703871994","0.009296128004259163","11564","5574","1085","24","4768","79","783","0","34","34","11","0","10854","34"
"461","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","54","10658.620094192005","0.3799058080104811","1794","785","57","7","864","63","778","3","18","18","36","0","1022","15"
"462","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","10658.954126315984","0.045873684013628235","2901","1080","272","7","1383","129","780","3","30","30","21","0","2134","27"
"463","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.973501631972","0.026498368030668296","4146","2084","345","11","1591","91","797","4","24","24","19","0","3369","20"
"464","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","56","10658.98308601996","0.016913980042460253","5202","2414","221","5","2480","49","825","1","33","33","23","0","4409","32"
"465","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","53","10658.958829019986","0.04117098001687447","6343","2991","274","12","2978","54","872","3","34","34","19","0","5524","31"
"467","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","10658.96730221997","0.03269778002792112","8475","4195","504","12","3676","51","794","2","37","37","14","0","7744","35"
"466","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.942005423989","0.057994576011866084","7193","3346","692","17","3000","107","877","1","31","31","17","0","6375","30"
"468","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.965904487974","0.034095512030283714","9397","4616","852","15","3777","103","805","1","34","34","13","0","8644","34"
"469","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.97141806796","0.028581932015526945","10550","5028","1026","16","4351","95","762","0","34","34","11","0","9854","34"
"471","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","10658.502964335989","0.49703566400932786","1912","866","216","7","669","127","791","7","27","27","14","0","1125","20"
"470","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","53","10658.964232063952","0.03576793600563466","11814","5817","558","20","5325","59","807","2","35","35","18","0","11090","33"
"472","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.963016955968","0.036983044024912815","2998","1250","307","12","1276","125","835","3","28","28","21","0","2176","25"
"474","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","61","10658.943937587972","0.05606241202450857","5221","2058","349","14","2669","90","837","1","41","41","20","0","4413","40"
"473","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.998044219978","0.0019557800142555593","4011","2193","261","9","1444","82","813","6","22","22","20","0","3214","16"
"475","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.98311962398","0.016880376004086983","6284","3514","129","13","2579","26","819","0","23","23","25","0","5499","23"
"476","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.990120339979","0.00987966000704299","7213","3613","387","9","3103","67","799","3","34","34","13","0","6453","31"
"477","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","39","10658.993370215969","0.006629784023597374","8425","4614","845","17","2833","92","836","4","24","24","15","0","7642","20"
"478","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.988545819953","0.01145418002641474","9344","4545","614","16","4072","64","836","0","33","33","17","0","8576","33"
"479","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.977039447976","0.022960552033689297","10400","5532","626","21","4136","53","808","1","32","32","15","0","9663","31"
"480","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.989423355997","0.010576644015161563","11699","6394","683","16","4520","54","763","1","32","32","15","0","11008","31"
"481","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","58","10658.851994991976","0.14800500803322247","1911","839","73","7","914","49","803","7","29","29","29","0","1111","22"
"482","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.936856003966","0.06314399601929743","2956","1397","152","4","1306","70","799","2","27","27","22","0","2167","25"
"483","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.999035103983","9.648960158346043E-4","3976","1924","243","16","1686","78","803","4","29","29","19","0","3195","25"
"484","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.962822251986","0.03717774800979701","5116","2721","220","15","2069","64","818","4","27","27","18","0","4328","23"
"486","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.94731743996","0.05268256002193805","7264","3455","721","17","2934","108","832","1","29","29","17","0","6481","28"
"487","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","53","10658.98150216798","0.018497832031707517","8521","4059","568","13","3746","100","857","1","35","35","18","0","7731","34"
"488","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.985498231996","0.014501768015127148","9271","5272","450","20","3471","35","756","1","23","23","21","0","8583","22"
"485","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","37","10658.999154035968","8.459640161442294E-4","6308","3630","524","11","2020","98","869","0","25","25","12","0","5474","25"
"491","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.675425707972","0.32457429202865296","1896","903","103","7","770","90","812","5","23","23","25","0","1090","18"
"490","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.977570171983","0.022429828007318076","11493","6153","455","17","4781","52","832","2","35","35","15","0","10745","33"
"489","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","37","10658.960693279985","0.03930671998781854","10448","6148","624","47","3525","73","828","0","31","31","6","0","9688","31"
"493","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","10658.949788647977","0.050211352029209344","4013","1927","94","5","1915","38","770","3","34","34","17","0","3270","31"
"492","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.97064925597","0.029350744004982943","3035","1455","229","10","1219","94","765","5","28","28","15","0","2289","23"
"494","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10658.985721691975","0.01427830801694041","5242","2736","490","11","1867","110","835","4","28","28","12","0","4441","24"
"495","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.98928426398","0.010715736038011237","6234","2957","397","10","2754","85","822","4","31","31","15","0","5452","27"
"497","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.962182915962","0.037817084014521996","8571","4255","693","11","3512","68","845","3","32","32","13","0","7782","30"
"496","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.946729851972","0.05327014801353869","7224","3818","240","18","3084","35","797","3","29","29","18","0","6488","26"
"501","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10657.58863662798","1.411363372018192","1877","919","73","5","803","51","820","5","26","26","20","0","1061","21"
"498","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.95374676397","0.046253236003650056","9673","5275","557","18","3733","59","859","1","31","31","12","0","8893","30"
"502","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","10658.943835783975","0.05616421602623367","2961","1144","239","10","1448","87","822","6","33","33","18","0","2152","28"
"499","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","53","10658.938548307984","0.061451692011591064","10551","4634","731","21","5063","65","806","2","37","37","16","0","9823","35"
"503","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","52","10658.964820595955","0.0351794040365867","3947","1731","311","11","1784","78","779","3","32","32","20","0","3197","29"
"500","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.964054131986","0.03594586799445487","11469","5504","666","32","5187","46","767","2","34","34","16","0","10782","33"
"504","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.953526179983","0.04647382003043887","5076","2514","335","14","2139","45","786","2","29","29","16","0","4314","27"
"505","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.993225891978","0.006774108031573967","6121","2945","625","13","2391","121","808","2","26","26","17","0","5353","24"
"506","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.963029231989","0.036970768020552214","7341","3713","578","11","2935","72","794","3","32","32","15","0","6609","29"
"507","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.941609559957","0.0583904400252937","8429","4102","587","13","3614","81","831","1","32","32","18","0","7664","31"
"508","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.978429767985","0.02157023200505126","9538","4634","490","17","4320","46","851","3","31","31","18","0","8745","28"
"512","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.937735411957","0.062264588043449365","2937","1444","132","7","1250","70","806","4","34","34","14","0","2151","32"
"509","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.981417879982","0.01858212001751136","10552","5385","444","12","4639","43","799","1","29","29","18","0","9821","29"
"511","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.301691579976","0.698308420004695","1913","870","37","6","945","29","783","6","26","26","24","0","1139","21"
"510","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.987681792001","0.012318208015960064","11665","6261","411","20","4895","40","825","1","38","38","7","0","10912","37"
"513","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","57","10658.96038037999","0.0396196200109582","4042","1658","179","10","2093","65","817","6","37","37","20","0","3252","32"
"514","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.93960643598","0.06039356401729368","5072","2535","290","8","2154","57","776","1","28","28","19","0","4331","27"
"515","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.98109536798","0.018904632024060675","6110","3190","174","16","2660","38","785","1","32","32","16","0","5361","31"
"516","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.974585071977","0.025414928009205084","7354","3550","874","11","2746","140","854","1","33","33","11","0","6550","32"
"517","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.947104243993","0.05289575602142094","8495","4777","754","14","2840","81","792","2","29","29","15","0","7765","27"
"518","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.986978019972","0.013021980009547462","9402","4283","981","19","3982","98","842","3","39","39","9","0","8617","36"
"519","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.946702915988","0.053297084030353936","10653","5880","665","17","3992","73","797","0","26","26","16","0","9929","26"
"520","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","62","10658.95410290798","0.04589709201982295","11880","4845","731","15","6190","69","834","0","30","30","32","0","11127","30"
"521","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","37","10658.954273779982","0.045726220007353824","1830","907","150","4","641","103","786","9","25","25","12","0","1053","16"
"522","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.984115624","0.0158843760112215","3024","1427","76","7","1450","34","885","3","30","30","20","0","2165","27"
"523","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","57","10658.948162215955","0.05183778401285899","4148","1839","180","9","2014","66","801","6","40","40","17","0","3366","35"
"524","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","60","10658.954306795995","0.04569320402265875","5105","2139","271","8","2582","71","789","1","34","34","26","0","4346","33"
"526","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","55","10658.984518119954","0.015481880016842808","7348","3263","622","11","3319","92","830","3","41","41","14","0","6564","39"
"525","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","53","10658.943942167978","0.056057832032815114","6316","2651","502","14","3032","86","817","1","31","31","22","0","5544","30"
"531","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","63","10658.168249151982","0.8317508480340807","1871","634","100","4","1018","88","788","2","27","27","36","0","1093","25"
"527","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","53","10658.938030195994","0.06196980402818575","8314","4152","251","21","3832","25","749","2","33","33","20","0","7626","31"
"528","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","55","10658.982874879963","0.01712511999347699","9318","4267","626","15","4303","71","803","2","36","36","19","0","8584","35"
"529","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","56","10658.971125499975","0.028874500007606052","10400","4685","681","12","4914","66","813","1","42","42","14","0","9668","41"
"530","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.982269339991","0.0177306600344993","11538","5613","758","17","5050","68","782","2","32","32","17","0","10820","30"
"532","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.999664411978","3.355879981725707E-4","2933","1423","241","7","1136","97","810","3","29","29","16","0","2141","26"
"533","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","52","10658.941190243973","0.05880975602335514","4120","2014","164","9","1850","50","799","4","33","33","19","0","3348","29"
"534","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","39","10658.97066398799","0.029336012015011015","5178","2569","578","8","1864","132","852","3","27","27","12","0","4365","24"
"537","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","10658.948212615978","0.051787384039589934","8288","4750","520","17","2912","65","843","1","24","24","14","0","7505","23"
"536","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.96037233196","0.03962766799512174","7302","3776","419","13","3012","53","743","0","29","29","16","0","6601","29"
"535","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","58","10658.961835527974","0.03816447201654238","6029","2651","358","11","2923","49","781","4","37","37","21","0","5286","33"
"539","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.982617275942","0.017382724024293417","10415","5254","531","16","4527","52","788","1","35","35","12","0","9705","34"
"538","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.968883435971","0.031116564045841955","9453","4646","924","21","3742","88","780","1","32","32","15","0","8725","31"
"540","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","39","10658.974147883979","0.02585211603021298","11573","6063","1079","21","4280","99","805","2","31","31","8","0","10844","29"
"541","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.171635975974","0.8283640240290255","1903","917","54","7","864","43","789","4","18","18","27","0","1125","14"
"542","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","54","10658.97493735197","0.025062648029148704","3068","1422","103","10","1437","63","812","0","33","33","21","0","2265","33"
"543","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.939223847985","0.06077615201702935","4149","2318","236","8","1509","55","806","1","23","23","22","0","3376","22"
"544","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.993726591969","0.006273408010646797","5129","2447","358","7","2207","75","792","2","35","35","13","0","4372","33"
"545","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.968135883995","0.03186411600155559","6356","3086","329","11","2837","61","826","1","32","32","17","0","5566","31"
"546","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","55","10658.973489467986","0.026510532047610447","7295","2979","549","14","3638","81","799","1","34","34","21","0","6545","33"
"547","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.985235951985","0.014764048004119346","8434","4381","689","20","3230","85","815","4","29","29","16","0","7670","26"
"548","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.992565259974","0.007434740021138531","9441","4643","651","19","4017","71","817","3","40","40","6","0","8697","37"
"551","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.151835483955","0.8481645160348483","1914","859","114","8","817","97","786","4","19","19","25","0","1137","15"
"550","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.969716591984","0.03028340800336693","11729","5925","529","14","5187","44","835","2","30","30","19","0","10985","28"
"549","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","54","10658.997103147974","0.002896852003412498","10596","4345","875","26","5216","95","804","2","39","39","15","0","9842","37"
"552","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10658.997003387973","0.002996612024404044","2950","1525","239","5","1055","96","749","4","30","30","10","0","2210","26"
"553","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.966168691968","0.033831308019228956","4098","2101","311","7","1553","98","828","2","28","28","18","0","3296","26"
"554","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.969139827977","0.030860172024540944","5109","2614","508","11","1856","96","824","2","24","24","18","0","4320","22"
"555","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","59","10658.937884324","0.06211567601963086","6313","2850","142","18","3237","30","845","2","36","36","23","0","5500","34"
