"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"limitedFund"
"02/18/2020 23:18:36:796 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","startingFund","increaseChance","reduceWindows","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","random-orgWindows?","limitedFund?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"1844","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","false","999","57","5299.946627276002","0.053372724000302796","69","209","1085","1242","1","51","51","6","8"
"1842","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","false","999","43","5299.875311176006","0.12468882400416481","36","211","843","958","14","41","41","2","5"
"1846","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","false","999","60","5299.992725623996","0.0072743759988584955","91","224","1337","1525","2","58","58","2","10"
"1845","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","false","999","67","5299.953797483999","0.04620251599723568","73","202","1139","1292","1","54","54","13","7"
"1848","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","false","999","64","5299.981026084","0.018973916001249425","76","185","1509","1666","5","55","55","9","5"
"1847","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","false","999","56","5299.989467559999","0.010532440000040832","94","196","1466","1629","4","44","44","12","4"
"1850","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","true","999","56","3132.854743064002","2167.145256935997","28","274","465","591","2","44","44","12","11"
"1849","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","true","999","29","2417.222121604002","2882.7778783960043","11","279","343","435","3","22","22","7","15"
"1851","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","true","999","47","3751.948838136","1548.0511618639925","24","190","584","678","3","35","35","12","12"
"1852","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","true","999","65","3948.737151112005","1351.2628488879964","31","213","660","783","4","49","49","16","5"
"1853","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","true","999","52","5299.809507943999","0.19049205599332897","44","257","901","1046","10","47","47","5","12"
"1854","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","true","999","51","5299.936661864002","0.06333813599342886","47","230","1005","1138","4","48","48","3","10"
"1856","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","true","999","48","5299.961952023995","0.03804797599838583","94","286","1312","1507","3","47","47","1","8"
"1858","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","true","999","55","5299.970887655998","0.029112343991504197","90","233","1527","1711","5","50","50","5","2"
"1857","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","true","999","70","5299.901430699999","0.09856929999778874","77","194","1237","1421","2","63","63","7","8"
"1855","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","true","999","56","5299.955353604003","0.04464639599709663","50","215","1143","1272","5","44","44","12","2"
"1859","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","true","999","63","5299.978943912005","0.021056088001077722","78","188","1571","1734","1","53","53","10","1"
"1860","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","false","999","48","2531.4257055880025","2768.574294412","11","279","332","438","1","38","38","10","23"
"1861","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","false","999","47","3522.7719415279976","1777.228058471992","25","301","515","645","4","42","42","5","12"
"1863","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","false","999","45","4684.8944990360005","615.1055009640021","47","229","694","837","6","39","39","6","9"
"1862","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","false","999","49","4046.9914264480026","1253.0085735519951","21","222","590","698","7","48","48","1","13"
"1865","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","false","999","64","5299.671433844003","0.32856615599489025","64","207","899","1051","2","53","53","11","4"
"1864","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","false","999","58","5119.591065972003","180.40893402799563","34","248","884","1002","1","39","39","19","9"
"1867","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","false","999","53","5299.959878911999","0.04012108799868086","101","238","1245","1445","5","46","46","7","3"
"1866","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","false","999","65","5299.9698273839895","0.03017261600728638","76","191","1010","1168","1","55","55","10","6"
"1868","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","false","999","60","5299.9946712120045","0.005328788003265306","59","200","1315","1468","9","54","54","6","5"
"1869","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","false","999","73","5299.911716652007","0.08828334799258997","41","196","1416","1543","0","56","56","17","11"
"1870","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","false","999","66","5299.908628664003","0.09137133599420322","91","213","1495","1687","2","59","59","7","3"
"1872","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","true","999","50","3142.0220331159976","2157.9779668839997","12","237","462","550","5","39","39","11","8"
"1871","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","true","999","35","2524.532864168001","2775.467135831998","19","268","357","451","3","26","26","9","12"
"1874","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","true","999","55","4478.599969656001","821.400030343994","35","235","694","808","5","41","41","14","11"
"1873","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","true","999","51","3773.176002916002","1526.8239970839886","32","264","577","714","1","39","39","12","10"
"1878","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","true","999","67","5299.912102588008","0.08789741199984302","70","202","1125","1289","2","54","54","13","4"
"1876","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","true","999","71","5299.031536912009","0.9684630879838734","36","202","879","1006","1","60","60","11","6"
"1877","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","true","999","55","5299.989885916005","0.010114083996033862","81","245","1108","1279","3","44","44","11","2"
"1875","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","true","999","45","5299.958682532006","0.04131746800224745","62","239","905","1061","6","41","41","4","9"
"1880","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","true","999","57","5299.936312628007","0.06368737199780128","63","212","1453","1598","1","53","53","4","2"
"1879","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","true","999","60","5299.946289284011","0.0537107159961554","77","213","1312","1476","1","55","55","5","5"
"1881","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","true","999","63","5299.950428444007","0.04957155599819085","110","226","1575","1764","3","50","50","13","3"
"1884","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","false","999","52","3851.2434633400007","1448.756536660003","40","262","571","703","1","40","40","12","9"
"1882","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","false","999","27","2678.8079400200045","2621.1920599799923","30","279","350","471","2","26","26","1","14"
"1883","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","false","999","44","3049.318133380004","2250.6818666199943","21","256","480","574","0","30","30","14","8"
"1886","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","false","999","46","5299.912747668005","0.08725233199344995","55","232","849","986","5","40","40","6","6"
"1887","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","false","999","70","5299.928937788009","0.0710622119873392","42","203","888","1027","0","58","58","12","5"
"1885","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","false","999","55","4830.287610892","469.7123891079998","31","234","741","878","3","49","49","6","12"
"1888","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","false","999","61","5299.979130068001","0.02086993199204734","42","199","1094","1218","2","51","51","10","4"
"1891","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","false","999","67","5299.9704996400005","0.029500360003130943","79","194","1384","1549","2","58","58","9","3"
"1889","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","false","999","52","5299.8458416359945","0.15415836400102023","75","221","1212","1366","3","41","41","11","3"
"1892","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","false","999","65","5299.995871856003","0.0041281439977041146","65","220","1567","1712","3","54","54","11","5"
"1893","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","true","999","39","2398.268442136003","2901.7315578640014","22","294","344","455","2","29","29","10","11"
"1890","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","false","999","58","5299.971763900012","0.028236099998755648","70","227","1278","1434","1","51","51","7","6"
"1895","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","true","999","49","3965.1506641400047","1334.84933586","20","269","602","704","2","42","42","7","14"
"1894","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","true","999","48","3138.6568797159975","2161.3431202839997","14","252","473","575","2","41","41","7","12"
"1896","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","true","999","53","4266.9277438880035","1033.0722561119953","39","218","702","821","1","40","40","13","8"
"1897","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","true","999","65","4858.444818088005","441.5551819119924","33","201","773","893","2","51","51","14","8"
"1900","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","true","999","64","5299.956743144005","0.043256855990020604","38","222","1230","1341","1","54","54","10","9"
"1899","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","true","999","61","5299.717540200007","0.2824598000007499","75","223","1007","1180","3","54","54","7","6"
"1898","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","true","999","49","5299.817054964005","0.18294503599453638","49","261","1054","1181","6","41","41","8","14"
"1901","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","true","999","67","5299.986843156012","0.013156844000424606","92","206","1231","1403","0","54","54","13","3"
"1902","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","true","999","61","5299.819640051995","0.1803599480019633","107","226","1405","1621","6","60","60","1","8"
"1906","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","false","999","53","3984.579703195999","1315.420296803993","28","263","607","728","4","40","40","13","12"
"1905","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","false","999","38","3384.7057878719993","1915.294212127996","22","286","505","616","4","32","32","6","10"
"1904","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","false","999","28","2719.8246526399994","2580.175347360004","17","295","377","468","2","24","24","4","12"
"1903","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","true","999","63","5299.9784437160015","0.02155628399119003","108","223","1526","1730","3","54","54","9","5"
"1907","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","false","999","51","4544.4287908400065","755.5712091599898","35","255","739","844","1","39","39","12","9"
"1908","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","false","999","52","5299.6692685080025","0.33073149198916596","57","230","899","1033","1","43","43","9","6"
"1909","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","false","999","54","5299.966455416012","0.03354458399282345","100","251","1001","1207","8","51","51","3","7"
"1910","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","false","999","55","5299.985874379997","0.014125619995591698","43","226","1139","1259","2","47","47","8","4"
"1912","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","false","999","67","5299.943868496002","0.056131503998946286","49","210","1321","1443","0","54","54","13","3"
"1911","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","false","999","62","5299.878577820005","0.12142217999473282","98","206","1147","1336","2","47","47","15","5"
"1913","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","false","999","57","5299.994102744007","0.005897255995424899","63","204","1525","1661","4","47","47","10","7"
"1914","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","false","999","49","5299.988357984006","0.011642015997579414","112","225","1623","1821","8","43","43","6","7"
"1916","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","true","999","43","3174.058914655998","2125.9410853440063","11","231","481","553","2","39","39","4","15"
"1917","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","true","999","31","4496.900513400005","803.0994865999922","46","251","709","823","6","28","28","3","5"
"1915","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","true","999","39","2610.930434392002","2689.069565607995","15","307","361","471","4","35","35","4","21"
"1918","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","true","999","55","4565.579528824008","734.4204711759946","34","204","724","835","3","44","44","11","5"
"1921","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","true","999","58","5299.943421952003","0.05657804799926591","62","217","1135","1294","10","51","51","7","4"
"1922","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","true","999","57","5299.984218947999","0.015781051988998485","79","221","1211","1380","1","51","51","6","1"
"1920","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","true","999","56","5299.592638239998","0.4073617600033206","44","227","954","1073","2","45","45","11","12"
"1923","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","true","999","52","5299.860305368003","0.13969463199552035","67","189","1396","1544","1","47","47","5","3"
"1919","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","true","999","62","4914.057927060007","385.9420729399949","31","212","813","928","7","51","51","11","12"
"1926","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","false","999","37","2331.268321908003","2968.7316780919955","17","264","335","425","2","27","27","10","12"
"1927","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","false","999","42","3144.7453457239994","2155.2546542760006","24","243","472","572","1","32","32","10","13"
"1924","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","true","999","58","5299.931028168004","0.06897183200160839","100","220","1437","1634","11","51","51","7","7"
"1928","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","false","999","49","4012.0068373800013","1287.99316261999","37","269","575","713","7","39","39","10","17"
"1925","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","true","999","59","5299.995361100006","0.004638899992620793","76","191","1573","1724","3","48","48","11","1"
"1929","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","false","999","53","4856.603967972","443.3960320280003","44","217","736","877","1","50","50","3","9"
"1930","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","false","999","64","5251.465735176005","48.53426482399379","38","210","812","943","5","54","54","10","8"
"1931","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","false","999","55","5299.779393016013","0.2206069840010385","53","224","973","1113","3","50","50","5","9"
"1932","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","false","999","59","5299.89288628401","0.10711371600027952","49","211","1151","1290","4","55","55","4","5"
"1933","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","false","999","67","5299.781563108004","0.21843689198626137","58","208","1113","1258","3","53","53","14","5"
"1934","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","false","999","58","5299.908750164008","0.09124983599910497","64","199","1326","1478","9","52","52","6","7"
"1935","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","false","999","65","5299.998677360012","0.0013226399884462836","98","231","1391","1585","3","58","58","7","9"
"1937","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","true","999","40","2393.3942415800034","2906.605758420002","8","246","345","434","2","33","33","7","14"
"1938","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","true","999","48","3177.9988965880016","2122.0011034119975","16","258","466","561","3","35","35","13","9"
"1936","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","false","999","62","5299.990630596006","0.009369403989411662","88","174","1466","1640","11","58","58","4","5"
"1940","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","true","999","49","4486.318716212006","813.6812837879967","22","247","774","866","1","37","37","12","5"
"1941","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","true","999","60","4721.121977108004","578.8780228919927","41","226","782","898","0","47","47","13","12"
"1939","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","true","999","47","4228.096101212006","1071.9038987879896","12","264","645","734","2","39","39","8","9"
"1942","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","true","999","66","5299.734329495997","0.2656705039973941","68","198","931","1077","4","50","50","16","7"
"1943","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","true","999","62","5299.661021288002","0.3389787119947254","59","220","1029","1170","2","46","46","16","2"
"1944","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","true","999","61","5299.964868660011","0.03513133999387463","82","227","1219","1390","3","50","50","11","8"
"1946","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","true","999","69","5299.8192068680055","0.18079313199242097","82","200","1349","1534","11","58","58","11","5"
"1945","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","true","999","59","5299.999424800001","5.75200000811904E-4","115","229","1366","1574","1","50","50","9","8"
"1948","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","false","999","30","2756.1762893200043","2543.8237106799857","19","327","404","506","16","24","24","6","11"
"1952","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","false","999","62","5299.560013496007","0.43998650400212025","36","204","844","960","0","51","51","11","9"
"1947","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","true","999","67","5299.974674144001","0.02532585599585424","105","172","1421","1626","0","64","64","3","7"
"1953","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","false","999","56","5299.941782664015","0.0582173359867042","64","229","988","1142","1","47","47","9","4"
"1950","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","false","999","48","3997.4605198359995","1302.5394801639993","35","222","606","721","2","39","39","9","10"
"1949","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","false","999","36","3408.736041032001","1891.2639589680025","17","284","491","586","8","33","33","3","15"
"1951","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","false","999","48","5026.350053388005","273.6499466120008","39","258","804","924","3","38","38","10","8"
"1955","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","false","999","63","5299.998028776014","0.0019712239909877027","65","184","1121","1268","6","54","54","9","4"
"1956","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","false","999","66","5299.987482712006","0.012517287998690563","58","214","1231","1382","5","51","51","15","4"
"1954","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","false","999","66","5299.97944444001","0.020555559997422534","55","214","1045","1180","1","48","48","18","8"
"1957","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","false","999","61","5299.966363764009","0.033636235991628904","62","205","1476","1623","3","51","51","10","2"
"1960","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","true","999","51","2788.904532324001","2511.095467675995","23","248","415","534","2","35","35","16","11"
"1958","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","false","999","56","5299.946834615995","0.05316538399926429","110","201","1585","1783","3","51","51","5","4"
"1962","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","true","999","43","5020.467958596007","279.5320414039939","31","235","779","901","9","39","39","4","7"
"1963","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","true","999","56","4963.984437076003","336.0155629239955","54","218","820","948","2","43","43","13","10"
"1959","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","true","999","33","2347.534270460001","2952.465729539994","12","283","320","437","4","26","26","7","12"
"1961","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","true","999","50","4031.0951390960054","1268.904860903991","21","248","614","742","3","44","44","6","9"
"1964","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","true","999","44","5299.773661923996","0.22633807600169842","77","228","1102","1264","4","42","42","2","5"
