"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"increaseChance"
"02/16/2020 00:28:45:655 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","increaseChance","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"488","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","37","3620.636135856455","683","268","5329","6116","19","35","35","2","0"
"489","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","26","5693.30935802146","933","302","6135","7158","11","25","25","1","0"
"491","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","29","3577.8555751967147","548","291","2992","3740","115","24","24","5","0"
"490","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","25","5494.549469705393","947","285","6686","7724","6","23","23","2","0"
"492","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","43","1724.4160082639094","241","244","1895","2220","8","35","35","8","3"
"494","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","29","3136.409869308027","497","278","3229","3806","5","28","28","1","3"
"493","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","50","1528.2313608969014","242","210","2289","2612","4","40","40","10","0"
"496","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","51","2547.007352049425","446","241","3835","4367","3","41","41","10","1"
"495","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","38","2567.1323945646964","441","227","3578","4104","7","36","36","2","1"
"497","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","33","4035.458887869708","718","279","4729","5543","3","28","28","5","2"
"499","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","5074.315087023341","886","251","5318","6304","7","36","36","8","1"
"498","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","33","4065.498734387602","799","254","5260","6174","23","31","31","2","2"
"503","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","14","3163.1439195388825","463","324","2668","3235","21","13","13","1","0"
"502","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","33","1674.2188291545021","256","261","1960","2318","11","29","29","4","1"
"500","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","4307.224930831645","812","259","5997","6903","12","35","35","9","1"
"501","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","55","2256.2723297726134","371","258","2590","3158","93","49","49","6","0"
"504","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","39","2151.9668971075507","359","264","2979","3459","30","33","33","6","3"
"505","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","33","3141.8622654605115","566","294","3562","4230","13","32","32","1","2"
"506","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","45","3592.177579644852","726","235","3778","4601","9","37","37","8","0"
"507","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","22","4880.773794172056","799","281","4895","5777","6","22","22","0","2"
"510","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","59","3342.593812709156","602","186","5607","6292","7","49","49","10","1"
"509","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","37","4723.026134526469","868","278","5829","6805","13","34","34","3","2"
"508","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","45","3425.117407631017","570","236","4918","5580","4","39","39","6","0"
"513","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","1799.9452485012605","299","246","2539","2918","8","36","36","4","7"
"511","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","50","2365.2609332962525","385","241","2677","3267","105","40","40","10","0"
"512","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","25","1550.5717137507925","238","274","2095","2405","11","20","20","5","2"
"514","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","28","2607.3073114097406","424","266","3108","3609","2","23","23","5","0"
"515","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","31","2361.812120719741","401","289","3714","4193","11","25","25","6","1"
"516","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","29","3528.591184883697","641","303","4311","5035","7","28","28","1","1"
"517","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","38","3195.8850193649105","607","281","4662","5388","35","31","31","7","2"
"519","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","55","3776.372687828241","739","222","5159","5996","8","47","47","8","0"
"520","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","47","4059.5090031607656","803","233","5974","6859","5","40","40","7","2"
"518","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","24","5051.963835779055","749","293","5569","6490","91","20","20","4","2"
"522","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","34","1465.0295489660725","232","262","1849","2174","5","30","30","4","0"
"521","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","42","2379.0213487749647","379","256","2531","3095","99","29","29","13","1"
"523","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","55","2220.1155504503085","351","247","2173","2621","5","42","42","13","1"
"525","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","18","4583.7420540601415","717","298","3852","4685","30","15","15","3","2"
"524","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","32","2294.3145726699317","405","264","3072","3561","7","27","27","5","0"
"526","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","39","2255.837401160102","439","243","4084","4591","1","27","27","12","2"
"527","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","45","3643.51860646833","577","249","4440","5123","3","41","41","4","0"
"529","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","42","3764.8410390947747","741","271","5609","6438","10","32","32","10","1"
"530","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","34","6871.800384800233","1132","290","6169","7413","20","30","30","4","0"
"528","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","31","4207.378291781864","790","277","5235","6118","8","27","27","4","2"
"531","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","51","1965.6694701106221","355","214","2736","3254","90","40","40","11","0"
"532","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","24","1591.6039113356153","254","273","1975","2304","5","21","21","3","3"
"533","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","34","2001.162794992828","295","260","2541","2959","47","30","30","4","3"
"535","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","34","3074.9045124037584","575","277","3629","4324","33","31","31","3","0"
"534","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","25","2822.5956365391644","394","285","3151","3697","83","21","21","4","0"
"537","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","36","3871.105236726026","635","257","4517","5237","4","24","24","12","2"
"536","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","28","3796.505900919907","717","298","4270","5074","2","27","27","1","0"
"538","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","43","3167.6515633950503","549","261","5262","5899","12","32","32","11","2"
"539","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","49","4676.801327394671","885","251","5206","6173","2","38","38","11","1"
"540","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","39","4576.656798382247","895","243","6109","7104","22","28","28","11","1"
"541","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","43","2581.7513328463474","453","258","2855","3516","112","38","38","5","4"
"542","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","28","1613.3574073435227","245","294","2001","2336","14","24","24","4","4"
"543","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","39","1978.4406105592188","312","250","2337","2742","6","33","33","6","2"
"544","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","24","2386.382198724634","398","284","3195","3681","20","23","23","1","2"
"545","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","41","2609.3004866695824","458","246","3573","4126","14","35","35","6","2"
"546","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","36","2957.7383114800514","558","263","3988","4672","41","27","27","9","0"
"548","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","25","4624.247654324829","823","273","5535","6480","41","23","23","2","1"
"549","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","20","4700.730059075453","807","279","6178","7140","80","19","19","1","1"
"547","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","38","3938.568182464135","717","263","4403","5237","9","36","36","2","1"
"550","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","45","4437.184241431072","844","235","6021","6944","2","33","33","12","1"
"551","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","48","2066.361068013031","373","239","2657","3222","108","38","38","10","2"
"552","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","29","1956.7831681043106","282","297","2027","2409","9","28","28","1","2"
"554","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","36","2032.3859059599358","404","270","3089","3593","18","31","31","5","1"
"555","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","28","3214.6025880669376","557","277","3615","4266","11","26","26","2","2"
"553","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","25","2136.890491220344","361","282","2545","2971","8","20","20","5","1"
"556","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","34","2988.0120632825738","540","238","4206","4831","11","30","30","4","1"
"557","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","39","2760.9895017279873","511","269","4642","5236","2","31","31","8","0"
"559","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","4138.712509123098","772","255","5552","6428","19","38","38","2","0"
"558","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","50","2568.8641251274234","523","248","4868","5525","53","44","44","6","3"
"560","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","48","5173.86139849001","891","223","5762","6750","5","42","42","6","3"
"561","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","45","2287.137312186208","416","232","2488","3072","89","40","40","5","1"
"562","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","27","1456.5910574348102","250","268","2074","2411","28","20","20","7","0"
"563","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","2498.4879015835827","398","268","2523","3012","2","35","35","5","3"
"564","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","45","1706.9944057190094","299","230","2951","3321","5","35","35","10","3"
"567","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","38","4119.882693504113","739","285","4668","5512","4","33","33","5","0"
"565","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","45","2157.570909373501","363","264","3568","4014","8","34","34","11","2"
"568","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","47","2917.479547177192","615","223","4972","5668","4","38","38","9","0"
"566","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","43","3721.3732485155792","577","249","3836","4498","6","29","29","14","2"
"569","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","48","3153.2593940496054","602","212","5516","6205","6","38","38","10","0"
"571","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","2538.36222351012","416","231","2590","3195","117","38","38","2","1"
"570","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","50","3848.497099499146","857","237","5768","6718","5","41","41","9","3"
"572","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","1724.4636334291802","265","261","1914","2288","17","31","31","9","0"
"573","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","27","1964.9682328927508","300","268","2550","2934","10","26","26","1","0"
"574","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","47","2477.5857732295817","400","242","2864","3347","3","32","32","15","0"
"575","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","36","3035.751961294167","519","290","3655","4266","3","29","29","7","2"
"576","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","43","2272.930336883522","446","225","4021","4547","7","40","40","3","0"
"578","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","49","3068.967598843956","662","204","4854","5607","6","37","37","12","0"
"579","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","54","3307.946099184804","614","222","5327","6024","5","47","47","7","1"
"577","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","3547.964730167656","663","226","4444","5197","18","25","25","15","0"
"582","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","50","987.8953849893899","150","231","1792","2018","3","36","36","14","4"
"580","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","50","4057.6869224688735","802","212","5715","6597","5","38","38","12","3"
"581","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","2093.9857258032","378","253","2856","3407","90","35","35","9","0"
"583","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","35","2514.5097940890932","396","293","2460","2940","0","29","29","6","2"
"584","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","22","2632.7884798764935","386","282","3264","3750","43","18","18","4","3"
"585","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","43","3136.793799054785","544","247","3410","4035","4","35","35","8","4"
"586","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","62","1446.0393462990314","308","232","3544","3934","8","48","48","14","4"
"587","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","30","4064.6391081715965","731","307","4770","5592","10","28","28","2","0"
"588","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","3787.813127381939","775","253","4930","5794","3","36","36","8","0"
"589","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","31","5861.706931471883","1103","241","5779","6992","17","26","26","5","2"
"591","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","33","2390.135825719439","449","275","2657","3295","114","29","29","4","1"
"590","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","24","7179.95135120304","1280","278","6413","7806","21","24","24","0","1"
"595","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","32","3366.8991872592246","543","288","3676","4315","5","29","29","3","1"
"592","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","1573.3431979147822","261","282","1898","2245","14","32","32","8","3"
"594","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","37","1859.7469175258411","355","271","2994","3436","7","30","30","7","1"
"593","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","14","2283.0235350458397","357","359","2876","3358","56","13","13","1","1"
"596","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","2910.648101502514","552","242","4029","4654","3","33","33","7","2"
"597","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","31","4107.795665318468","801","286","4655","5561","7","26","26","5","0"
"598","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","33","4220.446541957363","855","294","5189","6143","3","31","31","2","1"
"599","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","42","4292.691024916268","809","269","5562","6481","2","36","36","6","1"
"600","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","27","5858.204793679876","1023","305","6629","7740","7","24","24","3","0"
"603","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","38","2353.033403884081","352","286","2490","2916","0","29","29","9","1"
"601","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","2912.226429340171","466","276","2781","3437","89","35","35","5","1"
"602","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","25","2146.263214570559","290","292","1950","2341","15","20","20","5","0"
"607","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","59","2158.1342604393367","471","210","4082","4643","9","43","43","16","1"
"604","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","28","3321.048885654065","541","260","2983","3614","9","22","22","6","1"
"606","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","31","5202.719445117518","784","318","3978","4891","24","29","29","2","1"
"605","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","27","3428.0537237575313","594","269","3760","4478","50","27","27","0","1"
"608","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","41","3851.0763179173114","740","264","5115","5958","8","37","37","4","2"
"609","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","47","3767.515936223583","651","243","5465","6209","5","34","34","13","0"
"611","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","23","3691.7416742356854","546","309","2862","3602","107","22","22","1","1"
"610","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","42","6006.002076478649","1074","234","5920","7100","12","35","35","7","0"
"612","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","39","1568.2969644821994","235","263","1894","2214","4","32","32","7","1"
"614","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","38","2636.573482385468","414","254","2945","3449","7","33","33","5","3"
"615","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","39","2669.865144738667","472","253","3479","4035","3","31","31","8","1"
"613","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","1385.773209161549","221","251","2402","2697","7","36","36","8","1"
"616","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","37","2821.8984160256978","522","233","4073","4672","3","31","31","6","2"
"617","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","4092.032694336567","764","282","4437","5298","8","32","32","8","0"
"618","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","36","3802.5070890713187","788","296","5308","6196","13","33","33","3","0"
"619","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","46","4217.3428829453305","800","245","5401","6294","4","34","34","12","0"
"621","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","45","2627.6025148777803","448","244","2485","3128","100","38","38","7","2"
"620","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","34","4855.284015108579","992","310","6269","7349","9","30","30","4","0"
"622","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","27","1882.0574558878527","265","311","2055","2426","21","24","24","3","1"
