"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"zeroTolerance"
"02/17/2020 23:50:48:341 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","random-orgWindows?","limitedFund?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"67","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","129","2322.634543272003","329","174","0","570","2","114","114","15","13"
"71","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","122","2748.7261496919987","414","180","0","662","10","115","115","7","13"
"63","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","126","2582.2591430200027","393","193","0","643","3","109","109","17","19"
"70","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","139","2239.1230328480033","330","156","0","553","2","125","125","14","19"
"73","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","133","2191.951437064003","292","167","0","527","11","109","109","24","18"
"74","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","130","2487.2609412520032","333","196","0","592","1","121","121","9","20"
"75","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","125","2440.771816728","372","184","0","616","10","111","111","14","18"
"77","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","133","2298.022113048002","297","177","0","540","2","117","117","16","11"
"81","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","126","2284.908248048001","355","162","0","587","0","110","110","16","8"
"78","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","119","2564.714288472005","360","198","0","616","5","106","106","13","11"
"84","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","134","2416.511868472","359","164","0","589","4","120","120","14","13"
"76","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","126","2252.8364150440016","297","179","0","537","2","116","116","10","14"
"80","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","122","2425.9157016880017","357","175","0","588","5","109","109","13","12"
"79","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","128","2276.9054349280036","335","178","0","562","1","109","109","19","17"
"82","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","120","2622.939134208004","389","210","0","655","6","109","109","11","15"
"83","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","133","2298.566503120006","333","170","0","567","0","118","118","15","10"
"85","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","135","2151.6878965400037","315","172","0","547","1","115","115","20","19"
"87","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","129","1969.3562145480007","290","152","0","501","3","105","105","24","12"
"86","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","136","2125.5521894200015","307","169","0","544","6","112","112","24","15"
"89","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","128","2193.292145123999","332","155","0","563","2","109","109","19","8"
"88","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","124","2183.2928956160044","326","159","0","554","7","101","101","23","8"
