"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"limitedFund"
"02/18/2020 14:25:13:482 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","startingFund","increaseChance","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","randomBoost?","limitedFund?","random-orgWindows?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"1485","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","53","0","0.03943760799948759","649","230","6618","7367","11","49","49","4","0"
"1483","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","66","0","0.017842771999740492","369","190","4929","5377","3","57","57","9","2"
"1486","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","59","0","0.03137794400024241","664","213","7042","7786","7","42","42","17","1"
"1488","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","49","0","0.028703376000122294","1168","259","8635","9909","9","43","43","6","0"
"1487","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","48","0","0.02668653600015869","893","240","8155","9141","6","44","44","4","0"
"1498","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","40","0","0.06313197599989051","60","266","713","879","5","33","33","7","3"
"1500","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","45","0","0.05595804000078619","36","258","857","986","17","40","40","5","8"
"1499","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","37","0","0.0942362319994059","90","280","870","1053","6","31","31","6","4"
"1501","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","39","0","0.034776907999627404","63","216","742","879","4","29","29","10","4"
"1502","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","42","0","0.2075883399992473","71","237","788","940","7","29","29","13","3"
"1503","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","56","0","0.2256622160001971","56","248","734","877","1","40","40","16","8"
"1505","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","46","0","0.032521419999272716","53","213","736","854","1","33","33","13","4"
"1506","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","39","0","0.00586882800021149","73","256","807","967","1","28","28","11","8"
"1504","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","43","0","0.015057756000268263","57","219","748","883","12","32","32","11","5"
"1507","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","29","0","0.001862651999620546","96","287","832","1015","8","27","27","2","7"
"1508","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","44","0","0.20180764400105478","88","272","846","1027","3","39","39","5","7"
"1512","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","42","0","0.003938919999994628","68","223","763","894","2","33","33","9","2"
"1510","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","45","0","0.22030672400054474","58","235","799","935","2","35","35","10","8"
"1511","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","35","0","0.15705949599940183","88","234","739","911","2","28","28","7","6"
"1509","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","37","0","0.4461426159988253","77","288","861","1028","16","29","29","8","4"
"1537","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","26","0","0.10375352799965087","82","283","913","1096","34","21","21","5","6"
"1538","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","45","0","0.026381672000145073","47","257","814","939","2","40","40","5","5"
"1539","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","39","0","0.29496101999976077","85","271","829","998","0","25","25","14","4"
"1540","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","37","0","0.019531531999485985","88","288","794","972","2","27","27","10","3"
"1541","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","47","0","0.13991174800025252","70","281","785","944","0","39","39","8","7"
"1513","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","47","0","0.027552980000768557","137","244","1615","1856","17","45","45","2","6"
"1543","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","37","0","0.0011245120005174414","96","267","787","962","1","30","30","7","7"
"1542","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","43","0","0.026321383999864167","50","211","792","896","2","30","30","13","3"
"1544","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","39","0","0.026408435999034197","56","267","815","958","6","29","29","10","6"
"1515","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","40","0","0.00129625200091521","304","253","2935","3327","7","34","34","6","2"
"1519","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","73","0","0.011595663999091954","470","161","4518","5083","7","58","58","15","2"
"1514","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","50","0","0.040718615998049934","301","237","2086","2493","8","46","46","4","4"
"1516","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","60","0","0.03000535599985099","246","211","3217","3545","3","52","52","8","2"
"1518","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","74","0","4.239759990234404E-4","374","174","4043","4508","6","60","60","14","1"
"1520","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","58","0","0.041741847999586135","478","217","5843","6401","1","50","50","8","2"
"1517","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","67","0","0.011182336000412185","315","192","3662","4075","7","59","59","8","1"
"1521","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","73","0","0.040433668000328105","653","189","5524","6283","3","63","63","10","1"
"1522","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","56","0","0.023651907999219013","1183","215","6709","8001","4","46","46","10","2"
"1528","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","67","0","0.006410404001103487","372","199","2957","3431","6","54","54","13","1"
"1525","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","55","0","0.06090030799936752","138","212","1467","1698","6","47","47","8","2"
"1523","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","62","0","0.04060220400012504","863","219","7261","8210","3","48","48","14","0"
"1524","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","68","0","0.058134763998942685","828","211","7562","8486","3","59","59","9","4"
"1526","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","53","0","0.03103633200116729","272","224","1968","2332","5","43","43","10","3"
"1527","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","43","0","0.03602023199939097","289","272","2988","3361","15","39","39","4","4"
"1529","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","54","0","0.03507163999956919","454","212","4065","4608","4","47","47","7","1"
"1531","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","63","0","0.013341916000507048","598","213","4859","5561","3","55","55","8","2"
"1530","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","62","0","0.042420987999835624","315","200","4444","4845","8","53","53","9","3"
"1532","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","65","0","0.05143922400065293","787","199","5273","6189","19","61","61","4","2"
"1533","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","72","0","0.04238095599969771","586","193","5650","6332","6","58","58","14","0"
"1534","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","59","0","0.017130288001158345","801","221","6746","7665","13","51","51","8","2"
"1535","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","72","0","0.018022851999170975","727","203","6947","7771","3","65","65","7","1"
"1536","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","65","0","0.034052843998869875","832","202","7713","8639","10","55","55","10","1"
"1545","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","36","0","0.10500047199996754","91","280","822","999","1","30","30","6","7"
"1547","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","28","0","0.05816241600029137","80","289","853","1038","16","26","26","2","5"
"1548","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","41","0","0.018250592000367494","60","258","801","938","0","29","29","12","7"
"1546","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","40","0","0.03163968399917483","60","241","820","931","2","29","29","11","12"
"1549","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","33","0","0.045623724000180665","65","275","851","993","2","26","26","7","3"
"1550","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","31","0","0.0015461279998980615","78","282","858","1019","5","29","29","2","7"
"1551","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","31","0","0.04958366799891234","90","288","861","1042","8","26","26","5","6"
"1555","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","42","0","0.1903980639991656","84","244","787","954","5","33","33","9","6"
"1552","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","42","0","0.0038433359997984695","71","266","756","912","1","30","30","12","3"
"1556","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","37","0","0.09400105599896946","79","253","769","934","4","30","30","7","6"
"1553","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","52","0","0.05564816399904604","53","240","731","864","4","37","37","15","8"
"1557","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","36","0","0.02040828000028938","71","300","874","1023","2","34","34","2","9"
"1554","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","36","0","0.056988568000113204","55","281","846","1015","29","25","25","11","4"
"1558","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","28","0","0.24728418799871044","79","291","856","1011","10","23","23","5","5"
"1560","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","49","0","0.022751955999777973","61","260","762","902","1","32","32","17","8"
"1559","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","33","0","0.21543971599956624","65","261","844","995","1","30","30","3","6"
"1585","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","40","0","0.06242116800087327","66","255","833","986","3","29","29","11","1"
"1586","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","35","0","0.03719792000060407","65","263","844","994","5","34","34","1","7"
"1587","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","43","0","0.2049148200007016","79","247","819","992","3","31","31","12","5"
"1588","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","47","0","0.1694510039991437","96","259","767","942","2","32","32","15","7"
"1589","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","32","0","0.03779124399903466","85","284","855","1030","6","26","26","6","3"
"1590","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","40","0","0.08649809200036307","56","267","814","951","11","32","32","8","6"
"1561","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","48","0","0.008364375999822649","147","242","1589","1833","1","41","41","7","4"
"1591","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","37","0","0.008200443998982454","73","271","851","996","2","22","22","15","5"
"1562","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","53","0","0.029887951999174156","180","239","2129","2401","3","46","46","7","3"
"1592","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","48","0","0.09306237199951273","71","224","754","918","1","37","37","11","5"
"1563","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","55","0","0.046380336000723776","354","214","2669","3127","2","47","47","8","0"
"1564","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","62","0","0.06235055200002204","313","202","3212","3614","3","52","52","10","1"
"1565","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","61","0","0.06170220799893844","427","200","3851","4353","1","51","51","10","1"
"1566","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","64","0","0.05389718399996646","371","198","4367","4828","5","54","54","10","3"
"1567","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","60","0","0.021761371998742618","539","222","5108","5742","0","52","52","8","0"
"1568","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","63","0","0.029752931999103005","714","190","5427","6243","2","58","58","5","1"
"1570","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","61","0","0.04412860799959084","828","201","6615","7538","2","54","54","7","2"
"1569","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","63","0","0.038234731999924776","682","201","6134","6906","7","48","48","15","0"
"1571","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","61","0","0.03454707599957363","704","223","7354","8144","2","53","53","8","0"
"1573","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","48","0","0.050380624000825325","163","255","1503","1749","2","35","35","13","2"
"1577","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","73","0","0.051645471999647086","386","201","3510","3988","1","64","64","9","3"
"1575","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","50","0","0.01128105599912299","276","212","2775","3126","4","38","38","12","0"
"1572","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","58","0","0.02878029200080512","1091","233","8031","9221","11","48","48","10","1"
"1574","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","53","0","0.05480699200029271","253","223","2115","2484","20","48","48","5","2"
"1576","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","54","0","0.004882087999699358","329","190","3315","3715","3","44","44","10","1"
"1578","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","46","0","0.02073174800033417","504","215","4911","5504","6","46","46","0","0"
"1580","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","66","0","0.009820291999893094","507","193","5461","6052","5","55","55","11","0"
"1579","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","61","0","0.0025165800002779903","509","223","4985","5589","4","54","54","7","3"
"1593","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","44","0","0.2012111120005473","48","223","686","807","4","34","34","10","7"
"1582","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","57","0","0.011803280000260319","740","199","7026","7876","27","51","51","6","0"
"1581","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","53","0","0.038890675999468716","768","230","6611","7488","29","42","42","11","0"
"1595","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","36","0","0.04389515199941041","61","250","807","944","6","26","26","10","5"
"1583","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","true","true","false","1000","66","0","5.045559992336024E-4","767","216","7156","8018","3","57","57","9","1"
"1594","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","41","0","0.21250596799853394","68","262","804","959","3","27","27","14","5"
"1596","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","34","0","0.06882272799990563","96","253","775","948","3","26","26","8","5"
"1584","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","true","true","false","1000","69","0","0.009857036000163966","872","185","7608","8564","1","52","52","17","0"
"1597","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","39","0","0.031439492000216784","56","287","878","1016","4","30","30","9","10"
"1599","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","35","0","0.24279795599977216","91","262","842","1014","7","30","30","5","3"
"1598","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","37","0","0.016743452000063996","74","275","871","1030","2","27","27","10","5"
"1600","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","42","0","0.05737724399948352","66","237","741","907","6","37","37","5","9"
"1601","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","28","0","0.19338597599994944","92","284","906","1062","0","26","26","2","4"
"1602","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","35","0","0.045200684000344715","56","277","843","978","3","33","33","2","6"
"1603","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","48","0","0.02896201999915915","72","229","770","926","3","31","31","17","5"
"1605","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","44","0","0.004597179999946022","56","247","825","949","0","29","29","15","5"
"1604","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","36","0","0.010711499999492613","44","258","804","924","6","28","28","8","8"
"1607","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","true","true","true","1000","33","0","0.24946417200105309","63","266","902","1048","4","28","28","5","5"
"1606","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","32","0","0.2624944920001151","65","246","780","928","2","28","28","4","4"
"1608","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","true","true","true","1000","34","0","0.10617386400054274","67","280","846","979","2","26","26","8","6"
"1633","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","34","0","0.050023775999252784","63","279","828","974","3","31","31","3","2"
"1634","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","49","0","0.22950191599936254","82","278","781","956","3","37","37","12","9"
"1636","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","43","0","0.053086104001737855","66","261","816","973","6","34","34","9","7"
"1635","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","57","0","0.005219883999067143","57","231","698","844","5","46","46","11","9"
"1637","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","33","0","2.884000022262967E-5","73","272","850","1013","8","27","27","6","3"
"1638","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","33","0","0.04618574000008202","78","305","924","1091","4","21","21","12","0"
"1639","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","32","0","0.07582870799927122","66","285","869","1028","22","26","26","6","2"
"1640","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","34","0","0.22861081199944788","117","260","764","971","4","30","30","4","4"
"1609","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","56","0","0.015175619999161949","109","239","1470","1657","3","46","46","10","6"
"1612","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","50","0","0.05609034399989543","359","221","3405","3859","3","41","41","9","2"
"1611","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","60","0","0.03214664399982592","349","226","2633","3086","7","47","47","13","0"
"1613","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","70","0","0.008908248000166097","321","193","3595","4016","2","61","61","9","1"
