"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"decayAndWindow"
"06/08/2020 20:30:30:526 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","memory","disasterUti","EWProbDecay","startingFund","openOpt?","triggerNetwork?","officeRole?","randomRiskThresh?","randomOrgOpt?","limitedFund?","randomBoost?","orgOptGen","enoughCap?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalOptOpen","totalLackMotivation","totalInsufBoost","totalNoSolution","totalAlreadyAdapted","totalNonEligibleDisasterOpt","totalDisasterOpts","totalUtilizedDisasterOpts","totalUtilizedOpts","totalNeededOpts","sufficientCap","totalUtilized","totalOrgOpts","totalUtilizedOrgOpt"
"219","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","48","11115.98206140796","12606","1711","917","140","7","468","152","837","8","27","27","21","0","880","19"
"220","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","49","10896.503204572002","12606","1721","959","129","9","455","145","834","7","24","24","25","0","890","17"
"223","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","56","10516.320034727976","12606","1668","844","91","4","573","133","837","12","23","23","33","0","832","11"
"224","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","49","11496.910639443973","12606","1801","1202","50","4","456","72","830","8","17","17","32","0","975","9"
"222","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","42","10751.18979197998","12606","1690","1004","133","11","402","113","772","9","27","27","15","0","920","18"
"221","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","45","10286.60916766798","12606","1697","989","136","11","425","109","807","7","27","27","18","0","893","20"
"226","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","46","17129.106818311906","12606","2739","1815","214","21","550","103","774","5","36","36","10","0","1970","31"
"225","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","57","17104.018530683934","12606","2766","1649","170","6","836","63","801","10","42","42","15","0","1970","32"
"227","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","53","17495.983666911947","12606","2787","1786","156","12","721","77","826","5","35","35","18","0","1970","30"
"231","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","50","17249.379528479894","12606","2736","1946","93","4","587","75","772","2","31","31","19","0","1970","29"
"233","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","48","18391.763363123893","12606","2890","1714","258","2","775","114","927","7","27","27","21","0","1970","20"
"228","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","49","17333.25562805591","12606","2771","1800","141","9","710","76","809","2","35","35","14","0","1970","33"
"239","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","52","10517.739980399976","12606","1638","960","107","7","437","98","791","6","29","29","23","0","849","23"
"236","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","53","16921.264559807885","12606","2752","1877","112","11","644","86","786","8","22","22","31","0","1970","14"
"234","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","52","17227.98282474789","12606","2763","1891","76","4","709","55","799","8","28","28","24","0","1970","20"
"232","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","62","17691.03308442392","12606","2817","1547","203","10","939","88","857","10","30","30","32","0","1970","20"
"229","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","47","16870.490163123923","12606","2729","1843","198","11","554","88","767","3","35","35","12","0","1970","32"
"230","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","52","17127.790507295907","12606","2731","1802","172","7","638","83","769","2","29","29","23","0","1970","27"
"235","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","53","17216.65234433988","12606","2737","1771","124","6","739","73","773","8","24","24","29","0","1970","16"
"237","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","53","17582.271353979966","12606","2781","1828","96","8","769","56","817","6","24","24","29","0","1970","18"
"241","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","51","11050.613533459977","12606","1711","1064","85","7","468","61","834","8","26","26","25","0","880","18"
"238","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","50","17443.47285068394","12606","2776","1698","163","6","757","126","818","13","26","26","24","0","1970","13"
"242","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","53","10472.747376391973","12606","1651","970","70","10","502","70","779","12","29","29","24","0","875","17"
"243","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","38","10457.131623963973","12606","1640","1078","87","4","357","101","816","3","13","13","25","0","827","10"
"244","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","46","10754.307928135975","12606","1668","952","99","7","448","140","810","3","22","22","24","0","863","19"
"240","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","58","11132.634535931978","12606","1725","861","137","6","584","110","839","9","27","27","31","0","893","18"
"249","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","52","17408.226381451914","12606","2761","1765","148","11","711","89","796","2","37","37","15","0","1970","35"
"245","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","45","10563.259794907968","12606","1668","1036","44","4","508","59","832","7","17","17","28","0","840","10"
"250","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","54","17232.872637455894","12606","2752","1797","135","13","696","76","797","4","35","35","19","0","1970","32"
"246","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","55","17141.680357679932","12606","2762","1618","202","9","796","105","798","3","32","32","23","0","1970","29"
"247","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","55","17385.451888247946","12606","2784","1615","202","7","803","119","829","2","38","38","17","0","1970","36"
"248","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","50","17161.669452075923","12606","2779","1788","161","8","731","64","821","1","27","27","23","0","1970","26"
"251","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","61","17335.62137681991","12606","2771","1814","76","8","781","56","810","1","36","36","25","0","1970","35"
"252","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","56","16917.53166689992","12606","2701","1793","100","3","699","68","738","7","38","38","18","0","1970","31"
"254","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","46","17137.90045905985","12606","2753","1756","243","27","584","113","789","7","30","30","16","0","1970","23"
"255","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","53","17086.724223839978","12606","2757","1708","173","6","746","98","800","9","26","26","27","0","1970","17"
"253","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","50","16795.975548547958","12606","2704","1624","293","4","633","123","742","4","27","27","23","0","1970","23"
"256","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","51","17272.400231183885","12606","2749","1776","167","9","691","77","785","10","29","29","22","0","1970","19"
"260","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","54","10224.897663515994","12606","1682","973","104","5","469","103","827","8","28","28","26","0","860","20"
"259","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","38","17629.570597755966","12606","2783","2026","153","9","494","82","818","6","19","19","19","0","1970","13"
"261","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","49","10733.160209935984","12606","1706","1084","69","4","439","86","808","1","24","24","25","0","901","23"
"257","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","56","17293.60421553202","12606","2777","1688","170","10","765","108","814","13","36","36","20","0","1970","23"
"258","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","41","17124.32611117185","12606","2751","1850","148","10","624","102","791","6","17","17","24","0","1970","11"
"262","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","44","10718.743847151974","12606","1665","986","157","5","366","131","793","8","20","20","24","0","878","12"
"265","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","43","10876.864235531968","12606","1730","1018","92","6","504","87","806","6","23","23","20","0","928","17"
"263","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","47","11129.958045847989","12606","1760","1037","109","6","490","89","825","8","29","29","18","0","942","21"
"266","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","42","10938.111844655978","12606","1674","1027","72","5","462","84","778","10","24","24","18","0","902","15"
"264","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","44","11289.274030532006","12606","1742","1241","57","3","324","96","835","2","21","21","23","0","912","19"
"268","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","59","17296.618976843893","12606","2766","1617","229","7","773","100","802","2","40","40","19","0","1970","38"
"267","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","65","17012.563945343933","12606","2742","1530","165","16","920","68","781","2","43","43","22","0","1970","41"
"275","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","52","17349.09870081589","12606","2782","1815","132","19","718","69","820","4","29","29","23","0","1970","25"
"273","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","47","17196.511512099907","12606","2759","1985","62","5","640","36","797","6","31","31","16","0","1970","25"
"269","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","38","17107.28051727991","12606","2753","1728","326","21","491","160","791","6","27","27","11","0","1970","21"
"271","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","58","17112.876623631917","12606","2749","1610","157","10","860","73","788","10","39","39","19","0","1970","29"
"272","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","46","17103.971759811913","12606","2754","1932","101","5","628","55","792","7","33","33","13","0","1970","26"
"279","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","55","17701.653666727936","12606","2811","1758","103","5","843","75","853","15","27","27","28","0","1970","13"
"276","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","50","17318.284637827983","12606","2778","1831","146","8","687","83","814","6","23","23","27","0","1970","17"
"270","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","59","17551.577682215902","12606","2827","1740","136","9","827","74","870","6","41","41","18","0","1970","35"
"280","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","39","17397.116512795907","12606","2784","1914","145","12","600","93","820","14","20","20","19","0","1970","6"
"277","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","59","17432.39549167597","12606","2783","1664","146","14","825","102","821","10","32","32","27","0","1970","22"
"278","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","58","17020.520338939878","12606","2745","1782","64","6","815","54","784","6","24","24","34","0","1970","18"
"274","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","54","17381.39392790398","12606","2802","1643","250","5","775","99","843","11","30","30","24","0","1970","19"
"281","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","48","10263.657017943977","12606","1647","932","146","2","443","102","778","5","22","22","26","0","874","17"
"284","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","51","10836.114015759978","12606","1731","996","105","6","522","71","792","13","31","31","20","0","944","18"
"282","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","45","10733.149587463975","12606","1743","970","180","9","412","147","790","9","25","25","20","0","957","16"
"283","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","56","10603.55065363998","12606","1647","966","78","5","483","80","781","10","35","35","21","0","872","25"
"286","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","38","10865.829210243961","12606","1724","1235","72","7","328","59","769","11","23","23","15","0","958","12"
"287","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","49","10773.483545079975","12606","1691","1094","41","7","489","41","800","9","19","19","30","0","892","10"
"289","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","63","17301.511471739905","12606","2780","1480","195","10","952","104","821","6","39","39","24","0","1970","33"
"285","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","40","10565.13680491996","12606","1628","1015","91","7","387","103","831","9","25","25","15","0","799","16"
"288","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","53","17167.961917667923","12606","2759","1677","208","15","734","82","798","9","43","43","10","0","1970","35"
"293","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","51","17447.41074325593","12606","2799","1865","135","5","674","89","834","5","31","31","20","0","1970","26"
"291","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","40","17431.743967051898","12606","2789","1847","240","31","535","106","828","6","30","30","10","0","1970","24"
"290","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","58","16935.268425967904","12606","2744","1715","128","11","792","55","781","8","43","43","15","0","1970","35"
"292","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","39","16909.476677303945","12606","2744","1867","243","11","466","134","779","5","23","23","16","0","1970","18"
"294","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","55","17047.791957243924","12606","2740","1824","84","8","744","53","779","1","27","27","28","0","1970","26"
"297","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","58","17464.959903791965","12606","2809","1632","166","2","895","88","843","9","26","26","32","0","1970","17"
"296","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","58","17254.87437523988","12606","2742","1728","156","9","752","70","783","5","27","27","31","0","1970","22"
"295","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","52","17532.727065783878","12606","2802","1717","186","30","765","76","838","9","28","28","24","0","1970","19"
"303","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","50","10526.344390791992","12606","1687","933","103","11","510","99","802","12","31","31","19","0","889","19"
"301","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","45","17232.782720287843","12606","2773","1939","77","3","687","47","814","9","20","20","25","0","1970","11"
"299","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","43","17270.608567207975","12606","2748","1862","135","16","614","99","788","6","22","22","21","0","1970","16"
"298","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","50","17309.1342279319","12606","2751","1651","209","2","719","139","786","11","31","31","19","0","1970","20"
"302","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","52","10935.58636463596","12606","1707","922","108","2","558","95","808","9","22","22","30","0","905","13"
"305","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","53","10570.489189135973","12606","1666","953","97","5","505","78","835","12","28","28","25","0","838","16"
"300","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","40","17058.669085347956","12606","2746","1987","99","32","529","78","785","4","21","21","19","0","1970","17"
"304","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","58","10787.295366059954","12606","1677","876","86","6","611","71","836","11","27","27","31","0","844","16"
"308","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","39","10821.818331147988","12606","1698","1112","93","10","387","76","839","7","20","20","19","0","864","13"
"307","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","46","11325.27575807598","12606","1774","1124","58","5","514","55","832","5","18","18","28","0","947","13"
"310","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","60","17245.174709923915","12606","2777","1639","189","18","807","78","818","5","46","46","14","0","1970","41"
"306","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","47","10393.760902931981","12606","1662","988","95","5","455","93","785","5","26","26","21","0","879","22"
"309","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","62","17128.762894663905","12606","2747","1691","132","5","820","61","794","4","38","38","24","0","1970","35"
"313","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","48","17514.41687008792","12606","2786","1711","202","10","705","127","819","2","31","31","17","0","1970","29"
"312","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","54","17316.633075127887","12606","2776","1765","133","6","769","67","812","5","36","36","18","0","1970","31"
"314","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","58","17175.814855871933","12606","2750","1669","159","11","779","91","786","5","41","41","17","0","1970","36"
"311","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","58","17745.0663042599","12606","2821","1728","117","4","878","57","856","7","37","37","21","0","1970","30"
"315","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","54","17004.349778439937","12606","2722","1735","156","8","707","81","762","5","35","35","19","0","1970","30"
"316","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","70","17732.735770995816","12606","2830","1545","108","2","1035","104","872","12","36","36","34","0","1970","24"
"317","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","52","17241.382386536017","12606","2768","1666","177","10","786","109","805","6","20","20","32","0","1970","14"
"318","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","52","17564.59981783583","12606","2811","1746","186","4","743","104","855","7","28","28","24","0","1970","21"
"320","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","56","17240.93785121194","12606","2778","1729","201","5","677","132","815","8","34","34","22","0","1970","26"
"321","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","52","17386.414840059984","12606","2750","1778","83","3","798","65","788","12","23","23","29","0","1970","11"
"319","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","45","17234.88659005594","12606","2749","1732","204","4","690","101","790","7","18","18","27","0","1970","11"
"323","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","52","10648.260425603974","12606","1722","977","123","12","475","113","832","5","22","22","30","0","899","17"
"322","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","45","17206.65448747995","12606","2769","1881","168","6","589","95","805","5","30","30","15","0","1970","25"
"324","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","45","10827.13887615199","12606","1674","1052","101","7","431","56","774","4","27","27","18","0","905","23"
"325","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","49","10930.068583115979","12606","1691","979","82","25","513","69","826","6","23","23","26","0","870","17"
"332","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","47","17609.28655105592","12606","2794","1690","266","2","668","134","830","4","34","34","13","0","1970","30"
"334","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","54","17095.248309383893","12606","2752","1731","137","7","774","69","793","8","34","34","20","0","1970","26"
"326","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","50","10603.216437147983","12606","1699","1048","80","9","446","91","792","10","25","25","25","0","911","15"
"327","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","40","10310.576651099978","12606","1654","1143","70","8","346","64","738","6","23","23","17","0","919","17"
"330","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","61","17477.878923163895","12606","2787","1570","184","8","904","79","824","1","42","42","19","0","1970","41"
"333","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","52","16973.107146111906","12606","2739","1881","83","5","688","49","777","5","33","33","19","0","1970","28"
"329","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","40","10448.615177983955","12606","1671","1016","115","3","416","103","812","8","18","18","22","0","860","10"
"328","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","41","10654.841921095978","12606","1714","1103","61","3","435","89","802","8","23","23","18","0","915","15"
"336","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","57","16981.355082211892","12606","2744","1686","88","9","865","67","783","4","29","29","28","0","1970","25"
"331","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","62","17384.94281357191","12606","2786","1648","149","7","844","91","823","10","47","47","15","0","1970","38"
"340","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","54","17260.46457807587","12606","2774","1728","111","2","836","70","807","7","27","27","27","0","1970","20"
"338","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","44","17088.476650307868","12606","2766","1808","215","18","619","87","803","11","19","19","25","0","1970","8"
"341","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","50","17052.52863731187","12606","2725","1726","176","10","666","116","762","18","31","31","19","0","1970","13"
"335","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","55","17589.30459304791","12606","2786","1840","121","10","716","70","831","3","29","29","26","0","1970","26"
"337","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","67","17102.461263331883","12606","2763","1631","88","1","961","51","806","10","31","31","36","0","1970","21"
"339","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","55","16985.72091691588","12606","2745","1531","198","6","863","124","781","8","23","23","32","0","1970","15"
"343","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","42","17254.790348059953","12606","2771","2048","95","6","523","75","809","10","24","24","18","0","1970","14"
"342","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","56","17384.774657927934","12606","2771","1848","79","3","761","56","813","6","24","24","32","0","1970","18"
"344","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","54","10910.002276567962","12606","1714","928","129","5","510","114","835","10","28","28","26","0","884","18"
