"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"decayMemory"
"05/17/2020 15:52:23:635 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","increaseChance","memory","b1","disasterUti","EWProbDecay","randomChance","startingFund","openWindows?","changeAspiration?","triggerNetwork?","officeRole?","randomRiskThresh?","randomOrgWindows?","limitedFund?","randomBoost?","enoughCap?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows","totalOrgWindows"
"569","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","113","7462.9704992800025","164","330","672","2163","3","78","78","35","2","1839"
"591","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","10","4212.499932064007","0","351","649","694","2","6","6","4","2","344"
"592","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","16","5600.6344466080045","5","359","782","909","5","7","7","9","1","550"
"588","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.042","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","26","7462.994829064011","5","366","1289","1532","2","15","15","11","4","1166"
"565","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","130","7462.887648540004","281","340","478","2205","2","92","92","38","5","1868"
"596","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","10","4125.724258292","4","330","622","668","1","3","3","7","1","339"
"574","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","79","7462.959285420002","112","367","1153","2206","0","49","49","30","7","1841"
"597","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","7","5546.953821048008","1","378","881","935","0","4","4","3","0","557"
"593","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","18","7462.8711935040055","1","359","1301","1467","2","9","9","9","0","1110"
"579","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","61","7462.979634424007","50","355","1464","2206","1","44","44","17","4","1853"
"601","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.06","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","3","4316.648843952004","2","372","710","725","2","0","0","3","0","355"
"570","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","90","7462.9894701999965","326","363","843","2341","3","66","66","24","4","1980"
"602","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.06","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","3","5350.6093201119975","2","318","859","883","2","2","2","1","0","565"
"598","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","16","7462.810812904002","4","344","1361","1512","0","5","5","11","2","1169"
"575","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","76","7462.962668260004","139","351","1213","2308","0","55","55","21","3","1960"
"584","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.036","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","28","7462.998925560011","32","355","1863","2252","1","21","21","7","0","1899"
"606","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","134","3988.503565520002","96","328","26","667","2","82","82","52","14","339"
"607","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","137","5222.519660056003","153","355","44","862","5","87","87","50","16","507"
"603","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.06","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","7","7462.794284180015","1","340","1367","1441","3","5","5","2","0","1104"
"589","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.042","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","20","7462.576659359998","13","374","1993","2284","6","11","11","9","0","1916"
"580","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","55","7462.960720736001","76","338","1482","2262","2","34","34","21","3","1929"
"611","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","128","4017.8291614600043","109","358","42","695","2","73","73","55","19","337"
"612","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","151","5327.062865684001","96","340","51","889","2","98","98","53","10","549"
"608","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","158","7462.972878116002","213","347","32","1445","5","115","115","43","9","1100"
"585","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.036","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","28","7462.955997148003","34","318","1889","2317","7","16","16","12","3","2001"
"594","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","9","7462.9843758880115","6","321","2035","2149","0","7","7","2","1","1833"
"616","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","116","4499.461449067997","83","370","103","720","3","53","53","63","19","350"
"617","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","119","5189.822670748006","99","330","158","874","4","81","81","38","10","545"
"613","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","143","7462.7635000840055","262","373","97","1506","3","100","100","43","8","1137"
"590","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.042","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","26","7462.953177259998","11","380","2059","2412","1","16","16","10","0","2035"
"599","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","6","7462.8571549760045","2","375","2153","2231","1","2","2","4","0","1861"
"621","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","96","3886.2343644240023","42","320","195","643","2","56","56","40","17","323"
"622","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","95","5260.990113715997","103","357","226","849","3","47","47","48","9","494"
"618","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","122","7462.697383456007","220","364","241","1442","7","91","91","31","10","1082"
"595","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","9","7462.901457708011","2","386","2182","2297","0","3","3","6","2","1919"
"604","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.06","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","11","7462.963584956005","2","347","2091","2223","2","2","2","9","0","1880"
"626","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","78","3989.0008309480068","42","347","289","676","0","37","37","41","13","330"
"623","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","94","7462.608441648003","171","325","487","1446","10","69","69","25","6","1123"
"600","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","18","7462.962511080006","0","320","2044","2248","1","8","8","10","2","1930"
"627","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","75","5458.241549267998","43","377","452","930","4","40","40","35","10","556"
"631","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","52","3921.4583049400035","16","337","413","664","0","22","22","30","7","327"
"609","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","151","7462.917938068002","359","327","134","2223","4","115","115","36","5","1901"
"632","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","51","5242.579642968016","33","325","586","886","0","24","24","27","7","563"
"628","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","87","7462.697083472014","58","357","691","1501","6","59","59","28","10","1145"
"614","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","135","7462.977079571999","378","337","253","2165","5","101","101","34","7","1831"
"605","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.06","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","15","7462.966671867999","4","346","2060","2256","3","3","3","12","1","1912"
"636","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.036","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","32","4216.361374663997","9","357","543","711","2","10","10","22","6","354"
"633","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","58","7462.991651044009","51","355","957","1495","4","28","28","30","3","1142"
"637","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.036","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","33","5942.119042944009","19","366","712","956","4","15","15","18","2","590"
"610","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","145","7462.9931031200085","486","358","97","2315","2","118","118","27","11","1963"
"619","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","124","7462.862596236008","294","359","489","2233","9","91","91","33","9","1877"
"641","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.042","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","14","4328.750483352006","2","377","633","710","1","6","6","8","3","334"
"638","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.036","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","36","7462.578707436012","16","334","1177","1517","2","22","22","14","4","1184"
"642","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.042","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","26","5848.674579948009","7","338","734","908","1","9","9","17","3","570"
"615","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","133","7462.999285188006","458","326","248","2224","11","110","110","23","12","1901"
"646","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","16","4090.291138660002","2","345","607","684","0","5","5","11","3","340"
"624","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","97","7462.954454868016","250","362","776","2170","8","69","69","28","5","1813"
"643","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.042","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","16","7462.819151864015","9","316","1295","1442","1","9","9","7","0","1130"
"647","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","13","4917.125770872","1","338","760","830","2","3","3","10","2","493"
"620","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","109","7462.992580331995","422","347","566","2392","5","90","90","19","5","2050"
"629","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","75","7462.960318160009","162","354","1108","2204","1","54","54","21","3","1854"
"651","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","9","3981.6752874720028","2","330","600","657","2","5","5","4","2","327"
"652","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","10","5348.041340348008","1","357","838","896","4","7","7","3","1","541"
"648","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","16","7462.7913601720165","3","367","1317","1467","2","9","9","7","0","1104"
"625","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","104","7462.963928696003","203","336","800","2234","4","78","78","26","2","1901"
"634","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","54","7462.950296168016","83","324","1437","2169","1","39","39","15","5","1849"
"656","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.06","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","15","4138.6251176800015","0","349","603","680","0","5","5","10","3","332"
"657","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.06","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","9","5162.322516327996","1","339","829","880","1","3","3","6","0","541"
"653","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","9","7462.800787364009","1","370","1354","1436","2","6","6","3","0","1070"
"630","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","76","7462.974149840003","103","339","1204","2232","1","52","52","24","8","1897"
"639","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.036","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","43","7462.999138264012","37","333","1636","2237","3","25","25","18","2","1907"
"658","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.06","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","9","7462.98066314402","0","344","1389","1483","2","2","2","7","0","1142"
"661","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","135","4269.10711256801","97","350","26","681","3","85","85","50","20","331"
"662","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","141","5450.062216308012","162","351","22","897","3","106","106","35","21","547"
"635","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","38","7462.966622560003","93","326","1675","2244","3","26","26","12","4","1921"
"644","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.042","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","21","7462.986575244012","14","334","1896","2170","1","15","15","6","2","1839"
"666","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","129","4194.044385000003","82","337","48","663","2","79","79","50","18","326"
"663","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","146","7462.907080096002","275","333","77","1509","7","116","116","30","14","1176"
"667","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","130","5504.778963368011","161","379","62","914","6","93","93","37","13","535"
"640","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.036","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","41","7462.982994071996","17","331","1777","2319","2","23","23","18","3","1996"
"671","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","135","3939.6905612720047","62","337","82","655","6","67","67","68","13","318"
"649","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","15","7462.805844180008","9","393","2034","2234","1","7","7","8","0","1845"
"668","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","153","7462.983003356001","227","358","79","1474","3","120","120","33","8","1120"
"672","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","126","5231.392751604002","91","328","160","865","4","77","77","49","12","538"
"645","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.042","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","31","7462.990627540011","7","323","1892","2295","1","16","16","15","3","1976"
"654","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","6","7462.663087611994","3","359","2183","2264","4","2","2","4","0","1910"
"676","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","98","4070.694570168003","53","331","175","646","1","45","45","53","11","316"
"673","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","125","7462.990758096011","217","360","264","1459","10","90","90","35","5","1102"
"677","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","109","5381.714981032006","69","350","256","909","3","69","69","40","7","560"
"650","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","16","7462.949718747996","10","358","2073","2310","2","7","7","9","2","1953"
"681","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","66","4164.3582760280015","31","334","338","680","2","39","39","27","8","347"
"659","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.06","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","9","7462.957279676016","2","343","1987","2099","0","8","8","1","0","1763"
"682","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","79","5337.947313680001","39","321","375","850","3","48","48","31","10","529"
"678","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","95","7462.728586316005","166","305","461","1440","1","64","64","31","11","1139"
"655","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","11","7462.985218912011","3","325","2186","2327","1","8","8","3","1","2006"
"664","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","144","7462.925852396005","439","352","117","2162","4","117","117","27","6","1816"
"686","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","51","3870.4717297319985","10","334","390","631","2","15","15","36","8","297"
"687","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","50","5461.809534968008","24","363","568","904","3","20","20","30","7","541"
"660","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.06","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","11","7462.950400964003","3","348","2202","2323","1","3","3","8","2","1978"
"683","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","73","7462.719499892016","140","314","695","1426","3","45","45","28","5","1114"
"669","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","119","7462.978483648012","553","387","326","2358","7","94","94","25","7","1975"
"688","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","60","7462.657379068004","23","319","896","1398","1","32","32","28","1","1081"
"691","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.036","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","38","4092.168017127996","11","336","491","683","3","11","11","27","5","347"
"692","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.036","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","26","5582.026815404006","6","348","747","901","4","10","10","16","2","553"
"665","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","142","7462.9931387479955","437","332","159","2272","2","111","111","31","5","1944"
"674","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","115","7462.957006332001","371","346","501","2185","3","80","80","35","10","1845"
"696","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.042","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","16","4140.663088787999","4","352","613","686","5","4","4","12","0","334"
"670","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","141","7462.991889511999","374","328","230","2236","6","99","99","42","7","1911"
"693","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.036","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","31","7462.746170008005","16","336","1164","1436","3","23","23","8","5","1102"
"697","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.042","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","20","5703.515783931995","4","348","769","909","1","6","6","14","2","562"
"679","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","85","7462.978559612011","273","363","924","2218","3","65","65","20","6","1859"
"701","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","15","4261.338822064","2","360","615","700","4","1","1","14","0","341"
"698","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.042","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","20","7462.970872944002","7","330","1344","1522","2","12","12","8","3","1194"
"675","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","109","7462.877200236016","413","345","561","2340","2","83","83","26","5","1997"
"702","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","12","5250.204946460002","1","313","789","845","2","4","4","8","0","532"
"684","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","24","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","77","7462.963805860007","103","372","1156","2179","2","53","53","24","7","1809"
"706","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","16","4335.48110838","0","375","622","706","1","4","4","12","2","331"
"703","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","14","7462.81065670002","2","404","1416","1560","3","7","7","7","2","1159"
"707","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","7","4962.190502192001","0","333","792","829","2","2","2","5","1","497"
