7015,Wichita Transit,-0.615791988,midwest,20173,8,0.035087719,0.62,KS,Kansas,FTA Region7,15,0.12,TRUE,0.018421052,5.286447598,5.388015296,4.856093825,0.144230769,0.00877193
5006,Belle Urban System - Racine,-0.918762523,midwest,55101,8,0.035087719,0.7,WI,Wisconsin,FTA Region5,14,0.12,TRUE,0.018421052,5.276612906,5.345565196,4.813448753,0.134615385,0.00877193
5015,The Greater Cleveland Regional Transit Authority,1.31277334,midwest,39035,8,0.035087719,0.64,OH,Ohio,FTA Region5,12,0.12,TRUE,0,5.291947043,5.584010118,4.740438273,0.115384615,0.00877193
6101,Denton County Transportation Authority,-0.242251143,south,48121,8,0.035087719,0.63,TX,Texas,FTA Region6,11,0.107,TRUE,0.045614035,5.285130992,5.361671649,4.464710824,0.105769231,0.00877193
3075,Delaware Transit Corporation,0.829258829,northeast,10001,8,0.035087719,0.82,DE,Delaware,FTA Region3,10,0.125,TRUE,0.028508772,5.288746402,5.349281379,5.23910605,0.096153846,0.00877193
19,Intercity Transit,-0.015799129,west,53067,8,0.035087719,0.74,WA,Washington,FTA Region10,8,0.067,TRUE,0.023333333,5.272881402,5.463018502,4.646591856,0.076923077,0.00877193
5052,South Bend Public Transportation Corporation,-0.813976478,midwest,18141,8,0.035087719,0.76,IN,Indiana,FTA Region5,8,0.12,TRUE,0,5.282888571,5.599903285,5.032476115,0.076923077,0.00877193
5008,Milwaukee County Transit System,1.001819897,midwest,55079,8,0.035087719,0.7,WI,Wisconsin,FTA Region5,5,0.12,TRUE,0.018114035,5.285519777,5.473763886,4.924316561,0.048076923,0.00877193
5066,Chicago Transit Authority,2.491506399,midwest,17031,7,0.030701754,0.69,IL,Illinois,FTA Region5,18,0.12,TRUE,0.009298246,5.281093906,5.387379122,4.374042988,0.173076923,0.007675439
5104,Northern Indiana Commuter Transportation District,0.134790269,midwest,18127,7,0.030701754,0.76,IN,Indiana,FTA Region5,18,0.12,TRUE,0.018421052,5.268253156,5.344861032,4.850396269,0.173076923,0.007675439
2082,New York City Department of Transportation,0.995412858,northeast,36061,7,0.030701754,0.59,NY,New York,FTA Region2,18,0.125,TRUE,0.019473684,5.288674918,5.370948019,4.296086703,0.173076923,0.007675439
5051,Greater Lafayette Public Transportation Corporation,-0.774069584,midwest,18157,7,0.030701754,0.76,IN,Indiana,FTA Region5,16,0.12,TRUE,0.012982456,5.285448484,5.369065353,5.10580179,0.153846154,0.007675439
4078,Cobb County Department of Transportation Authority,-0.414494468,south,13067,7,0.030701754,0.53,GA,Georgia,FTA Region4,14,0.107,TRUE,0.018421052,5.288466765,5.35332531,4.932965396,0.134615385,0.007675439
5010,METRO Regional Transit Authority,0.105024861,midwest,39153,7,0.030701754,0.64,OH,Ohio,FTA Region5,14,0.12,TRUE,0.018421052,5.286051252,5.351113979,4.784229428,0.134615385,0.007675439
