"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"zeroDecay"
"06/10/2020 21:56:06:712 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","memory","disasterUti","EWProbDecay","startingFund","openOpt?","triggerNetwork?","randomRiskThresh?","officeRole?","randomOrgOpt?","randomBoost?","limitedFund?","enoughCap?","orgOptGen","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalOptOpen","totalLackMotivation","totalInsufBoost","totalNoSolution","totalAlreadyAdapted","totalNonEligibleDisasterOpt","totalDisasterOpts","totalUtilizedDisasterOpts","totalUtilizedOpts","totalNeededOpts","sufficientCap","totalUtilized","totalOrgOpts","totalUtilizedOrgOpt"
"83","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","106","10344.608837747988","10659","1654","328","310","11","786","146","813","11","73","73","33","0","846","62"
"84","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","104","10720.575510707982","10659","1712","418","255","8","861","100","830","11","70","70","34","0","884","59"
"85","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","131","11169.701832011991","10659","1799","429","199","4","1007","79","891","10","81","81","50","0","918","71"
"86","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","107","10934.492436139995","10659","1737","528","239","11","747","135","815","7","77","77","30","0","926","70"
"88","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","106","10882.031315227976","10659","1698","359","267","6","861","127","799","16","78","78","28","0","901","62"
"93","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","112","10547.830207803989","10659","1699","381","252","3","901","84","812","8","78","78","34","0","896","71"
"90","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","112","10688.263134551973","10659","1707","403","187","7","927","104","854","12","79","79","33","0","856","67"
"91","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","120","11153.68013094395","10659","1707","449","206","4","887","92","816","11","69","69","51","0","895","58"
"87","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","99","10715.853788619967","10659","1708","489","285","11","736","116","825","10","71","71","28","0","884","61"
"92","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","110","10662.446065747981","10659","1701","334","249","4","953","99","846","16","62","62","48","0","860","46"
"89","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","109","10818.593158791973","10659","1681","391","238","9","885","84","846","10","74","74","35","0","838","64"
"96","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","117","10447.478518483978","10659","1661","326","263","8","876","111","785","9","77","77","40","0","882","68"
"94","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","102","11170.723184847979","10659","1743","395","328","14","780","163","821","9","63","63","39","0","928","54"
"100","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","112","10641.427353823976","10659","1673","396","227","8","863","106","851","11","73","73","39","0","827","62"
"95","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","102","10761.80671332798","10659","1687","395","272","12","826","110","804","11","72","72","30","0","885","61"
"98","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","104","10729.24689135597","10659","1721","362","335","10","804","138","797","10","72","72","32","0","929","62"
"99","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","104","11259.191620371948","10659","1724","449","196","12","872","116","812","7","79","79","25","0","916","72"
"97","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","107","10608.23032063196","10659","1667","410","240","7","837","107","770","8","66","66","41","0","902","58"
63"
